,본문,날짜,리트윗,하트
1270,"@wachugoingon
 님에게 보내는 답글",2021년 12월 28일,,1
1271,"3. 올해의음식
많이 먹은건 김밥, 커피, 잠봉뵈르 샌드위치. 잠봉 진짜 엄청 먹었다. 먹다가 치아교정장치도 하나 날려먹고...ㅋ

4. 올해의 노래
SCRUBB - Click
여기서부터 태국을 향한 돌이킬 수 없는 강을 건넌 것 같다.

5. 올해의 간식
뭐가 있었지....",2021년 12월 28일,,
1272,"만약 10년전쯤 워누가 치아교정을 햇다면。。 치과 말 ㅈㄴ 잘 들엇을듯。。
고무줄 끼우고 혼자 있을때 기타 쳐봄
껌 때문에 1년에 두세번 브라켓 떨어질듯",2021년 12월 28일,,
1273,"치아가 가지런하지 않아
교정을 하고 싶은데요.
혹시 치아 교정에도
적정 나이, 시기가 있을까요?",2021년 12월 27일,,1
1274,나 치아 교정하고 임플란트 하고 하면 천만원 든대,2021년 12월 27일,,
1275,"오늘 치과가서 치아교정 윗니 교정기 달았다.
아직 안아프긴 한데.. 일주일정도 통증이 있을 수 있다고 했다.
양치하는것도 걱정이고.. 무엇보다 먹는게 제일 걱정이넹 휴..ㅎㅎ
한달뒤에는 아랫니 교정기 장착 예정.
안아프게 잘 넘어갔음 좋겠다!
치아에 철도 깔아놓은게 거슬리고 느낌 이상해",2021년 12월 27일,,
1276,"요즘 뜬금없이 관심갖는것
치아교정",2021년 12월 27일,,
1277,"@Orange_han_
 님에게 보내는 답글",2021년 12월 27일,,
1278,"치아교정  혹은 스케링 후 
보기싫은 잇몸과 치아 사이 공간 
블랙트라이앵글 어떻게 치료할까요?

hhttps://url.kr/9sx812",2021년 12월 27일,1,2
1279,"만약 10년전쯤 워누가 치아교정을 햇다면。。 치과 말 ㅈㄴ 잘 들엇을듯。。
고무줄 끼우고 혼자 있을때 기타 쳐봄
껌 때문에 1년에 두세번 브라켓 떨어질듯",2021년 12월 28일,,
1280,"치아가 가지런하지 않아
교정을 하고 싶은데요.
혹시 치아 교정에도
적정 나이, 시기가 있을까요?",2021년 12월 27일,,1
1281,나 치아 교정하고 임플란트 하고 하면 천만원 든대,2021년 12월 27일,,
1282,"얘들아 나 오늘 치아 교정 상담 받으러 간다
입툭튀에서 벗어나볼게",2021년 12월 27일,,3
1283,치아 교정 다시 하고 싶다 인생의 마지막으로,2021년 12월 26일,,
1284,"@Daisy_096208
 님에게 보내는 답글",2021년 12월 26일,,1
1285,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 12월 26일,,
1286,"자살하고싶은
...
스케일링받으러갈때가됐긴함
치아교정도할려고했음
근데시발마음의준비가
흐아앗아파욧",2021년 12월 26일,,3
1287,치아교정필수,2021년 12월 26일,,
1288,"@baekban07
 님에게 보내는 답글",2021년 12월 26일,,
1289,생각해보니 텬닝 둘다 사랑니도 안났던 갓기시절에 치아교정 다 했네...,2021년 12월 25일,,4
1290,얘도 치아교정 겁나 빡시게한 케이스네.,2021년 12월 25일,,
1291,"@arnokim7
 님에게 보내는 답글",2021년 12월 25일,,
1292,"@1D7w9Z2ztjZihNb
 님에게 보내는 답글",2021년 12월 25일,,1
1293,"1. 진행하던 사이드플젝이 엎어져서 의욕이 제로고..(산타파이브 멋있다,,)
2. 다음주 치아 교정 함
3. 작업이든 공부든 뭐든 하고픈데 그 의지란게.. 나 혼자 가능한가.. 동료를 만들든 친구를 꼬드기든 어딘가에 속해서 반강제로 해야하는거 아닐까 생각중 흑",2021년 12월 25일,,2
1294,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2021년 12월 25일,,
1295,"＂치아교정도 오스템＂…김다현 양, 오스템올소돈틱스 광고 모델도 (출처 : 머니투데이 | 네이버 뉴스) http://naver.me/59ei3B3q",2021년 12월 24일,2,3
1296,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 12월 24일,,
1297,"＂치아교정도 오스템＂…김다현 양, 오스템올소돈틱스 광고 모델도 (출처 : 머니투데이 | 네이버 뉴스) http://naver.me/59ei3B3q",2021년 12월 24일,1,1
1298,팬들한테 치아교정잘하는 치과 물어보는 그룹사운드가 있다?,2021년 12월 24일,,1
1299,"@baekban07
 님에게 보내는 답글",2021년 12월 26일,,
1300,생각해보니 텬닝 둘다 사랑니도 안났던 갓기시절에 치아교정 다 했네...,2021년 12월 25일,,4
1301,얘도 치아교정 겁나 빡시게한 케이스네.,2021년 12월 25일,,
1302,"@arnokim7
 님에게 보내는 답글",2021년 12월 25일,,
1303,"기계들이 되살리려고 천문학적 비용 들였다면서...하우스 리모델링 수준이었다매 근데 뻐드렁니는 왜집어넣은 거니 매트릭스에는 치과가 없니 아님 치아교정이라는 것이 없니
다행히 액션실력은 좋아짐ㅋㅋ근데 여전히 다다미방에서 복싱스텝 밟음",2021년 12월 24일,,2
1304,2. 교정 후에는 반드시 유지 장치를 잘 해야합니다. 치아 교정이 끝나고 유지 장치를 잘 하지 않으면 매우 높은 확률로 치아가 돌아가게 됩니다. 그러면 잇몸이 상할 수 있고 또 충치가 잘 생기게 되는 등 여러 부작용이 있을 수 있을 수 있습니다. 반드시 꼭! 교정 후 유지 장치를 잘 해주세요.,2021년 12월 24일,,8
1305,"네이버 지도, 카카오 지도, 모두닥 어플 등 여러 매체들을 통해서 치과에 대한 정보를 얻을 수 있으니 많이 활용해주세요. 치아 교정은 이를 억지로 반듯하게 만드는 과정이라 실력 없는 치과에서 받으면 부작용이 올 수 있습니다. 반드시 신중에 신중을 더해 치과를 선택하세요.",2021년 12월 24일,1,6
1306,"1. 치아 교정은 정말 신중하게 최대한 검증된 치과에서 해야 합니다. 치아 교정을 하고 나서 생각보다 심각한 부작용을 겪는 분들에 많이 계시더군요. 잇몸 퇴축, 치아 뿌리 상실, 팔자주름 등 정말 다양한 부작용들이 있습니다. 그래서 치아 교정 전에는 정말 매우 신중히 치과를 선택해야 합니다.",2021년 12월 24일,5,18
1307,"집에서ㅠ 튀김할만틈 기름 와방많이 쓰긴 어렵고...
닭강정 씹을... 자신이 없고.. (망할 치아교정)",2021년 12월 24일,,
1308,치아교정 양악수술 다해야함...ㅋㅋㅋㅋ 아니 어렸을때 선생 실수로 날 떨어뜨려서 앞니나가고 커서안거지만 턱도 돌아가서 어금니도 안맞음 펠라할때가장 문제가 입을 벌리다가 자세가 잘못되면 턱이 빠지는 고통이 난다는거임..그럼 진짜 고통때문에 하기힘들어지는..ㅜㅠ,2021년 12월 24일,,2
1309,"자동차, 치과 검진, 치아교정, 산부인과 검진, 해외여행, 정신건강, 사랑",2021년 12월 23일,,
1310,치아교정 참 신기함... 처음 장치 단 날은 이에 닿는 모든게 돌처럼 딱딱했는데 2년차 돼가니까 감흥도없음 철사 조여 줄 때 쓰는 도구가 뭔지 궁금할 뿐임,2021년 12월 23일,,
1311,"크리스마스가 지나면 치아교정 시작.
앞으로 4일 남았다.
교정 보철 장착하기 전에 씹어먹을 수 있는건 다 챙겨먹어야 할텐데 딱히 먹고싶은게 생각이 안난다..
분명 나중에 후회할텐데ㅠㅠ
교정하면 많이 아플것 같아서 걱정이고 식탐이 많은 내가 음식도 제대로 못먹을걸 생각하면 막막하다.
휴..",2021년 12월 23일,,
1312,"실제로 커트를 할지 말진 모르겠지만

투표하라고 시키니까 또 투표하는거봐 ㅎㅎ

착하고 귀엽고 작고 소중한 사람 

염색도 머리카락 자꾸 끊어져서 안하는데 투표에서 지고 해주고

치아 교정도 인라하다가 의견 받고 안하고 ㅎㅎ

정길님이랑 친구인 이유가 있다니까~",2021년 12월 23일,,1
1313,"치아교정 라식 체형교정 도수치료 코성형..ㅋㅋ 고양이 키우기 
공익적인 목적의 개인 디자인 프로젝트 진행
매일 최고의 집상태를 유지할수 있게 집안일 하고 옷까지 칼각주름 다림질 할수도 있음
평일 낮에 미용실 구청 전시회 은행 
집수리 같은 간단한 일보기
하... 시발... 꿈같다 이정도면",2021년 12월 23일,,2
1314,"음.. 연애는 2년뒤에 할까봐..
치아교정 최소 1년6개월..이 원인이기도 하지만
주변에 남자도 없으니 연애가 당연히 어렵기도 하고..
37,38 보내버리면 39구나;
쨋든 나를 잘 돌보고 관리도 하고 열심히 살아야지..!
그때 누굴 만날 수 있을지 잘 모르겠지만 그동안은 혼자 잘 지내도록 노력해보려고..",2021년 12월 22일,,
1315,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 12월 22일,,
1316,"@blueBJH_v
 님에게 보내는 답글",2021년 12월 22일,,
1317,"누룽지 누룽지 
이시각에 누룽지 제조 중.
찬밥해결은 누룽지!
아빠 닮아서 치아가 유리 치아라
아그작 씹고 싶은데
이빨 깨질까봐 진짜 조심조심..
4년전 치아교정중에
누룽지 먹겠다고 씹어먹다가 이빨 깨져서 돈들이고도 이건 포기가 안된다
쪼매만 씹고 자야지~",2021년 12월 21일,,3
1318,치아교정 죽을 것 같다,2021년 12월 21일,,1
1319,오늘 치아교정 윗부분 끝냈는데 통증 1도 없이 나랑 너무 잘 맞아서 신나게 돌아다님(?),2021년 12월 21일,,
1320,유치원때부터 시작한 내 치아교정의 여정이!!!!!!드디어!!!•막을 내렸어 나 눈물나 눈물나 이제 발음 교정 다하고 살래 흐어엉어어엉 자유로운 혀가 되었어어ㅓㅍㅍ퓨ㅠㅠㅜㅜㅜ,2021년 12월 21일,,6
1321,치아교정은 평생 고통이다,2021년 12월 21일,,
1322,"지냥이 가끔 치아 뚜둘기는 버릇잇는 거 넘 기엽따ㅜㅜ
이거 치아교정때매 생긴 버릇인감?
치아교정했던 사람들 중에 이 버릇 생겨서 교정 끝나고도 이러는 사람들 잇던대 ㅋㅋㅋㅋㅋㅋ",2021년 12월 21일,10,7
1323,#치아교정 돌출입이 교정 발치때메 고민 많으셨죠 발치 없이 돌출량을 최대 14mm 까지 개선 가능합니다 원장님의 1:1맞춤 케어시스템 무료상담 https://goo.gl/UQWLmL,2021년 12월 21일,,
1324,#치아교정 돌출입 고르지않은 치아 교정 발치때메 고민 많으셨죠 발치 없이 돌출량을 최대 14mm 까지 개선 가능합니다 원장님의 1:1맞춤 케어시스템 무료상담 https://goo.gl/UQWLmL,2021년 12월 21일,,
1325,치아 교정 각이다...,2021년 12월 21일,,1
1326,"6월
월경과 치아교정이 연달아서 몇주간 몸상태가 조지는 바람에 복싱을 더 다니지 못하게 되었어요
처음 이를 조인거라 죽만 먹어서... 
연어덮밥을 먹겠다고 그리 말했는데 못먹었던게 기억나요",2021년 12월 21일,,
1327,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 12월 20일,,
1328,"@whataminggg
 님에게 보내는 답글",2021년 12월 20일,,1
1329,치아교정 때문에 치과가고있는중 ... ,2021년 12월 20일,,
1330,잇몸뼈 흡수로 시작되는 풍치는 어금니가 옆으로 갈려서 생기는 교합병입니다. 송곳니교정으로 옆으로 갈때 송곳니끼리만 닿는 견치유도로 어금니를 보호해야 풍치를 막습니다. https://youtu.be/MxtEvx7645U #치아교정 #풍치 #성형수술,2021년 12월 20일,,
1331,"치아 교정하던 시기에 일이 너무 힘들 때 치과에 가면 이런 생각을 했다. ""의사 선생님도 새로운 환자를 만날 때마다 늘 어렵고 도전이었을까? 아니면 교정은 다 거기서 거기라 그냥저냥 늘 해내시는 걸까?"" 나는 매프로젝트마다 새롭고 도전인데 이번엔 진짜 오랜만에 큰 문턱이 앞에 있는 느낌이다.",2021년 12월 20일,,1
1332,"놀면뭐하니 듣는데
 왜 앨범처럼 부르는게
하나도 없지...
노래바뀔까봐 치아교정은 안하시는데 담배는 피신다던...

지금 댓곡 듣는거같은데 다 다르게 부르네 ... 뭐 이유가 있겄지",2021년 12월 19일,,
1333,"눈밑지방재배치 너무 하고 싶음...내돈내산에 성인이라는 것만으로 해도 되는 이유는 충분하지만
가족들 후폭풍이 걱정됨....
치아교정이랑 라식은 엄마 돈으로 해줄 생각 있다는데 눈밑지방재배치는 중년들 하는 거라고(중년들이 많이 하는 거지 몇 살이 하든 상관없음...) 할 필요 없다고...",2021년 12월 19일,,1
1334,"치아 교정도 맘대로 못하고

염색도 마지 못해 해주고

이제는 뒷머리 마저 잘라야 할 ㅠ",2021년 12월 19일,,3
1335,얘 애가 지금 얼굴 좀 쥬물러주도 치아교정만 시켜주면 내가 리틀 뱩횬만들수잇을거같응데???,2021년 12월 19일,1,1
1336,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2021년 12월 19일,,
1337,,,,
1338,거품없는 합리적 치아교정비용♡ 02 886 2877 신도림가이치과 https://youtube.com/shorts/e4AcH5JG9_U?feature=share… #치아교정 #성형수술 #치아,2021년 12월 18일,,
1339,치아교정 철사 갈고 왔는데 은은한 불편함에 기어다닌 중,2021년 12월 18일,,
1340,"그리고, 작년 2월에 치아교정 시작해서 선생님이 일년반에서 2년정도 걸린다고해서,
아~2년 걸리겠구나~ 했는데
앞으로 두달 남았다그래서.. 왕좋음
이것이 우하하
#우하하치아교정",2021년 12월 18일,,
1341,"@Foawl_
 님에게 보내는 답글",2021년 12월 18일,,
1342,트친중에 치아교정 하셨던분 있어오?,2021년 12월 18일,,
1343,드디어...의사쌤이 치아교정 내년 상반기까지 끝내주신댔다ㅜㅠㅜㅠ,2021년 12월 18일,,11
1344,거품없는 합리적 치아교정비용♡ 02 886 2877 신도림가이치과 https://youtube.com/shorts/e4AcH5JG9_U?feature=share… #치아교정 #성형수술 #치아,2021년 12월 18일,,
1345,치아교정 철사 갈고 왔는데 은은한 불편함에 기어다닌 중,2021년 12월 18일,,
1346,"치아교정하려고 오늘 치아 두개 뽑음
주사놓을때 엄청 아파",2021년 12월 18일,,
1347,양상추종자 시스컴 만화책순위 다음아담 공성술 귀욤둥 프레스가공품 인천건재 호간 주차장도장 치아교정후기 미국입국카드 상을 진월담 원석주얼리 전통꽃 김영록 겟앰,2021년 12월 18일,,
1348,부산탁송 골든구스남성 온열매트싱글 크록스싸이즈 치아교정병원 내마음은 구사리체인 가야인쇄 수원문신제거 나열할 얼음냉온수기 보조기층골재 잡화디자인 야둉 봉고택배 디펜더90 동홍 인슈데크,2021년 12월 18일,,
1349,"@Shin1230V
 님과 
@JaneJ89196851
 님에게 보내는 답글",2021년 12월 17일,,1
1350,"@mcbackss
 님에게 보내는 답글",2021년 12월 17일,,
1351,"@onlyvote18
 님에게 보내는 답글",2021년 12월 17일,,1
1352,"치아교정 D+284

고무줄은 3~4일간 두통이 있었지만 지금은 아무렇지도 않다. 고뮤줄 땜에 간식이 줄었다는 말도 봤지만 내 식욕은 막을 수 없다. 고무줄 빼고 먹고 끼우면 그만. 
고무줄 낀 채로 커피 마시면 고무줄에 똥꾸룽내 배니까 빼고 먹으라고 하셨지만 빨대로 마시고 물고 마셔주는 중 헤헷",2021년 12월 17일,,1
1353,"@vrysoom_
 님에게 보내는 답글",2021년 12월 17일,,
1354,아스콘보수재 세균계수기 이충권한수위 연신내모텔 임유진 수처리박람회 펠트주문제작 알박기 노고단숙박 수평몰탈가격 파묘축문 치아교정분납 알자천국 해운대로고 가꾸는 백만인 꽃밴고무장갑 혼마2스타,2021년 12월 17일,,
1355,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 12월 16일,,
1356,여고생구두 돌잔치번호표 백암골프장 중량물박스 무광명함 숀화이트 홍삼정과효능 세류역 벨크로자수 엘지스마트폰 이수 제노스 안의섬 수채화종이 치아교정발치 전광판수리 점자표시 금강석,2021년 12월 16일,,
1357,,,,
1358,"치아교정하려고 오늘 치아 두개 뽑음
주사놓을때 엄청 아파",2021년 12월 18일,,
1359,양상추종자 시스컴 만화책순위 다음아담 공성술 귀욤둥 프레스가공품 인천건재 호간 주차장도장 치아교정후기 미국입국카드 상을 진월담 원석주얼리 전통꽃 김영록 겟앰,2021년 12월 18일,,
1360,,,,
1361,아파트형원룸 끌로랑 나무연마 한끝영어 인천치아교정 퀼트수성펜 호주직구방법 어머머 마산의자 기구물설계 야수파 마스터바 면비니 퇴계동 꼽혔던 계승한 클램프슈 비씨카드어플,2021년 12월 16일,,
1362,"또 tmi... 두분 저한테 왜이러세요
1. 치아교정 중 기미주근깨, 잡티 제거 중...
2. 곧 앞자리수 바뀜....
3. 국어 공부 중 ㅎㅎㅎ 초등 국어임<<",2021년 12월 15일,2,2
1363,"@Kuro_VRC
 님에게 보내는 답글",2021년 12월 15일,,1
1364,"오늘만 430만 썻다.....
치아교정 360 + 차량 광택 70
.....
돈 아껴야겟다....
그래도 기스 아쉬운곳 빼면 말끔해져서 편안...",2021년 12월 15일,,16
1365,"유진이 송곳니 쫌 마니 뾰족한 편 같은데 유진이 생활할 때랑 
애인입장에서 래빈이의 감상도 궁금하네.. 
찾아보니까 송곳니를 가는 경우도(치아교정) 잇다는 것 같아서",2021년 12월 15일,1,1
1366,"3번 항목에 대한 충격★과 함께 화답으로 tmi를 창출합니다

1. 학생 때는 BL이 지뢰였음
2. 치아교정 후 송곳니 4개를 모두 뺐음
3. 지금 매우 졸림",2021년 12월 15일,1,2
1367,풍치를 예방하는 치아교정.,2021년 12월 15일,,
1368,"@gem2_tomatomato
 님에게 보내는 답글",2021년 12월 15일,,2
1369,치아 교정하느라고 발치한지 이틀째... 삼겹살에 파채넣고 마늘넣고 한입 크게 와구와구 씹어먹고싶다,2021년 12월 14일,,
1370,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 12월 14일,,
1371,#치아교정 돌출입이 교정 발치때메 고민 많으셨죠 발치 없이 돌출량을 최대 14mm 까지 개선 가능합니다 원장님의 1:1맞춤 케어시스템 무료상담 https://goo.gl/UQWLmL,2021년 12월 14일,,
1372,#치아교정 돌출입 고르지않은 치아 교정 발치때메 고민 많으셨죠 발치 없이 돌출량을 최대 14mm 까지 개선 가능합니다 원장님의 1:1맞춤 케어시스템 무료상담 https://goo.gl/UQWLmL,2021년 12월 14일,,
1373,진짜 손톱물어뜯는버릇 어릴때 고쳐줘야하는게...이걸 다 자라도록 못고쳐서 치아교정과 손톱유지비에 돈을쓰는어른이되고맒,2021년 12월 14일,,2
1374,돌출입교정전후비교♡ 발치교정으로 돌출된 입을 넣으면 낮은 콧대도 높아지고 짧은 아래턱도 길어져보이는 얼굴성형의 효과가 생긴답니다.(02 886 2877 신도림역 가이치과) #치과 #치아교정,2021년 12월 14일,,
1375,"#연예 '홍현희' 제이쓴, 치아교정하는 남자 ""뻥 보태서 볼펜 스프링 달아""",2021년 12월 14일,,
1376,"[치아교정 주의사항] 안전하게 교정하기, 치아교정 주의사항은? http://blog.naver.com/abcde10/222594875152…",2021년 12월 14일,,2
1377,,,,
1378,협정서 시는거 성당현수막 공원벤치규격 참옷나무묘목 현물분할 목걸이도매 도메인변경 PING 제품연출컷 애드네트워크 판명 채권관리교육 합성목재난간 군대치아교정 해운대빌라 알미늄난간 겨루어,2021년 12월 13일,,
1379,아이와체험 코업프로그램 메이크업브라 방화문필름 비래동월세 퍼스트모델 동남아비수기 망우동헬스 인낙조서 부적합꼬리표 서러움 지하실환기 싱크대사이즈 스캐너매입 전대리 명학역 아방 운정치아교정,2021년 12월 13일,,
1380,"@gem2_tomatomato
 님에게 보내는 답글",2021년 12월 13일,,1
1381,"@onesukjyua
 님에게 보내는 답글",2021년 12월 13일,,1
1382,"근데 또 민규가 원하고 노력해온건 언제나 멋찐 결과를 보여줫기 때문에 기대가 돼... ex) 치아교정, 운동, 손톱관리 등등••",2021년 12월 13일,1,3
1383,아카베코 고무보트대여 학폭위의견서 대전집값싼곳 다리미진 립스틱텀블러 다시마멸치 결혼선물컵 군간 목동치아교정 남천장례식장 기도원매매 국전피규어샵 외식업취업 더바른도시락 연말마카오 오무기어수리 현무암블록,2021년 12월 13일,,
1384,백인 특유의 홍조랑 여드름 있고 뿔테안경+치아교정 너드..자낮음침캐..근데 꾸미는 거에 관심 많아서 머리도 핫핑크에 리본이나 귀걸이 치렁치렁 달고 다니는데 좀..웃김. 패션센스 촌빨날림. 프롬에도 이런 드레스 입고와서 놀림당함.,2021년 12월 13일,,1
1385,협정서 시는거 성당현수막 공원벤치규격 참옷나무묘목 현물분할 목걸이도매 도메인변경 PING 제품연출컷 애드네트워크 판명 채권관리교육 합성목재난간 군대치아교정 해운대빌라 알미늄난간 겨루어,2021년 12월 13일,,
1386,아이와체험 코업프로그램 메이크업브라 방화문필름 비래동월세 퍼스트모델 동남아비수기 망우동헬스 인낙조서 부적합꼬리표 서러움 지하실환기 싱크대사이즈 스캐너매입 전대리 명학역 아방 운정치아교정,2021년 12월 13일,,
1387,"@angel2222_
 님에게 보내는 답글",2021년 12월 12일,,2
1388,턱치아교정 일산빼빼로 와인꽃배달 구운아귀포 업종내 친환경음식 콤프레 보게 기본T 츄리닝 소희짱 중학생티셔츠 스키조 플라스틱분석 물사용량 기스난가구 맞절 체리판매,2021년 12월 12일,,
1389,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2021년 12월 12일,,
1390,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 잘지내구 있어~? 나중에 언…
● 우리 언제 뭉칠 수 잇는고야…
● 와우 오늘부터 저의 슈스데 …
● 데이데이님 저번에 치아교정 …
#질문상자 #익명질문모집중",2021년 12월 12일,,
1391,치아교정,2021년 12월 12일,,3
1392,"@nnnn__owo
 님에게 보내는 답글",2021년 12월 12일,,
1393,공구도매몰 꽃현미 선장 스텔라레알레 버스킹장소 쏙쏙봄이와요 오쯔 서핑마스크 예쁜나무그림 장위엔 토종닭백숙 방충망샤시 니슬리브 안개상자 싱크대용품 임신낭 치아교정장치 동물이죽으면,2021년 12월 11일,,
1394,치아교정 비포 예시 사진이 프듀ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아놔 넘 귀엽구 ....,2021년 12월 11일,,
1395,미나미 치아교정에 대해 답변해줬네 착해,2021년 12월 11일,,
1396,"@nyaminym
 님에게 보내는 답글",2021년 12월 11일,,1
1397,백인 특유의 홍조랑 여드름 있고 뿔테안경+치아교정 너드..자낮음침캐..근데 꾸미는 거에 관심 많아서 머리도 핫핑크에 리본이나 귀걸이 치렁치렁 달고 다니는데 좀..웃김. 패션센스 촌빨날림. 프롬에도 이런 드레스 입고와서 놀림당함.,2021년 12월 13일,,1
1398,협정서 시는거 성당현수막 공원벤치규격 참옷나무묘목 현물분할 목걸이도매 도메인변경 PING 제품연출컷 애드네트워크 판명 채권관리교육 합성목재난간 군대치아교정 해운대빌라 알미늄난간 겨루어,2021년 12월 13일,,
1399,아이와체험 코업프로그램 메이크업브라 방화문필름 비래동월세 퍼스트모델 동남아비수기 망우동헬스 인낙조서 부적합꼬리표 서러움 지하실환기 싱크대사이즈 스캐너매입 전대리 명학역 아방 운정치아교정,2021년 12월 13일,,
1400,"@nyaminym
 님에게 보내는 답글",2021년 12월 11일,,1
1401,"@J__acqueline
 님에게 보내는 답글",2021년 12월 11일,,
1402,동생은 치아교정한적 있어서 고기만 먹었다 하면 바로 치실하는 습관이 있는데 상당히 좋은습관 같아서 나도 하는중,2021년 12월 11일,,1
1403,"취업 기념으로 시력교정 치아교정 중 둘 중 하나는 집에서 해줬으면 좋겠는데
# 로망트",2021년 12월 11일,,1
1404,"경제력 생기면 가장 먼저 할 것
1. 시력교정
2. 치아교정
3. 아이패드

꼭.",2021년 12월 11일,,1
1405,"@JJ_the9
 님에게 보내는 답글",2021년 12월 10일,,
1406,"치아교정(orthodontics)은 치열을 재배열하여 이상적인 심미, 발음, 저작 등의 기능을 회복시켜주는 치료를 말합니다. 턱뼈 자체의 관계까지 교정해줄 수 있는 악교정수술(orthognathic surgery)과 동반되는 경우도 많습니다.",2021년 12월 10일,,
1407,앞니때문에 치아교정을 하긴 해야되는데 나중에 나이들어서 고생할까바 걱정대....,2021년 12월 10일,,
1408,치아교정 너무 조여서 강아지처럼 주딩이가 나오는 건 아닌지 궁금하가,2021년 12월 10일,,
1409,치아교정재료 쿠쿠얼음 에이딕스 가상화폐업체 메모리칩 렉산업체 치러지 일미치과 맞춤맨투맨 알럽 탈모케어샴푸 토트넘관광 공장다나와 겨울용자켓 연마기척 자이언트락 폐기물컨설팅 대구전화번호,2021년 12월 10일,,
1410,근데 스튜 만드는데 생각보다 시간이 너무 많이 들었어 이전보다 양을 1/3로 한거라 금방 끝날 줄 알았는데 치아교정 때문에 이가 안좋아서 모든 재료를 다지다 싶이 잘라서 그런가.. 아무튼 옛날 생각나고 좋았어 치킨스톡을 넣었지만 소고기 육수를 안 뽑아서 그런가 깊은 맛은 덜한게 조금 아쉬웠다,2021년 12월 10일,,1
1411,"난 내 얼굴에 별로 관심이 없거든,,근데 엄마가 고쳐주고싶어함
그렇게 치아 교정이랑 쌍수트임함,, 요즘은 코 시술해보라고 꼬셔 아",2021년 12월 10일,,
1412,"치아교정 D+277

어제 저녁에 오른쪽 상악 고무줄 위치 잘못 걸고 잤음(.......)  대략 10시간 정도 그렇게 했는데 괘.... 괜찮겠지 젠장 확실하게 점검!! 또 점검!!",2021년 12월 10일,,
1413,중단 절대지켜...오늘 간장님이랑 상호연습 함 칼 위로 들고 옆으로 뉘여서 막는 버릇 어케 고치나요 치아교정용 고무줄을 팔꿈치에 달아야하는걸까 오늘 짱됐던 점은 나도 내가 어케 쳤는지 모르겠는데 간장님 머리 한 판 되게 치고 왓다 킼...,2021년 12월 9일,,3
1414,치치포포 특수램프 피소 신태영 블랙배기바지 나나님 영문서명 높였습 탱커스니트 원가관리표 안정망 천섬 신에츠그리스 할핀301 퀵배달회사 오리떡갈비 수원치아교정 정육알바,2021년 12월 9일,,
1415,"치아교정 D+275(21.12.08)

드디어 고무줄을 걸었다. 일단 하악 양쪽에 고정으로 고무줄 걸어주셨고, 이제 매일매일 내가 걸어야하는 고무줄 위치와 거는 방법을 안내 받았다. 하악 가장 안쪽 브라켓에 달린 고리에 걸고 쭈욱 당겨서 상악 송곳니 고리에 챡! 걸어주면 됨.",2021년 12월 9일,,
1416,"I have a brace on my teeth.
나 치아교정 중이야.",2021년 12월 9일,1,
1417,"@J__acqueline
 님에게 보내는 답글",2021년 12월 11일,,
1418,동생은 치아교정한적 있어서 고기만 먹었다 하면 바로 치실하는 습관이 있는데 상당히 좋은습관 같아서 나도 하는중,2021년 12월 11일,,1
1419,"취업 기념으로 시력교정 치아교정 중 둘 중 하나는 집에서 해줬으면 좋겠는데
# 로망트",2021년 12월 11일,,1
1420,"경제력 생기면 가장 먼저 할 것
1. 시력교정
2. 치아교정
3. 아이패드

꼭.",2021년 12월 11일,,
1421,"돌출입 치아교정, 비발치 교정으로도 발치 교정과 결과 차이 없어 (출처 : 매일경제 | 네이버 뉴스) http://naver.me/Gg2orsT2",2021년 12월 9일,,
