,본문,날짜,리트윗,하트
783,아니짖자 정말 둘이 짖자 아니 짖자 아니 아니 짖자 아니 짖자 나 잇몸만개하다가 침ㅅ흘림 하......,3월 25일,,3
784,"@B_hundred_Hyun
 님에게 보내는 답글",3월 25일,,
785,"@B_hundred_Hyun
 님에게 보내는 답글",3월 25일,,
786,양쪽 어깨가 다 안 좋아서 죽겠네 지금 잇몸도 아프고 곧 ㅅㄹ도 할듯 ㅠㅠ,3월 25일,,
787,잇몸 악건성됨,3월 25일,,
788,"@B_hundred_Hyun
 님에게 보내는 답글",3월 25일,,
789,"@B_hundred_Hyun
 님에게 보내는 답글",3월 25일,,
790,"크로키를 미리해두면 
다음주에 좀 들해도 되지 않을까 싶지만
크로키를 하기엔 지금 몸상태 비리비리함
진통제 없으면 바늘같은게 내 잇몸을 콕콕콕콕콕콕콕",3월 25일,,
791,"@___Yobis
 님에게 보내는 답글",3월 25일,,
792,"@B_hundred_Hyun
 님에게 보내는 답글",3월 25일,,
793,내일 치과에 갈까 했는데 잇몸이 안아파져서 안가기루 했쒀요 안쪽이라 사랑니인거 같다고(추측)해서... 근데 안 아프니 안 가고 싶어짐,3월 25일,,1
794,무한잇몸만개,3월 25일,,
795,"#이솔로몬 유미 님이 좋다던 그 잇몸 ㅋㅋㅋ
언제 봤대?? ㅎ",3월 25일,7,24
796,"아악!! 진짜 너무 떨려,, 오로지 3분 동안 뉴야 목소리로 가득한 노래가 멜론에 뜬다니;; 그걸 듣는 내 모습을 상상하는데•• 찐 잇몸 웃음만개 그대로 지붕 뚫고 날아가고 싶음 ♡♡♡",3월 25일,,1
797,"@tympanic_bf
 님에게 보내는 답글",3월 25일,,
798,"@B_hundred_Hyun
 님에게 보내는 답글",3월 25일,,
799,"@B_hundred_Hyun
 님에게 보내는 답글",3월 25일,,
800,"크로키를 미리해두면 
다음주에 좀 들해도 되지 않을까 싶지만
크로키를 하기엔 지금 몸상태 비리비리함
진통제 없으면 바늘같은게 내 잇몸을 콕콕콕콕콕콕콕",3월 25일,,
801,"@___Yobis
 님에게 보내는 답글",3월 25일,,
802,,3월 25일,,
803,아오 임파선도 붓고 잇몸도 붓고 열감도 있고 몸이 난리네 개강후유증 뒤늦게 겪는 중,3월 25일,,
804,"@1d1ot___
 님에게 보내는 답글",3월 25일,,1
805,"@pink_ocean_draw
 님에게 보내는 답글",3월 25일,,1
806,체력 훅 떨어진게 분명해 그렇지않고서야 이정도 움직였다고 피곤함에 잇몸이 부을리없어,3월 25일,,
807,지나가다 너무 웃었지뭐야~~ ㅋㅋㅋㅋ 울 아미님들 덕분에 잇몸이 항상 마르지 뭐양,3월 25일,,
808,"@oniontotoo
 님에게 보내는 답글",3월 25일,,
809,"졸면서 이 닦다가 어금니쪽 잇몸을 대차게 찔러가지고 상처가 많이 났는지 과자 먹다가 눈 앞에 헬게이트가 열리는 경험을 했어요..
여러분 언제나 사고조심....",3월 25일,,1
810,마취주사 들어가기전에 일부러 잇몸을 공격해볼까??언제들어갔는지모르게,3월 24일,,
811,"@soneup1227_gm
 님에게 보내는 답글",3월 24일,,
812,아 칠링유 보다가 잇몸다마름,3월 24일,,
813,나 토했는데 왜 잇몸이 아프지??????????,3월 24일,,1
814,"@RN_w_o
 님에게 보내는 답글",3월 24일,,
815,"@_TAETAE_V_BTS
 님에게 보내는 답글",3월 24일,,1
816,"나는 쿠사나기 우라라! 예쁘다 할때의 '레이'를 써서 우라라! 나이나 키 같은 건 너네가 알 바 없고, 걸려오는 싸움은 거절하지 않으니까 평생 잇몸으로만 밥 먹고 싶은 놈들은 덤벼도 좋아! 그리고 경찰은 싫어! 먹는 건 좋아! 이상, 끝!",3월 24일,,
817,"@henryjks
 님에게 보내는 답글",3월 24일,,
818,"@1d1ot___
 님에게 보내는 답글",3월 25일,,1
819,"@pink_ocean_draw
 님에게 보내는 답글",3월 25일,,1
820,체력 훅 떨어진게 분명해 그렇지않고서야 이정도 움직였다고 피곤함에 잇몸이 부을리없어,3월 25일,,
821,"나는 쿠사나기 우라라! 예쁘다 할때의 '레이'를 써서 우라라! 나이나 키 같은 건 너네가 알 바 없고, 걸려오는 싸움은 거절하지 않으니까 평생 잇몸으로만 밥 먹고 싶은 놈들은 덤벼도 좋아! 그리고 경찰은 싫어! 먹는 건 좋아! 이상, 끝!",3월 24일,,
822,"@henryjks
 님에게 보내는 답글",3월 24일,,
823,"그리는 내내 제럿 얼굴 보느라 잇몸 마름,,,, 이렇게 사랑스럽게 생겨도 되는거임??? 진짜 세상 해맑게 웃어서 보고 있으면 너무 백화됨ㅌ,,,",3월 24일,16,72
824,"아니...
ㅅㅂ
왤케아픈거지?
몇년전부터 사랑니파묻힌잇몸 하루이틀쯤 아픈적은 몇번있었는데
이번이ㅅㅂ,역대급임
지금까지잇몸이부어도 외면해왓던나를...
더이상외면하지못하고 치과퀵예약시킬정도로",3월 24일,,1
825,나개저잇몸한남만들기1등공신 김졍우,3월 24일,,
826,"@Great_MingS2
 님에게 보내는 답글",3월 24일,,1
827,"@soneup1227_gm
 님에게 보내는 답글",3월 24일,,1
828,"@nowaterincup
 님에게 보내는 답글",3월 24일,,1
829,"@im_from_uyuni
 님에게 보내는 답글",3월 24일,,
830,잇몸웃음짓는 오타크,3월 24일,,
831,"진짜 ㅋㅋㅋ 잇몸웃음 넘 귀여웤ㅋㅋㅋ
심지어 폴꾸도 졸 귀엽게 잘함
진짜로 저 폴라 갖고싶다
근데 그때 이벤트로 다 줬겠지..",3월 24일,2,12
832,아 잇몸 아파... 이빨도 좀 아프네...,3월 24일,,
833,"어금니뒤쪽잇몸문지르기,,,?같은?스펀지에 나오던데,,,",3월 24일,2,
834,"얘들아... 진짜 심각하거든요
사랑니 뽑고 일주일 안 됐는데 마라샹궈를 VS.
근데 나 잘 뽑혀서 통증도없고... 잇몸 가르기도 안 했고 그냥 뽑았는데....",3월 24일,1,1
835,"갑자기 잇몸에 통증이 있네...
코로나 떄문인가?",3월 24일,,
836,"문별이씨 제 잇몸 상해죄로 고소하겟슴니다
#마마무 #문별 

    http://bit.ly/3ut7n7c",3월 24일,21,49
837,"몰랐는데 요즘 피곤했나벼.. 오른쪽 잇몸 싹 붓더니만 가라앉긴했는데 또 턱관절에 염증나고 그.. 윗니와 아랫니 연결부위의 입안 살?이 좀,, 헐어벌인 것 같음..",3월 24일,,
838,"@nowaterincup
 님에게 보내는 답글",3월 24일,,1
839,"@im_from_uyuni
 님에게 보내는 답글",3월 24일,,
840,잇몸웃음짓는 오타크,3월 24일,,
841,"오늘은 지켰다 여생 본방사수!
드디~어 쌍방확인 후 사귀는 구웨이 린즈샤오 보면서 잇몸이 내내 말랐지만..이거 니 연애 아니다!! 하면서 진정시킴",3월 24일,,2
842,뱃캣 좋아서ㅜ잇몸 마르고있음,3월 24일,,5
843,꺅!!!!!!!! 잇몸아파,3월 24일,,1
844,"잠을 잘 ... 안자서 그런가,,,,,,,,,,,잇몸이 따가워서 머임?하고봣는데 구내염이 나랑 눈마주침",3월 24일,,
845,아니 근데 유사쿠 허리에 다리감기 너무 웃기다고 다시봐도 웃김 잇몸만개,3월 24일,2,4
846,"하진짜...잇몸계속아프네
콱내일바로예약잡아버리길잘햇다",3월 24일,,
847,"대박 이곡길 카메라 사진들 다 나왕눈일듯. 이건 백퍼.
그리고 카메라 들고 있는 이곡길 잇몸 마르겠다... 곡길이의 행복은 나왕눈이지. 그치 그치...",3월 24일,,1
848,"이모가 가습기 하나 해줄게.. 너네 잇몸 마를까봐 그래
https://bit.ly/3NhcgZU

#팡푸",3월 24일,1,6
849,"@uyeon__love
 님에게 보내는 답글",3월 24일,,
850,"기만 맘찍
근데 저 잇몸이 허전해서 말을 말을 할 수 있나 이뽑고 거즈빼고 말한 적이 잇지만 우우어",3월 24일,,1
851,"@beastdw
 님에게 보내는 답글",3월 24일,,
852,"@Chang__OwO
 님에게 보내는 답글",3월 24일,,
853,강김 때문에 잇몸 만개하며 보다가 김진우 마음 토씨 하나 안 바꾸고 대변하는 강승윤 때문에 별안간 눈물샘 고장나버린 덺.....ㅠㅠ,3월 24일,,8
854,와 잇몸애서 피남 철맛난다 쩝...,3월 24일,,2
855,"나 데굴님 올려주신 영상보고 잇몸마름....
진짜 나 평생 승양할것임을...",3월 24일,,1
856,"6분 내내 조커웃음 지으면서 봄
잇몸이 마르다 못해 가뭄 옴
레드벨벳은 가족이야",3월 24일,,4
857,"@JACK__MR
 님에게 보내는 답글",3월 24일,,1
858,꺅!!!!!!!! 잇몸아파,3월 24일,,1
859,"잠을 잘 ... 안자서 그런가,,,,,,,,,,,잇몸이 따가워서 머임?하고봣는데 구내염이 나랑 눈마주침",3월 24일,,
860,아니 근데 유사쿠 허리에 다리감기 너무 웃기다고 다시봐도 웃김 잇몸만개,3월 24일,2,4
861,,3월 24일,,
862,왜 잇몸이 아프냐,3월 24일,,
863,냥이 이마에 잇몸 같은 게 보여서 기절함,3월 24일,,
864,bradleylaura 이사진 졸라귀여운점… 로라하고 호텔에서 끝내주는 밤을 보낼 생각에 잇몸미소 만개한 브래들리랑 입꼬리 잔뜩 올리고 연하 손 붙잡고서 끌고가는 로라,3월 24일,4,17
865,달다 달어... 어? 아주 내 잇몸이 문드러질 지경이여,3월 24일,,3
866,"뭐야ㅠ지혼자잇몸숨기고있어
왜저래",3월 24일,,
867,하 바알원 직캠보고 마스크 안에서 잇몸만개중,3월 24일,,
868,"@raery_
 님에게 보내는 답글",3월 24일,,1
869,"다른학겨 친구가 
2521보냐며
태일? 잘 몰랐는데
노래 좋아서 매일 듣고잇다 햇대
잇몸만개 ",3월 24일,,6
870,"김됴영 생각보다 응큼한사람이네?
웃을때마다 잇몸노출부끄러",3월 24일,,1
871,"잇몸진짠지궁금하다
만져보고싶어",3월 24일,,
872,문특 츠키보면서 잇몸 쩍쩍마르다가 같수록 버스안에서 들썩고리면서 웃참하는 이상한 사람되는 중,3월 24일,,
873,얘들아 이가 너무 보인다.; 너무 웃어서 잇몸 아파,3월 24일,,1
874,20-21 V리그 개막홍보영상(?)에 양효진 이소영 김연경 박정아 한송이 김희진 볼때마다 제법 진지하고 귀여워서 잇몸미소임ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3월 24일,64,140
875,"라쿤의 이중성
하하처럼 똥그란 눈으로 쳐다보다가도 박명수처럼 잇몸 드러내고 위협한다

뭔소리야?",3월 24일,1,1
876,잇몸 팅팅 임파선 팅틷 부었3ㅏ....으,3월 24일,,1
877,"@Ash_DTR
 님에게 보내는 답글",3월 24일,,
878,달다 달어... 어? 아주 내 잇몸이 문드러질 지경이여,3월 24일,,3
879,"뭐야ㅠ지혼자잇몸숨기고있어
왜저래",3월 24일,,
880,"• 치주염이 심해 잇몸이 무너진 앞니 2개 발치
• 상, 하악 왼쪽 오른쪽 어금니 부분 치주염 치료
• 스케일링
• 구내염 바이러스 가능성 높아 꾸준한 관리 및 모니터링 필요",3월 24일,,1
881,"미치겟어 ;; 너무 귀여워진짜 ...
하루에도 친구네 맹-래기 증사 오조육억번씩 쳐다보면서 잇몸마를때까지 웃는중야 ㅠ
우리집 터래기들은 웅제와",3월 24일,,2
882,"잇몸 다마름 ,, 요정이 너무너무 귀엽다 진짜 너 행복해보인다 닉...",3월 24일,,
883,"@7_uidut
 님에게 보내는 답글",3월 24일,,
884,"@harin_1254
 님에게 보내는 답글",3월 24일,,
885,아니오늘브이앱보는동안 이렇게잇몸만개한사유가 김냥훈통화때문이라 마음안좋아짐 ㅈㄴ좋아하네진짜... 밀빵 짜증남,3월 24일,201,145
886,잇몸악건성돰,3월 24일,,
887,씨발 다 좆까!!!하는순간 너무 좋아서 잇몸만개함,3월 24일,,
888,"@Chang__OwO
 님에게 보내는 답글",3월 24일,,
889,"아악 잇몸부엇어
감기 시발 맨날 목감기오지",3월 24일,,
890,아 잇몸 마르네 주엱이랑 통화해,3월 24일,,
891,잇몸마를때까지웃게됨..,3월 24일,,
892,무물 답변 받을 기대는 하지 않아...그냥 애기곰도리가 무물을 했단거에 이미 지금 잇몸이 활짝 웃고 있음,3월 24일,3,25
893,"이상취향인거 나도 아는데
휴카가 하농치는거 왜 좋은지 모르겟음
하농 듣자마자 잇몸보이게 웃어버림",3월 24일,16,146
894,잇몸마름 진짜..,3월 24일,,
895,강아지는 잇몸이 까맣구나,3월 24일,,
896,치과에서 예전보다 잇몸상태 조아졌다고 얘기듣고 신나서 반값 할인하는 빵 여덟개 사가는중,3월 24일,,5
897,아너무웃겨서 잇몸마름,3월 24일,,
898,"잇몸 다마름 ,, 요정이 너무너무 귀엽다 진짜 너 행복해보인다 닉...",3월 24일,,
899,"@7_uidut
 님에게 보내는 답글",3월 24일,,
900,"@harin_1254
 님에게 보내는 답글",3월 24일,,
901,,,,
902,"@_pinky_jm
 님에게 보내는 답글",3월 24일,,2
903,미친 넘좋아서 잇몸 마른다..,3월 24일,1,1
904,"암튼 잇몸이 헐어서 사시사철 입안에 피맛이 나는지 맨날 빨갱이 이지랄하는 미친 노인네들 말구 대부분 어르신들은
문재인: 착하고 점잖고 모질지못하고 사람한테 잘함
이런 이미지라서 윤씨가 자꾸 그러면 싸가지없고 별로로 보여
윤씨 고집쌔지만 나쁜사람 같지는 않으니까
잘 생각해 보기를바람",3월 24일,7,15
905,요녀석들 행복한 거 보니까 잇몸 닫을 수 없음,3월 24일,,1
906,츠키는 천재냐...?너무 귀여워서 잇몸이 마른다..,3월 24일,,
907,고3껀줄 알고 잇몸만개했다가 애기들꺼인거 보고 존나 시무룩해짐,3월 24일,,
908,"덴티본조르노 치약 100g x 6p 잇몸 2p + 치석 2p + 구취 2p + 미니치약 랜덤발송, 1세트 20,910원
구입>> https://link.coupang.com/a/ljFdi
골드박스 딜 입니다
파트너스 활동을 통해 일정액의 수수료를 제공받을 수 있음
#쿠팡 #쇼핑 #rt",3월 24일,,
909,하 잇몸 마른다 도영아,3월 24일,,1
910,"맨날 뜯어보는게 애들 둥기둥기하면서 눈코입귀 뜯어보는데 
코랑귀는 항상깨끗하고(귀깨끗한건 병원갈때마다 진짜깨끗하단소리들어씀
이빨잇몸도 깨끗하고
다미 진짜 입양초에 눈꼽 일주일정도 끼고 그뒤로는 둘다 완전깨끗했는데
소미 눈꼽머야",3월 24일,,
911,"@ggul_09
 님에게 보내는 답글",3월 24일,,
912,"@love_youin
 님에게 보내는 답글",3월 24일,,
913,좋아하면 안돼는데 잇몸 만개함 하....,3월 24일,1,1
914,잇몸이 다 부었다.,3월 24일,,
915,아 잇몸 마르네 .. 아놔 난 구교환을 너무 좋아하는 듯 ㅋ,3월 24일,1,28
916,고3껀줄 알고 잇몸만개했다가 애기들꺼인거 보고 존나 시무룩해짐,3월 24일,,
917,"덴티본조르노 치약 100g x 6p 잇몸 2p + 치석 2p + 구취 2p + 미니치약 랜덤발송, 1세트 20,910원
구입>> https://link.coupang.com/a/ljFdi
골드박스 딜 입니다
파트너스 활동을 통해 일정액의 수수료를 제공받을 수 있음
#쿠팡 #쇼핑 #rt",3월 24일,,
918,하 잇몸 마른다 도영아,3월 24일,,
919,"@zzinpro
 님에게 보내는 답글",3월 24일,,
920,"오늘 3.24. 잇몸의 날이래... 3개월마다 2ㅅ몸을 4랑하자 라고
한국인의 건배사가 여기에 또...?",3월 24일,,
921,진짜 말도안되게 어제저녁부터 지금까지 잇몸통증으로 상당한고통을 느끼고잇음 진짜 잇몸..그러니까 입병이 존.나아픈거구나..,3월 24일,,
922,잇몸이 다 부었다.,3월 24일,,
923,아 잇몸 마르네 .. 아놔 난 구교환을 너무 좋아하는 듯 ㅋ,3월 24일,1,28
924,잇몸만개,3월 24일,,
925,"@JJJ0007
 님에게 보내는 답글",3월 24일,,
926,"한때의 구내염 마스터 송반맨의 약 추천 :

작은~중간 미란 - 알보칠(빠르게 나음. 절도있고 정확하게 발라야 효과 좋음)
혓바닥이나 입술 안쪽 평평한 곳 - 알보칠 발라도 되는데 아픈거 싫으면 아프타치
설염 - 페리덱스
넓거나 어금니 잇몸 같이 구석진 곳 - 아프니벤큐",3월 24일,3,4
927,배세진이 조금이라도 나오면 잇몸이 마르게 웃게되는 나,3월 24일,,1
928,저 근데 잇몸이 아프고 머리가 아프고 약간 어질어질한데 내일 이상태로 팝스측정하면 산송장되는건가요?,3월 24일,,
929,"신경치료 하신분??
한게 기억나시는분??
1차 치료하고 집왓더니 잇몸이 살짝~ 헐엇거나 부은거같은데이거괜참ㅎ나요
왜여따물어보냐면 치과가전화를안바둠.",3월 24일,,1
930,어제 병원 다녀온 뒤로 목구멍 상처났는지 입점막? 그... 잇몸 끝나는 쪽 거기 찢어진 것처럼 따끔거려 짱나내,3월 24일,,
931,"@:확실히... 교정기 낀 당일날부터 이삭토스트 16조각 내서 먹고 
잇몸 뼈 깎는 수술하고 당일날 저녁에 고기 먹다가 피 흘리고
교정기 낀 채 탕수육 먹고 고무줄 낀 채 카레 먹고 얼음 씹어먹고

좋겟다 ,,나는 교정기 끼고 한달인가 일주일지나서 이삭먹다가 호되게 당하고 이삭이랑 절교햇는데",3월 24일,,1
932,"ㅠ
ㅠㅠㅠ
ㅠㅠㅠㅠ 나 키타상 동물화 첨 보는데
저..저렇게 생겨도 괜찮아? 진짜 빨아먹고싶다 아 뭐냐고 진짜 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ잇몸만개하는 중",3월 24일,,
933,내 잇몸 살려내..;;;;,3월 24일,,1
934,"대롱스낵~ 

(귀여워..) 
그거 다쳐. 하지마. 
햄짓타는 볼주머니 있어서 괜찮아. 
거긴 볼주머니가 아니라 잇몸이란다.",3월 24일,1,7
935,와 ㅈㄴ 녹초돼서 터벅터벅 트위터켯는데 지금 잇몸웃음만개함,3월 24일,,
936,"@JJJ0007
 님에게 보내는 답글",3월 24일,,
937,"한때의 구내염 마스터 송반맨의 약 추천 :

작은~중간 미란 - 알보칠(빠르게 나음. 절도있고 정확하게 발라야 효과 좋음)
혓바닥이나 입술 안쪽 평평한 곳 - 알보칠 발라도 되는데 아픈거 싫으면 아프타치
설염 - 페리덱스
넓거나 어금니 잇몸 같이 구석진 곳 - 아프니벤큐",3월 24일,3,4
938,배세진이 조금이라도 나오면 잇몸이 마르게 웃게되는 나,3월 24일,,1
939,저 근데 잇몸이 아프고 머리가 아프고 약간 어질어질한데 내일 이상태로 팝스측정하면 산송장되는건가요?,3월 24일,,
940,"신경치료 하신분??
한게 기억나시는분??
1차 치료하고 집왓더니 잇몸이 살짝~ 헐엇거나 부은거같은데이거괜참ㅎ나요
왜여따물어보냐면 치과가전화를안바둠.",3월 24일,,
941,대한치주과학회가 ‘잇몸의 날’(3월 24일)을 맞아 구강 위생에 더욱 신경을 써 달라고 일반인들에게 당부했다.,3월 24일,,3
942,"@__BOBBINGI__
 님에게 보내는 답글",3월 24일,,
943,ㅎㅏ차유진 공식인터뷰 보다가 잇몸마른다,3월 24일,,
944,내가 지금 잇몸 빵꾸난 사람만 아니었어도 만선호프 가서 노가리에 생맥 한 잔 딱 마시고 오면 최곤데……서러브라 서러버,3월 24일,,
945,스케일링 받았는데 아퍼잉 ㅠㅠ 잇몸에서 피나는거같아요 .... 선생님.... 오늘은 이 안뽑았는데도 죽먹자,3월 24일,,
946,"싱글박스 진짜..짱이다…..
잇몸마르게웃으며보는중 하",3월 24일,,2
947,"집에 침입해서 저의 머리(머리 전체 타격), 이마(타격), 저의 입과 항문으로 무엇들을 하는것, 최면술, 치아, 고환, 전자파, 신체에 주사, 다리, 음경, 양쪽 겨드랑이, 무릎, 잇몸,어깨, 골반, 양쪽 턱과 양쪽 광대뼈, 신체의 등, 옆구리 등등 '저에게 가하는 쓰나미는 지금 현재까지도 진행형입니다'.",3월 24일,1,
948,잇몸 부은거 때문에 약 먹었는데 갑자기 알러지 반응 확 일어나서 죽겠다,3월 24일,,
949,"분하다... 억울하다......
잇몸도 입도 좃만하면서 무슨 자신감으로 이빨만 왕따시만하게나냐고 이거 설계한 놈 나와ㅏㅏㅏ",3월 24일,,
950,지금 언더테일 샌즈마냥 공연달리다가 중간에 자버리는 이지훈 추억하는 이사람보고 잇몸만개함 미친거아니에요??͟͟͞͞개=͟͟͞͞웃=͟͟͞͞겨ㅠㅠ,3월 24일,3,15
951,지금 잇몸건조증 걸림,3월 24일,,
952,"@_HwaPu_
 님에게 보내는 답글",3월 24일,,1
953,,,,
954,"잇몸 부어있었는데 딱 그자리에 나무꼬지 찔림
ㅎ r..",3월 24일,,2
955,"죽어서도 당신은/ 붉디붉은 잇몸으로 나를 먹여 살린다/ 석산꽃 하여없이 꺾는다/ 꽃다발을 만들어주려고/ 꽃이 된 당신을 만나려고
-석산꽃, 박형준",3월 24일,,1
956,지금 잇몸건조증 걸림,3월 24일,,
957,"@_HwaPu_
 님에게 보내는 답글",3월 24일,,1
958,"잇몸이 부었나

어금니쪽에 씹는 강도랑 간격에 위화감이.",3월 24일,,
959,"잇몸 부어있었는데 딱 그자리에 나무꼬지 찔림
ㅎ r..",3월 24일,,2
960,"죽어서도 당신은/ 붉디붉은 잇몸으로 나를 먹여 살린다/ 석산꽃 하여없이 꺾는다/ 꽃다발을 만들어주려고/ 꽃이 된 당신을 만나려고
-석산꽃, 박형준",3월 24일,,1
961,"덴티본조르노 치약 100g x 6p 잇몸 2p + 치석 2p + 구취 2p + 미니치약 랜덤발송, 1세트
""가격 : 20910원
구매 링크 : https://link.coupang.com/re/AFFSDP?lptag=AF0554548&pageKey=5125990020&itemId=7011026358&vendorItemId=74303258786&traceid=V0-143-8d128fcee275f48a…
 """"파트너스 활동을 통해 일정액의 수수료를 제공받을 수 있음""""
""",3월 24일,,
962,"잇몸염증인 치은염이나 잇몸 주위 조직까지 염증이 퍼진 치주염 예방을 위해서는 '초산토코페롤'이나 '염산피리독신', '알란토인' 등이 함유된 치약을 사용하시는 것이 좋습니다.",3월 24일,,
963,"나 이거 보고 잇몸미소 짓고 있다가
내 행복스마일대럼지 소식이 급 우울탐",3월 24일,,7
964,집가서걍웃치보면서잇몸말리고싶음,3월 24일,,1
965,"그 쓴맛이나 혀와 잇몸에 밴 향에 얼굴 구겨가면서도..,,, 혀 끝이 저릿한 혈향에 무언가 잃어가듯 몽롱한 묘하게 룽한 키스,, 생각하니 좋네,,..",3월 24일,1,5
966,우우 잇몸아파,3월 24일,,
967,"아 미친 귀여워하는 김체셔 진짜 사랑해
하... 진짜 힐링된다 너무 웃어서 잇몸이 건조함",3월 24일,,2
968,"@S_yun1234
 님에게 보내는 답글",3월 24일,,1
969,"덴티본조르노 치약 100g x 6p 잇몸 2p + 치석 2p + 구취 2p + 미니치약 랜덤발송, 1세트 20,910원
구입>> https://link.coupang.com/a/liYTf
골드박스 딜 입니다
파트너스 활동을 통해 일정액의 수수료를 제공받을 수 있음
#쿠팡 #쇼핑 #rt",3월 24일,,
970,"@Baby_AeGi_
 님에게 보내는 답글",3월 24일,,
971,"@55bbkk
 님에게 보내는 답글",3월 24일,,1
972,"@HQ_Dream_Ring
 님에게 보내는 답글",3월 24일,,1
973,"잇몸이 부었나

어금니쪽에 씹는 강도랑 간격에 위화감이.",3월 24일,,
974,"잇몸 부어있었는데 딱 그자리에 나무꼬지 찔림
ㅎ r..",3월 24일,,2
975,"죽어서도 당신은/ 붉디붉은 잇몸으로 나를 먹여 살린다/ 석산꽃 하여없이 꺾는다/ 꽃다발을 만들어주려고/ 꽃이 된 당신을 만나려고
-석산꽃, 박형준",3월 24일,,
976,"@55bbkk
 님에게 보내는 답글",3월 24일,,1
977,"@HQ_Dream_Ring
 님에게 보내는 답글",3월 24일,,1
978,안 그래도 과도한 스트레스로 이 다 빠지고 잇몸 붓고 난리난 사람한테 임기 끝나기 직전에 이렇게 거대한 시련을 주면 어떡하라는 거냐 썩열아...,3월 24일,,
979,아 여긴내가있을잇몸이아닌가보다,3월 24일,171,65
980,어제 교정하느라 잇몸에 나사박았는데 진짜 너무 아픔,3월 24일,,1
981,"@Azriel_Mafia
 님에게 보내는 답글",3월 24일,,1
982,"@Hamburger_want
 님에게 보내는 답글",3월 24일,,
983,♔BAP_Bangyongguk 오빠의 잇몸 짱♡,3월 24일,,
984,센소다인치약(=이마크손민수) 사왔다 잇몸짜식..내가 이기나 너가 이기나 해보자 덈벼이씨,3월 24일,,
985,"아 미치겟다 치통 오짐 잇몸도 아프고 왜지??
나 너무 양치를 미루고 양치 안하고 잠들어버려서 그랬나............?
충치 생긴건가......?
이만 안 누래졐ㅅ르면 좋겟다 ㅠㅠㅠ아오",3월 24일,,
986,"@dongchunmujin
 님에게 보내는 답글",3월 24일,,1
987,"점심시간 비는 틈에 동키즈자컨 보는데 
잇몸이 자꾸 자꾸 마르네 6.6",3월 24일,,3
988,"@FE_kdkm
 님에게 보내는 답글",3월 24일,,
989,"#덴티본조르노 #치약 100g x 6p 잇몸 2p + 치석 2p + 구취 2p + 미니치약 랜덤발송
600개 넘는 고객리뷰 보기
https://link.coupang.com/a/liK1g
이 포스팅은 쿠팡파트너스의 활동 일환으로, 이에 따른
일정액의 수수료를 제공 받습니다.
#구취#잇몸예방",3월 24일,,
990,새벽에 강아지가 이상한 행동을 하길래 불을 켰더니 고양이가 피범벅이었다ㅠㅠ 목걸이에 턱이 걸려서 잇몸에서 피가 나고 있었던 것ㅠㅠ 깜짝 놀라서 목걸이 빼버리고 물수건으로 피 닦아주는데 내가 진정이 안 되뮤ㅠㅠㅠㅠ 안 잃어버리려고 해준 목걸이지만 이건 아니지,3월 24일,,
991,"내가 영규니 외모 중 젤 조아하능 것은?
1애교살 2짝눈 3입꼬리 4잇몸 5목젖(목울대)",3월 24일,,4
992,나 잇몸이 메말라,3월 24일,,
993,,,,
994,잇몸이너무건조해졌듬니다,3월 24일,,
995,노즈워크인형으로 놀다가 할아버지 멈머 잇몸 약한데 다칠까봐 구긴종이 안에 간식이나 사료 넣어놓구 여기저기 숨겨놓아요! 일회용이지만 이보다 좋아할수없다,3월 24일,1,1
996,치과에서 무서운 말 들음 “마취하고 잇몸을 좀 잘라내구요^^” ㅠ…왜 내게 이런 시련이,3월 24일,,4
997,"@Clarice0420
 님에게 보내는 답글",3월 24일,,1
998,아침에 칠링유 봤다가 잇몸 말랐어 ㅠ 너무 귀엽고 귀엽고 귀여워,3월 24일,,
999,"@F6aS0
 님에게 보내는 답글",3월 24일,,
1000,걍내가잇몸째고싶음...........................................................,3월 24일,,
1001,잇몸이너무건조해졌듬니다,3월 24일,,
1002,노즈워크인형으로 놀다가 할아버지 멈머 잇몸 약한데 다칠까봐 구긴종이 안에 간식이나 사료 넣어놓구 여기저기 숨겨놓아요! 일회용이지만 이보다 좋아할수없다,3월 24일,1,1
1003,치과에서 무서운 말 들음 “마취하고 잇몸을 좀 잘라내구요^^” ㅠ…왜 내게 이런 시련이,3월 24일,,4
1004,잇몸이… 아프다… 오래씹으려면 관리해야지…,3월 24일,,1
1005,내가 이불덮기를 조아하듯 내 사랑니도 잇몸을 이불처럼덮는군,3월 24일,,1
1006,"잇몸 입천장이 부어서 뭘 먹을 수가 없을 정도로 아픔,,,,,,,, 오늘도 일찍 자야긋어",3월 24일,,
1007,나 사랑니 똑바로 나긴 하는데 한쪽 사랑니가 잇몸을덮고잇어서 거기에 음식물이껴서 양치하도 잘 안된대.. ㅅㅂ 더 아파지기전에 빼는게좋대.. 씨발...,3월 24일,,
1008,치과왓는데 잇몸 잘라야한다는 무시무시한 말 들엇어 ............................................,3월 24일,,
1009,"닭강정이나 먹고싶다. 땅콩 안들어간걸로.
땅콩 들어가면 교정기에 껴서 잇몸도 아파.",3월 24일,,
