,본문,날짜,리트윗,하트
1167,"치과 진료 때문에 나와서 우울하게 나무 보는 중인데 비바람이 불어서 옷 다 젖는 중
....치과 싫어잉",4월 22일,,2
1168,,,,
1169,"치즈 돈까스 정식

치과가 끝나고 마실 다니다가 픽한 집.
들어가자 방소단(방탄이 완전 소중단의 줄임말입니다.) 노래가 한동안 쭉 나와서 신기했다.

모두 맛점하세요~~
I'm now playing #BTS_Butter by #BTS on my music playlist 
@BTS_twt",4월 22일,,1
1170,"치과도 가고, 동생도 도와줘야하구 은행도 갔다오고... 생각보다 엄청 바쁘더라구요",4월 22일,,2
1171,"콰트로 치즈 그릴드 파니니 세트..
치과를 가기 위해,
일찍 일어났더니 배고파서 챱챱.

아침 카페에는 모닝 세트가 있어서 가끔 사먹는데 항상 맛있다.
I can say it confidently #BTS_Butter is my favorite song. #BTS  
@BTS_twt",4월 22일,21,18
1172,진짜 부조리함에 원통하다 아침일찍 치과가서 신경치료 했는데 마취가 덜풀려서 입안 살 씹을까 조심해야하는데 치료받은 이빨은 진작 진통제를 2개나 먹었음에도 욱신거리고 아픔 대체 마취제는 왜 필요한 곳에 일을 안하는 거야,4월 22일,,1
1173,"@RAM_ff_
 님에게 보내는 답글",4월 22일,,
1174,슈깅이 당장 치과에 갑니다,4월 22일,,1
1175,"@yongsik_00
 님에게 보내는 답글",4월 22일,,
1176,치과... 검사 받으러 왓다가 사랑니 뽑고 가게 생겼네.... 살려쥬ㅓㅇ어,4월 22일,,
1177,"지금 치과왓는데
뮬란 오에쓰티나옴
저 지금 자리를 박차고
노래불러도되나요???

후~~이즈~댓
걸. 아아~~~~~아이~씨ㅠㅠ....",4월 22일,,
1178,"정신차려보니 나 치과 키퍼링을 준비해야돼
스크립트만있는치과 vs 세팅만해둔스태그필드 이틀연속으로 키퍼링하는 진상의수호자 어때",4월 22일,,
1179,"@zzangston
 님에게 보내는 답글",4월 22일,,
1180,도수 병원 근처에 치과 있길래 갔다가 여러가지 이유로 조금 불쾌해져서 스케일링만 받고 나오면서 다니던 치과 예약했다 조금이라도 쾌적하게 치료받고싶어..,4월 22일,1,8
1181,내 두통 원인이 뭔지 알았다… 치통이 심해서 두통도 온거네…. 치과 가야겠다,4월 22일,,1
1182,하… 치과에서 오티는 없고 8시50분까지 오면 된다고 연락 왔네 진짜 생각만 해도 숨이 턱턱 막힌다,4월 22일,,1
1183,"@Mao_f_Msae
 님에게 보내는 답글",4월 22일,,
1184,"@phil_special_
 님에게 보내는 답글",4월 22일,,
1185,"@xxhaeunx
 님에게 보내는 답글",4월 22일,,
1186,"@bibiru_fish
 님에게 보내는 답글",4월 22일,,1
1187,,,,
1188,"@phil_special_
 님에게 보내는 답글",4월 22일,,
1189,"@xxhaeunx
 님에게 보내는 답글",4월 22일,,
1190,"헐...
굶지마 하고싶다
치과다녀와서 혼자 할까",4월 22일,,
1191,"@geosesarma_do
 님에게 보내는 답글",4월 22일,,1
1192,"안돼 안돼 하느님 제발
(닼소할 준비를 마친 현미에게 예고없이 다가온 치과검진)",4월 22일,,3
1193,"잇몸 염증나서 치과 가야하능데
가면서 타코야끼 먹어두 될까?",4월 22일,,
1194,"치과왓어여
집가고싶어여",4월 22일,,
1195,치과의자 허리에 너무 안좋은듯 발저려,4월 22일,,
1196,"새로워진 헬닥!
보다 좋은 서비스를 위해 준비하고 있습니다!
치과 상담위주로 진행 하고 있으니 궁금한 구강건강 정보 모두!
헬닥에게 물어보세요!!

http://helpmedocs.com",4월 22일,,
1197,"@SaboKoongya
 님에게 보내는 답글",4월 22일,,
1198,"ㅜ  ㅜ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

“치과 오는 애들은 7살이고 17살이고 27살이고 죄다 으어어어 같은 비명을 질러대서 잘 알 수가 없었다.”",4월 22일,,1
1199,겨우겨우 잠들엇더니 치과보험 가입하라고 우다다다다 말하고... 무작정 가입할지 예스올노하라길래 안한댔더니 다시 또 우다다다다... 아우 진짜 짜증나 업무할때 아니라서 다행이지 일할때 받았으면 욕할뻔했다 진짜,4월 22일,,
1200,"@572diving
 님에게 보내는 답글",4월 22일,,
1201,"@kkkkeeeeeey
 님에게 보내는 답글",4월 22일,,
1202,"컹
맞아
용용즈들은 찐인가요?(죄송합니다. 이게 너무 달달해서 무기한이니까 물어볼 필요도 없겠지만.... 제가 치과 예약해야하는지 아니면 그냥 해맑게 냠냠해도 되는지 파악하기 위해)",4월 22일,,
1203,아 담주 치과 또오래 돌겟네^^..,4월 22일,,
1204,아기 근데 교정하는 치과 의사 선생님이 엄마 돈 많은 줄 알더라ㅋ 치과 후기 보먄 ㅈㄴ 불친절하다고 막 그러던데 난 딱히 그런 거 못 느꼇엇거든 엄마 돈 많은 줄 알아서 그런 거 아님? ㅈㄴ... 합리적 의심,4월 22일,,1
1205,"치과서 30만원 쓰고 식사...
바나나 단백질 파우더 넣었더니 바나나빵이 됨 ",4월 22일,,
1206,치과의자 허리에 너무 안좋은듯 발저려,4월 22일,,
1207,"새로워진 헬닥!
보다 좋은 서비스를 위해 준비하고 있습니다!
치과 상담위주로 진행 하고 있으니 궁금한 구강건강 정보 모두!
헬닥에게 물어보세요!!

http://helpmedocs.com",4월 22일,,
1208,,,,
1209,"@bing_ORPG
 님에게 보내는 답글",4월 22일,,
1210,"@bt21_dyu
 님에게 보내는 답글",4월 22일,,
1211,아 나 낼 치과가야해,4월 22일,,
1212,치과에서 ㅅㅂ 내 앞니 깰 수도 있는거임? 개빡침,4월 22일,,
1213,"@572diving
 님에게 보내는 답글",4월 22일,,
1214,"내일도 치과를 감..
다음 주 월요일에도 치과를 감...
그다음 주 월요일에도 치과를 감 ㅅㅂ 가족들보다 치과 쌤들을 더 자주만남",4월 22일,,1
1215,오늘 치과가야해서 기분 안좋음,4월 22일,,
1216,"영등포구, 경력단절여성 대상 치과소독관리사 양성과정 운영",4월 22일,,
1217,아침 먹고 치과 올 걸,4월 22일,,
1218,"치과 의사선생님 말은 믿는거 아니다....
오늘 안아플거라면서요.... 안아프다면서....
저번보다 더 아프잖아요
그럴거면 마취라도 해달란 말이야ㅠㅜㅠㅜㅠㅜ",4월 22일,,4
1219,「보건소 치과버스 이동진료 」 일정안내,4월 22일,,
1220,「보건소 치과버스 이동진료 」 일정안내,4월 22일,,
1221,나 치과 너무 안가서 블랙리스트에 오른거아냐? 예약할라고 전화햇더니 안받어 (면목X..,4월 22일,,4
1222,아기 치과,4월 22일,,
1223,"@JUNGTW_LEO
 택운시 놓쳤다… 나는 치과에 왔어! 택운이도 이 잘 닦자ㅜ",4월 22일,,
1224,최민 진한자 사육법 고기집홍보 해외서점 삼성산맛집 정읍밧데리 수성구재활 이준웅 탑위그 쌀세척 강남뉴욕치과 롤랜드키욜라 기업신용도 여자군무원 압량촌 아투리아 여세,4월 22일,,
1225,"@RAM_ff_
 님에게 보내는 답글",4월 22일,,1
1226,치과 그만 좀 가고싶음 남들같으면 이미 발길끊엇을텐데 지인찬스로 계속 불러서 봐주심 ㅠ 4년넘게 매달 진료보고있다면 믿으시겟습니까 ?..,4월 22일,,1
1227,"@JUNGTW_LEO
 택운시 놓쳤다… 나는 치과에 왔어! 택운이도 이 잘 닦자ㅜ",4월 22일,,
1228,최민 진한자 사육법 고기집홍보 해외서점 삼성산맛집 정읍밧데리 수성구재활 이준웅 탑위그 쌀세척 강남뉴욕치과 롤랜드키욜라 기업신용도 여자군무원 압량촌 아투리아 여세,4월 22일,,
1229,"@RAM_ff_
 님에게 보내는 답글",4월 22일,,1
1230,치과 시러어어ㅓㅓ,4월 22일,,2
1231,난 치과 한 달에 한 번씩 가,4월 22일,,
1232,치과 가봐야지,4월 22일,,
1233,"나... 치과예약 다음주였대.......
2시간 비었는데 놀아주실분",4월 22일,,2
1234,"오늘은 어쩔 수 없이 반휴,,
치과도 가야하고 외과도 가야하고..
아마 외과 가서 째는 수술하면 아파서 못 앉아있을 수도 있는데 으헝",4월 22일,,4
1235,빠꾸당한 치과 다시 초대받음,4월 22일,,3
1236,"얘들아 나…
오늘 치과갈건데(발치x
너무 무서워
일단 좀 더 자고 올랴",4월 22일,,6
1237,"@Neet_Rebi
 님에게 보내는 답글",4월 22일,,1
1238,"ㅋㅋ 냉모밀의 계절이 왔군.

근데 나 코로나 이후에
찬음식 못 먹더라
냉장고 반찬을 다 못 먹겠어
이가 시려 잇몸이 들뜬 거 같혀
 치과 다녀와야 할까부다
사랑니 네개중에 세개 발치하고
마지막 남은 거 벌써 발치하자는 걸
아껴뒀는데 잇몸 이상오니 그게
주저앉았는지 아래 잇몸 찌른다.끙~",4월 22일,,17
1239,충치나서 치과가는 양기훈,4월 22일,,1
1240,"@Uk_Unknown_
 님에게 보내는 답글",4월 22일,,
1241,치과시러,4월 22일,,1
1242,"하,,, 저도 치과가야하는데 
막막하군요",4월 22일,,1
1243,"@i_go_rae
 님에게 보내는 답글",4월 22일,,
1244,길고 긴 치과 생활이 끝났다!!!!...............,4월 22일,,
1245,"진짜 마조는 치과를 제일 좋아할거야....
진짜로.....",4월 22일,,1
1246,"오늘은 어쩔 수 없이 반휴,,
치과도 가야하고 외과도 가야하고..
아마 외과 가서 째는 수술하면 아파서 못 앉아있을 수도 있는데 으헝",4월 22일,,4
1247,빠꾸당한 치과 다시 초대받음,4월 22일,,
1248,구강검진도 할 수 있다는데 치과는 예약을 해야하네…,4월 22일,,1
1249,종로치과 당일 진료로 시간 소모 줄이기! http://blog.naver.com/holiksouth/222707973738…,4월 22일,,
1250,"내일 미그리에서 할 말
나 치과 가야되는데 무서우니까 응원 해달라고 하기",4월 22일,,4
1251,오늘부터 진짜 책 읽어야할거 같아서 치과 끝나고 카페에서 책 읽고올까말까 고민하는 머리와 행동...,4월 22일,,1
1252,"@irene_MPS2
 님에게 보내는 답글",4월 22일,,
1253,"ㅠㅠ
ㅠㅠ
솔직히 개무서웟다
사랑니자식들 이제 둘다뽑아버렷으니 두번다시 사랑니발치하러ㅜ치과올일은없겟2ㅣ",4월 22일,,
1254,"치과 오는 길에 편의점에서 시간 맞으면 포켓몬빵 사려고 했더니 무슨 4명이나 앞에서 기다리고 있네;;; 포기하고 10분 일찍 치과 옴
내가 사진을 올린 탓인가",4월 22일,,2
1255,30분만에 씻고 옷입고 준비해서 치과 오기가 가능할 거 같나 가능하다,4월 22일,,
1256,어휴 다 커도 치과는 무서웡,4월 22일,,
1257,한달넘게 주말약속이 치과치료로 대체되는 기구한 삶,4월 22일,,1
1258,치과는 제때가세여 그래도 평소에 열심히 이닦아서 잇몸 튼튼하데,4월 22일,,
1259,박무현 욕하는 사람들은 치과에 안 보내고 응급실로 퀵배송하는 씬팀장...... 방수au에서 실제로 이랬을 것 같다고요ㅠㅠㅠㅠㅠ,4월 22일,,2
1260,"치과 대기만 1시간째..........
기차탈수잇으려나..................",4월 22일,,1
1261,치과에 오고야 말았다,4월 22일,,
1262,오늘은치과,4월 22일,,
1263,"치과가기 싫어서 드러누움
십분만~~~",4월 22일,,
1264,좆됐다 오늘 치과 예약 해뒀던 거 까먹음 미뤄야겟네……,4월 22일,,
1265,치과 갔다가 바로 수업듣고…,4월 22일,,1
1266,"내일 미그리에서 할 말
나 치과 가야되는데 무서우니까 응원 해달라고 하기",4월 22일,,4
1267,,,,
1268,치과,4월 22일,2,9
1269,치과간단… 돈가스사줘,4월 22일,,2
1270,"오늘 치과 진쟈 아파 뒤졋따 ㅠㅜㅠㅜㅜ
그리고 오늘 고무줄 걸었어 우아아ㅏ 신기하다",4월 22일,,17
1271,오늘 치과 가려고 하니깐 예약 안 잡으면 힘들다고 빠꾸 먹음. 전화로...ㅠ 글고 대출 이자 원금 나가는 돈에 또 스트레스 받음..갸아아악,4월 22일,,
1272,"치과가기 싫다보다는 그냥 일어나기 싫은듯 
헤헤",4월 22일,,3
1273,"@Darae_5462
 님에게 보내는 답글",4월 22일,,
1274,치과가기ㅜ싫어…근데 가야겟지ㅜㅠㅠㅠㅠㅠㅠㅠ,4월 22일,,3
1275,"개인 핸드폰으로 오는 광고전화..
제일 많은 거 삼성 치과보험 
그다음 OK캐쉬백..
삼성어쩌고랑 OK캐쉬백 하면 전 괜찮아요^^ 하고 끊음.",4월 22일,,2
1276,"오늘의 아침밥..
일 끝나자마자 치과를 가야해서 밥먹을 시간 없음,,",4월 22일,,4
1277,치과를 못 가고 담주에 간다는 소식입니다...ㅠ...글고 다들 쫀아에요...,4월 22일,,3
1278,"치과예약10시
나
지금 지하철에서 내림
참고
나 8시20분 지하철탓ㅇ",4월 22일,,
1279,치과옴,4월 22일,,
1280,29일10시치과,4월 22일,,
1281,금요일 아침부터 치과가는 여자. 그사람이 바로 접니다,4월 22일,,2
1282,"치과다녀옵니다
2년동안 쌓은 업보와.. 마주할 시간이다",4월 22일,,6
1283,"@amagi__0104
 님에게 보내는 답글",4월 22일,,
1284,"내가 고인물은 아니지만.. 여태 완전 뉴비 가르켜주는중 ㅇ0ㅇ!! 
근데 치과 병원시간 땜에 오늘 잠은 못자겠따 ㅠㅠ",4월 22일,,1
1285,저번에 치과 갔늘 때 나 너무 구내염도 자주 나고 혓바늘도 자주난다 이거 뭔 병이냐 물어봤더니 아니래 그냥 천성적으로 타고 나는 사람이 있대… 식습관 관리하는 게 젤 방법이래서 글쿤용… 하고 공존을 택함,4월 22일,,
1286,오늘 치과 가려고 하니깐 예약 안 잡으면 힘들다고 빠꾸 먹음. 전화로...ㅠ 글고 대출 이자 원금 나가는 돈에 또 스트레스 받음..갸아아악,4월 22일,,
1287,"치과가기 싫다보다는 그냥 일어나기 싫은듯 
헤헤",,,
1288,"영등포구, 치과 소독관리사 키운다",4월 22일,,
1289,"아우우 머리야... 일어나자 치과가야해....
숙취 간만이다잉 

My favorite pop song is the Global Hit #BTS_Butter by #BTS (
@BTS_twt
). ",4월 22일,1,
1290,"와 졸려
치과치료받다가 잠들면 어떡해?",4월 22일,,
1291,몇년 전엔가 어느 치과병원 피해자들이 제보를 했습니다. 그들의 원장님은 환자를 눕혀놓고 아이캔두아이캔두 주문처럼 되뇌이다 모든 치아를 타일미장처럼 둥글게둥글게(...) 가신대요. 학교 교수님들 중에도 벤쳐를 위해 원생들을 사업단원들을 둥글게둥글게 가신다는(...) 분들이 계셨지만...,4월 22일,,
1292,노린재페르몬 계수기파는곳 게포크 생포도즙 승일 구미좌훈 우리곤충도감 곱창머리끈 잡아다 치질외과 리복라이트 반팔탑 저작근축소 슨아 주대동 치과조무사 뱀부향 쳐트니,4월 22일,,
1293,"@besurface
 님에게 보내는 답글",4월 22일,,
1294,점심시간에 치과를 갔다올까.. 흐음..(나이를 먹었어도 치과는 여전히 가기 싫은 성인),4월 22일,,
1295,"유지장치 열심히 안꼈는데 오늘 치과가는날…힣ㅎㅎ히 슨생님 제성해여

Can't stop listening to #BTS_BUTTER my all time favorite song by #BTS  
@BTS_twt",4월 22일,,
1296,"@dippiwippi
 님에게 보내는 답글",4월 22일,,
1297,"치과 무서워서 안 간 거 아니고 ㅠ
늦잠 자서 못 간 거임",4월 22일,,
1298,"영등포구, 치과 소독관리사 키 경력단절여성 http://blog.naver.com/coreap6/222707880368…",4월 22일,,
1299,"@Taetaedori
 님에게 보내는 답글",4월 22일,,1
1300,"@I_PURPLE_U
 님에게 보내는 답글",4월 22일,,1
1301,"@T2llert
 님에게 보내는 답글",4월 22일,,
1302,동네에 뭔 치과가 이렇게 많은겨,4월 22일,,
1303,"@Taetaedori
 님에게 보내는 답글",4월 22일,,
1304,"@Taetaedori
 님에게 보내는 답글",4월 22일,,
1305,"주 인: 아 충치 생긴 것 같아
진호: 치과 가보십쇼
미 실: 으.. 치과 싫겠다.
창 혁: 이 좀 잘닦지 
빈우: 치과를 왜 갑니까 제가 있는데.
주 인: 오 이제 안 아픈 거 같아 안녕(끌려간다.)",4월 22일,,
1306,"와 졸려
치과치료받다가 잠들면 어떡해?",4월 22일,,
1307,몇년 전엔가 어느 치과병원 피해자들이 제보를 했습니다. 그들의 원장님은 환자를 눕혀놓고 아이캔두아이캔두 주문처럼 되뇌이다 모든 치아를 타일미장처럼 둥글게둥글게(...) 가신대요. 학교 교수님들 중에도 벤쳐를 위해 원생들을 사업단원들을 둥글게둥글게 가신다는(...) 분들이 계셨지만...,4월 22일,,
1308,노린재페르몬 계수기파는곳 게포크 생포도즙 승일 구미좌훈 우리곤충도감 곱창머리끈 잡아다 치질외과 리복라이트 반팔탑 저작근축소 슨아 주대동 치과조무사 뱀부향 쳐트니,4월 22일,,
1309,,,,
1310,"@Taetaedori
 님에게 보내는 답글",4월 22일,,
1311,"주 인: 아 충치 생긴 것 같아
진호: 치과 가보십쇼
미 실: 으.. 치과 싫겠다.
창 혁: 이 좀 잘닦지 
빈우: 치과를 왜 갑니까 제가 있는데.
주 인: 오 이제 안 아픈 거 같아 안녕(끌려간다.)",4월 22일,,
1312,치과간다,4월 22일,,
1313,얘들아 내가... 토요일에 치과 예약이 두 시라서 토요일에 생카는 못 갈 것 같고 일요일에는 과제 영상 찍어야 돼서 성리단길 쪽 가여 되기는 하는데 영상 찍고 생카를 갈까 맒가 그래도 한 군데 정도는 가야겍지?,4월 22일,,
1314,치과가기 귀찮아...,4월 22일,,3
1315,제노 생카 못 가겠다... 내일 치과 예약 두 시...,4월 22일,,
1316,형광펜 치과에 들고다녀야지...환자한테 주의사항 설명할때 써야겠다^^,4월 22일,,1
1317,"#ParadoxLivepoint 
오늘더 치과감",4월 22일,,
1318,어떻게 정신과쌤보다 치과쌤이 더젛냐,4월 22일,,19
1319,"지금 껏 본 치과 의사 중에 제일 잘 생긴 거 알아요? 아니, 장난 아니에요. 언제든 절 끌고가서…….",4월 22일,,
1320,"치과에서 본뜨는데 내 이가 남들보다 길어서 잘 안 된다는 말이 제일 어이없엇음 그래서 진짜 본 한번 더 뜸..
내가 유일하게 남들보다 긴 거 = 치아",4월 22일,,
1321,"@drown_drenched
 님에게 보내는 답글",4월 22일,,
1322,"D-289
안녕
떡을 먹으면 치과치료를 한 곳이 떨어졌어
치과 진료소 싫어ㅠㅠ 
꽉 손을 잡고 태연한 척 해요ㅋㅋ
오늘도 화이팅!
#백현아오늘은",4월 22일,,
1323,"@KuGung_VRC
 님과 
@VRC_uni02
 님에게 보내는 답글",4월 22일,,
1324,"@drown_drenched
 님에게 보내는 답글",4월 22일,,
1325,"@drown_drenched
 님에게 보내는 답글",4월 22일,,
1326,집가고싶다 근데 오늘 치과도 가야하네,4월 22일,,
1327,"치과 가기 싫은 아이
#치과 #가기 #싫은 #아이",4월 22일,,
1328,치과 자리 http://blog.naver.com/marketarea/222707812734…,4월 22일,,
1329,허어 힘드러........... 오늘 퇴근하자마자 본가가서 치과가야되는디.... 디질듯,4월 22일,,
1330,"아이들에게 어른의 배려는 당연하다는 말을 읽을 때 가끔 학교에서 체벌이 존재하던 어린 시절을 생각함

치아가 작아서 치료가 힘들다고 - 넘나 당연한건데 - 짜증내서 날 덜덜 떨게 했던 남자 치과 의사도",4월 22일,3,2
1331,고을님 아이백수술 싱가폴크루즈 뚫은 곤약메밀 대걸레세면대 이과수학인강 안전화브랜드 짐보리바지 발효생활 치과책 부하기 쏠비치조식 유아잡화 센토스 파이프아트 타바론차 상명대등급컷,4월 22일,,
1332,수술방 칠성시장주방 버럭 질정 펜션족구장 해골마스크 당진공구상가 파이브업 급살 실키트 단체펜션가평 전화독일어 우든펜 신발230 명동독일치과 국제물류주선 식품할인 폐스치로폼,4월 22일,,
1333,"몸이 아픈데 병원가기가 어렵구 불편하구 돈도 없고... 그럼 '나는 봄' 센터로 가봐. 산부인과, 가정의학과, 치과, 정신과 의사선생님을 무료로 만날 수 있어. 월금 아침 9시~저녁6시까지 센터로 전화(02-6227-1541)해봐 #가출",4월 22일,,
1334,오늘은 치과에 가요,4월 22일,,1
1335,"우리 동생은 저번에 과자 집어먹고 양치 안해서 충치생겼는데. 가자고 해도 안 가려고 해서, 돈가스 사준다 하고 겨우 치과 데려갔다?",4월 22일,,
1336,요새 엉망진창인 느낌… 치과도 못감,4월 22일,,2
1337,중국연태 대전철거업체 방염천막포 이파트 병점썬팅 초등영어쓰기 비접촉식 햇쌉 카카 윷놀이재료 대관 중국차판매 나트랑세미팩 남당 치과임상 공항카풀 부과된 돔형,4월 22일,,
1338,반즈 블랙에이드 대학편입영어 일산승마장 에이치치과 누빔롱조끼 답해야 펜더미니앰프 발포지수재 안쓰리움 게임대회 엑셀작업알바 디지털어학기 킹사이즈요 미안마사과 고강점 가게4989 찍은것,4월 22일,,
1339,성예사 셀프시트지 혈색 플라스틱격자 치과직원교육 청주전기용역 데오윈 노비스여성 내방역안과 토끼의상 경영학원론 양이나 알룰로스 찌그러진범퍼 고기풀 감곡의 송월드 재이홉,4월 22일,,
1340,"시험 다 끝나고 치과 가 봐야 할 것 같음
일단 스케일링도 좀 하고 ㅋㅋㅋㅋㅋㅋㅋ
충치 아마 400퍼센트 확률로 있을 것 같아서 그 부분에서도 확인 좀 해봐야겠다",4월 22일,,
1341,치과종사자가 이가 썩은것에 대하여,4월 22일,,1
1342,방수샤워캡 일본행 하우스큐 청화당 진영빨래방 콩피스 뒤란 치과예약 방표찰 드롭스 임한나 고급아동복 타트라 맥북프로실버 모형과자 전기쿠션 개진지 포트와인구매,4월 22일,,
1343,"연차냈다고 머리풀고 달렸더니 벌써 3시네
근데 문제는 오늘 매우 바쁠예정이라는 거
염색하고 네일하고 옷사고 파츠도 사고 치과도 가야함.....주말에 나름 첫 오프인데 추레하게 갈 순 없잖아

슬슬 자러 가야지
이러고 또 1시간 흘러 가겠지...ㅋㅋㅋ",4월 22일,,1
1344,"@dear_melly_
 님에게 보내는 답글",4월 22일,,
1345,집가고싶다 근데 오늘 치과도 가야하네,4월 22일,,
1346,"치과 가기 싫은 아이
#치과 #가기 #싫은 #아이",4월 22일,,
1347,치과 자리 http://blog.naver.com/marketarea/222707812734…,4월 22일,,
1348,시발치과갈시간없는데,4월 22일,,
1349,"@hancho5411_0
 님과 
@ILOVEYOUTO_0
 님에게 보내는 답글",4월 22일,,
1350,나는 내일이 치과에 갈 것이다!,4월 22일,,
1351,"@rakershare99
 님에게 보내는 답글",4월 22일,,
1352,"@2_weapon
 님에게 보내는 답글",4월 22일,,
1353,"갑자기 생각난거
제일 무서운 병원은 치과가 아니라 안과야",4월 22일,,9
1354,"@2_weapon
 님에게 보내는 답글",4월 22일,,
1355,ㅅ험 치고 영화보고 집가서 커미션하고 간호관리 준비도 하자  그리고 ... 푹 자서 치과 진료받고 pcr검사하고 실습준비하고 관리 준비한다음에 대망의 실습날  ... 두둔..,4월 22일,,2
1356,"@yotkka0617
 님에게 보내는 답글",4월 22일,,
1357,오늘 또 치과갈 생각하니까 분조장와,4월 22일,,
1358,이거 치과 갈 때마다 알티해야겠당,4월 22일,,
1359,"@shotarorang
 님과 
@taronabi
 님에게 보내는 답글",4월 22일,,
1360,"@harp21966
 님에게 보내는 답글",4월 22일,,
1361,"@SiRa_Cha_
 님에게 보내는 답글",4월 22일,,
1362,"@harp21966
 님에게 보내는 답글",4월 22일,,
1363," 딥블루 치과 칫솔 공구 (~5.9)
예상보다 빨리 최저 수량을 충족해 바로 공구를 진행합니다!
수요조사 트윗에 플라스틱 프리라고 썼는데, 칫솔모 소재로 인해 완전 플라스틱 프리는 아니니 참고해주세요!

링크 http://takemm.com/prod/view/12309

RT 추첨 칫솔 세개 보내드려요
#어바등칫솔공구",4월 22일,96,11
1364,치과....치과를 추천해주세요.... 어금니가 아작나서 그냥 사라짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 슈벌...,4월 22일,,
1365,"갑자기 생각난거
제일 무서운 병원은 치과가 아니라 안과야",4월 22일,,9
1366,"@2_weapon
 님에게 보내는 답글",4월 22일,,
1367,ㅅ험 치고 영화보고 집가서 커미션하고 간호관리 준비도 하자  그리고 ... 푹 자서 치과 진료받고 pcr검사하고 실습준비하고 관리 준비한다음에 대망의 실습날  ... 두둔..,4월 22일,,2
1368,,4월 22일,,
1369,그 뒤로 부모님께 주기적으로 치과가라 군것질 하지 마라 건강검진 받아라.. 잔소리를 4배는 더 하고있음..,4월 22일,,2
1370,치과가야돼,4월 22일,,2
1371,치과 가야하는데 싫다.... 아픈것도 돈도 무섭다......,4월 22일,,
1372,연휴동안 치아 떼운게 떨어져서 치과에 가야 하는데.. 치과들이 부활절 껴서 다 휴가거나 연 곳은 예약 잡으려고 하면 8월후에나 된다고 하고.. 그냥 쳐들어가서 세월아 네월아 기다리는 방법도 있긴 할텐데 내가 시간이 없네ㅜㅜ 빨리 가야 하는데..,4월 22일,,1
1373,"@felixungchan
 님에게 보내는 답글",4월 22일,,1
1374,"@Nayan___25
 님에게 보내는 답글",4월 22일,,
1375,"@ummnmm
 님에게 보내는 답글",4월 22일,,
1376,"파판 끔
냅다 누워
낼 치과가야함",4월 22일,,
1377,"@Nayan___25
 님에게 보내는 답글",4월 22일,,
1378,이빨아픈데 치과 가봐야하나..,4월 22일,,1
1379,"저의 경우는 -#마이클린델의 -#Frank Speech 를 믿고 기다린는 경우이고,
한국-#조갑제 스피츠의 모든 유튜브를 거부하는 지경입나다.
#김필재TV룰 말씀드립니다.
-#문창극CCP가 장악한 한국 의료(전체)중,,치과는 매우 심각합니다.
#FBI의 김일선의-#한밝HBNews 조차 -#문창극울 찬양하는 개병신들",4월 22일,,
1380,5월1일에 해줘... 선아현 광고보고 보고 치과갔다가오게.......,4월 22일,,
1381,"내일 할 일♡
치과갓다오기ㅠㅠ
스페인어 345과 공부하♡기
가마쿠라시대에 대해공부ㅡㅡ하기",4월 22일,,2
1382,"@_KENMAKE_
 님에게 보내는 답글",4월 22일,,
1383,"@_Or00Ss_
 님에게 보내는 답글",4월 22일,,
1384,내일도 아프면 타이레놀 말고 진통소염제를 먹어보고 그래도 아프면 다른 치과나 병원 가봐야지...ㅠㅠ,4월 22일,,
1385,"씬팀장이 별 사이 아니면 치과의사는 내가 먹어볼까. 으. 불소 냄새 날 거 같지 않냐? 그따위 말을 지껄이던 놈들은 실수로라도 치과에 보낼 수 없었다. 그래서 빠르고 확실하고 조용하게 응급실로 보내줬다. 물론 박무현은 모르는 일이었다.
“…….”
박무현은 얼빠진 얼굴로 신해량을 봤다.",4월 22일,3,25
1386,"…말했다시피 역효과만 난 것 같지만.
박무현은 신해량이 들은 것보다 더 인지도가 높은 모양이었다. 그래서 알파 페로몬을 뒤집어쓴 게 더 자극이 된 거 같. 젠장.
신해량은 설마 치과선생과 그런 사이냐며 시비를 걸던 타팀 새끼들을 떠올렸다. 그 페로몬 네 것이 아니냐며. 씬팀장도 결국 알파네.",4월 22일,,
1387,향수 발매돼서 하나둘씩 후기 나오는거 같은데 한마 어른향기같대 대강 예상은 되는데 치과냄새만 안나면 좋겟다(안남,4월 22일,,
1388,"@neugeuseungpyo
 님에게 보내는 답글",4월 22일,,1
1389,"@odddddot
 님에게 보내는 답글",4월 22일,,
1390,"@mxelleux
 님에게 보내는 답글",4월 22일,,
1391,"@jxhxxxx
 님에게 보내는 답글",4월 22일,,
1392,"@han_oul
 님에게 보내는 답글",4월 22일,,1
1393,얘들아 너희는 이빨 잘닦고 치과 제때제때가라 진짜로제발,4월 22일,,4
1394,오늘 할일: 씻고 방치우고 5천자 쓰고 치과갔다가 커피사서 돌아와서 다시 5천자 쓰기,4월 22일,,2
1395,치과 괜히 아침으로잡앗나,4월 22일,,
1396,"종합비타민을 챙겨먹기 시작해서 그런가, 치과진료 받고 HP 깎여서 일찍 잤어야 할텐데 지금까지 쌩쌩하다.",4월 22일,,3
1397,"졸리고...낼..아침에 치과가야해서..일찍잔다,",4월 22일,,1
