,본문,날짜,리트윗,하트
1900,<빅! 이벤트>치아교정 잘하는 곳 찾기가 어려우시죠?  무료 상담  http://zeahdental.com/event/pages/00_channel/03_orth/index_global.php…,2019년 6월 19일,1,
1901,"正中離開用メタルフィックス

頑固な正中離開に。

#歯列矯正#矯正#矯正装置#歯科#orthodontics#美容#歯科技工士#歯科技工 #dentaltechnician#歯並び#歯科医師#歯科衛生士#矯正歯科#치아교정#ortholab #歯科医院#f4f#オーダーメイド#職人#相互フォロー#横浜#ハンドメイド https://instagram.com/p/By2neyNJjmu/?igshid=1l93zkrpjc5tv…",2019년 6월 18일,,
1902,담배 피우면 좆물 안 싸도 되는데 치아교정에 기숙사에...,2019년 6월 18일,,
1903,"잇몸질환, 잇몸 붓기 예방법 알려드려요 (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV)",2019년 6월 18일,1,
1904,"저는 항상 가는 치과가 있는데
10년 넘게 다니는 이 치과특징은
과잉진료를 정말 안하시는 분이란겁니다

치아교정도 사는데 지장있을정도로 부교합이 아니며 필요 없다는 분",2019년 6월 18일,,
1905,,2019년 6월 20일,,
1906,"@hjduck52
 님에게 보내는 답글",2019년 6월 20일,,1
1907,조카가 슈가를 좋아하는데 치아교정을 앞두고 있어서 슈가도 교정했다고 하니 진짜?????하면 반가워했다ㅋㅋㅋㅋㅋ,2019년 6월 19일,,
1908,,,,
1909,임플란트 뼈이식 치아 잇몸뼈가 부족하다? (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 17일,,
1910,풍치 치과 치료 늦었을까? 증상은? (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 17일,1,
1911,"치아교정 어언 5개월째 
앞니위아래가 닿는 느낌이 이런거구나.
우왕 신기해!",2019년 6월 17일,,7
1912,"[칼럼] 성장기 중∙고등학생 치아교정, 치과 자가결찰메탈 교정 관심 http://blog.naver.com/ulsanbarun/221563864422…",2019년 6월 17일,,
1913,"클리피씨교정 치과, 급속교정 되나요? (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV)",2019년 6월 17일,,
1914,"이코노믹리뷰 모바일 사이트, [남경수의 치과 시크릿] 방학은 자녀 치아교정 시즌",2019년 6월 17일,,
1915,"정신의학신문 모바일 사이트, 치아교정 후 성적도 대인관계도 청신호 http://m.psychiatricnews.net/news/articleView.html?idxno=8949…",2019년 6월 17일,,
1916,"주걱턱 or 돌출입 성장 가능성 예방하는 어린이 치아교정, 적절한 시기는? http://koreadaily.com/news/read.asp?art_id=6601406…",2019년 6월 17일,,
1917,[헬스플러스] 치아교정 해볼까…송곳니 위치에 달렸다 (출처 : 한국경제TV | 네이버 뉴스) http://naver.me/F5u4Varm,2019년 6월 17일,,
1918,"오가닉라이프신문 모바일 사이트, 소아치아교정, 우리 아이는 언제 교정해야 할까? http://m.iloveorganic.co.kr/news/articleView.html?idxno=222547…",2019년 6월 17일,,
1919,내년 초쯤에 치아교정 해야지,2019년 6월 17일,,
1920,"I have a brace on my teeth.
나 치아교정 중이야.",2019년 6월 16일,,
1921,김도영의 치아교정 유지장치가 라스트펀치를 날렸고 지금 체할거 같아 찬물 왕창 마셔야겠어,2019년 6월 16일,,
1922,치아교정?!?,2019년 6월 16일,2,1
1923,"치아 교정 + 시력 교정

에 얼마정도 들까요",2019년 6월 16일,,
1924,아귀여워 치아교정 ㅠㅜㅜ,2019년 6월 16일,,
1925,"[칼럼] 성장기 중∙고등학생 치아교정, 치과 자가결찰메탈 교정 관심 http://blog.naver.com/ulsanbarun/221563864422…",2019년 6월 17일,,
1926,"클리피씨교정 치과, 급속교정 되나요? (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV)",2019년 6월 17일,,
1927,"이코노믹리뷰 모바일 사이트, [남경수의 치과 시크릿] 방학은 자녀 치아교정 시즌",2019년 6월 17일,,
1928,,2019년 6월 15일,,
1929,"치아교정, 나이에 따라 그 효과와 주의할 점 다릅니다",2019년 6월 15일,,
1930,<빅! 이벤트>치아교정 잘하는 곳 찾기가 어려우시죠?  무료 상담  http://zeahdental.com/event/pages/00_channel/03_orth/index_global.php…,2019년 6월 15일,,
1931,치아교정이 꿈인데 나중에 들 적금 생각하면....에휴 일단 정규직 전환이나 해주셈 ㅅㅂ,2019년 6월 14일,,
1932,잇몸염증 치과치료 받아야 하는 이유 자양동치과 (출처 : S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 14일,,
1933,치아교정 시작!! 호원이 닮은 예쁜 미소 지을 수 있었으면 호원 소집해제 되기 전에 나도 스스로를 위해 많은 것들을 해야지,2019년 6월 14일,1,5
1934,광진구치과 교정잘하는곳 체크하는 방법 (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV) http://naver.me/xKIam9PP,2019년 6월 14일,,
1935,"@PTtoughgirl
 님에게 보내는 답글",2019년 6월 14일,,
1936,근데 그거 이빨 교정만 한 거 아닌 거 같던데 치아 교정+다른 부위 수술했는데도 이정도로 비주얼 킵뿌 못한거임? ㅋ?,2019년 6월 13일,,
1937,나 2x살 레윗인데 정기예금 깨고 면허학원 끊고 치아교정하고 일본여행 갈거다,2019년 6월 13일,,1
1938,임플란트 후 염증 원인과 치료법 (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 13일,,
1939,"치아가 고르지 못해 치아교정이 필요하지만,
보이는 교정장치, 오랜 치료 기간, 통증 등으로
교정하는 것을 고민하고 계시다면,
서울탑치과병원 에스라인 치아교정으로 고민을 덜어드리겠습니다!!

문의: 02.588.2833

#서울탑치과병원 #서울탑치과 #서초동치과 #서초치과 #교정 #교정치과 #치과교정",2019년 6월 13일,,
1940,치아교정 비발치교정 치료 가능할까? (출처 : 건대 S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 13일,,
1941,"하관이 살짝 주걱턱이라 치아교정이 필요합니다
방치하면 정주영씨처럼 될지도 ㅋ",2019년 6월 13일,,
1942,"@elichika2019
 님에게 보내는 답글",2019년 6월 12일,,
1943,치아교정 2년차인데 6개월 연장 확정났구 속상해...,2019년 6월 12일,,
1944,"잇몸치료치과, 잇몸에서 피가 나요! 출혈 원인은? (출처 : 건대 S리더치과병원 임플란트 치아교정 | 네이버TV)",2019년 6월 12일,,
1945,광진구치과 교정잘하는곳 체크하는 방법 (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV) http://naver.me/xKIam9PP,2019년 6월 14일,,
1946,"@PTtoughgirl
 님에게 보내는 답글",2019년 6월 14일,,
1947,근데 그거 이빨 교정만 한 거 아닌 거 같던데 치아 교정+다른 부위 수술했는데도 이정도로 비주얼 킵뿌 못한거임? ㅋ?,,,
1948,"와 치아교정 디게 비싸구나
교정기 장착하던 애들 다 잘사는집이었어",2019년 6월 12일,,
1949,결혼 직후 신혼도 즐기고 평생의 소원이던 치아교정과 양악수술을 하느라 임신을 미루었다가 막상 준비가 되어 아기를 가지려고 보니 뜻대로 되지 않아 병원에 갔다. 나는 지금도 그렇지만 생리주기도 칼같았고 특별히 생리통도 없었기에 내게 문제가 있을거라곤 상상도 못했다.,2019년 6월 12일,,1
1950,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2019년 6월 11일,,
1951,"삐뚤어진 치열로 교정!
보이는 교정장치로 고민하고 계시다면!!!
서울탑치과병원 인비절라인 치아교정으로
티나지 않게 치아교정하실 수 있습니다!

문의: 02.588.2833

#서울탑치과병원 #서울탑치과 #교정치과 #투명교정 #인비절라인 #서초동치과 #남부터미널치과 #강남치과 #교정 #치과추천",2019년 6월 11일,,
1952,광진구치과 충치치료 방법 다양해요 (출처 : S리더치과병원 임플란트 치아교정 | 네이버TV) http://naver.me/x84bscOR,2019년 6월 11일,,
1953,"임플란트 후 통증, 궁금한점 파헤치기 (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV)",2019년 6월 11일,1,1
1954,#치아교정 돌출입이 교정 발치때메 고민 많으셨죠 발치 없이 돌출량을 최대 14mm 까지 개선 가능합니다 원장님의 1:1맞춤 케어시스템 무료상담 https://goo.gl/UQWLmL,2019년 6월 11일,,
1955,#치아교정 돌출입 고르지않은 치아 교정 발치때메 고민 많으셨죠 발치 없이 돌출량을 최대 14mm 까지 개선 가능합니다 원장님의 1:1맞춤 케어시스템 무료상담 https://goo.gl/UQWLmL,2019년 6월 11일,,
1956,저는 치아교정할 때 스크류 박았었는데 왜인지는 모르겠지만 스크류가 자주 빠졌었어요 ㅠㅠ,2019년 6월 11일,,
1957,"건대치과 투명교정, 일반교정과 장단점 비교해보자 (출처 : S리더치과병원 임플란트 치아교정 | 네이버TV)",2019년 6월 11일,,
1958,성인 치아교정 사전에 고려할 사항 2가지 : http://mediup.co.kr/board/index.html?id=free&no=285090…,2019년 6월 11일,,
1959,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/5e0JVntZ",2019년 6월 11일,,
1960,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/5e0JVntZ",2019년 6월 11일,,
1961,"˙치아교정 결사반대˙ AB6IX 박우진, 매력적인 ˙덧니요정˙ 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/FNiAxCHD
#박우진 #ParkWooJin #朴佑鎭 #朴佑镇 #パクウジン #보고싶다박우진 #AB6IX",2019년 6월 10일,,
1962,웃겨 나 치아교정 대학생,2019년 6월 10일,,
1963,나는 치아교정직장인이다,2019년 6월 10일,,1
1964,교정절대하지마십시오 이는 ㅅㅂ어디달려있든 먹는데문제없으면 만고상관없는것입니다 치아교정으로 사서아프지맙시다,2019년 6월 10일,,
1965,광진구치과 충치치료 방법 다양해요 (출처 : S리더치과병원 임플란트 치아교정 | 네이버TV) http://naver.me/x84bscOR,2019년 6월 11일,,
1966,"임플란트 후 통증, 궁금한점 파헤치기 (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV)",2019년 6월 11일,1,1
1967,#치아교정 돌출입이 교정 발치때메 고민 많으셨죠 발치 없이 돌출량을 최대 14mm 까지 개선 가능합니다 원장님의 1:1맞춤 케어시스템 무료상담 https://goo.gl/UQWLmL,2019년 6월 11일,,
1968,#치아교정 돌출입 고르지않은 치아 교정 발치때메 고민 많으셨죠 발치 없이 돌출량을 최대 14mm 까지 개선 가능합니다 원장님의 1:1맞춤 케어시스템 무료상담 https://goo.gl/UQWLmL,2019년 6월 11일,,
1969,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz #박우진",2019년 6월 10일,,
1970,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz #박우진",2019년 6월 10일,1,2
1971,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz",2019년 6월 10일,,
1972,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz 
#AB6IX #박우진",2019년 6월 10일,,
1973,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz 
#AB6IX #박우진",2019년 6월 10일,,
1974,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz",2019년 6월 10일,,
1975,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz 
#AB6IX #박우진",2019년 6월 10일,,
1976,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz",2019년 6월 10일,,
1977,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/GP6Da5zk",2019년 6월 10일,,
1978,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz",2019년 6월 10일,,
1979,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz #박우진 #AB6IX",2019년 6월 10일,,
1980," 덧니요정 박우진 기사 안내 

우진아 치아교정 하면 안돼

 좋아요
 #박우진 포함 예쁜댓글!

 https://entertain.naver.com/read?oid=408&aid=0000073865…

#parkwoojin #朴佑镇 #พัคอูจิน #パクウジン #에이비식스 #AB6IX #짹팟",2019년 6월 10일,39,94
1981,"#박우진 #AB6IX
'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/GSBhwmfU",2019년 6월 10일,1,
1982,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/F646wP1
#박우진 #AB6IX",2019년 6월 10일,,
1983,"#박우진 #ParkWooJin #朴佑镇 #パクウジン
'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xdmXZRs9",2019년 6월 10일,,
1984,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/5wbxoL47",2019년 6월 10일,,
1985,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz #박우진",2019년 6월 10일,,
1986,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz #박우진",2019년 6월 10일,1,2
1987,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz",2019년 6월 10일,,
1988,"#박우진 #ParkWooJin #朴佑镇 #パクウジン
'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xdmXZRs9",2019년 6월 10일,,
1989,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/5wbxoL47",2019년 6월 10일,,
1990,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/GSBhwmfU #박우진 #parkwoojin",2019년 6월 10일,,
1991,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz",2019년 6월 10일,,
1992,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz 
#AB6IX #박우진",2019년 6월 10일,,
1993,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/5wbxoL47",2019년 6월 10일,,
1994,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz

#박우진 #parkwoojin #AB6IX #에이비식스",2019년 6월 10일,,
1995,"˙치아교정 결사반대˙ AB6IX 박우진, 매력적인 ˙덧니요정˙ 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/FNiAxCHD",2019년 6월 10일,,
1996,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/5yrHLKOR

#박우진 #PARKWOOJIN",2019년 6월 10일,1,1
1997,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/5wbxoL47",2019년 6월 10일,,
1998,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz
#박우진 #ParkWooJin #朴佑镇 #パクウジン #우진",2019년 6월 10일,,
1999,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/5wbxoL47 

#박우진 #ab6ix",2019년 6월 10일,5,9
2000,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/5wbxoL47",2019년 6월 10일,,
2001,치아교정 결사반대 ㅋㅋㅋㅋㅋㅋ,2019년 6월 10일,,
2002,"˙치아교정 결사반대˙ AB6IX 박우진, 매력적인 ˙덧니요정˙ 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/FNiAxCHD",2019년 6월 10일,,
2003,"@_Lanawell
 님에게 보내는 답글",2019년 6월 10일,,
2004,왜..잘생겼는데 치아교정안했어요..?.. 유학도 갔다왔음서,2019년 6월 10일,,
2005,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz",2019년 6월 10일,,
2006,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/xWFjmydz 
#AB6IX #박우진",2019년 6월 10일,,
2007,"'치아교정 결사반대' AB6IX 박우진, 매력적인 '덧니요정' 선정 (출처 : MBC연예 | 네이버 TV연예) http://naver.me/5wbxoL47",,,
2008,여러분 다이어트를 하고 싶으시다면 치아 교정기를 끼시면됩니다! 교정기 달고 2개월만에 10kg이 빠졌어요!,2019년 6월 10일,,
2009,어떤종류의성형이든 뭐든간에 현대인이라면 얼굴에 현대기술 하나쯤은 댔기 마련 아닌가ㅋㅋㅋㅋㅋ치아교정이든 간단한 피부과시술이든 턱을 깎았든간에ㅋㅋㅋ심지어 배우들은 더할텐데 그게 시대극의 리얼함에 안어울린다고 생각하는건가?? 웃길뿐이다,2019년 6월 10일,,
2010,"@dooroong1278
 님에게 보내는 답글",2019년 6월 9일,,
2011,치아교정 하고싶다,2019년 6월 9일,,
2012,치아교정을 좀 오래해서 말할 때나 웃을 때 무의식적으로 입 가릴 수 있어요 ,2019년 6월 9일,,1
2013,"@moraemorae705
 님에게 보내는 답글",2019년 6월 9일,,1
2014,전지적 참견 시점 청하 성형전 의혹 다이어트 치아교정,2019년 6월 9일,,
2015,돈 많이 벌어서 치아교정도 꼭 하고.. 시력개선도 해야지.. 꼭!,2019년 6월 9일,,
2016,치아.. 교정 존나 권하고 ..성형외과나 피부과 가서 팔자 주름 없애는 주사 좀,2019년 6월 9일,,
2017,오래살아있는 둘이 치아교정이라니 큽ㅠㅠㅡㅜ 잘되가고있오?,2019년 6월 8일,,
2018,"@Seasalt_VC
 님에게 보내는 답글",2019년 6월 8일,,
2019,치아교정 하고 얼굴 핀 연예인 6 | 1boon,2019년 6월 8일,,
2020,앞니 올세라믹 치료방법은? (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 8일,,1
2021,전체임플란트 고난이도 시술인 만큼 확실히! (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 8일,,2
2022,"치아교정(orthodontics)은 치열을 재배열하여 이상적인 심미, 발음, 저작 등의 기능을 회복시켜주는 치료를 말합니다. 턱뼈 자체의 관계까지 교정해줄 수 있는 악교정수술(orthognathic surgery)과 동반되는 경우도 많습니다.",2019년 6월 8일,,
2023,어른들은 그래도 달거리할 때가 좋다 하고 병으로 자궁 들어낸 분은 허전하다 하신다. 뭐 치아교정한다고 치아를 네 개 뽑아서 그런지 이 닦고 서너시간은 씹는 것이 괴롭지만 그래도 난 교정한 것을 후회하지 않는다. 덧니가 너무 싫었으니까. 그러므로 가슴 자궁 난소 다 치워도 후회 안 할걸 알아.,2019년 6월 8일,,
2024,인스타 광고: 원룸 / 결혼정보회사 / 만남사이트(무서움) / 치아교정 / 성형 ... 매일 뜸...,2019년 6월 7일,,
2025,치아교정 하고싶다,2019년 6월 9일,,
2026,치아교정을 좀 오래해서 말할 때나 웃을 때 무의식적으로 입 가릴 수 있어요 ,2019년 6월 9일,,1
2027,"@moraemorae705
 님에게 보내는 답글",,,
2028,임플란트잘하는곳 꼼꼼히 따지자 건대치과 (출처 : S리더치과병원 임플란트 치아교정 | 네이버TV) http://naver.me/FMX3zYIj,2019년 6월 7일,,1
2029,"I have a brace on my teeth.
나 치아교정 중이야.",2019년 6월 7일,,
2030,"#과개교합(아랫니 안보이는), #이갈이 심한데 #치아교정 하면 좋아질까요?(100부인님 질문)대한민국 턱치료의 파워, #루이빈치과 (카톡 ID slim22) #신경차단술후기 #루이빈치과후기 #신경차단술 #루이빈신경차단술 #루이빈치과신경차단술",2019년 6월 6일,,
2031,"@La_Reine_BTS
 님에게 보내는 답글",2019년 6월 6일,,
2032,"@__V95__
 님에게 보내는 답글",2019년 6월 6일,,
2033,치아 교정해보신분??어떠나요...,2019년 6월 6일,,15
2034,"@yu_ne0613
 님과 
@yu_ne08
 님에게 보내는 답글",2019년 6월 6일,1,5
2035,하다하다 치아교정 diy를,2019년 6월 6일,,
2036,"오늘은 휴일이라 돈을 더 받는다는 낭보.
월 200의 꿈은 이뤄지냐? 500넘으면 치아교정 빚 변제를 우선으로 할까 아님 그냥 다 내가 쓸까...",2019년 6월 6일,,2
2037,"@stginger1202
 님에게 보내는 답글",2019년 6월 6일,,2
2038,치아교정기용 (스르륵 (,2019년 6월 6일,,
2039,"헐 8회를 보는 와중에 시라스가 이모토인걸 깨달음. 
치아 교정한거야?? 일케 다를 수 있어?",2019년 6월 5일,,
2040,치아교정 하고 얼굴 핀 연예인 6 | 1boon,2019년 6월 5일,,1
2041,치아교정 하고 얼굴 핀 연예인 6 | 1boon,2019년 6월 5일,2,1
2042,햄욱 치아교정했니? 이빨 완전 고르다..,2019년 6월 5일,,
2043,"어린시절, 여배우의 깜짝놀랄 과거…치아교정은 ‘신의 한...",2019년 6월 5일,,
2044,"3년동안 했던 턱디스크 치료 끝났다
인제 물리치료 받으러 안 받아도 된대 ㅋㅎㅎ
치아교정도 필요없을 거 같다고
마흔 되서 교정기 끼고 다닐뻔했는데 다행",2019년 6월 5일,,1
2045,,,,
2046,"@stginger1202
 님에게 보내는 답글",2019년 6월 6일,,2
2047,치아교정기용 (스르륵 (,2019년 6월 6일,,
2048,"@svt_carat_1017
 님에게 보내는 답글",2019년 6월 4일,,
2049,치아교정 하고 얼굴 핀 연예인 6 | 1boon,2019년 6월 4일,,
2050,주말 대낮에 혼자도 아니고 언니랑 같이 택시탔는데 치아교정중인 나보고 교정한채로 키스해봤냐 오늘 날씨 좋은데 뒷산에서 소주마시지 않겠냐함 진짜 뒷산으로 차 돌릴까봐 아무말 못하고 대충ㅎㅎ웃으면서 급히 내림 ㅡㅡ 여자 둘이 같이 있어도 그러는데 혼자였으면; 그 뒤로 택시 더더욱 안탐,2019년 6월 4일,,
2051,#치아교정 돌출입이 교정 발치때메 고민 많으셨죠 발치 없이 돌출량을 최대 14mm 까지 개선 가능합니다 원장님의 1:1맞춤 케어시스템 무료상담 https://goo.gl/UQWLmL,2019년 6월 4일,,
2052,#치아교정 돌출입 고르지않은 치아 교정 발치때메 고민 많으셨죠 발치 없이 돌출량을 최대 14mm 까지 개선 가능합니다 원장님의 1:1맞춤 케어시스템 무료상담 https://goo.gl/UQWLmL,2019년 6월 4일,,
2053,앞니 임플란트 식립 까다로울 수록 신중하게 건대치과 (출처 : S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 4일,,1
2054,충치예방에 치과 실란트 치료 도움될까? (출처 : 건대 광진구 치과 S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 4일,,1
2055,치아교정하긴해야함,2019년 6월 4일,,
2056,"#돌출입투명교정 #설측교정 에 대한 오해 풀기! 심미성 높은
돌출입투명교정이 많은 인기를 얻고 있는데요. 그에대한 논란과
효과에 대한 의심, 부작용에 대한 의문들도 속속 나타나기 시작했습니다.
#치아교정 에 대해 좀 더 자세히 알고 싶다면?
https://blog.naver.com/ssmileshin/221488156842…",2019년 6월 3일,,
2057,"중년‘치아교정’, 교정 치료시, 환자의 치열 및 잇몸 건강 상태에 따라 치료 달라져  (출처 : 한국경제TV | 네이버 뉴스) http://naver.me/Fh8Y93M5",2019년 6월 3일,,
2058,치아교정 하고 얼굴 핀 연예인 6 | 1boon,2019년 6월 3일,,
2059,"@uumR6S
 님에게 보내는 답글",2019년 6월 2일,,1
2060,아 치아교정 해야되는데,2019년 6월 2일,,
2061,"딴 건 몰라도 치아교정이랑 지인들한테 맛잇는 거 먹이고십어,,,, 옛날에 교통사고 땜에 치아 이상하게 되부려서 초딩 때 놀림받아서 콤플렉스여서 교정 넘 하고십고,, 지인들 힘내라고 맛잇는 거 사주고십어",2019년 6월 2일,,
2062,"I have a brace on my teeth.
나 치아교정 중이야.",2019년 6월 1일,,
2063,「치아교정하면 볼살빠져서 얼굴형 쿠죠 타카마사됩니다.」라는 한마디가 쏘아올린 작은 공,2019년 6월 1일,1,8
2064,"미친 미국에 치아교정이
 심하면 8천만원이래 시벌 그렇게 많은 사람들이 하던데",2019년 6월 1일,,
2065,치아교정하긴해야함,2019년 6월 4일,,
2066,"#돌출입투명교정 #설측교정 에 대한 오해 풀기! 심미성 높은
돌출입투명교정이 많은 인기를 얻고 있는데요. 그에대한 논란과
효과에 대한 의심, 부작용에 대한 의문들도 속속 나타나기 시작했습니다.
#치아교정 에 대해 좀 더 자세히 알고 싶다면?
https://blog.naver.com/ssmileshin/221488156842…",2019년 6월 3일,,
2067,"[건대치과] 치주염 원인과 증상, 치료법 (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV) http://naver.me/5LaWXap8",2019년 6월 1일,,1
2068,치아 교정 후 후회하는 이유 http://blog.naver.com/ruffian71/221552015731…,2019년 6월 1일,,
2069,"동생가지고 주접 떨 때 많아서 한번씩 넌 타고난 뼈대가 좋으니 치아 교정하고 헬스 꾸준히 다니면 셔누 같을 거라고 주입식 교육시킨다. 
그럼 말도 안되는 소리하지 말라고 동생이 비웃음 '내가 그렇게 되면 진작 연예인 했지' 이러면서",2019년 6월 1일,,
2070,임플란트 수술 부작용은? (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 1일,,1
2071,"엄마가 준재야!!진우나온다!!!해서 허버허버 거실로 달려나갔더니 아이돌룸 재방이어서....처음보는척하구 주접존나떨엇ㅅ다....
엄마:진우 치아교정했니?
:그럴껄?귀엽지
엄마:ㅋ..
:아악 욜라기엽다증말~
엄마:쟤는너무이쁘게생겼어
:맞아 귀여워
엄마:(대화포기)",2019년 6월 1일,,3
2072,[뚝섬치과] 치아교정 유지장치 언제까지 하나요? (출처 : 건대치과 S리더치과병원 임플란트 치아교정 | 네이버TV),2019년 6월 1일,,1
2073,다니엘 이참에 치아교정두 하구... 보컬트레이닝두 하구....,2019년 6월 1일,,
2074,알바로 번 돈 치아교정에 쓰기 vs 그냥하고싶은거하기 로 내적갈등중,2019년 6월 1일,,
