,본문,날짜,리트윗,하트
645,이러다 치과 치료받고 20만원대만 나와도 아이고 저렴하네 하게 생겼음컄컄 충치치료 단 한번도 받아본적 없는데ㅠ.....이빨 부러진적ㄱ조 처음인데..ㅇㄴ 치과비용 대체 얼마 나올까,2021년 3월 20일,,
646,"치과 진료비 진짜 세상 사악하다....ㅠ_ㅠ
살면서 들었던 의료비중 치과 비용이 제일 아스트랄함....",2021년 3월 19일,,
647,"@ceylon_1
 님에게 보내는 답글",2021년 3월 19일,,
648,모은돈 다 치과비용으로 들어가고 눈물흘리고있음.......보험들어놓았어야했는데...,2021년 3월 18일,,2
649,"나도 초등저학년때부턴가 그전부턴가 치과가는거 안무서워하고 주사맞는거 안무서워함
걍 왜 무서워하는지 몰랏음
그리고 치과는 유치 빠질때 엄마가 치과안가고 빼면 치과비용 내 용돈으로 준대서 기를쓰고 스스로 뺌",2021년 3월 17일,,1
650,"@gomduckJ
 님에게 보내는 답글",2021년 3월 16일,,
651,와 스위치 기기값이 거진 1치과비용이네 너무 아깝다,2021년 3월 16일,,6
652,근대 몬가 곰덕님이 치과비용지불할때까지 시간을 벌어놓은거같아서 저도 쫌 안심이 돼요 그때까지 운동 안해도 돼ㅎㅎ..,2021년 3월 16일,1,
653,(치과비용봄),2021년 3월 16일,,2
654,스위치 사려고했는데 치과비용이... 이번달은 굶어야해요,2021년 3월 16일,,3
655,"치과 비용을? 아니야, 안 대줘도 돼. (곰곰.) 어쩐지. 유독 초록 캔디가 많더라. 사과랑... 키위. 뭐뭐 더 있었던 것 같은데, 좋아해. 괜찮았어.",2021년 3월 16일,1,1
656,"오 저런. 치과 비용은 내가 대준다고 전해줘, 주크. 사탕은 맛있었어? 특별히 너한텐 초록색 사탕이나 젤리 위주로 넣었는데 난 맛을 모르니까.",2021년 3월 16일,1,
657,아빠한테 치과비용 청구하고  싶다,2021년 3월 15일,,
658,치과비용만 제외하면 괜찮기는 한데..,2021년 3월 15일,,
659,"비유 아님 으른의 특권
치과비용을 스스로 감당할 수 있어야 비로소 어른이다",2021년 3월 15일,,
660,이러다 치과 치료받고 20만원대만 나와도 아이고 저렴하네 하게 생겼음컄컄 충치치료 단 한번도 받아본적 없는데ㅠ.....이빨 부러진적ㄱ조 처음인데..ㅇㄴ 치과비용 대체 얼마 나올까,2021년 3월 20일,,
661,"치과 진료비 진짜 세상 사악하다....ㅠ_ㅠ
살면서 들었던 의료비중 치과 비용이 제일 아스트랄함....",2021년 3월 19일,,
662,잘 훈련된 어른은 아무리 피곤하고 지치고 '오늘은 그냥 잘까?'라고 마음 속으로 정해도 화장실만 들어가면 양치를 하고 나온다. 그들은 두려운 것이다. 치과 비용이라는 공포를...,2021년 3월 10일,,
663,"@xtonemtegrofx
 님과 
@l45l7
 님에게 보내는 답글",2021년 3월 9일,,1
664,"@dc_dding
 님에게 보내는 답글",2021년 3월 9일,,
665,근황) 치과비용 100 넘게 들어감 죽고싶음,2021년 3월 8일,,
666,"@k26310
 님에게 보내는 답글",2021년 3월 7일,,
667,"@zinkoff_22
 님과 
@coca_comm
 님에게 보내는 답글",2021년 3월 7일,,
668,"@3kimforCmu
 님에게 보내는 답글",2021년 3월 6일,,
669,"@ilconashi
 님에게 보내는 답글",2021년 3월 6일,,
670,"@headbutt_bang
 님에게 보내는 답글",2021년 3월 5일,,
671,치과 비용 엄청 깨지네,2021년 3월 5일,,
672,"치과비용에 눈물흘리는 어른이 되버렷어 슬프다,,,,^^",2021년 3월 5일,,3
673,"치과 미루다 미루다
진짜 말로만 듣던 치과비용
받아보네ㅜㅜ",2021년 3월 5일,,3
674,나 치과 비용 백만원 정도 든대......,2021년 3월 2일,,
675,"넘 공감해요 ㅠㅠ..
치과 무서워서 안간다기보단 쓸돈은..많고....치과비용 생각하면 점점 미루게되요 ㅠ..ㅠ..ㅠ....",2021년 3월 2일,,
676,"그림사세요
그림사세요오
치과비용 벌어놔야 합..,,ㅠ",2021년 3월 2일,3,6
677,썸남에게 잠수까임당한 기념 연어덮밥을 사왔읍니다. 먹으면서 마눙개많이붙은 전기세랑 ㅅㅂ 치과비용 미쳐가지고 옷 사버린거 돈 보내면 전 거지새끼입니다,2021년 3월 1일,,7
678,"낼 월급날♡
연장근무지만 월급날이니 용서하겠어...
근데 그 돈이 치과비용으로 나간다는게 너무 싫다",2021년 2월 28일,,2
679,"@Ewt08B
 님에게 보내는 답글",2021년 2월 28일,,
680,"@xtonemtegrofx
 님과 
@l45l7
 님에게 보내는 답글",2021년 3월 9일,,1
681,"@dc_dding
 님에게 보내는 답글",2021년 3월 9일,,
682,"@Ewt08B
 님에게 보내는 답글",2021년 2월 28일,,
683,당신의 n년뒤 치과비용을 위하여...!!,2021년 2월 28일,,
684,"@__CcOcC__
 님에게 보내는 답글",2021년 2월 26일,,
685,내일 치과 30만원 안 나오면 좋겠다. .. 내일까지 30만원 나오면 2개월동안 쓴.. 치과 비용만 110...,2021년 2월 26일,,
686,치과비용도 본다,2021년 2월 25일,,4
687,10분만 누워있다가 일어나서 씻자 안씻으면 미래의나야 피부과 진료비에 치과비용 웅앵웅..ㅠㅠ 흑흑흑,2021년 2월 25일,,1
688,"어쩐지... 저의.. 미래가 될 것 같아요... ...
흐윽 치과비용 넘 비싸지않나요. ..? 왜 보험이 안 되는지 모르겠구.... ....이제 돈 좀 모으나했더니 또 치과에 돈주게생겼어요 ㅜ",2021년 2월 24일,,
689,작년 여름에 치과비용으로 130쓰고 다시는 치과에 돈쓰지 않을 사람이 되겠다고 다짐했었는데......... ..... .....,2021년 2월 24일,,
690,뭐가무섭냐면 치과비용이....,2021년 2월 24일,,1
691,ㅋㅋㅋ취직하고 처음 만기돼서 탔던 적금 고스란히 치과 비용으로 헌납했을때 눈물났다.....,2021년 2월 23일,,1
692,"@hamhuman9
 님에게 보내는 답글",2021년 2월 23일,,
693,"@Heaaak1888
 님에게 보내는 답글",2021년 2월 23일,,
694,"치과비용이 마니나가서....치과의사가 되어야겠다는 셍스트~~자신감무엇?
계속 ..배고프데여..ㅋㅋㅋ 빨리 햄버거주세요~~~",2021년 2월 22일,,
695,아...아.... 저는 이제 치과보다 치과비용이 더 무서운 어른이로 자라버린거에요....,2021년 2월 20일,,
696,하ㅏ아75만원 치과비용,2021년 2월 20일,,
697,시바 치과 비용 없는데,2021년 2월 20일,,
698,"치과비용.,.,그래.,....ㅋ이제 현실직시 ㅎ",2021년 2월 19일,,
699,이 시려서 치과갔더니 치과비용 37만원..엉엉엉..통장아 잇몸이 예전부터 안좋았는데 결국 잇몸이랑 이 사이 레진으로 매꿔야한다는ㅠㅠ아니 왜 레진은 보험처리가 안되는거야ㅠㅠ음식 먹자마자 양치하고 치실 매일 사용해도 잇몸은 어쩔 수 없다는게 억울해ㅠㅠ,2021년 2월 19일,1,2
700,내일 치과 30만원 안 나오면 좋겠다. .. 내일까지 30만원 나오면 2개월동안 쓴.. 치과 비용만 110...,2021년 2월 26일,,
701,치과비용도 본다,2021년 2월 25일,,
702,아그리구~!! 다수가 시나한테 초코맛 사탕 100개 사주겠다고 약속했었잖아요! 그래서 다수가 왕창큰 초코사탕을 들고왔답니다~ 초코사탕이랑 초콜릿 왕창먹고 다같이 손잡고 치과가자.... 치과비용도 내줄게~~~,2021년 2월 14일,,
703,시바알ㅠㅠㅠ 미도스지군 그런 과거가 있었으면 빨리빨리 말했어야지ㅠㅠㅠㅠ 나 눈물 뚝뚝 흘리면서 3화 봤잖아ㅠㅠㅠㅠ 내가 치과비용도 내줄게 이빨 딱딱거리는 거 징그럽다고 해서 미안 징그럽다고 한 거 다 사과할게,2021년 2월 10일,,1
704,"치과비용으로 쇼핑했다
아주머니가 영업실력이 얼마나 특출나시던지 ㄷㄷㄷㄷ 살 계획도 없었는데 두개나 사버림ㅎ;;
그런데 이렇게 3만원이면 괜찮은거같운",2021년 2월 8일,,1
705,잠깐 치과땜에 밖에 나왔는데 어제 두통 심한채로 밤새버렸더니 오늘 일어날 때  힘들고..ㅠ 지금 잠깐 15분거리 치과오는데도 가슴이 넘 두근거리고 숨참 치과비용 얼마들려나 25만 안넘었으면..,2021년 2월 8일,,
706,치과비용 걱정할 어른이 되엇다는 점 매우ㅠㅜㅠㅠㅠㅜㅠㅜㅠ속상하구먼오ㅜ...,2021년 2월 8일,,
707,왜 왼쪽 이가시리지.....공포다.......치과....비용얼만데...ㅠㅠㅠㅠ나한테왜이래,2021년 2월 8일,,
708,"@bokiiiim
 님에게 보내는 답글",2021년 2월 7일,,
709,가다실 진짜 맞아야대는데 넘 비싸 후ㅜ달덜 치과비용을 잊을때쯤 예약해야지,2021년 2월 6일,,
710,"의료보험도없는 멍청한 미국인들....
근본없는 틱톡따라하다 
치과비용 무서울정도로 나와버려....",2021년 2월 5일,,
711,치과 비용을 보면 인류의 적이고 어둠이고 뭐고 쑤오자가 되고 싶다는 생각을 하게 되는 것이었다,2021년 2월 5일,,1
712,"@not_in_my_tl
 님에게 보내는 답글",2021년 2월 5일,,
713,"쟤넨 치과 비용도 한국보다 최소 2~5배이상 나오면서 저러는 이유가 대체 뭐란 말임,,,,,?",2021년 2월 5일,,
714,"치과가면 제일 무서운건 말이죠.

바로 치과 비용입니다. (오늘 10만원 넘게 나온 사람.",2021년 2월 4일,,1
715,"@vetefrommoi
 님에게 보내는 답글",2021년 2월 3일,,1
716,치과비용 436만원....,2021년 2월 3일,,1
717,10년전 내가 나에게 준 돈 받은지 얼마 안되었는데 어디갔지 했는데 빚갚고 엄마 치과비용 보태드린거였구나! 그렇다면 돈은 거의 쓰지 않았네.. 뭐야 슬퍼 ,2021년 2월 2일,,
718,눈물..나 치과비용이..젤 비싸,2021년 2월 2일,,
719,양치를 열심히 해야.... 치과비용을 아낄 수 잇고 어쩌구좍자구,2021년 2월 2일,,
720,"@okheely
 님에게 보내는 답글",2021년 2월 14일,,
721,아그리구~!! 다수가 시나한테 초코맛 사탕 100개 사주겠다고 약속했었잖아요! 그래서 다수가 왕창큰 초코사탕을 들고왔답니다~ 초코사탕이랑 초콜릿 왕창먹고 다같이 손잡고 치과가자.... 치과비용도 내줄게~~~,2021년 2월 14일,,
722,"치과가면 제일 무서운건 말이죠.

바로 치과 비용입니다. (오늘 10만원 넘게 나온 사람.",2021년 2월 4일,,1
723,"@vetefrommoi
 님에게 보내는 답글",2021년 2월 3일,,1
724,치과비용 436만원....,2021년 2월 3일,,1
725,10년전 내가 나에게 준 돈 받은지 얼마 안되었는데 어디갔지 했는데 빚갚고 엄마 치과비용 보태드린거였구나! 그렇다면 돈은 거의 쓰지 않았네.. 뭐야 슬퍼 ,2021년 2월 2일,,
726,눈물..나 치과비용이..젤 비싸,2021년 2월 2일,,
727,양치를 열심히 해야.... 치과비용을 아낄 수 잇고 어쩌구좍자구,2021년 2월 2일,,
728,월급 월말에 들어왔는데 치과비용으로 다쓰고 10마넌 남았다 망할 한달 만원으로 일주일 버티기 해야할판,2021년 2월 1일,,
729,",,,전 겜보다는,,,,살면서 최초로 치과 비용때문에 컴션오픈 고민햇엇어요        침침",2021년 2월 1일,,1
730,헉 몇시간동안 트레져를 안들으니까 내가 무의식적으로 이로 소리를 내고있었어 브루노마스한테 치과비용 어떻게 피해보상 할 수 있나,2021년 1월 30일,,2
731,"@romlon56
 님에게 보내는 답글",2021년 1월 29일,,
732,"내가 돌아왔다...
나 이제 만 12세 넘어서 치과 비용 많이 나왔다...ㅇㅁㅇ 놀람.... 일단 살아돌아왔어요",2021년 1월 29일,,5
733,엄마가 등록금 내주면 ... 컴퓨터 살 수 있어 근데 치과비용때문에 야간알바 뛰어야 할 것 같기도 하고 ... ...,2021년 1월 27일,,
734,유니버스 달에 한번가는 치과비용보다 비싸다!,2021년 1월 27일,,2
735,"@190cm93kg
 님에게 보내는 답글",2021년 1월 27일,,
736,치과비용에 허리가 휜다,2021년 1월 27일,,4
737,1월 한달 0원 벌었는데 오늘 치과비용 50넘게쓰겠음..,2021년 1월 26일,,
738,내.. 치과 비용만 해도 등록금 뽑겟다ㅅㅂㅜㅠㅠㅠㅠㅠㅠ,2021년 1월 26일,,
739,치과비용 결제하면서 당분간 오버타임 수락을 많이 해야겠다고 생각하는 어른 바로 나야....,2021년 1월 26일,,
740,"@vetefrommoi
 님에게 보내는 답글",2021년 2월 3일,,1
741,치과비용 436만원....,,,
742,담달엔 진짜 방도와 트렌치코트만 사겠다.... 돈모아야해... 치과비용도 들거같아...,2021년 1월 25일,,
743,아무리 생각해도 치과비용 넘 비싸서 힝구임 가격 듣고 슬퍼서 치료가 아픈지도 못느꼈다구요,2021년 1월 24일,,
744,양치도 못하고 잠들었네... 치과비용 더 나오면 어떡하지란 생각뿐 ㄱ-,2021년 1월 24일,,
745,양치 할때마다 어금니 뒤쪽을 닦으면 자꾸 피가나서 무서움 ... 치과비용 때문에,2021년 1월 24일,,
746,"@sttsis
 님에게 보내는 답글",2021년 1월 23일,,
747,"예상 치과비용 5-60,,, 이번엔.,. 다른 거 잇어도 깨진 어금니만 해야겟다,,,",2021년 1월 23일,,
748,나 진짜 6살때부터 혼자 치과 개잘갔는데 크흡... 그땐 치과비용이 얼마나 되는지 몰랐지비... 마취주사도 잘맞고 진료도 잘받는데 지갑이 두려워행...,2021년 1월 22일,,1
749,술처먹고 애기 입에 뽀뽀하는 후레 어른만 안 만나면 치과비용 상당부분 절약되잔아..,2021년 1월 22일,2,2
750,치과비용은제가부담하는걸로................,2021년 1월 21일,,
751,"난분명히말햇다.
이빨다썩으면
치과비용형이다내라고.
고집부린건형이다알겟나

                                                   으앙 시러시러
                                                        돈안낼거야
                                            이빨도안닦을거야",2021년 1월 18일,20,18
752,"@fbdnjf310
 님에게 보내는 답글",2021년 1월 18일,,
753,"@Tancoco_tsm
 님에게 보내는 답글",2021년 1월 16일,,
754,"@paninichubchub
 님에게 보내는 답글",2021년 1월 14일,,
755,자꾸 떠오르는거... 사랑니 발치+치과 비용 충격으로 마스크 다시 쓰는거 깜빡한 채로 바깥 황망하게 돌아다녔는데 어쩐지 사람들이 날 쳐다보더라 죄송합니다 약국 들어갈 때서야 정신 차리고 얼른 썼음,2021년 1월 14일,,1
756,"치과비용 100만원 넘게나올텐데
싸돌아댕기면서 추러스먹고
코트 사고 그러면
나중에는
빈털털이 알몸에 코트만 걸치고
이빨만 번쩍거리면서 돌아다니겠지",2021년 1월 12일,,2
757,"요즘 내 고민..
여드름(개많어)
살 뒤룩뒤룩찜
복학하는거
술
쌍수망한거
치과비용",2021년 1월 10일,,1
758,"앞니 올세라믹 교체하려는데.
개당 60 넘게 부르면 어카냐
하..
치과비용 누가 내줫으면소원이없어",2021년 1월 10일,,
759,악어되면 악어새가 이빨 관리해주나요? 치과 비용 사라지고 개이득같은데,2021년 1월 8일,,
760,"예상 치과비용 5-60,,, 이번엔.,. 다른 거 잇어도 깨진 어금니만 해야겟다,,,",2021년 1월 23일,,
761,나 진짜 6살때부터 혼자 치과 개잘갔는데 크흡... 그땐 치과비용이 얼마나 되는지 몰랐지비... 마취주사도 잘맞고 진료도 잘받는데 지갑이 두려워행...,2021년 1월 22일,,
762,"현대카드 M포인트 대체 어따 써야될지 모르겠음....
치과비용 맨날 현카로 결제했더니 쌓인듯",2021년 1월 7일,1,2
763,"@Crystal_I_
 님에게 보내는 답글",2021년 1월 6일,,
764,"@magic1ho
 님에게 보내는 답글",2021년 1월 6일,,1
765,아니ㅠㅠ 그냥 보통 치아색으로 메꾼 거라는데 물가가 올라서 치과 비용도 비싸진걸까 내 잘못으로 충치 생긴 거지만 뭔가 억울햌ㅋㅋㅋㅋㅋ,2021년 1월 5일,,
766,"@woo0_1024
 님에게 보내는 답글",2021년 1월 4일,,
767,양치를 안할시 치과비용 nnn만원을 생각하며 하루하루 죽염 치약으로 치약 칫솔 치실 어쩌고를 하는 어른,2021년 1월 3일,,
768,"@rayel_token
 님에게 보내는 답글",2021년 1월 1일,,1
769,"@Tsuki_Imo
 님에게 보내는 답글",2021년 1월 1일,,
770,ㅇㄴ 포토톡 하고 싶은데 치과비용 나올것 같음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ (눈물뿐,2020년 12월 31일,,1
771,"@frogmamang
 님에게 보내는 답글",2020년 12월 29일,,
772,"다행이긴 한데 치과 비용 생각하니 ㅎㄷㄷ 합니다,,,",2020년 12월 29일,,
773,"팔마....중에 하나를 오시로 잡으면 그게 누구던 이갈려서 치과비용 장난아닐것같고.. ....

그렇다고 해무당정파를 잡으면 멀쩡하냐? 그건 아닐듯.. ...... . ...",2020년 12월 29일,,1
774,"큰일낫다 나진자좃댄다 충치어덕하지 그냥 이러고살면안되나
어릴때치과:위이잉과 고통이무서움
어른때치과:치과비용이살려줘두려워",2020년 12월 28일,,6
775,레오랑 스오는 돈 많으니까 치과비용도 문제는 아니겠네,2020년 12월 27일,,1
776,치통으로 며칠 모든게 힘들어서 때아닌 잠수를 ㅠㅠ 강려크한 진통제로 겨우 가라앚혔는데 이젠 치과비용이 무서버 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우리 션션 노래 들으면서 누워서 있어야지ㅠㅠ,2020년 12월 27일,,1
777,"타고나길 이가 약한데 치과 자주가니까 엄마가 어렸을때 엄청 걱정했었는디 나 치과 간다니까 잔고에 돈 있냐부터 물으시더라,,, 어렸을때 치과비용 엄청 나왔었겠당,,, 엄마 미안++++!!!",2020년 12월 24일,,
778,성인이니 당연히 내 돈으로 할 수 밖에.. 그리고 미자 때부터 치과 비용 너무 심하게 나가서.. 아빠한테 말하기 그럼,2020년 12월 23일,,
779,하아 치과왔는데 돈이 얼마나올까 겁나네.......이제 내 치과비용은 내가 내야겠지 어른이니까.......ㅠ,2020년 12월 23일,,
780,"@Crystal_I_
 님에게 보내는 답글",2021년 1월 6일,,
781,"@magic1ho
 님에게 보내는 답글",2021년 1월 6일,,
782,"제가 이러다가 치과비용이 어마무시하게 불었거든요
다들 이러지 마세요~~
보증금가격이 날아갈 수 있답니다~",2020년 12월 23일,,
783,오우 치과 비용 700만원~! 비용도 눈물나지만 아플거 생각하면 너무실허..ㅠ.ㅠ.ㅠㅠㅠ,2020년 12월 22일,,
784,(몇달전에 치과비용으로 250만원 쓴애),2020년 12월 21일,,3
785,어지간한 부상 다 참을 수 있지만 이빨 다친걸로 추정되는 묘사 보면 치과 비용 때문에 정말 전력으로 마음이 쓰라려지기 시작,2020년 12월 21일,,2
786,"@1S_everything
 님에게 보내는 답글",2020년 12월 20일,,
787,아니 ㅜ 나 ㅜ 치과 비용이 진자 무섭다니까 안그래도 일본이 더 비싸다고는 하는데... 한국에 있을때는 아빠 회사 바로 옆에 치과가 있어서 아빠랑 친하셔서 그냥 돈안받고 봐주시고 그래서 여태까지 치과에 돈이 들어간 적이 거의 없는데 일케 갑자기 확 나갈거 생각하니까 ㅜ,2020년 12월 20일,,
788,교정치과 비용으로 몇십 나갔다 어예 ㅋㅋㅋㅋㅋㅋㅋ,2020년 12월 19일,,
789,치과비용 대드릴게요..,2020년 12월 17일,,
790,"@po_tato_40
 님에게 보내는 답글",2020년 12월 15일,,1
791,"15. 끝낸거요? ... 어.. 딱히 없는데? 치과비용을 이번달에 끝! 할 예정이었는데 .. 예상이 빗겨가서 2~3달은 더.. 내야할판.

아 , 마지막 사랑니 17일날 뽑아요 
안아프길 바래줘요 모두들...",2020년 12월 14일,,
792,"양치도 열심히 하구... 양치 안하면 진짜 치과비용 무서운거 아는 어른들이지...? 양치~ 파이팅! 
@choi_clac
 @JKL_ga",2020년 12월 13일,,
793,상여금나오면 치과비용으로 다나가겠네,2020년 12월 12일,,
794,와씨 다음달 치과비용 80 ㅁㅊ....,2020년 12월 12일,,
795,"@hehe_ggagga
 님에게 보내는 답글",2020년 12월 11일,,
796,"@heaventomorrow
 님에게 보내는 답글",2020년 12월 10일,,
797,치과비용너무악랄하다,2020년 12월 9일,,
798,"이 와중에 안 보이게 안쪽 걸로 뽑는다는 울 강우... 배려심도 넘쳐♡

는개뿔내가다용서해도이건용서못한다이새끼야치과비용이얼만줄은아냐임플란트비뇽대줄거냐고물론대줄거같긴한데야인마이빨은건들지마",2020년 12월 7일,,
799,"@woojoodog88
 님에게 보내는 답글",2020년 12월 4일,,
800,어지간한 부상 다 참을 수 있지만 이빨 다친걸로 추정되는 묘사 보면 치과 비용 때문에 정말 전력으로 마음이 쓰라려지기 시작,2020년 12월 21일,,2
801,"@1S_everything
 님에게 보내는 답글",2020년 12월 20일,,
802,돈이읍어...이게다 치과비용 때문이댜 ㅠ,2020년 12월 1일,,
803,아....... 대학병원 치과 비용 쉑이다 진심,2020년 12월 1일,,
804,게이밍노트북이랑 아이패드 사고싶었는데 넘 비싸서 엄두도 못냈는데 그돈 다 치과비용으로 나간다~ㅠㅠ,2020년 11월 30일,,
805,"@sung_stari
 님에게 보내는 답글",2020년 11월 30일,,
806,"왜 이번달엔 돈이 남는가 했더니

저번달에 일많이해서 돈 더 받음
몇달간 밀린 빌려준 돈 받음
치과비용 엄마카드
몇달간 메이플회수안한거 이제함

이래서였구만",2020년 11월 27일,,
807,젠장할 치과비용 나가는소리들린다,2020년 11월 25일,,1
808,치과비용 75만원..... ㅇ<-<,2020년 11월 24일,,
809,하아... 저 아직 부담할 치과비용이 50만원쯤남았다고욖,2020년 11월 24일,,
810,"@poorinterst
 님에게 보내는 답글",2020년 11월 24일,,
811,",,,
저 치아관리를 잘 못한것도있고 열심히햇는데도..이하생략,,,
,,,
치과비용너무실어요...",2020년 11월 23일,,
812,"것보다 이 치과 6개월전에 스케일링 받았을때는 충치 없다더니 저번주에 이빨아파서 갔을때는 신경치료 해야겠다면서 6개월 이상 된 충치일거라는데 ""저기요 저 6개월전에 여기서 검사받았거든요?"" 하고 진상부리고싶었음 솔직히 치과비용 60만원이나하는데 내 월급 90%란말이야",2020년 11월 23일,,2
813,"@ice_where_1
 님에게 보내는 답글",2020년 11월 22일,,
814,"@convallariaaaaa
 님에게 보내는 답글",2020년 11월 22일,,
815,저 너무 무서워요.. 전에 ㅇ사랑니 찍었을 때 위에가 \ ㅁㅁㅁㅁ/ 이런식으로 옆니들 부딪치면서 나올 모양이여서.. 치과 비용도 겁나...,2020년 11월 21일,,1
816,"@takeonme507
 님에게 보내는 답글",2020년 11월 21일,,
817,자기 전에 양치 안하면 치과비용 47만원 또 들어간다 뼛속 깊히 명심,2020년 11월 20일,,
818,이빠지는꿈 꾸면 뭔가 등골서늘한것같아요... 후두둑 빠지는것ㅇ대한 어 싶은 공포와 아 치과비용 ㅅㅂ하는 현실적공포.....,2020년 11월 20일,,1
819,왜 칫솔이지 하고 찾아보니(트레이 교복 스토리) 완전 양치빌런임ㅠㅜㅠㅜㅠ 응 맞아 이빨은 소중하지.. 그치 치과비용이 얼마나 무서운데.... 사람이 기본 90년은 사는데 영구치가 딱 1번 자란다니 이건 진짜 너무함....,2020년 11월 20일,,
820,아....... 대학병원 치과 비용 쉑이다 진심,2020년 12월 1일,,
821,게이밍노트북이랑 아이패드 사고싶었는데 넘 비싸서 엄두도 못냈는데 그돈 다 치과비용으로 나간다~ㅠㅠ,2020년 11월 30일,,
822,,,,
823,"@Yenchovy_
 님에게 보내는 답글",2020년 11월 16일,,
824,치과 비용 오천만원 예상인데 괜찮으세요 ?,2020년 11월 14일,,
825,"나 오늘 위로 받아도 됨

사유: 치과치료 아픈건 당연한거고 치과비용 200만원 넘는데 입에 구내염 있어서 벌리면서 고통받고 이게 도저히 자연치유될리 없어서 알보칠 바르고 참고로 다른 쪽엔 물집 잡혀있고 사랑니 누워있음이 밝혀져

이게 사람이냐",2020년 11월 14일,,6
826,"열심히 양치하는 이유: 치과 비용 미쳐서
열심히 스트레칭하는 이유: 척추수술 1700
열심히 방역수칙 지키는 이유: 이러다 걸리면 알바 다 짤려서",2020년 11월 14일,,6
827,"류트/판매)

체리블라썸롱웨어
체블롱

치과비용때문에 지갑에 빵꾸가 나서....
1.15에 조금 급하게 판매합니다
1:9600 거래 우선으로 봐요 
거래시 타래로 멘션 갱신
거래봇 태그 ×, 스팸 디엠이 잦아 DM을 닫아두었습니다. 멘션 먼저 주세요!
@mabinogi_rt",2020년 11월 14일,9,
828,오빠가 카드 해지된거 잘못 줘서 치과 비용 내 돈으로 냈었단 말야ㅡㅡ,2020년 11월 14일,,
829,"@book_set_set
 님에게 보내는 답글",2020년 11월 13일,,
830,지난달 치과비용을 보험에서 처리해줘서 다행이다. 그게 없으니 좀 불안했는데 그 돈이 들어와서 죠 동물병원비도 좀 걱정이 덜 됨.,2020년 11월 12일,,
831,아말감 교체해야하는데 치과 비용이 와장창 각이다,2020년 11월 12일,,
832,"@Gaon2434
 님에게 보내는 답글",2020년 11월 12일,,1
833,"@0_florecer
 님에게 보내는 답글",2020년 11월 11일,,
834,"큰일났네.., 치과비용 씨게 나가니까 돈 개념이 사라짐
9만원?1/10도 안되네 질러",2020년 11월 11일,,1
835,지금껀 다른거사구 치과비용쓸거라안대구.. 내년 4월 1년짜리만기대는걸로 일시불로사야겟당 ㅅㅂ 아 점 너무신경쓰여 배경어두운거써야지,2020년 11월 11일,,
836,"@Gaon2434
 님에게 보내는 답글",2020년 11월 11일,,1
837,"진짜 뻘한데 티야가 쇠빼로 장난으로 사관학교애들 이 몇개 깨먹고 나서 치과 비용 보조안 나왔으면 좋겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

쿠잔이 제안해줬음 좋겠음ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
쿠잔: 이게...무슨 고생이냐 (타버리는 큰아빠맴)",2020년 11월 10일,,6
838,치과비용+한의원...,2020년 11월 9일,,1
839,"엄마한테 치과비용 말했는데 한소리들을줄 알았으나 엄마도 저번에 치과가서 200쓰고왔다는 소식을....
이런 치아약한 가족들...ㅋㅋㅋ",2020년 11월 7일,,1
840,결제했다.... 역시 치과비용.. ㅠㅠ 말일에 치료 다 끝낼 예정이라(날짜 기입된다함) 보험청구는 서류 나오자마자 해둬야겠다,2020년 11월 18일,,
841,"고등학교 교사수준의 법대교수 조국이 하던 법무부장관자리를 앞뒤분간도 못하는 추미애가 이어받더니 죄없는 윤석열이는 왜 자꾸 건들여?

문재인 치과비용은 추미애 니가 내줘야 겠다

조수진 ""돈봉투 안줬다더니"" 추미애 ""그럼 봉투없이 돈 줍니까"" https://n.news.naver.com/article/025/0003052708?cds=news_edit…",,,
842,"@Gaon2434
 님에게 보내는 답글",2020년 11월 11일,,1
843,"진짜 뻘한데 티야가 쇠빼로 장난으로 사관학교애들 이 몇개 깨먹고 나서 치과 비용 보조안 나왔으면 좋겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

쿠잔이 제안해줬음 좋겠음ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
쿠잔: 이게...무슨 고생이냐 (타버리는 큰아빠맴)",2020년 11월 10일,,6
844,치과비용+한의원...,2020년 11월 9일,,1
845,"엄마한테 치과비용 말했는데 한소리들을줄 알았으나 엄마도 저번에 치과가서 200쓰고왔다는 소식을....
이런 치아약한 가족들...ㅋㅋㅋ",2020년 11월 7일,,1
846,"@ho5rang
 님에게 보내는 답글",2020년 11월 7일,,1
847,"도망쳐봤자..
늘어나는건..
내치과비용뿐인것을...",2020년 11월 7일,,
