,본문,날짜,리트윗,하트
1568,치간칫솔이나 이쑤시개를 사용하면 잇새가 벌어진다는 얘기는 그다지 의학적인 근거가 있는 얘기는 아닙니다. 어차피 만성 치주염 (풍치) 환자들은 시간이 지날 수록 점점 잇새가 벌어지거나 잇몸이 내려가서 틈이 벌어지게 되므로..,2020년 4월 20일,,
1569,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 4월 20일,,
1570,저두 칫실 애호가인디요..한마디(실례) 하자면..칫실하실때 꼭 치간 양벽 두 방향 다 뿌리쪽에서 밖으로 긁어내듯 훑어주는게 뽀인뜨임다~ 그래야 잇몸병인 치주염(풍치)없이 임플란트 안하는 치아로....(칫실은 매듭지어 링으로)...,2020년 4월 19일,1,3
1571,치주염이 생겨서 치과를 간다니... 세상에 이보다 더 두려운 일이 있을 수 없어...........,2020년 4월 19일,,
1572,"크라운은 했지만 그래도
최근 5년간 치과진료 안받았었으니...
좀있다 꼭 치과보험 가입해야겠다........ㅜ...

님도라 치과보험 가입할땐
스케일링만 해도 치주염나오니 
보험 가입시 진단 필요할땐 원래 갔던 치과말고 딴치과에서 진단받으세여 ... 강추....",2020년 4월 29일,,
1573,"치경부마모증(cervical abrasion)이란 치아의 목에 해당하는 부분이 마모되어 파이는 것을 말합니다. 원인은 치주염(풍치)과 잘못된 잇솔질방법, 교합의 이상(불안정하게 치아가 물리는 것) 등이며, 다양한 재료나 보호제로 메꿔주어 치료합니다.",2020년 4월 28일,,
1574,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 4월 28일,,
1575,"치통이 도져서 분노의 치간칫솔질 했다
대부분 치주염이 원인이더라고",2020년 4월 17일,,
1576,원래 치주염이 좀 심하긴한데.......그으응........ 스케일링을 받고싳다고....,2020년 4월 17일,,
1577,"양치 후엔 늘 심기 불편을 표현하기 위해 식빵을 굽는 요요. 만지려고 하면 도망가고 모쌩김도 2배가 됨미다. 

그래도 이갈이로 왔던 치주염 많이 좋아졌닷",2020년 4월 16일,1,19
1578,치간칫솔이나 이쑤시개를 사용하면 잇새가 벌어진다는 얘기는 그다지 의학적인 근거가 있는 얘기는 아닙니다. 어차피 만성 치주염 (풍치) 환자들은 시간이 지날 수록 점점 잇새가 벌어지거나 잇몸이 내려가서 틈이 벌어지게 되므로..,2020년 4월 15일,,
1579,작년에 충동적으로 구매한 가글액 진짜 맘에 드네. 복숭아향 가글액이라니ㅠㅠㅠㅠㅠ 너무나 사랑스러운 거예요...(만성 치주염으로 혼나고 수요일 치과 가기 전까지 열심히 관리 중),2020년 4월 13일,,
1580,아니근디 왜케 기엽게 드시는것이오 웃기는구만 ㅋㅋㅋㅋ 치주염조심하시오~~~,2020년 4월 12일,,
1581,치아 손실의 주범 치주염 증상 https://archdevils.tistory.com/3356,2020년 4월 10일,,
1582,"나만 없는 고양이 다 있는 탐라 칭구들... 
길고양이들 건식 사료와 습식 사료엔 뭐가 좋을까요? 민나 제가 영업해 주세요. 간식도 받아요. 장난감도 받아요. 영양제도 받아요. 하나가 털 상태가 계속 안 좋아지는데 뭘 해줘야 하는지 모르겠어요. 다른 하나는 치주염 같은데 사료 먹는게 아파보여요",2020년 4월 10일,,1
1583,"치경부마모증(cervical abrasion)이란 치아의 목에 해당하는 부분이 마모되어 파이는 것을 말합니다. 원인은 치주염(풍치)과 잘못된 잇솔질방법, 교합의 이상(불안정하게 치아가 물리는 것) 등이며, 다양한 재료나 보호제로 메꿔주어 치료합니다.",2020년 4월 10일,,
1584,"치석·치태가 쌓여도 곧바로 증상이 나타나지 않지만, 결국 충치·치은염·치주염 같은 구강질환으로 이어진다.
구강질환으로 생긴 염증은 전신 건강에 영향을 미친다.

제이메타 C1 실버 카드형USB 64G
http://tinagift.kr/shop/prd_view.php?prdcode=128837&catcode=1728&brand=&page=1…",2020년 4월 10일,,1
1585,"스케일링(scaling)은 치아를 하얗게 하는 것이 주목적이 아니라, 
잇몸과 치아 사이에 부착된 단단한 세균덩어리인 치석을 제거하여,
잇몸 및 치아주변뼈의 염증의 원인을 없애서 풍치(치주염)를 치료하는 것이
주목적입니다.",2020년 4월 10일,,2
1586,패치 칫솔 맨날 망가지고 담날 새로운 거 써서 맨날 일회용으로 대충 이빨닦다가 치주염 걸려서 치과가기,2020년 4월 9일,,
1587,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 4월 8일,,
1588,"서울탑치과병원 김현종 원장님 연구개발
임플란트 전용 치약  #임플케어 #임플케어치약
 세계치과의사협회에서 불소 권고 1,000 ppm 불소 함유
 치주염과 치주질환 예방 효과
임플케어 치약은 안심하고 사용하셔도 됩니다 ^^
 전화문의 : 02) 588- 2833",2020년 4월 7일,,
1589,"@miyoung0926
 님에게 보내는 답글",2020년 4월 6일,,
1590,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 4월 6일,,
1591,"@WhiteHouse45
 님과 
@WhiteHouse
 님에게 보내는 답글",2020년 4월 4일,,1
1592,아니근디 왜케 기엽게 드시는것이오 웃기는구만 ㅋㅋㅋㅋ 치주염조심하시오~~~,2020년 4월 12일,,
1593,치아 손실의 주범 치주염 증상 https://archdevils.tistory.com/3356,2020년 4월 10일,,
1594,"나만 없는 고양이 다 있는 탐라 칭구들... 
길고양이들 건식 사료와 습식 사료엔 뭐가 좋을까요? 민나 제가 영업해 주세요. 간식도 받아요. 장난감도 받아요. 영양제도 받아요. 하나가 털 상태가 계속 안 좋아지는데 뭘 해줘야 하는지 모르겠어요. 다른 하나는 치주염 같은데 사료 먹는게 아파보여요",2020년 4월 10일,,1
1595,,,,
1596,"입덧 인한 ˙위식도역류질환˙ 조산 위험 높여 (출처 : 한올바이오.. | https://blog.naver.com/hanall12345/221884496170… 블로그) http://naver.me/Fn8upCxM
#입덧, #임신, #위식도역류질환, #조산위험, #연구결과, #치주염, #한올트리메부틴말레산염정, #한올바이오파마",2020년 4월 1일,,
1597,가만히 못 두겠는게 지금 치주염 터진 걸로 보이는 잇몸 가장 윗쪽이 저번부터 동그랗게 부어올라서는 아직도 그대로야 환장함 건드린다고 아픈건 아닌데 하아,2020년 3월 30일,,
1598,(지난 달 한 달 일정으로 파나마 딸네 간 친구 부모님이 출국금지로 못 돌아오고 계셔서 그집 푸들 두 마리 잠시 임보 중) 큰 애가 치주염으로 볼까지 부어서 친구네랑 의논해서 둘다 스케일링 하고 흔들리는 이 발치했더니 입냄새 싹 사라졌고 평화..,2020년 3월 29일,1,5
1599,아 씁 치주염 있는 잇몸 좀 부었어,2020년 3월 29일,,
1600,아침에양치하다가 피가 엄청나게많이났는데 저죽냐고물아보니깐 치주염관리잘하래,2020년 3월 28일,,
1601,치간칫솔이나 이쑤시개를 사용하면 잇새가 벌어진다는 얘기는 그다지 의학적인 근거가 있는 얘기는 아닙니다. 어차피 만성 치주염 (풍치) 환자들은 시간이 지날 수록 점점 잇새가 벌어지거나 잇몸이 내려가서 틈이 벌어지게 되므로..,2020년 3월 28일,,
1602,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 3월 28일,,
1603,"치경부마모증(cervical abrasion)이란 치아의 목에 해당하는 부분이 마모되어 파이는 것을 말합니다. 원인은 치주염(풍치)과 잘못된 잇솔질방법, 교합의 이상(불안정하게 치아가 물리는 것) 등이며, 다양한 재료나 보호제로 메꿔주어 치료합니다.",2020년 3월 27일,2,1
1604,"@PVa4JqShuKnMTOn
 님에게 보내는 답글",2020년 3월 27일,,
1605,"치아가 상실된 채로 방치할 경우 당장은 큰 불편을 못 느끼실 수 있지만, 장기적으로 주변 치아 위치의 변화나 과부하로 인한 치주염,  편측 저작습관으로 인한 근육 비대칭, 턱관절장애 및 안모비대칭을 야기할 수도 있습니다. 최대한 빨리 해 넣으세요.",2020년 3월 25일,1,
1606,"할미고영 스케일링 하고 먹으라고 주는 약들 도통 안먹어서 냅두는데 그거 은근 쓸일이 생깁니다 길고양이들 치주염인 애들도 많고..소염제 항생제 종류라 심하게 다친애들 보이면 캔에 섞어줘요 물론 치료받고 진료후에 약을 타는게 좋지만ㅠ
#nthroom_stop #ChinaWakeUp #AV強要問題",2020년 3월 24일,,
1607,"치주염&충치 예방의 첫걸음, 구강 미생물 검사 http://i.wik.im/articles/516749 #GC녹십자지놈 #치주염 #그린바이옴",2020년 3월 24일,,
1608,하뚜 유치갈리면서 유년기 치주염이 생긴 것 같길래 양치 연습하기에 조곰 늦었지만 글두 지금부터 시작해보려고 오라텐 손가락에 살짝 발라서 잇몸 문질 했다가 손가락이 사라져따. 괜찬타..나에게는 아직 9개의 손가락이 이따...,2020년 3월 23일,1,1
1609,"나는 진짜 동물 치주염만 들어봤지
내가 그럴 줄 몰랐구
>여러분 스케일링 하로 가세요 당장 가세요<
치과 무서워서 안 갔는데.. 그래서 양치 더욱 열시미했는데.. 양치로 제거되지 않는 치석이 있구 덕분에 마취치료하고 왔구 
지금 피투성이이고 너무 아프고ㅜㅜㅜㅠ
스케일링 꼭하세요ㅜㅠ필수필수",2020년 3월 23일,,
1610,치과대학이랑 같이 해서........... 설명듣느라 치주염 치은염 우식증 사진만 4247893개 보는 중............... (치과치료무서워하는사람),2020년 3월 23일,,
1611,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 3월 22일,,
1612,"입덧 인한 ˙위식도역류질환˙ 조산 위험 높여 (출처 : 한올바이오.. | https://blog.naver.com/hanall12345/221884496170… 블로그) http://naver.me/Fn8upCxM
#입덧, #임신, #위식도역류질환, #조산위험, #연구결과, #치주염, #한올트리메부틴말레산염정, #한올바이오파마",2020년 4월 1일,,
1613,가만히 못 두겠는게 지금 치주염 터진 걸로 보이는 잇몸 가장 윗쪽이 저번부터 동그랗게 부어올라서는 아직도 그대로야 환장함 건드린다고 아픈건 아닌데 하아,2020년 3월 30일,,
1614,,,,
1615,논문 프로포절 준비했을 뿐인데 열나고 몸살나더니 치주염이 와서 이가 흔들려요. ㅠㅠ,2020년 3월 21일,,
1616,"치아를 뽑아버린다고 될 일이 아닐 거 같다
사랑니 뽑아서 조진게 지금 치주염 치료하는 치아고 ㅋ ㅋ",2020년 3월 20일,,
1617,"내 잇몸이 뭔가 이상하다는 소식
원래 매끈했는데 치주염 터진걸로 예상되는 잇몸 부분이 볼록 튀어나와있음",2020년 3월 20일,,2
1618,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 3월 20일,,
1619,"스케일링(scaling)은 치아를 하얗게 하는 것이 주목적이 아니라, 
잇몸과 치아 사이에 부착된 단단한 세균덩어리인 치석을 제거하여,
잇몸 및 치아주변뼈의 염증의 원인을 없애서 풍치(치주염)를 치료하는 것이
주목적입니다.",2020년 3월 20일,,
1620,"@ohmangdoong
 님에게 보내는 답글",2020년 3월 19일,,
1621,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 3월 19일,,
1622,ㅋㅋㅋㅋㅋ전 치주염이래욬ㅋㅋㅋㅋㅋ그래서 잇몸치료도 해야한다고 갑자기추가된 잇몸치료....ㅠ작년8월초 이빨이깨진걸 방치했더니 겁나아파서 3월초에 드디어 치과를 갔습니다 그리고 마취한번하고 이빨갈갈하는데 통증어마무시하더라구요...결국 2차 마취...ㅋㅋㅠㅠㅠ,2020년 3월 19일,,
1623,"[잇몸염증 자연치료]치은염 치주염 단3분에 즉시 효과 잇몸치료! 잇몸통증 순삭 경험하고 인증!!! https://youtu.be/zg1M4gIMlFQ - 
@YouTube",2020년 3월 18일,,
1624,"- 치주염 다소 있으나 치아뿌리 튼튼
- 다른 건 다 문제 없음
- 전반적으로 16세견치고 우수하고 심각한 이슈 없음
- 관리 잘하셨다고 해서 기분좋음",2020년 3월 16일,,6
1625,"@lazysnowdark
 님에게 보내는 답글",2020년 3월 16일,,
1626,"국민여러분 이 어려운 시기에 차분하게  임하시고 위기를 잘 극복해야 하는데 주변은 온통 자기 주장만 가득하니  왜 이렇게  되었는지  답답합니다.
참고: 치간에 음식물이 남아 있으면  치주염이 발생합니다.
치간 세정이 매우 중요합니다.",2020년 3월 16일,,
1627,"치경부마모증(cervical abrasion)이란 치아의 목에 해당하는 부분이 마모되어 파이는 것을 말합니다. 원인은 치주염(풍치)과 잘못된 잇솔질방법, 교합의 이상(불안정하게 치아가 물리는 것) 등이며, 다양한 재료나 보호제로 메꿔주어 치료합니다.",2020년 3월 15일,,
1628,"스케일링(scaling)은 치아를 하얗게 하는 것이 주목적이 아니라, 
잇몸과 치아 사이에 부착된 단단한 세균덩어리인 치석을 제거하여,
잇몸 및 치아주변뼈의 염증의 원인을 없애서 풍치(치주염)를 치료하는 것이
주목적입니다.",2020년 3월 15일,1,
1629,하 인정하기 싫었는데 치주염 생긴거같음 아 ㅜㅜㅜㅜㅜㅜ 페인앵거써퍼링ㅠㅠㅜㅜㅜㅜㅜ,2020년 3월 15일,,
1630,근데 이거 뽑으면 또 치주염 있는거 아무것도 못하는거 아님? 치주염 치아 바로 위에 있는 사랑니가 아픈거라 ㅋ ㅜ 하아 뽑으면 또 회복하고 뭐한다고... 건드리지도 못할텐데,2020년 3월 15일,,
1631,치간칫솔이나 이쑤시개를 사용하면 잇새가 벌어진다는 얘기는 그다지 의학적인 근거가 있는 얘기는 아닙니다. 어차피 만성 치주염 (풍치) 환자들은 시간이 지날 수록 점점 잇새가 벌어지거나 잇몸이 내려가서 틈이 벌어지게 되므로..,2020년 3월 14일,,
1632,"내 잇몸이 뭔가 이상하다는 소식
원래 매끈했는데 치주염 터진걸로 예상되는 잇몸 부분이 볼록 튀어나와있음",,,
1633,"@ohmangdoong
 님에게 보내는 답글",2020년 3월 19일,,
1634,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 3월 19일,,
1635,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 3월 9일,,
1636,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 3월 9일,,
1637,"@Weishi_HP
 님에게 보내는 답글",2020년 3월 8일,,2
1638,논문 프로포절 준비했을 뿐인데 열나고 몸살나더니 치주염이 와서 이가 흔들려요. ㅠㅠ,2020년 3월 7일,,1
1639,단미 수술경과확인 겸 부누 겨드랑이 혹 확인 및 치아 스케일링 하러 병원갔다가.. 단미 쓸개골 재탈구되서 재수술하고 부누 겨드랑이혹은 지방종 진단받고 수술이랑 스케일링 같이했다. 근데 치주염도있어서 엑스레이 찍었더니 치아흡수병변이라고.. 두개 발치했다. 하.. 둘이 합쳐 백만원나왔다...,2020년 3월 6일,,
1640,"@95_bjd
 님에게 보내는 답글",2020년 3월 6일,,
1641,"@BJD_DR
 님에게 보내는 답글",2020년 3월 6일,,
1642,sdma는 작년 11 이번 12로 확 뛰진 않았음 초음파상에도 섬유화가 좀 진행은 됐지만 두드러지는건 없다고 하셨고 탈수 수치도 개선됐는데 크레가 올라서 일단 루비날먹기로 하고 피하수웩 방법만 알아옴 파이만 스켈링해요(치주염 있는 부분 단순치주염인지 forl인지 엑스레이보신댔음),2020년 3월 6일,,4
1643,"치아가 상실된 채로 방치할 경우 당장은 큰 불편을 못 느끼실 수 있지만, 장기적으로 주변 치아 위치의 변화나 과부하로 인한 치주염,  편측 저작습관으로 인한 근육 비대칭, 턱관절장애 및 안모비대칭을 야기할 수도 있습니다. 최대한 빨리 해 넣으세요.",2020년 3월 6일,,
1644,치간칫솔이나 이쑤시개를 사용하면 잇새가 벌어진다는 얘기는 그다지 의학적인 근거가 있는 얘기는 아닙니다. 어차피 만성 치주염 (풍치) 환자들은 시간이 지날 수록 점점 잇새가 벌어지거나 잇몸이 내려가서 틈이 벌어지게 되므로..,2020년 3월 3일,,1
1645,"유자가 잇몸 수술한거+치주염 달고살아서 치석이 떨어지긴 했는데 구취는 아직 ㅠㅠ 
치석해초랑 젤이랑 순덕이랑 더 열심히 발라주는 중",2020년 2월 29일,,1
1646,"@whereisgunny
 님에게 보내는 답글",2020년 2월 28일,,1
1647,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 2월 28일,,
1648,"스케일링(scaling)은 치아를 하얗게 하는 것이 주목적이 아니라, 
잇몸과 치아 사이에 부착된 단단한 세균덩어리인 치석을 제거하여,
잇몸 및 치아주변뼈의 염증의 원인을 없애서 풍치(치주염)를 치료하는 것이
주목적입니다.",2020년 2월 27일,,
1649,치주염인거 같은데 ,2020년 2월 26일,,
1650,"둥지는 치주염진단받아서 약묵어요...
관리 잘 안해주면 전발치 해야된다고ㅠㅠ 부지런히 관리해야겠다.
그리고 역시 비만이라 살빼란 얘기들었다",2020년 2월 25일,,6
1651,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 2월 24일,,
1652,논문 프로포절 준비했을 뿐인데 열나고 몸살나더니 치주염이 와서 이가 흔들려요. ㅠㅠ,2020년 3월 7일,,1
1653,단미 수술경과확인 겸 부누 겨드랑이 혹 확인 및 치아 스케일링 하러 병원갔다가.. 단미 쓸개골 재탈구되서 재수술하고 부누 겨드랑이혹은 지방종 진단받고 수술이랑 스케일링 같이했다. 근데 치주염도있어서 엑스레이 찍었더니 치아흡수병변이라고.. 두개 발치했다. 하.. 둘이 합쳐 백만원나왔다...,2020년 3월 6일,,
1654,"@95_bjd
 님에게 보내는 답글",2020년 3월 6일,,
1655,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 2월 19일,,
1656,"치주염도 다른 수술은 필요하지 않았던 수준. 다만 입 안의 살을 씹어서 늘어나있는 부분이 있었다. (아마) 왼쪽은 염증이 생겨서 절개 후 봉합했고, 다른 쪽은 심하지 않은데다 염증도 없어서 냅뒀다. 결과적으로 스케일링에 이것만 추가로 한 셈이다.
또래에 비해 상태가 양호한 편이라고 한다.",2020년 2월 18일,,1
1657,"오늘 마리 앞니 흔들려서 치주염 의심되서 스케일링 할겸해서 병원 데려갔다가
이빨 8-9개나 뽑고...

안좋은거 알때 잘 관리 해줄껄 괜찮겠지 하고 놔두다가 일 너무 크게 벌린거 같고 너무 미안하고 심란",2020년 2월 17일,,
1658,요즘 고양이 양치질에 소홀했었는데 반려동물 양치질만 잘해 줘도 오래 산다는 기사 보고 뜨끔하고 급 반성했다. 새끼 때 치주염 앓았을 때는 입냄새도 많이 났었는데 양치질시키고 잇몸 보호젤 꾸준히 바른 뒤부터는 냄새 하나도 안 나더라. 관리해 준 만큼 티가 나는듯(알면 잘하자ㅠ),2020년 2월 17일,,
1659,"스케일링(scaling)은 치아를 하얗게 하는 것이 주목적이 아니라, 
잇몸과 치아 사이에 부착된 단단한 세균덩어리인 치석을 제거하여,
잇몸 및 치아주변뼈의 염증의 원인을 없애서 풍치(치주염)를 치료하는 것이
주목적입니다.",2020년 2월 17일,,
1660,"#사랑의불시착
#충치치료
#충치가격비교
#임플란트
#치은염 #치주염
#과잉치료
#사랑니
#라미네이트",2020년 2월 17일,,
1661,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 2월 16일,,
1662,당신... 웃는게 참 예쁘시군요.... 치주염에 걸리실 일이 없기를 바랍니다! 그거 엄청 고생한대요!,2020년 2월 16일,,
1663,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 2월 15일,,
1664,"치경부마모증(cervical abrasion)이란 치아의 목에 해당하는 부분이 마모되어 파이는 것을 말합니다. 원인은 치주염(풍치)과 잘못된 잇솔질방법, 교합의 이상(불안정하게 치아가 물리는 것) 등이며, 다양한 재료나 보호제로 메꿔주어 치료합니다.",2020년 2월 14일,,
1665,"그리고 치아가 마모된걸 방치하면 충치나 치주염 걸리기도 더 쉬움,,,,,,",2020년 2월 13일,,1
1666,하악결합분리땜에 아랫니는 지금처럼 계속 빡시게 관리해야하는 거 맞는데 그래도 전체적으로 윗니도 어금니도 송곳니도 뿌리까지 완전 튼튼하고 치주염 없ㅠ음ㅠ 대신 결손치 있어서 물혹 생길 수 있으니 모니터링 하는 거루! 진심.. 마취가 부담스러워서 글치 치아엑스레이 찍어볼 만하다,2020년 2월 13일,,8
1667,"#치주염 #스트레스 
#생활리듬 되찾기 https://instagram.com/p/B8eHKcDnonX/?igshid=qx1ftr195f6h…",2020년 2월 12일,,
1668,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 2월 12일,,
1669,"@lernrning
 님에게 보내는 답글",2020년 2월 12일,4,1
1670,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 2월 10일,,
1671,"[치통, 치주염, 풍치] 잇몸질환, 시린니의 셀프 치료 https://youtu.be/Rkicjy_7yoA - 
@YouTube",2020년 2월 8일,,
1672,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 2월 19일,,
1673,"치주염도 다른 수술은 필요하지 않았던 수준. 다만 입 안의 살을 씹어서 늘어나있는 부분이 있었다. (아마) 왼쪽은 염증이 생겨서 절개 후 봉합했고, 다른 쪽은 심하지 않은데다 염증도 없어서 냅뒀다. 결과적으로 스케일링에 이것만 추가로 한 셈이다.
또래에 비해 상태가 양호한 편이라고 한다.",2020년 2월 18일,,
1674,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 2월 10일,,
1675,"[치통, 치주염, 풍치] 잇몸질환, 시린니의 셀프 치료 https://youtu.be/Rkicjy_7yoA - 
@YouTube",2020년 2월 8일,,
1676,"@I_KM_U
 님에게 보내는 답글",2020년 2월 8일,,2
1677,치간칫솔이나 이쑤시개를 사용하면 잇새가 벌어진다는 얘기는 그다지 의학적인 근거가 있는 얘기는 아닙니다. 어차피 만성 치주염 (풍치) 환자들은 시간이 지날 수록 점점 잇새가 벌어지거나 잇몸이 내려가서 틈이 벌어지게 되므로..,2020년 2월 8일,,
1678,논문 프로포절 준비했을 뿐인데 열나고 몸살나더니 치주염이 와서 이가 흔들려요. ㅠㅠ,2020년 2월 8일,,
1679,헤어샵은 고해의 장소다ㅡ 초딩이가 유튜브에 대해 한창 떠들더니 누구 프로게이머의 제자라고 자랑한다. 샴푸하는 순간에도 쉬새없이 재잘거리는 목소리는 징그럽다. 옆자리 남성은 들어오자마자 강아지가 치주염으로 이가 상해 이를 일곱개나 뽑아야 해 아내가 아침부터 울고 있다며 큰소리 전달한다,2020년 2월 6일,2,1
1680,"치아가 상실된 채로 방치할 경우 당장은 큰 불편을 못 느끼실 수 있지만, 장기적으로 주변 치아 위치의 변화나 과부하로 인한 치주염,  편측 저작습관으로 인한 근육 비대칭, 턱관절장애 및 안모비대칭을 야기할 수도 있습니다. 최대한 빨리 해 넣으세요.",2020년 2월 5일,,
1681,치간칫솔이나 이쑤시개를 사용하면 잇새가 벌어진다는 얘기는 그다지 의학적인 근거가 있는 얘기는 아닙니다. 어차피 만성 치주염 (풍치) 환자들은 시간이 지날 수록 점점 잇새가 벌어지거나 잇몸이 내려가서 틈이 벌어지게 되므로..,2020년 2월 4일,,
1682,"@kameleon97
 님에게 보내는 답글",2020년 2월 3일,,
1683,"[위메프]초미세 만이천모 칫솔 6P (부드러워 잇몸에 상처가 나지않아요!) 풍치/잇몸보호/시린이/치주염/치아마모방지 4,290원外 - http://smartconsumer.kr http://link.smartconsumer.kr/HMHFss",2020년 2월 3일,,
1684,"이걸 왜 알티했냐구요.......그렇습니다 1년에 한번씩 오는
스케일링 겸...쿠키 치주염 있는거같아서...
제발 발치만 안하기를 뿌리 살아있기를 양치 잘할게요 내가 미안해",2020년 2월 2일,,1
1685,"우리 애... 겉뵈기엔 건강한데 뭔가 자잘하게 종합적으로 초기 증상을 다 갖고 있네...
허리디스크 슬개골탈구 담낭슬러지 기관지협착 기관지허탈 심장병 핵경화증 치주염
아니 진짜 이게 다 뭐요 그냥 계속 유난 떨란다...(애초에 유난 관둘 마음도 없었음)",2020년 2월 2일,,3
1686,새끼고양이 원래 부터 습식으로 시작해서 습식만 먹였는데 치아 문제 생길 수 있다 해서 어제부터 사료 먹였는데 그러면 습식 먹인다고 치주염 생기는게 아니다 이 말 인가???,2020년 2월 2일,,
1687,치위생사신 어머니가 강조하십니다. 타르는 잇몸건강에 적이랩니다. 치주염에도 직빵이라네요. ##QuitSmoking,2020년 2월 1일,,
1688,"예진이라 그런가 진료 퀵으로 끝났다...ㅋㅋㅋㅋㅋㅋ왕복 시간이 5배로 오래 걸림ㅠㅠㅋㅋㅋ문제의 왼쪽 어금니 파절은 신경치료가 필요할 확률이 5퍼 이하라고 하고(허엉), 치주염이 있다고... 치석도 내 눈엔 많은데 의사쌤 태도가 매우 가벼워서(?) 발치로까진 안 이어질 것 같기도 하고...?",2020년 2월 1일,,1
1689,숭늉이는 혀의 괴사와 치주염또한 매우 심했다고 해요 약을 오래오래 먹어야 된다구하네요 아프지마 ㅜㅜ,2020년 2월 1일,,2
1690,"치은염 치주염
생기면 이빨두 아야아야
1년에 한 번 스켈링하기",2020년 2월 1일,,1
1691,"@somin_exo
 님에게 보내는 답글",2020년 1월 31일,,
1692,,2020년 2월 8일,,
1693,논문 프로포절 준비했을 뿐인데 열나고 몸살나더니 치주염이 와서 이가 흔들려요. ㅠㅠ,2020년 2월 8일,,
1694,,2020년 1월 28일,,
1695,"치아가 상실된 채로 방치할 경우 당장은 큰 불편을 못 느끼실 수 있지만, 장기적으로 주변 치아 위치의 변화나 과부하로 인한 치주염,  편측 저작습관으로 인한 근육 비대칭, 턱관절장애 및 안모비대칭을 야기할 수도 있습니다. 최대한 빨리 해 넣으세요.",2020년 1월 28일,,1
1696,치주염 검색해서 나온 첫 트윗이 이거라니 ㅠ,2020년 1월 28일,,
1697,우리집고양이 잇몸 안좋아서 꾸준히 관리중이라 남의 고양이도 존나 걱정함 하품하는거ㅓ보다가 어 얘.. 치주염.. ㅇ치은염..어....떡해...주인분은 알고계신걸까? 걱정댐,2020년 1월 26일,,
1698,20.01.26 유자葉 누님2분 일당 채취  명절 전에유자나무 전정한다는 소식에 마을누님두 분 부탁하여 잎 좀 따달라고 부탁가시에 손이 찔려가면서 작업. 덕음하려 신안 갔을 때 우리나라 제일 청정지역흑산도 후박나무 건조한 것 6kg 구입 치주염 특히 좋은 재료인데  알로에 베라고흥에도 알로에 농다,2020년 1월 26일,,
1699,논문 프로포절 준비했을 뿐인데 열나고 몸살나더니 치주염이 와서 이가 흔들려요. ㅠㅠ,2020년 1월 25일,,
1700,"오늘 애들 이 닦이는데 정식이 아랫잇몸에 치은염?치주염..? 온 듯 하,,,,, 마음이 아프다....오늘부터 더 빡쎄게 이닦이지 않으면 안된다...",2020년 1월 24일,,4
