,본문,날짜,리트윗,하트
2031,잇몸치료? 충치치료보다 더하다,2020년 5월 9일,,
2032,"담주 화요일에 피검사 결과보러 가야하고 토요일엔 또 치과가서,,,,, 잇몸치료 받아야해,,,,,,,,,,, 과제물받은 기분,,,,,,,,",2020년 5월 9일,,
2033,ㅅㅂ 스케일링 하는데 피가 존아나와 잇몸 너무 부어서 오늘 잇몸치료 못하고 다음번까지 가라앉히고오래 ㅠ,2020년 5월 9일,,1
2034,"@limee91
 님에게 보내는 답글",2020년 5월 9일,,
2035,"잇몸치료가 너무 빨리 안아프게 끝남
약간 사기당한기분",2020년 5월 9일,,
2036,잇몸치료는 아픈게 문제가 아니라 마취 풀리면서 느껴지는 긁을 수 없는곳의 참을 수 없는 근지러움이 젤 적이야 크아아아악 혼자 꽈배기땐쓰중,2020년 5월 8일,,1
2037,으어ㅓㅜ어어어 이 간질거려어어어억(잇몸치료 했습니다),2020년 5월 8일,,
2038,"최대한 먹고 먹어서 잇몸을 회복시키자....

다음 치과가서 할일은 잇몸치료 ㅠㅠ",2020년 5월 7일,,
2039,마취풀리니까 낯설지않은 통증이 느껴진다 교정기 조였을때 이가 스쳐도 시리고 아픈거 잇몸치료도 비슷하네...,2020년 5월 14일,,
2040,,2020년 5월 7일,,
2041,아까까지 두통 있었는데 두통을 날려버리는 잇몸치료의 고통,2020년 5월 7일,,1
2042,잇몸치료 너무아파,2020년 5월 7일,,
2043,잇몸치료때문에 술 마시면 안되는데 지금 기분이 너무 조옥같아서 술마렵다,2020년 5월 6일,,1
2044,"오늘도 이런 기분 체험판을 겪음
잇몸치료를 해서...",2020년 5월 6일,1,
2045,하 누가 이걸 잇몸치료라고 이름붙엿냐 치료에 대한 기만이다 이건 잇몸공격이지 ㅅㅂ,2020년 5월 6일,,1
2046,아무도나한테 잇몸치료를 네번에ㅈ걸처하는거라고 말안해줫어 썅,2020년 5월 6일,1,2
2047,잇몸치료라매 치료맞어 존나쑤시잔아 (쳐울음,2020년 5월 6일,,1
2048,"집내려와서 충치치료 완료! 
잇몸치료만 끝내자",2020년 5월 4일,,
2049,"@dahong_sf9
 님에게 보내는 답글",2020년 5월 4일,,1
2050,"잇몸에 염증 생겨서 잇몸치료 받고 왔더니 개이프다 M͓̽I͓̽C͓̽H͓̽I͓̽N͓̽ ( ᵕ̩̩ㅅᵕ̩̩ ) ...,,,",2020년 5월 4일,,
2051,다음주에 추가 잇몸치료 잡았다....,2020년 5월 4일,,
2052,잇몸 치료 담주면 끝인데 진짜 넘 아파서 이가 빠질거같음 ㅜㅜ,2020년 5월 2일,,
2053,지혈도 있고 저는 잇몸치료 해야해서 몇시간은 못 먹지 않을까 싶어요. 물론 안 그래도 된다면 내일 소고기랑 위장 서열정리 하러갈거에요.,2020년 5월 1일,,
2054,"인X돌이나 이X탄 같은 잇몸치료약은 분명 효과는 있습니다. 하지만 치석 등 원인이 제거되지 않은 상태의 복용은, 피부에 가시가 박혔는 데 빼지 않고 약만 먹는 꼴과 같습니다. 따라서 반드시 잇몸치료와 병행하여 복용하셔야 합니다!!",2020년 4월 29일,1,
2055,우어어...우어어어어.....잇몸치료 겁나 아프다아...,2020년 4월 29일,,
2056,뭐야 뭔데..나 잇몸치료 첨이란말야.....신경치료 끝나고 프리덤을 외쳤거늘 뭔데,2020년 4월 29일,,
2057,????잇몸치료 스케일링 정도 생각하고 왔는데 마취..마취를 왜해요 선생님..?,2020년 4월 29일,,2
2058,잇몸치료 첨 해봤는데 진짜 넘 쉬원하네.. 갑자기 하게된거라 다녀와서 어케하는건지 그림 찾아봤더니 더 시원해..,2020년 4월 28일,,
2059,"최대한 먹고 먹어서 잇몸을 회복시키자....

다음 치과가서 할일은 잇몸치료 ㅠㅠ",2020년 5월 7일,,
2060,,2020년 4월 27일,,
2061,온갖 잇몸치료 관련 약품들에 관한 현실을 다룬 기사.,2020년 4월 27일,1,
2062,잇몸치료받고 집가는중~엄청 빨리 끝났다,2020년 4월 27일,,
2063,"인X돌이나 이X탄 같은 잇몸치료약은 분명 효과는 있습니다. 하지만 치석 등 원인이 제거되지 않은 상태의 복용은, 피부에 가시가 박혔는 데 빼지 않고 약만 먹는 꼴과 같습니다. 따라서 반드시 잇몸치료와 병행하여 복용하셔야 합니다!!",2020년 4월 27일,,
2064,아니 잇몸치료 하는데 바늘이 얼마나 깊게 들어갔으면 오른쪽 코까지 마취를 시키신거죠,2020년 4월 27일,,
2065,"@H_oney_Darling
 님에게 보내는 답글",2020년 4월 24일,,
2066,"@H_oney_Darling
 님에게 보내는 답글",2020년 4월 24일,,
2067,"@H_oney_Darling
 님에게 보내는 답글",2020년 4월 24일,,
2068,"저,,잇몸치료도남앗어요,,,시린거 개실어요,,,망헷어요,,,치과에서 벗어난걸 축핟느닙니다,,,,,,,ㅠ
ㅜ
ㅠㅜㅜㅡㅜㅜㅜ",2020년 4월 24일,,1
2069,"히히 나 오늘 치과에서 잇몸치료받았는데,
양치 잘한다고 칭찬받았따.

그리고 치간칫솔 치실 사용법 배워옴.",2020년 4월 24일,,2
2070,아 짜증나 미친 나 잇몸치료인지 스케일링인지 받고 이가 계속 너무시린부분이 있었거든 그래서 나는 치석때문인줄알앗는데 이가....... 깨져있음.......................존나 딱 잇몸근처에..........,2020년 4월 24일,,
2071,걍 피곤해서 잇몸이 붓는거라거 생각했는데 (실제로 쉬면 갠춘해졋음) 오늘 건강검진 받는데 의사쌤이 이거 그냥 부은 수준이 아니고 염증 심하니까 당장 병원가서 잇몸치료 받으래서 댑박 겁먹음 흑흑 ㅠㅅㅠ,2020년 4월 22일,,
2072,"@luteinanatol
 님에게 보내는 답글",2020년 4월 22일,,1
2073,"ㅎㅓ.. 너무 ... 고통스럽겟다 ... 치과는 가는거 자체만으로 뭔가 스트레스 받는거 같애여 .....
저 잇몸치료 받는다구 저번주까지 2달 내내 치과 다녓는데 ....... 진짜 넘 슬펐어요",2020년 4월 21일,,
2074,앞니 깨진건 살짝 갈고 끝냈는데 다음주에 잇몸치료 한 번 받기로..,2020년 4월 20일,,3
2075,"@fine910308
 님에게 보내는 답글",2020년 4월 20일,,
2076,"@Iranami_TRPG
 님에게 보내는 답글",2020년 4월 20일,,
2077,"@Iranami_TRPG
 님에게 보내는 답글",2020년 4월 20일,,
2078,"잇몸치료 1/3 함..
마취주사만 3대 잇몸치료 1분
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ으앙
감각이없어야~~~~~~~",2020년 4월 18일,,
2079,온갖 잇몸치료 관련 약품들에 관한 현실을 다룬 기사.,2020년 4월 27일,1,
2080,잇몸치료받고 집가는중~엄청 빨리 끝났다,,,
2081,"흐윽 치과 잇몸치료 넘 에바다,,. 사랑니 뽑을 때도 이거 인류에게 너무 이른 시술 아닌가 했는데 이것도...치료 받으면서 그런 거 잇몸에 들어갈리가ㅜ ㅜ ㅜ 아앗 앗 아파 ㅜㅠ 더는 안 돼 << 머 이딴 생각만 들 정도로 고통스러웠으",2020년 4월 16일,,2
2082,"@:하시발 53살이 돼도 치과는 가기 싫을듯

ㄹㅇ인게 울엄마 지금 치과 무서워서 잇몸치료 안받는 51세임",2020년 4월 14일,2,1
2083,"@pon9_442
 님에게 보내는 답글",2020년 4월 14일,,
2084,"애들아 나 내일,,,
하아,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,잇몸치료야,,,,,,,,,,,,,,",2020년 4월 14일,,
2085,내일 사랑니 발치랑 잇몸치료 하는 날인데 안왔으면하는 날이었눈데...... 달방 100회가 기다리구있으니 괜찮아........ 괜찮겠지....,2020년 4월 13일,,
2086,"잇몸 부엇네
잇몸치료로 땡치면 좋겟다
아파서 잠도 안와..",2020년 4월 13일,,
2087,"치과는 진짜 두군데 이상 가보세요.

저번주에 스케일링 하러갔다가 충치치료4개+크라운4개+임플란트2개+교정+잇몸치료 이렇게 천만원 이상 견적받고왔는데, 오늘 혹시몰라서 다른병원 가보니까 충치1+크라운1개+잇몸치료 맥스 1nn만원대 견적받았.. 심지어 스케일링 한게 맞냐고 물어보심ㅋ.. 씨벌",2020년 4월 11일,1,1
2088,잇몸치료 우...피줄줄낰ㅋㅋㅋ 으아악!!!,2020년 4월 11일,,
2089,"그나저나 스케일링 받으러 치과 갈 때가 되었는데, 스케일링은 금방 끝나니 괜찮은데 작년엔 2년만에 갔더니 잇몸치료까지 하느라 며칠 가는게 너무 귀찮았... 겨울동안 치실질을 제대로 안해서 이거 또 불안허네...",2020년 4월 11일,,
2090,아래쪽 마취했허....하..잇몸치료 죽는다ㅏ,2020년 4월 10일,,
2091,잇몸치료의 기초단계는 스케일링입니다. 그리고 환자 스스로 하는 구강위생관리만큼 중요한 것은 없습니다. 철저한 자가위생관리 만으로도 잇몸치료의 필요성과 정도를 현저히 줄일 수 있습니다. 구강위생관리 교육은 다니시는 치과에서 받으세요!,2020년 4월 10일,,
2092,"@Bjdsummer
 님에게 보내는 답글",2020년 4월 10일,,
2093,"@lovelypomina
 님에게 보내는 답글",2020년 4월 9일,,1
2094,"@EMmg9sgLvuTXgYQ
 님과 
@BTS_twt
 님에게 보내는 답글",2020년 4월 9일,,1
2095,"치과가다 마주친 펭수를 보고서
온방님이 생각났다
온방님 = 펭수

하.. 잇몸치료 2회차.. 정말 싫다 ㅠㅠㅠㅠ
@BTS_twt",2020년 4월 9일,,8
2096,다시 잇몸치료가 시작되었다 ㅠㅠㅠ,2020년 4월 8일,,
2097,잇몸치료의 기초단계는 스케일링입니다. 그리고 환자 스스로 하는 구강위생관리만큼 중요한 것은 없습니다. 철저한 자가위생관리 만으로도 잇몸치료의 필요성과 정도를 현저히 줄일 수 있습니다. 구강위생관리 교육은 다니시는 치과에서 받으세요!,2020년 4월 8일,,
2098,"인X돌이나 이X탄 같은 잇몸치료약은 분명 효과는 있습니다. 하지만 치석 등 원인이 제거되지 않은 상태의 복용은, 피부에 가시가 박혔는 데 빼지 않고 약만 먹는 꼴과 같습니다. 따라서 반드시 잇몸치료와 병행하여 복용하셔야 합니다!!",2020년 4월 7일,,
2099,"잇몸 부엇네
잇몸치료로 땡치면 좋겟다
아파서 잠도 안와..",2020년 4월 13일,,
2100,"치과는 진짜 두군데 이상 가보세요.

저번주에 스케일링 하러갔다가 충치치료4개+크라운4개+임플란트2개+교정+잇몸치료 이렇게 천만원 이상 견적받고왔는데, 오늘 혹시몰라서 다른병원 가보니까 충치1+크라운1개+잇몸치료 맥스 1nn만원대 견적받았.. 심지어 스케일링 한게 맞냐고 물어보심ㅋ.. 씨벌",,,
2101,"두번째 사랑니 발치야,,,, 첫번째 뽑을때 너무 힘들게 뽑아가지구 쪼오꼼 무셔ㅠㅠ 거기에 난생처음 잇몸치료까지ㅠㅠ 잇몸이 너무 부어서 어쩔 수 없이 하긴하는데 무서운건 어쩔 수 없나봐",2020년 4월 6일,,
2102,치아 하나때문에 치과 다녀왔다가 담주에 사랑니 발치와 잇몸치료까지 하게 되어버린ㅋㅋㅋㅋㅋㅋ,2020년 4월 6일,,2
2103,아 잇몸치료 받으러 치과 가야되,2020년 4월 6일,,
2104,"https://twitter.com/MuddyWine/status/1246662512495300608?s=19… 잇몸치료중이라 항생제 먹고있어서 술 못마셔요 ㅜㅜ 4주 치료라 한달 금주.
몸살 감기로 아파서 두달을 못먹고...
3개월 가게 생겼어요
술마시고 싶다~ 마지막이 설날에 아빠랑 마신 코냑이라니 ㅜㅜ 코냑, 위스키, 와인, 맥주 마시고 싶다~~~ ㅎㅎㅎ",2020년 4월 5일,,1
2105,"@_carangba_
 님에게 보내는 답글",2020년 4월 4일,,
2106,"치과. 발치부분 소독하러갔다가...

잇몸치료 당했오. 
소독만 잠깐한다더니!!!",2020년 4월 4일,,
2107,아 갖자기 오늘 잇몸치료를 서비스(?)로 받았는데 나는 잇몸치료를 해본적이 없어서 그게 어떤건지 모르고 그냥 약발라주는건줄 알아서 넹!(히히서비스~)이러면서 조아했는데 존나 잇몸하고 이빨 사이를 들쑤시는거다 개아파사 하고나서 원망스러운 얼굴로 쌤보니까 잇몸치료 조금 받으셔야 겠어요.,2020년 4월 4일,,
2108,"@DDUDDUDDU_
 님에게 보내는 답글",2020년 4월 4일,,
2109,"@thj_bhd
 님에게 보내는 답글",2020년 4월 4일,,
2110,양치 진짜 열심히 해야겠구나...의사쌤이 관리 안하면 잇몸치료 받아야된다고 협박함 잇몸치료 후기 봤는데 죽다 살아난다는데...,2020년 4월 3일,,1
2111,잇몸치료와 사랑니발치를 동시에 하는데 과연.. 버텨낼 수 있을 것인가,2020년 4월 3일,,
2112,잇몸치료 한대서 겁먹었는데 한듯안함듯 뭘 잘모르겠음,2020년 4월 3일,,
2113,"오늘은 치과 가는날 
사랑니 하나 남은거 뽑고 잇몸치료도 하고 아 정말 가기 싫다 ㅠㅠㅠㅠㅠ",2020년 4월 3일,,
2114,"@JIMIN_7Bangtan
 님에게 보내는 답글",2020년 4월 3일,,1
2115,"잇몸치료 1회차
마취하는데 구라안치고 죽는줄...
안아프게 해주세요 하니까
원래 아픈게 당연해요^^.. 아니 말이라두요
흑 이짓을 세번이나 더 해야하다니
치과는 정마 와도와도 오기싫다..
치아 건강한분들 제일 부러워
마취깨고 부디 안아프길 비나이다...",2020년 4월 3일,,7
2116,"@HI_hello5813
 님에게 보내는 답글",2020년 4월 2일,,1
2117,흑흑 치과가성 이 상태보고 올랬는데 잇몸 치료 받고 왔어,2020년 4월 2일,,
2118,"더 늦기 전에 잇몸 치료 해야될거같아서 (진짜 다 내비뒀다간 나중에 정말 큰돈 들가같은 쎄함을 느낌...) 예약잡고 와따....
지금 몇만원씩 나가는게 낫지....",2020년 4월 2일,,
2119,"@_carangba_
 님에게 보내는 답글",2020년 4월 4일,,
2120,"치과. 발치부분 소독하러갔다가...

잇몸치료 당했오. 
소독만 잠깐한다더니!!!",2020년 4월 4일,,
2121,"우어어.........
잇몸치료받을때
=마취빨 믿고 시할 마취따위 해쥐매뤄 돈아까오

마취풀림
=살려조..............",2020년 3월 26일,,1
2122,"매주 치과에서 잇몸치료 받고 있어요. 오늘도 마취하고 치료받을텐데.. 매주 와도 또 무섭네요ㅜ 

#nthroom_stop
#nthroom_case",2020년 3월 25일,,
2123,"우선은 치과가는게 가장좋고 잇몸이 붓는데는 치아문제 아니면 피로누적 때문에 그런건데
칫솔도 어린이용 칫솔로 작고 부드러운 모로 바꿔봐. 잇몸치료 치약도 파니까 그거 쓰면 좋구",2020년 3월 24일,,
2124,잇몸 붓고 그래서 약 처방해준다고 그래서 치료는 안 받나보다 싶었는데 오른쪽 잇몸 치료 받았움 ..... (예민) 약간 돈까스 사준다고 해서 왔다가 치과 온 기분 ......,2020년 3월 24일,,
2125,"인X돌이나 이X탄 같은 잇몸치료약은 분명 효과는 있습니다. 하지만 치석 등 원인이 제거되지 않은 상태의 복용은, 피부에 가시가 박혔는 데 빼지 않고 약만 먹는 꼴과 같습니다. 따라서 반드시 잇몸치료와 병행하여 복용하셔야 합니다!!",2020년 3월 23일,,
2126,이시국에 신경치료에 매주 잇몸치료라니,2020년 3월 23일,,
2127,사랑니 약간 흔들려서 치과왔다가 스케일링에 잇몸치료에 사랑니 발치까지 3단콤보네,2020년 3월 23일,,
2128,"충치업따!!!!!
대신 잇몸치료 ;ㅅ;",2020년 3월 21일,,
2129,마스크 사고 치과가서 잇몸치료 받았는데 넘 아파악ㅠ 글고 사랑니 뽑아야 할지도 모른데 시바ㅠ 내가 방탄 넘 사랑해서 그런가.... 후..,2020년 3월 21일,,
2130,온갖 잇몸치료 관련 약품들에 관한 현실을 다룬 기사.,2020년 3월 20일,3,4
2131,"사랑니..정말 끔찍하다 하지만 난 ㅃㅎㅂ았으니가 이제 괜찬ㄹ아
암튼 오늘 잇몸치료땜에 햇읍니자 치과 가서 스켈링 받으셍요 안그럼저처럼됨",2020년 3월 20일,,
2132,우우 잇몸치료 아픈데 시원한 느낌(?),2020년 3월 19일,,
2133,???신경치료랑 잇몸치료 비싸도 2만원안팎이에요 ㅋㅋㅋ씌우는게 문제지....ㅠ,2020년 3월 19일,,
2134,잇몸치료야 한번마취하면 되는데 신경치료는ㅋㅋㅋㅋㅋㅋ지금미치겠어요 병원에서 뭘 어떻게했는지 저번주에받았던 왼쪽이빨이 욱씬거려요,2020년 3월 19일,,
2135,ㅋㅋㅋㅋㅋ전 치주염이래욬ㅋㅋㅋㅋㅋ그래서 잇몸치료도 해야한다고 갑자기추가된 잇몸치료....ㅠ작년8월초 이빨이깨진걸 방치했더니 겁나아파서 3월초에 드디어 치과를 갔습니다 그리고 마취한번하고 이빨갈갈하는데 통증어마무시하더라구요...결국 2차 마취...ㅋㅋㅠㅠㅠ,2020년 3월 19일,,
2136,잇몸치료랑 신경치료 둘다받으러가는날 살려주새오,2020년 3월 19일,,
2137,"@see100479
 님, 
@msy9333
 님, 
@BTS_twt
 님에게 보내는 답글",2020년 3월 19일,,
2138,"요즘 잇몸 고민으로 워터픽의 국내 아류작? 덴탈픽 사서 써봤는데, 다른 곳은 괜찮은데 브릿지한 곳은 피가 꽤 난다. 여기 코로나 좀 잠잠해지면 잇몸치료 받으러 가야할 것 같고 그래.",2020년 3월 18일,,
2139,"인X돌이나 이X탄 같은 잇몸치료약은 분명 효과는 있습니다. 하지만 치석 등 원인이 제거되지 않은 상태의 복용은, 피부에 가시가 박혔는 데 빼지 않고 약만 먹는 꼴과 같습니다. 따라서 반드시 잇몸치료와 병행하여 복용하셔야 합니다!!",2020년 3월 23일,,
2140,,,,
2141,"@April19Lily
 님에게 보내는 답글",2020년 3월 18일,,
2142,치과갔다왔어....담주에 또 오래......잇몸치료도 아프다구요,2020년 3월 18일,,
2143,"@misshide08
 님에게 보내는 답글",2020년 3월 18일,,2
2144,"[잇몸염증 자연치료]치은염 치주염 단3분에 즉시 효과 잇몸치료! 잇몸통증 순삭 경험하고 인증!!! https://youtu.be/zg1M4gIMlFQ - 
@YouTube",2020년 3월 18일,,
2145,"바로저거다 치석이 쌓이면 잇몸도내려앉고치아가녹고
그게바로 나
잇몸치료(특히 앞니) 아파요 겁나아파요
임플란트? 비싸요 겁나 비싸요",2020년 3월 16일,,1
2146,나 잇몸 치료 받을 때 동기들이 나보고 피 80프로 빼낸다 이런 얘기해서 ㅈㄴ 쫄았는데 걍 스케일링이었음...,2020년 3월 14일,,
2147,온갖 잇몸치료 관련 약품들에 관한 현실을 다룬 기사.,2020년 3월 13일,,
2148,"@Eris0994
 님에게 보내는 답글",2020년 3월 12일,,
2149,잇몸치료 받고 옴 ㅇㅁㅇ.. 아.... 음 6개월뒤에 가면 되는군,2020년 3월 11일,,
2150,잇몸치료 받으러 4번을 와따가따 해야된다고? 으아아,2020년 3월 10일,,
2151,"변호사 된지도 얼마 안 됐고, 아직 송무 경험 더 쌓아야 할 사람인데... 양치질이랑 잇몸치료 좀 해야 하고. 입냄새 심하던데. 그리고 화장실에서 손 좀 씻어라. 더런 인간아.",2020년 3월 7일,,
2152,"@Gilhani
 님에게 보내는 답글",2020년 3월 7일,,
2153,잇몸치료까지 제대로 해야겠어... 흑흑,2020년 3월 6일,,
2154,내일 사랑니 부어서 설님 치과 갈 예정인데 마취하고 잇몸 쨀까 아니면 잇몸 치료만 받고 끝날까 전자든 후자든 고통이 가득할 것이기 때문에 전 그저 겸허히 치료 받겠습니다,2020년 3월 6일,1,1
2155,나 잇몸치료 하는데 이마크 위 고 업이랑 위 영 생각하면서.... 졸라 참음,2020년 3월 6일,,
2156,나는..비겁한 어른이다..할 생각도 없엇던 스케일링을 해야한다며 그거 하고 뽑자고 빌엇다..이로써 잇몸치료까지 3주를 번 것이다 나는 어른이니까 내 보호자는 나다..,2020년 3월 5일,,4
2157,"@kkurumi31
 님에게 보내는 답글",2020년 3월 4일,,1
2158,잇몸에 피가 너무너무너무너무 많이 나서 아주 오래 쓴 아랫니 장치를 뗐다. 다음주 평일에 잇몸치료 하고 상태 보고 장치 부착을 결정할 거라고 하셨다.,2020년 2월 29일,,
2159,"@April19Lily
 님에게 보내는 답글",2020년 3월 18일,,
2160,나는..비겁한 어른이다..할 생각도 없엇던 스케일링을 해야한다며 그거 하고 뽑자고 빌엇다..이로써 잇몸치료까지 3주를 번 것이다 나는 어른이니까 내 보호자는 나다..,2020년 3월 5일,,4
2161,"@kkurumi31
 님에게 보내는 답글",2020년 3월 4일,,1
2162,잇몸에 피가 너무너무너무너무 많이 나서 아주 오래 쓴 아랫니 장치를 뗐다. 다음주 평일에 잇몸치료 하고 상태 보고 장치 부착을 결정할 거라고 하셨다.,2020년 2월 29일,,
2163,젊은 사람 잇몸이 이렇지 않은데 소리를 들으며 잇몸치료 예약까지 했다...,2020년 2월 29일,,
2164,"ㅇㅁㅇ 오늘 앞니 교체 완료 15년 잘 썻다 라미.  그런데 잇몸 치료ㅎㅏ자고 ㅠㅠ 담주 월욜날 마취안하고 잇몸 치료 받는다.. 아마 아랫니 갈아내는데 별 반응이 없어서 그러셨나... 저 ㅇㅅㅇ 아픈건 잘 못참아여 ㅠㅠㅠ
기관지염은 심해져서 항생제 타옴.. 열 1도 없는 집순이입니다",2020년 2월 28일,,
2165,"하.....이제 잇몸치료로 처방받은 진통제랑 항생제 다먹었다....
경과 봐야하는데....
제발 문제 생기지 않았으면...
약 효력이 한 2,3일은 가던데 
크라운 다시 뜯고 치료하기 싫단말야ㅠㅠㅠㅜㅠ",2020년 2월 28일,,
2166,마곡잇몸치료는 이곳에서 http://blog.naver.com/her1514/221829088333…,2020년 2월 28일,,
2167,"아습,,, 이시려...-/잇몸치료 받았댜",2020년 2월 28일,,
2168,"@gjgongee
 님에게 보내는 답글",2020년 2월 28일,,
2169,잇몸치료 받고 마취 풀리니까 쫌 얼얼해서 저녁 안 먹을까 했는데 역시 뭐라도 먹어야지 싶어서 죽 먹는다,2020년 2월 27일,,
2170,"나 오늘 꿈에 나쁜놈 둘이서 나를 패고 내입에다 오줌도 싸고(오줌 패티시 없음) 고생했는데 오늘 아말감 빠져서 치과 가는 날이었고, 충치치료 하고 사랑니 뽑고 스켈링 받고 잇몸치료 하고.. 완전 난리난리였다. 예지몽 이렇게까지 강력할 필요 있는지ㅠ",2020년 2월 27일,,
2171,"@Skylight297911
 님에게 보내는 답글",2020년 2월 27일,,
2172,"@Ray_Cld
 님에게 보내는 답글",2020년 2월 27일,,
2173,난 크게 그렇진 않구... 잇몸치료가 제일 싫어 앗.. 아앗 지금은 사랑니가 제일 걱정임 시부럴,2020년 2월 27일,,
2174,잇몸치료아픈가요..?아픈가요...?,2020년 2월 27일,,
2175,힘드럭.. 검진 받는 김에 스켈링 받고 잇몸 치료 하고.. 힘드럭...,2020년 2월 26일,,1
2176,"첫 게시물!
.
오늘은 치과에 갔다 왔는데 잇몸치료인가 그거 하는데 짱 아파서 눈물 찔찔 흘릴뻔 했당ㅠㅡㅠ",2020년 2월 26일,,1
2177,"오늘 잇몸치료 하고 왔는데 너무 아프다....
내잇몸....ㅆㅂ",2020년 2월 25일,,
2178,점심에 아빠 오니까 얘기해보고 가야지... 돌겠네... 1월에 크라운이랑 잇몸치료 했는데 2월은 사랑니 뽑게 생김 ㅎㅎㅎㅎㅎㅎ ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2020년 2월 25일,,
2179,젊은 사람 잇몸이 이렇지 않은데 소리를 들으며 잇몸치료 예약까지 했다...,2020년 2월 29일,,
2180,,,,
2181,잇몸치료 이제는 껌이죠 이빨 마취 주사요? 안아파요 ㅎㅎ,2020년 2월 20일,,1
2182,아으으..잇몸치료 했는데 아파...으어어ㅓㅇ....담엔 아래야....흑흑...,2020년 2월 20일,,
2183,잇몸 치료까지 예약햇어 더이상은 피하면 안된다 ... 설명 부터 너무 무서워 잇몸 사이로 스케일링한데 마취가 필수래 너무 끔찍 심지어 앞니는 마취해도 아프대 ㅜㅡㅠㅜㅠㅜㅜㅜㅜㅜㅠㅜㅠㅜㅜㅠㅜㅠㅜㅠㅜㅠㅜㅠㅜㅠㅠㅜㅠㅠㅜㅠㅜㅠㅜㅠㅜㅠㅜㅠㅜㅜㅠㅠㅜㅜ,2020년 2월 17일,,5
2184,속보!충격!료랴님잇몸..20대가아니고40대로밝혀져;;;다음치료때잇몸치료와함께사랑니발치까지!??ㅜㅜㅜㅜ,2020년 2월 17일,,1
2185,"잇몸치료 마지막 (@ 이엔조치과의원 in 수원시, 경기도) https://swarmapp.com/c/jXiflcaaxAV",2020년 2월 17일,,
2186,"#술 먹고 #양치 하고 자야하는이유
술에 포함된 다량의 당분과 인공감미료가 치아 표면에 쌓여 있으면, 입속에 남은 음식 찌꺼기와 함께 충치가 더 악화될 수 있답니다. 그리고 세균이 더욱 빠르게 침투되어 죽을수도.. (ǬۂǬ)ۊ

#잇몸치료
#충치치료 잘하는 치과 찾기 http://bit.ly/38q9pcg",2020년 2월 17일,,
2187,잇몸치료 중이라 잇몸이 만신창이가 난 와중에도 너무 잘 먹어서 환장...ㅎ.. 내 몸에 뼈들아 니네가 고생이 만타 정맬로...,2020년 2월 16일,,
2188,"인X돌이나 이X탄 같은 잇몸치료약은 분명 효과는 있습니다. 하지만 치석 등 원인이 제거되지 않은 상태의 복용은, 피부에 가시가 박혔는 데 빼지 않고 약만 먹는 꼴과 같습니다. 따라서 반드시 잇몸치료와 병행하여 복용하셔야 합니다!!",2020년 2월 16일,,1
2189,큐어링 하면서 경화되는거 넘 신기하다 레진 모양 잡으면서 이 사이에 끼우는건 뭘까 옆에 환자분은 뭐 하시는걸까 선생님 자꾸 물이 코로 넘치는데요 오늘 잇몸치료 한다면서 왜 2주째 미루시는거지 치료 그냥 한번에 하면 안되나 왜 이빨 하나씩 하는거지 접착제는 뭘로 만들었길래 이빨에 붙는걸까,2020년 2월 15일,,1
2190,아 ㅁㅊ 의사가 충치치료하면서 큐렛으로 잇몸치료 했나봐 피 나와,2020년 2월 14일,,
2191,"잇몸 치료 받아야 한다는데 묘사만 들어도 어마어마하던데,,,,",2020년 2월 14일,,
2192,"잇몸치료 3/4 (@ 이엔조치과의원 in 수원시, 경기도) https://swarmapp.com/c/4oTqJXsDq1m",2020년 2월 12일,,
2193,"#살면서_아프거나_다쳐본_경험

골절 : 0
수술 : ㄴ
코피 : 모름
독감 : ㄴ
다래끼 : 세모(그 전에 치료함)
장염 : 0
화상 : 0
교통사고 : 사고는 냈는데 아프진 않음
식중독 : ㄴ
위염 : ㄴ
링거 : 0
마취 : 0 (잇몸치료)
깁스 : 0
장기입원 : 일주일 이상은 안해봄
호흡곤란 : ㄴ",2020년 2월 12일,,
2194,"@nanadduddu
 님에게 보내는 답글",2020년 2월 11일,,
2195,"인X돌이나 이X탄 같은 잇몸치료약은 분명 효과는 있습니다. 하지만 치석 등 원인이 제거되지 않은 상태의 복용은, 피부에 가시가 박혔는 데 빼지 않고 약만 먹는 꼴과 같습니다. 따라서 반드시 잇몸치료와 병행하여 복용하셔야 합니다!!",2020년 2월 11일,,
2196,"[대전치과,교정전문의치과]잇몸치료
https://blog.naver.com/kwokw/220601415925…
http://okimplant.co.kr

#대전치과 #대전치과추천 #대전둔산동치과 #권주홍 #대전임플란트 #대전잘하는치과 #대전안아픈치과 #대전임플란트잘하는치과 #대전보험임플란트 #대전임플란트전문 #대전사랑니발치 #대전잇몸치료",2020년 2월 11일,,
2197,"뭘 엮고 싶어서?윤춘장!
이가 없으면 잇몸이 생명을 다 했다는거다
이가탄이나..잇몸 치료제 선전을 왜 하겄냐?
대한민국 주가조작 사기는 BBK 이명박이 
BBK 덮은 검찰이 금융범죄 추적 한다는게 웃긴 것 아니니?
뭘 엮고 싶어서?
주가조작 삼성부터 캐봐라
이명박근혜 검찰총장들 임기 못채웠지?",2020년 2월 9일,10,12
