,본문,날짜,리트윗,하트
1366,담주 스케일링 가는데 이미 늦엇지만 조금이라도 덜 혼나려고 아침저녁으로 워터픽하고잇음... 이잃고뇌약간고치기,2021년 11월 3일,,2
1367,"@implant_gallery
 님에게 보내는 답글",2021년 11월 2일,,1
1368,"자취물건 잘산것들
워터픽 : 이빨이 건강해짐
각종영양제 : 뭔가 건강해지는 느낌
전기파리채 : 날아다니면서 멈추지않는 십색히들도 금방잡음 개강추
무선청소기 : 돌돌이보다 일억배편함
브리타정수기 : 아주 편함 물 떨어져서 개 거지같이 무거운 생수 사러갈일 없어짐",2021년 11월 2일,20,32
1369,치료비 두배고 그자리는 이제 치실 못씁니다 워터픽 필수고 스케일링할때 매우 주의해야,2021년 11월 2일,,
1370,스케일링했는데 치아관리 잘했다함. 워터픽 최고.,2021년 11월 2일,,1
1371,삿다삿다 워터픽,2021년 11월 2일,,
1372,"나 이닦고 워터픽에 치실에 가글까지 하는데.....존나 뭔죄를 지어서 이빨에 돈백만원 쓰고 치과의사한테 저딴소리나듣냐,,,내가 여기 기둥하나 세웠어 ㅆㅂ",2021년 11월 2일,,2
1373,돌곶이 워터픽 L카 산듯 콩가 금궤 여몽 흑청 작을 돌에 고수를 경락랙 달려온 구원론 레고방 날씬녀 금속상패 까페책상 겨울솜바지,2021년 11월 1일,,
1374,워터픽 클래식 가정용 구강세정기,2021년 10월 31일,,
1375,워터픽 쓴 소감: 지금까지 내가 하루 3번 3분씩 식후 30분이 지나기 전에 했던 건 양치가 아니라 그냥 치아에 미세플라스틱다발 문대기였다.  워터픽을 써야 진정한 양치질이라고 할수있다. 모두들 3330 미세플라스틱다발문대기말고 3330양치를 하도록 하자.,2021년 10월 31일,,4
1376,워터픽하고 양치 잘한다고 칭찬 받았어!! 치실만 좀 더 잘하래! 칭찬 받았어!!,2021년 11월 3일,,3
1377,워터픽도..,2021년 11월 3일,,1
1378,"아 웃겨... 사람 사는 거 다 똑같다....
그리고 워터픽 익숙해졌다고 생각했는데 가끔 한 번씩 피 토하는 사람 됨....",2021년 11월 3일,,
1379,흐악 워터픽 까먹었다 오늘 고기 먹어서 절대 해야함,2021년 10월 31일,,1
1380,아 이닦기 개 귀차눈 진짜 닦기싫어 으앙 으앙 사실 그동안 일어나서 한 번 자기전에 한 번 일케만 닦았는데 이젠 머 먹을대마다 닥아야해 닦는데 15분걸려 하아 취업하자마자 살거 개많음 워터픽 빨리 사,2021년 10월 30일,,
1381,"#전공을_살려_유익한_정보를_말해보자
연 1회 스케일링 보험적용
칫솔질 후 치실보다는 치간칫솔 권장 그리고 워터픽은 음식물은 빼주지만 플라그는 빼질 않습니다..",2021년 10월 30일,1,3
1382,양치할때 양치하기전에 워터픽 하고 양치하는데 사랑니 뽑힌자리에서 음식물 엄청나와,2021년 10월 30일,,
1383,백순대 먹고 이랑 잇몸 사이에 들깨 가루 낀 거 뺄라고 30분간 치실 워터픽 치간칫솔 했는데 걍 블랙트라이앵글이었음 ㄱ-,2021년 10월 30일,,
1384,"워터픽 할 때 잔여물 나오고 그러는 거 넘 시원하고 대박적;; 싶었는데 걍,, 잔잔바리 잔여물 빼주긴 하는데 치실의 역할은 제대로 못해서 치실이나 치간칫솔 따로 써야한대요,,,,,,, 진자 인간으로 살기 너무 귀찮",2021년 10월 30일,,1
1385,워터픽 쓰면 내가 양치를 얼마나 개뼉다구같이 했는지 알게됨,2021년 10월 29일,,1
1386,"페잉연동어케해제하는데..?
워터픽에미친사람같잔아",2021년 10월 29일,,1
1387,"워터픽 있는데 
개시끄러워
난 양치 거의 한밤중에 해서 다 자고있어 안돼",2021년 10월 28일,,1
1388,워터픽 샀는데 편하고 좋당..,2021년 10월 28일,,
1389,셀프 치석 제거 치간칫솔 치실 워터픽 등으로 집에서 가능? f. 치은염 증상,2021년 10월 28일,1,
1390,"우리집 워터픽 잘 안쓰던거 다행임
갯수 남아서 이제부터 잘쓰기로 마음먹음",2021년 10월 28일,,
1391,워터픽 잘못 조준해서 사랑니 발치부분에  닿자마자 정신이 짜릿해졌다(물리),2021년 10월 28일,,
1392,사랑니 빠진자리 음식물 잘 안빠지던데 워터픽(울 아빠만 씀) 하나 빼서 쓰니까 시원하게 빠졌다,2021년 10월 28일,,
1393,"@_gingercoffee
 님에게 보내는 답글",2021년 10월 28일,,1
1394,"@marcelline_
 님에게 보내는 답글",2021년 10월 28일,,2
1395,"내 억울함 모먼트.....
나 진짜 맨날 저녁에 치실 워터픽 리스티린 다하고 자는데....입벌리고자서 맨날 엄마아빠가 문닫고 자면 내방애서 입냄새난다 그럼 ㅠ
건조한데 밤새 입벌리고자서 그런대..",2021년 10월 28일,,
1396,워터픽 쓴 소감: 지금까지 내가 하루 3번 3분씩 식후 30분이 지나기 전에 했던 건 양치가 아니라 그냥 치아에 미세플라스틱다발 문대기였다.  워터픽을 써야 진정한 양치질이라고 할수있다. 모두들 3330 미세플라스틱다발문대기말고 3330양치를 하도록 하자.,2021년 10월 31일,,4
1397,워터픽,2021년 10월 31일,,
1398,"히스테린 쿨민트 마일드는 안맵고 상쾌해서 ㄱㅊ긴한데...상쾌함이 오래 안가
그리고 리스테린 특유의 시간 지나면 생기는 입안 건조함......
맨날 치실 칫솔질 워터픽 후에 리스테린 쓰는디 오히려 건조해져서 입냄새 나는거 같은디",2021년 10월 28일,,
1399,워터픽 꼭 써....,2021년 10월 27일,,
1400,"나 이제 여행가던지 친구네 가던지 외출 필수품으로 워터픽 챙겨가지구 다닐라구. 
턱이 좁아서 치열이 고르지 못하고 풍치에 노화로 치아 간격은 자꾸 벌어지는데 이젠 뭘 먹어도 이 사이에 음식물이 끼니까.. 
(그리구 포도가 고기급이군..",2021년 10월 27일,,4
1401,워터픽이 치간칫솔을 대체할 수 있나...?,2021년 10월 27일,,
1402,"내 안의 히메루
칫솔로 양치하고 나서 치실쓰고 워터픽 쓰고 마지막으로 혀클리너 씀
1000원짜리 죽염 치약 2080 치약 안 됨
무조건 핸드크림처럼 예쁘게 생긴 허브향 치약 써야함",2021년 10월 27일,,1
1403,추천 워터픽 나노 패밀리팩 가정용 구강세정기 미니형 WP255K,2021년 10월 27일,,
1404,어 워터픽 직구한거 드디어 통관끝나고 택배사로 넘어감 어예,2021년 10월 26일,,
1405,"워터픽 치실 마우스피스 샀다...
남은 날이라도 치아관리 함 해볼게...",2021년 10월 26일,,
1406,ㅋㅋㅋㅋㅋㅋ강도가 세다는데 워터픽강도 나오는거 뭐야 아 편집자님 너무웃겨요 짐심 카페에서 개터졋샤,2021년 10월 26일,,
1407,워터픽의 픽을 못 찾아서 우짜지,2021년 10월 26일,,
1408,"@Zrz8A
 님에게 보내는 답글",2021년 10월 26일,,
1409,워터픽을 살까 말까 고민중,2021년 10월 25일,,1
1410,오 워터픽 신상나왔네 요즘 수명 다해가는대 새로살까,2021년 10월 25일,,
1411,"나 : 와 귀여워~! 워터픽이 뭐야?
애플언니 : 이빨에 낀 음식물찌꺼기 빼주는거
나 : ㅇ      ㅔ",2021년 10월 25일,,
1412,목욕 타올을 살지 워터픽을 살지 방석을 살지 너무 고민돼,2021년 10월 25일,,
1413,워터픽 쓰시는 분!,2021년 10월 24일,,
1414,엄마가 할거업으면 워터픽이나 어디서 하나주문하라고 심부름 시켯음. ..,2021년 10월 24일,,
1415,추천 워터픽 전기식 구강세정기 WP960K 소개합니다,2021년 10월 24일,,
1416,"@marcelline_
 님에게 보내는 답글",2021년 10월 28일,,2
1417,"내 억울함 모먼트.....
나 진짜 맨날 저녁에 치실 워터픽 리스티린 다하고 자는데....입벌리고자서 맨날 엄마아빠가 문닫고 자면 내방애서 입냄새난다 그럼 ㅠ
건조한데 밤새 입벌리고자서 그런대..",2021년 10월 28일,,
1418,워터픽 짱인갑소 월급타면 살까나,2021년 10월 24일,,1
1419,다행이에요 그그 치실같은거는 하기 힘드실테니 워터픽같은거 사시면 편해요!,2021년 10월 23일,,
1420,"@myoongnim
 님에게 보내는 답글",2021년 10월 23일,,
1421,아 배고파... 양치질 하고 치실도 다하고 워터픽도 햌ㅅ는데... 뭔가 먹고싶다 ㅋㅋㅋ 흣,2021년 10월 22일,,
1422,"@mujica_OMG
 님에게 보내는 답글",2021년 10월 22일,,
1423,"국이 태형이 치과 갔오?
꼭 가 얘들아

나도 실은 코로롱 무서워 못감 
초음파워터픽 사려고 기웃 ㅎㅎ
치과 무서워",2021년 10월 22일,,3
1424,워터픽....솔깃,2021년 10월 22일,,4
1425,"@jamXsang_1
 님에게 보내는 답글",2021년 10월 22일,,1
1426,"@clsrnenqjr
 님에게 보내는 답글",2021년 10월 22일,,2
1427,잇몸이 계속 무너져서 워터픽같은거 써보고 얼마나 효과잇는지 알랴줄게 근데 벌써 잇몸뗌질한게 6개정도 됨........ 잇몸은 양쪽 밸런스가 맞는다고 한다 그러니까 한쪽 무너지면 다른쪽도 곧이란 소리...,2021년 10월 22일,1,4
1428,내역서 아무리봐도 다 필요한거뿐임... 워터픽 이런거 필요하잖아 몇만원으로 몇백을 막을 수 있다고 가습기 필수지 양말 안신을 거야? 맛있는거 먹어야지... 마인드를 바꾸라는데 아이구...,2021년 10월 22일,,5
1429,"@baltasalbalta
 님에게 보내는 답글",2021년 10월 21일,,1
1430,"흠 다음주 화요일에 엄마 생신 선물 사야겠다
책이랑 워터픽... 살까",2021년 10월 21일,,
1431,"@monokuro_66
 님에게 보내는 답글",2021년 10월 21일,1,
1432,"장수동 2탄 보조 당직 꺽으 앱토 저염 가수 뜨고 거북당 고도모 김하영 납걸이 김용범 광대주사 공업청소기 

워터픽 클래식 가정용 구강세정기",2021년 10월 21일,,
1433,"@qpfh0320
 님에게 보내는 답글",2021년 10월 21일,,
1434,그래 님들아 워터픽을 써라,2021년 10월 21일,,
1435,워터픽 쓰시는 분 있나유 진짜 괜찮으면 사보고싶은데,2021년 10월 21일,,
1436,추천 워터픽 전기식 구강세정기 WP960K 소개합니다,2021년 10월 24일,,
1437,워터픽 짱인갑소 월급타면 살까나,2021년 10월 24일,,1
1438,,,,
1439,워터픽 쓰시는 분 있나유 진짜 괜찮으면 사보고싶은데,2021년 10월 21일,,
1440,"치실로 이 사이에 낀것들 빼내고 워터픽으로 정리해준 다음에 약간 남은것들 마무리로 치실해야...

워터픽 자체만으로는 깨끗하게 되기 어렵더라구요",2021년 10월 21일,,
1441,이거 치실하고나서 워터픽으로 정리하고 다시 치실하고 그러면 기분좋긴한데 잇몸 약하시면 저처럼 맨날 피뱉음,2021년 10월 21일,,
1442,"@hyong_apple
 님에게 보내는 답글",2021년 10월 21일,,
1443,워터픽 샤오미 순위10개 너무 인기가 좋아서 소개해요. (+SNS대박) https://news.fromschannel.com/%ec%9b%8c%ed%84%b0%ed%94%bd-%ec%83%a4%ec%98%a4%eb%af%b8-%ec%88%9c%ec%9c%8410%ea%b0%9c-%eb%84%88%eb%ac%b4-%ec%9d%b8%ea%b8%b0%ea%b0%80-%ec%a2%8b%ec%95%84%ec%84%9c-%ec%86%8c%ea%b0%9c%ed%95%b4%ec%9a%94/…,2021년 10월 20일,,
1444,"치실,치간칫솔 or 워터픽 구강세정기 셀프치석제거 사용법 (출처 : 북라이브 | 네이버 포스트) http://naver.me/5qR4aSPB",2021년 10월 20일,1,
1445,워터픽 주면 되겠다! 싶었는데 제대로 작동 못 시켜서 물줄기에 존나 쳐 맞고 빡친 베놈이 박살내다가 화장실까지 박살내는 상상까지 끝마침,2021년 10월 20일,,1
1446,"칙쇼
쇠붙인곳에 치실 제대로 안돼서 개찝찝함
워터픽 살까",2021년 10월 20일,,
1447,"@HONEY__star_
 님에게 보내는 답글",2021년 10월 20일,,
1448,"@ehhnock
 님에게 보내는 답글",2021년 10월 20일,,
1449,저번 스케일링 할때 하도 혼이 나서 치석을 더이상 방치하면 안되겠다 싶어서 양치 방법도 바꿔보고 하다가…아무래도 워터픽을 사야겠다는 결론에 도달했다….,2021년 10월 20일,,
1450,쓰고 있는 워터픽 고장나면 새로 사려고 하는데 고장이 안나넴,2021년 10월 20일,,
1451,추천 워터픽 플래티늄 구강세정기 WP120K 정품,2021년 10월 20일,,
1452,"11월에 사야될 거
- 더치커피원액
- 워터픽
- 애플워치스트랩
- 겨울기본템 몇개.. (옷장정리하기)",2021년 10월 20일,,
1453,10월초인가에 주문하고 잊고있었던 워터픽 드디어 어제 인천 들어와서 통관중인듯 근데 통관이 언제끝날지 저도 잘 모르겠어요,2021년 10월 19일,,
1454,"님덜 양치 몇 분 해요?
저는 좀 오래걸리는 편,,,
치약으로 닦고 워터픽 쏘고 마지막에 가글까지 해야 끝…",2021년 10월 19일,,1
1455,오늘 맘고생으로 족발 먹고 워터픽까지 마쳤는데 크로와상 먹으면서 스우파 보고싶다 크로와상 먹어서도 안되고 스우파 하는 시간에 깨어있으면 안됨,2021년 10월 19일,,1
1456,그래 님들아 워터픽을 써라,2021년 10월 21일,,
1457,워터픽 쓰시는 분 있나유 진짜 괜찮으면 사보고싶은데,2021년 10월 21일,,
1458,치실 매번 쓰는게 너무 불편한디 워터픽을 사야할까....?,2021년 10월 18일,,
1459,"@hoemrio
 님에게 보내는 답글",2021년 10월 17일,,
1460,"@hoemrio
 님에게 보내는 답글",2021년 10월 17일,,
1461,사랑니빼고 생긴 구멍에 자꾸 음식물이 끼는네 워터픽으로 빼다보면 설치류 친구들의 먹이주머니가 납득이 되면서 '아니 무슨 이 조그만 구멍에 이렇게 많이????'라는 생각만 든다,2021년 10월 17일,,2
1462,워터픽 잘못켜가지고 기햐악~!함서 욕실에 온통 물총쏨,2021년 10월 17일,,
1463,워터픽 가격비교 순위10개 요즘은 이런게 제일 좋대요 (+특별할인) https://news.fromschannel.com/%ec%9b%8c%ed%84%b0%ed%94%bd-%ea%b0%80%ea%b2%a9%eb%b9%84%ea%b5%90-%ec%88%9c%ec%9c%8410%ea%b0%9c-%ec%9a%94%ec%a6%98%ec%9d%80-%ec%9d%b4%eb%9f%b0%ea%b2%8c-%ec%a0%9c%ec%9d%bc-%ec%a2%8b%eb%8c%80%ec%9a%94/…,2021년 10월 16일,,
1464,"잇몸 좀 부었고 증상 추가 그만하고 좀 해! 

그리고 오늘 워터픽 하는데 고양이털 네개 나옴",2021년 10월 16일,,3
1465,"@thereis_sugar
 님에게 보내는 답글",2021년 10월 16일,,
1466,"나 이닦는 거 넘좋아
워터픽-치간칫솔-앤드텁트-칫솔
이렇게양치하고나면 상쾌하고기분좋음
미친교정체질",2021년 10월 16일,,1
1467,워터픽으로 하는 일: 틈으로 물 쏴서 창틀 청소,2021년 10월 16일,,1
1468,"치실!!! 치실을 하자@@@@!!!! 워터픽 이런 걸로는 치아 인접면을 닦을수가없다 제발치실해 정신력 영구소모하고 돈도 날리고 후회하지말고
-평생 충치따위 모르고 살다 인접면 썩어서 한 번만 더 레진 깨지면 임플란트 해야 하는 사람",2021년 10월 16일,1,4
1469,워터픽 안 쓴대서 가져왔고든.....개좋다 기여운 스케일링 하는 기분,2021년 10월 16일,,
1470,내가 조은 워터픽을 안써봐서 모르겟는데..그래도 처음 쓰는 체험판용으로는 가격대비 꽤 괜찮은듯?,2021년 10월 15일,,
1471,"워터픽 체험판?으로 한 3마넌정도 하는 샤오미거 사서 한..3달째 쓰고잇나..
이게 꾸준하게 쓸때는 안그러는데 귀찮아서 한동안 안쓰다 쓰면 잇몸 안좋아져서 피가 나가지고ㅋㅋㅋㅋㅋ 꾸준히 써야함을 느낀다...ㅋㅋㅋ",2021년 10월 15일,,
1472,잇몸에 염증 생겨서 치과 갔더니 잇몸이 약한 편이니 치실은 사흘에 한 번 쓰고 워터픽을 매일 쓰란다 하 반대로 하고 있었는데,2021년 10월 15일,,3
1473,"@tae_rius
 님에게 보내는 답글",2021년 10월 15일,,1
1474,"@tae_rius
 님에게 보내는 답글",2021년 10월 15일,,1
1475,코스트코 워터픽 순위10개 요즘 제일 잘팔리는 명품 제품 (+후기포함) https://news.fromschannel.com/%ec%bd%94%ec%8a%a4%ed%8a%b8%ec%bd%94-%ec%9b%8c%ed%84%b0%ed%94%bd-%ec%88%9c%ec%9c%8410%ea%b0%9c-%ec%9a%94%ec%a6%98-%ec%a0%9c%ec%9d%bc-%ec%9e%98%ed%8c%94%eb%a6%ac%eb%8a%94-%eb%aa%85%ed%92%88-%ec%a0%9c/…,2021년 10월 15일,,
1476,"홓홓홓 오늘도 영웅창 들어가서 물크롬 물슈아 없어 축축한 댓글창에서 헤엄치다 옴
ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ

솔직히 물슈아는 모르겠는데(갓캐는 맞는데 아등바등 대체할 캐들도 있기는 함) 물크롬은… 대체불가다… 흔들리지 않는 승차감을 원하신다면 주저말고 크롬워터픽",2021년 10월 18일,,
1477,워터픽 믿고 개 깝치는중 불과 몇시간전에 개운하게 스케일링하고 왓으면서요,,,
1478,"@tae_rius
 님에게 보내는 답글",2021년 10월 15일,,1
1479,"@tae_rius
 님에게 보내는 답글",2021년 10월 15일,,1
1480,코스트코 워터픽 순위10개 요즘 제일 잘팔리는 명품 제품 (+후기포함) https://news.fromschannel.com/%ec%bd%94%ec%8a%a4%ed%8a%b8%ec%bd%94-%ec%9b%8c%ed%84%b0%ed%94%bd-%ec%88%9c%ec%9c%8410%ea%b0%9c-%ec%9a%94%ec%a6%98-%ec%a0%9c%ec%9d%bc-%ec%9e%98%ed%8c%94%eb%a6%ac%eb%8a%94-%eb%aa%85%ed%92%88-%ec%a0%9c/…,2021년 10월 15일,,
1481,"@kimbeennie
 님에게 보내는 답글",2021년 10월 14일,,
1482,"@YzSz7j
 님에게 보내는 답글",2021년 10월 14일,,
1483,하 아빠 워터픽 있었네.....^_^;;;,2021년 10월 14일,,
1484,치과 정기검진 받을 때마다 워터픽은 치실을 대체할 수 없다는 말 듣지만 간편함을 이길수가 없는걸요 선생님...... 그리고 워터픽 쓴 이후로 검진 받으러 갈 때마다 양치 진짜 잘했단 말도 해주시잖아요.........,2021년 10월 14일,,
1485,"올해 산 것중에 가장 만족도 높은 것: 브리타 정수기, 워터픽",2021년 10월 14일,,4
1486,워터픽 추천받습니다~,2021년 10월 14일,,
1487,"@cman_thtr_
 님에게 보내는 답글",2021년 10월 14일,,
1488,내가만약 워터픽만 3개라면…..(안됨,2021년 10월 14일,,6
1489,워터픽 클래식 가정용 구강세정기 WP70K 소개합니다,2021년 10월 14일,,
1490,워터픽 추천 인기 상위 10개 장단점과 상품평 정리,2021년 10월 14일,,
1491,꼭 일찌감치 워터픽한 날은 야식이 미치게 땡겨ㅡㅡ,2021년 10월 13일,,1
1492,워터픽 추천 인기 상위 10개 장단점과 상품평 정리,2021년 10월 13일,,
1493,"에어 블로우 기능으로 키보드를 훑어봤고 마치 워터픽을 처음 접한 사람처럼 놀라고 있음,,, 이게 다 이 사이에 껴 있었다고요? WOW...",2021년 10월 12일,,1
1494,나 이제 워터픽없ㅇㅣ 못살아..... 치실로도 그 워터픽의 게운한 맛을,2021년 10월 11일,,1
1495,"생각해보니 웃기는군

워터픽 (8만원)
아 쫌 비싸네... 다음 정기검진 때 의사쌤이랑 상담해봐야겠다

피규어 (6만5천원)
당장사!!!!!",2021년 10월 11일,,
1496,,,,
1497,"@cman_thtr_
 님에게 보내는 답글",2021년 10월 14일,,
1498,내가만약 워터픽만 3개라면…..(안됨,2021년 10월 14일,,
1499,"사랑니 뺀 자리에 자꾸 음식물 끼는 것 같아서 엄마 워터픽 써봤는데
신세계 
엄마가 너도 하나 사라고해서 바로 구매함

아픈데 시원해 더러운데 개운해",2021년 10월 8일,,2
1500,아따 워터픽 비싸네,2021년 10월 8일,,
1501,"어머 이건 꼭 사야해,      이 가격대에선 제일 좋은거같습니다 매력뿜는 워터픽 꿀템 이라구요. 만족스럽네요 ㅎㅎ http://blog.naver.com/tlmmi1/222530852816…",2021년 10월 8일,,
1502,진짜 워터픽 사야하나봐.. 휴대용 ㅠ,2021년 10월 8일,,1
1503,"@8b8B8b8B8b_
 님에게 보내는 답글",2021년 10월 8일,,1
1504,와 엄마가 우리집으로 워터픽 보내줘서 어제랑 오늘 써봤는데 진짜.. 치실이랑 비교도 안될만큼 기분 째진다..,2021년 10월 7일,,1
1505,"지저스 진짜 옛날 워터픽이다

나보다 더 나이 많을듯",2021년 10월 7일,,1
1506,"고민이 있어
걍 워터픽을 살까?",2021년 10월 7일,,
1507,"대체 왜...? 왜 이가 부슬부슬 부서지지?.. 왜째서 크라운????
전동칫솔 쓰고 치간칫솔 쓰고 워터픽으로 조지고 리스테린하는 내가..........? 썩은 것도 아니고 왜...? 웨!!!!!ㅠㅠㅠㅠㅠ 옘 아",2021년 10월 6일,1,9
1508,"@agam_yeon
 님에게 보내는 답글",2021년 10월 6일,,
1509,"고무줄처음껴보는데 신기혀...
일단 느낌은.. 음식물이 계속 껴있는것같네요... 워터픽욜라쏘고싶음",2021년 10월 6일,,1
1510,워터픽 첨 써보는데 완전 신세계당,2021년 10월 5일,,2
1511,일단 새 워터픽 사기는 했으나 언제올지 모름,2021년 10월 5일,,
1512,충전하고 켜봐도 안되는거 보니까 워터픽 안의 모터가 맛간거 같은데 꼼짝없이 버리고 새로사야될듯,2021년 10월 5일,,
1513,오늘 무슨날인가 아침까지만 해도 잘 쓰던 워터픽 갑자기 안됨 ㅠㅠ,2021년 10월 5일,,
1514,"아니 이빨을 그렇게 열심히 닦았는데 왜 또 지랄이니
왜 또 어금니들이 다 썩어있냐고 쓰레기들아
겁나 빡빡 구석구석 닦아주고 치실도 쓰고 워터픽도 쓰고 별걸 다 했는데 두달만에 다 썩어버리냐고 쓰레기들아!!!",2021년 10월 4일,,
1515,워터픽 사고싶다,2021년 10월 4일,,
1516,,,,
1517,일단 새 워터픽 사기는 했으나 언제올지 모름,2021년 10월 5일,,
1518,충전하고 켜봐도 안되는거 보니까 워터픽 안의 모터가 맛간거 같은데 꼼짝없이 버리고 새로사야될듯,,,
1519,"@kvvia
 님에게 보내는 답글",2021년 10월 2일,,
1520,워터픽~~~~ 생긴다~~~,2021년 10월 2일,,
1521,"@happy_danbbang
 님에게 보내는 답글",2021년 10월 1일,,
1522,"@re_verra
 님에게 보내는 답글",2021년 10월 1일,,
1523,"@__keeeeeem
 님에게 보내는 답글",2021년 10월 1일,,
1524,"잇몸치료 하고왔다
하는동안엔 그렇게 아프진않다고 생각했는데 왠지 나오면서 점점 우울해졌다
치의선생님이 친절히 팩폭해주셔서 배가된 수치심과 약간의 통증과 임박한 금전적손실(워터픽 비싸...)을 생각하니 우울하다 대체 왜 칫솔과 치실을 사용해도 인간은 치주염에서 자유로워질수없는가...",2021년 10월 1일,,2
1525,"@Mogu___gu
 님에게 보내는 답글",2021년 10월 1일,,
1526,"@uuuujiin
 님에게 보내는 답글",2021년 10월 1일,,
1527,"@__keeeeeem
 님에게 보내는 답글",2021년 10월 1일,,
1528,워터픽 해봤는데.. 어설퍼서 잘 한건지 모르겠지만... 양치만 했을 때 보다 조금 개운한 것 같어,2021년 10월 1일,,
1529,엄마 워터픽 맘에 드신듯,2021년 9월 30일,,
1530,애들아 워터픽 꼭 사자 존나 물건이다,2021년 9월 30일,,1
1531,"진짜 맨날 고민하던거엿는데
워터픽을살까....이김에..",2021년 9월 30일,,
1532,워터픽을 살까,2021년 9월 30일,,
1533,"@berryvosxl014
 님에게 보내는 답글",2021년 9월 29일,,
1534,"씻기전에 보일러를켜온수를눌러놔야한다.
이상적인루틴은 눌러놓고바로 이닦고 워터픽하고 치실까지하고 물이다데워질때쯤샤워를시작하는것인데 난지금일단10분째누워서 트위터중이다
오늘도 잘살았다",2021년 9월 29일,,
1535,"@younanme
 님에게 보내는 답글",2021년 9월 29일,,
1536,"@happy_danbbang
 님에게 보내는 답글",2021년 10월 1일,,
1537,"@re_verra
 님에게 보내는 답글",2021년 10월 1일,,
1538,,,,
1539,"워터픽 샀는데 생각보다 너무 귀챤...
무선살걸 그랬다",2021년 9월 28일,,
1540,요즘 잇몸이 잘 부어서 양치하고 워터픽 물줄기 세게 틀면 피가 팡팡파라바라팡팡팡,2021년 9월 27일,,2
1541,요즘 하는 생각... 치실만 해도 이렇게 개운한데 워터픽은 어떨까,2021년 9월 27일,,
1542,"워터픽을 첨 써본자
개운하니 조쿠만

#아미의일상 
@BTS_twt",2021년 9월 27일,,3
1543,"이번 스케일링 이후로 잇몸이 붓고 앞니가 시려서 워터픽으로 마사지만 두번 연달아 했음 .. 피는 안나니 다행이라 해야하나
안내는 다 받았지만 막상 아프니까 넘 슬프네 여태껏 괜찮았는데 이번이 유독 심한 느낌이라 흑흑",2021년 9월 27일,,
1544,"3. 전동칫솔 (+워터픽)

치과 치료는 1. 비싸고 2. 돈이 있다고 모든 걸 되돌릴 수 있는 게 아닙니다
구석구석 닦이는데다 저처럼 무식하게 힘 주고 양치해서 양치할 때 잇몸 아픈 분들도 힘조절 자동으로 가능하니까요
다들 전동칫솔 겟하고 건치 하십시다
(워터픽은 치실이 귀찮으신 분들께 추천",2021년 9월 27일,,1
1545,"@lla_bbas
 님에게 보내는 답글",2021년 9월 27일,,2
1546,오늘은 독서 할 시간도 없다 이제 워터픽하고 심호흡하고 자러가야댄다 동식아 ... 나 콱 죽어버릴라구,2021년 9월 26일,,
1547,워터픽 들고 떠납니다,2021년 9월 26일,,
1548,"워터픽 처음 써보는데
이거 옷 혹시 젖어도 되는 옷 걸치고 해야 하나요 욕실에서 방금 테스트 해보다가 물싸움 한바탕 하고 나왔는데",2021년 9월 26일,,
1549,"@Barcord_
 님에게 보내는 답글",2021년 9월 26일,,
1550,"@purpleyou_613
 님에게 보내는 답글",2021년 9월 26일,,
1551,"임플란트 하고 이빨에 좋다고 

워터픽인가 하는걸 샀는데..

조준 조금만 잘못하면 겁나아픔 ㄷㄷ",2021년 9월 25일,,
1552,"결국 치실,치간칫솔,워터픽을 다 쓰는 초싸이언 양치 피플이 되었다...",2021년 9월 25일,,1
1553,"핫스톤으로 등짝 지지고싶네...ㅠㅠ뜨끈하니 좋았는데

오늘로 2호 치과 치료비 62만원 쓰고 왔다아...

트친님들 혹시 워터픽(구강세정기) 이거 쓰시는 분 계실까요? 추천 부탁드려요",2021년 9월 25일,,2
1554,워터픽에 치실도 하고 코세척도 하고 눈점막도 닦았다. 세수 샤워 양치질 외의 씻는 과정이 상당히 많아진 기분. 원래 이렇게 다 필요했던가.,2021년 9월 25일,,
1555,한번만 더 살려보기로 했음 수국 잘하면 2주도 넘게 간다던데... 하긴 산 첫날에 워터픽도 없이 하루종일 돌아다닌거 치곤 오래 살았다,2021년 9월 25일,,
1556,요즘 하는 생각... 치실만 해도 이렇게 개운한데 워터픽은 어떨까,2021년 9월 27일,,
1557,"워터픽을 첨 써본자
개운하니 조쿠만

#아미의일상 
@BTS_twt",2021년 9월 27일,,
1558,분노의 치실과 워터픽을 하고 자게어,2021년 9월 24일,,
1559,"@Doog_24
 님에게 보내는 답글",2021년 9월 24일,,
1560,고막워터픽지리는데 예능식편곡이 넘싫어서 라이브러리에 추가할까말까 고민중,2021년 9월 23일,,
1561,"오늘 엄마한테 워터픽이라는 신세계를 알려주다가

입에 쏠걸 콧구멍에 쏴버렸다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 올해 들어 최고 웃었네

워터픽이란 신문물을 알려주기가 이리 어렵다니",2021년 9월 23일,,
1562,"@honeyDR3badger
 님에게 보내는 답글",2021년 9월 23일,,1
1563,"저에게 아이오페 = 쿠션팩트 원조, 워터픽 립스틱...

근데 제가 제일 자주 쓰는 브랜드는 아이오페보단 에뛰드/이니스프리..",2021년 9월 23일,,3
1564,샤오미 워터픽,2021년 9월 23일,,
