,본문,날짜,리트윗,하트
1304,잇몸바삭바삭,4월 14일,,
1305,"@70ngratulati0n
 님에게 보내는 답글",4월 14일,,
1306,오늘 처음으로 사랑니 뽑아봣는데 이거 시간 지날수록 디질라게 아프네요……. 잇몸 땡-땡- 부엇는데 이거 맞나요..?,4월 14일,,
1307,뭐지 왼쪽송곳니 왜 잇몸이랑 연결된 깊은곳 찌르면 시리지 좃된거같은데,4월 14일,,
1308,"@ar15566259_ar
 님, 
@Rabbit710901
 님, 
@BTS_twt
 님에게 보내는 답글",4월 14일,4,3
1309,"잇몸 헐어서 짜증나 몸에 염증두르고 사는거같음
귀랑 잇몸이랑 뜯어버리고 싶어 아악",4월 14일,,
1310,치실이랑 치간칫솔 칫솔질 전에 써야한다는말 100번들어도 콧방귀 뀌고말았는데 어제 '치아와 잇몸사이 치주낭에도 음식물이 끼기때문에 워터픽으로 이 공간을 먼저 세척해야 치약의 불소성분이 잇몸건강을 잘돕는다' 라는내용의 유튜브를 보고 그제서야 실천해봣어. 정말로 훨씬깨끗하게 양치가 된다,4월 14일,,3
1311,잇몸이 땡땡 부어서 자꾸 발음이 샘,4월 14일,,
1312,"클레롱 치간칫솔96개+휴대용케이스 잇몸보호용
https://link.coupang.com/a/l48pt
""이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다.""",4월 14일,,
1313,RT) 아악 아아악 잇몸 으아아악,4월 14일,,
1314,청춘???? 존짜짜릿해 나 지금 잇몸마름,4월 14일,,
1315,나 왜또 피나? 허허 참 이제는 잇몸인지 목인지 헷갈린당 잏ㅎ히힣,4월 14일,,1
1316,잇몸 마취풀려서 ㄷ개아퍼,4월 14일,,
1317,생리통약 먹으려고 방에 있는 빵 반만 먹는데도 잇몸 너무 아퍼ㅠㅠ,4월 14일,,
1318,잇몸과 볼이 난리나서 양치가 괴로워 그라도 할거지만..,4월 13일,,
1319,"@tol____2
 님에게 보내는 답글",4월 13일,,
1320,아 증말 최애는 절대 못 숨긴다 별 거 아닌 영상들인데도 잇몸 사막되버림 그래 이 맛이지!!!!,4월 13일,,
1321,잇몸바삭바삭,4월 14일,,
1322,"@70ngratulati0n
 님에게 보내는 답글",4월 14일,,
1323,,,,
1324,"@wpswps778
 님에게 보내는 답글",4월 13일,,
1325,"야옹이가 하는 말이

어 또 그거 하는거야?
진짠가?
와 또 한다
시원해 이거 시원해서 좋아- (칫솔로 잇몸 마사지 되는 걸 상당히 좋아함)",4월 13일,,
1326,이거랑 안경점 짤 보면 잇몸 마름,4월 13일,,1
1327,"김도영 잇몸 사랑하는 사람 나야 나 ,,, 이상해보여? 어쩔 수없어 너무 얘쁘자나 선홍빛ㅊ ㅜㅜ 잇몸 ㅠ ㅠ ",4월 13일,,2
1328,"오랜만에 잇몸 마스터 까꿍 ㅋㅋ
헤어랑 착장 대존예네 
-
출처: 이토 미유(ito_m__iyu) 인스타",4월 13일,1,2
1329,아니 이틀째 어금니 보다 더 깊은쪽 잇몸이 왜케 아픈가 했는데 설마 사랑니 나는거임?,4월 13일,,1
1330,"귀여워 귀여워 예뻐 우리 민호 우리 온유형 
잇몸마르는 서로 사랑하는 독뱀즈 보실분",4월 13일,,5
1331,"지금 약간 윗잇몸에 마취제 막 넣은기분
그 있음 그런게있음",4월 13일,,1
1332,"@mylovely1ee
 님에게 보내는 답글",4월 13일,,
1333,"@f_reverandever
 님에게 보내는 답글",4월 13일,,
1334,,,,
1335,나 지금 잇몸 말랐음,4월 13일,,
1336,"@__0_318_S2
 님에게 보내는 답글",4월 13일,,1
1337,나 보다가 가면벗은 아기보고 잇몸웃음... 진짜 저화질도 고화질로 만드는 이목구비..,4월 13일,,1
1338,"@gkeptmrP_
 님에게 보내는 답글",4월 13일,,
1339,"@gkeptmrP_
 님에게 보내는 답글",4월 13일,,
1340,"마취하고 신경치료 받은 나                     마취 다 풀린 나
아무 느낌도 안 나는구만            물만 먹었는데도 잇몸까지 시려ㅠ",4월 13일,1,3
1341,나 지금 잇몸 말랐음,4월 13일,,
1342,"@__0_318_S2
 님에게 보내는 답글",4월 13일,,1
1343,오늘 잇몸이 너무 마른다,4월 13일,,
1344,"나도 잇몸절개시술땜에 이시려서(sibal,,)
앵간한 시원한건 다 존만하게 베어무는데
원영짱이라서 귀여워보이는거야 진심",4월 13일,,1
1345,전dok시 연성 볼 때마다 페이스랑 얘기한거 생각나서 잇몸드러내면서웃음,4월 13일,,
1346,"잇몸 말라..
알겠어 정우 슬프지 않게 정우만 조아하고 정우만 바라보고 정우만 생각하고 정우만... 반드시 정우만 해서 정우 지키는거야",4월 13일,,
1347,"유강남의 홈런에 살아난 LG [포토] (출처 : 스포츠동아 | 네이버 스포츠) http://naver.me/xLS7Abw8

김현수 잇몸이랑 켈리 이마만 보여",4월 13일,1,3
1348,"볼 때마다 잇몸만개하고 웃게되는 깜찍이 마술쇼

없어?! 있어!! 업써?! 이써!!
하고 혼자 웃겨죽는 깜찍이 보면
나도 속절없이 웃고 있는거야",4월 13일,4,9
1349,"@zzang_s2_slime
 님에게 보내는 답글",4월 13일,,
1350,"@SloowMove
 님에게 보내는 답글",4월 13일,,1
1351,"아구창 뭔가 욕으로 많이 쓰이지만...
아구창은 사실 잇몸과 입술이 허는 병의 일종이다... ... ... ..",4월 13일,,
1352,잇몸이 간지러웡,4월 13일,,
1353,"@SloowMove
 님에게 보내는 답글",4월 13일,,
1354,전dok시 연성 볼 때마다 페이스랑 얘기한거 생각나서 잇몸드러내면서웃음,4월 13일,,
1355,"잇몸 말라..
알겠어 정우 슬프지 않게 정우만 조아하고 정우만 바라보고 정우만 생각하고 정우만... 반드시 정우만 해서 정우 지키는거야",4월 13일,,
1356,"유강남의 홈런에 살아난 LG [포토] (출처 : 스포츠동아 | 네이버 스포츠) http://naver.me/xLS7Abw8

김현수 잇몸이랑 켈리 이마만 보여",4월 13일,1,
1357,"@BOKIloveSAMYU
 님에게 보내는 답글",4월 13일,,2
1358,"@Luna_lullab
 님에게 보내는 답글",4월 13일,,
1359,헤헤...줍님 포타 보면서 잇몸만개중... 헤헤,4월 13일,,1
1360,아니 고라이토 정의는어디에 원래 슨생 앞에선 두손 공손히 앞으로 모앗거든(물론 손만이 공손함..) 근데 왘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 중간에 뒷짐을 지길래 어휴 또 광대가 솟는걸 막을수가 없엇네.. 나 그리고 깨달앗어ㅜ 너무 함박웃음 짓고잇어서 잇몸이 메마르나바.. 진짜 마스크 최대수혜자 나야나,4월 13일,,1
1361,"하 봐도봐도 미티겟어  (넘 쭈아서..)
리노야 이때 대체 모햇길래 용복이가잇몸만개아기햇살웃음을지은건지 알려주세요 .. 둘 만의 세상에 나도 좀 끼고싶다………",4월 13일,11,15
1362,"@tangkunsand
 님에게 보내는 답글",4월 13일,,1
1363,저같은사람은그런거하면잇몸도나가고턱관절도나갑닏 ㅏ,4월 13일,,1
1364,"스테인
이빨닦다가 잇몸에서 피난거 아님?",4월 13일,1,4
1365,저같은사람은그런거하면잇몸도나가고턱관절도나갑닏 ㅏ,4월 13일,,3
1366,"@giveme_OGN
 님에게 보내는 답글",4월 13일,,1
1367,40대 남성 안모씨는 심근경색 진단 이후 잇몸과 치아 건강이 급격히 나빠졌다. 극심한 통증에 치과를 찾았을... https://m.health.chosun.com/svc/news_view.html?contid=2022041201453#a…,4월 13일,,
1368,아 잇몸다말랏다,4월 13일,,
1369,"잇몸 만개+파이팅
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",4월 13일,31,21
1370,유니버스 너무 재밌어서 보는 내내 웃다가 잇몸 말랏어,4월 13일,,
1371,클립 보니까 잇몸 마를 것 같아,4월 13일,,
1372,아 친구랑 줌공부하면서 재찬이 얼굴보고있는데 친구가 잇몸 마르겠다고 꼽줌.....,4월 13일,,5
1373,"@cjstkdmltkfkd
 님과 
@15whV
 님에게 보내는 답글",4월 13일,,
1374,헤헤...줍님 포타 보면서 잇몸만개중... 헤헤,4월 13일,,1
1375,아니 고라이토 정의는어디에 원래 슨생 앞에선 두손 공손히 앞으로 모앗거든(물론 손만이 공손함..) 근데 왘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 중간에 뒷짐을 지길래 어휴 또 광대가 솟는걸 막을수가 없엇네.. 나 그리고 깨달앗어ㅜ 너무 함박웃음 짓고잇어서 잇몸이 메마르나바.. 진짜 마스크 최대수혜자 나야나,4월 13일,,
1376,"@virtua1insanity
 님에게 보내는 답글",4월 13일,,
1377,"밤엔 잠을 편히 못 자고 새벽 6시 부터 12시간 동안 공사 소음에 두통을 얻고 잇몸이 다 퉁퉁.. 
단백질이라도 먹어야 할 듯 해서 닭가슴살 삶아서 토마토랑 념념.. 무념 무상.. 수업 끝나자마자 씻고 누워야겠다.. 사람 살려",4월 13일,,
1378,"@YB_is_sexy
 님에게 보내는 답글",4월 13일,,
1379,"참담하다… 난 정말 작고 소소한 미담에도 잇몸을 활짝 여는 사람인데.
요새는 걍… 현실에서 개박살 난 인류애를 웹소와 웹툰과 책으로 근근이 보충하며 살아가고 있다.",4월 13일,,2
1380,"@comebackchaban1
 님에게 보내는 답글",4월 13일,,
1381,잇몸좀 어케ㅜ해봐 ㅜ,4월 13일,,1
1382,코이댄스추는 하뉴만 보면 잇몸말라있음 너무 귀여워..⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝,4월 13일,,1
1383,석치치 컷콜보느라고 잇몸 마름,4월 13일,,
1384,"@notsaltbutsugar
 님에게 보내는 답글",4월 13일,,1
1385,"@YU_SIN_TAN
 님에게 보내는 답글",4월 13일,,1
1386,"신체 진짜 어쩌라는 건지 모르겠다
잇몸이 안 좋음 > 비타민 부족인가보다 > 오전에 종합비타민 섭취 > 빈 속에 비타민 먹어서 배 아픔 > 그렇지만 종합비타민 밤에 먹으면 밤에 잠을 못 잠
그냥 그런갑다 하고 사는 중",4월 13일,,10
1387,"@DALGORANG
 님에게 보내는 답글",4월 13일,,1
1388,"@notsaltbutsugar
 님에게 보내는 답글",4월 13일,,1
1389,"@Lovelyjimin_ji
 님에게 보내는 답글",4월 13일,,
1390,"잇몸
만개
웃음",4월 13일,,
1391,"@I_am_EB_
 님에게 보내는 답글",4월 13일,,1
1392,"@gurumidang4
 님에게 보내는 답글",4월 13일,,
1393,가팔이 서부극에 치였다면 브리튼에서도 잇몸 만개웃음 지을게 분명하다 특히 1막 아더보고 개저웃음 지을게 분명 (이글은 성지글이 됩니다) @ 80man1nS2,4월 13일,,1
1394,잇몸마르는중,4월 13일,,1
1395,"@virtua1insanity
 님에게 보내는 답글",4월 13일,,
1396,"잇몸
만개
웃음",4월 13일,,
1397,"@I_am_EB_
 님에게 보내는 답글",4월 13일,,1
1398,"@gurumidang4
 님에게 보내는 답글",4월 13일,,
1399,가팔이 서부극에 치였다면 브리튼에서도 잇몸 만개웃음 지을게 분명하다 특히 1막 아더보고 개저웃음 지을게 분명 (이글은 성지글이 됩니다) @ 80man1nS2,4월 13일,,1
1400,미쳤나봐 캐보에 찍힌 얼굴만 보는데 잇몸 만개함,4월 13일,,8
1401,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 정말 귀염둥이 셋이서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 
하 내가 카감할래요 내가 가서 잇몸 잘 말릴 수 있어요",4월 13일,,
1402,"얘들아 나 사랑니… 빼야댈거 같다
올라왔는데도 딱히 아프지 않아서 냅뒀는데
그 앞에 있는 어금니랑 잇몸 이어지더니 그 사이에 염증 생겨서 방금 터져서 진물이랑 피나옴",4월 13일,,
1403,"야,,, 3분 무대 보는 내내 광대가 올라가있어도 되는 것임? 나 잇몸 다 말랐다",4월 13일,,2
1404,"고무줄이 너무 빡빡해서 아파...
오죽하면 고무줄 바꾼 이틀까지 꿈을 꿨는데, 그 내용이...
머리카락이 치아랑 잇몸사이를 비집고 들어가 치아뿌리를 휘감고 있어서 너무 아프고 괴로웠음 ....ㅡㅜ 두달은 해야할텐데... 늠 힘들다",4월 13일,,1
1405,"@kokoro_tmg
 님에게 보내는 답글",4월 13일,,
1406,"@__not__yet__
 님에게 보내는 답글",4월 13일,,
1407,"@Mindy_meondi
 님에게 보내는 답글",4월 13일,,
1408,"@kokoro_tmg
 님에게 보내는 답글",4월 13일,,
1409,켱해진 컷콜 가사실수한날 넘좋아 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ화면꺼지고 검은화면에 내얼굴 잇몸만개하고잇음,4월 13일,,
1410,"@S0UPCAT
 님에게 보내는 답글",4월 13일,,
1411,"[선공개] 아이유(IU)도 빵 터진 이준기(Lee Joon Gi)의 ""없었엉"" (중독성 甲) 아는 형님(Knowing bros... https://youtu.be/zPcfDer9mo8 - 
@YouTube
 씨발 3분존까지 개가티 울고잇엇는데ㅜ이거보고 잇몸만개함...",4월 13일,1,2
1412,나지금잇몸이마름,4월 13일,,
1413,아 진짜 마스크속으로 잇몸안개 중임ㅋㅋㅋㅋㄱㅂㅍㄱㄱㄱㅂㄱㄱㅋ,4월 13일,,3
1414,"고무줄이 너무 빡빡해서 아파...
오죽하면 고무줄 바꾼 이틀까지 꿈을 꿨는데, 그 내용이...
머리카락이 치아랑 잇몸사이를 비집고 들어가 치아뿌리를 휘감고 있어서 너무 아프고 괴로웠음 ....ㅡㅜ 두달은 해야할텐데... 늠 힘들다",4월 13일,,1
1415,"@kokoro_tmg
 님에게 보내는 답글",4월 13일,,
1416,"@__not__yet__
 님에게 보내는 답글",,,
1417,보다가 화면꺼져서 잇몸미소 짓고있는 나를보고 경악함..,4월 13일,,1
1418,그러고보니 입을 벌리고있는 습관이 있으면 앞니 잇몸이 붓는다더라 치과쌤이 말해줫어.. 근데 그럴만함 비염도 있는데 마스크까지 쓰니까 평소보다 코로만 숨쉬기 부족할테니 입 벌리고 잇을수도 잇어....,4월 13일,,2
1419,내일 pcr 받고...음성 나오면 모레 치과 가도 되는거임? 제발요 이거 실밥만 풀어주세요 잇몸 결박플 그만두고 싶어요,4월 13일,,
1420,"만둣집사장님 나만보면 잇몸만개하시노..
당연함 개당천원인 왕만두집에서 만원씩씀",4월 13일,,
1421,"@ilsh221agk
 님에게 보내는 답글",4월 13일,,2
1422,하 근데 빨간 스트라이프 티에 노란 모자에…너무 귀여워서 웃다가 잇몸 다 말랐어,4월 13일,,
1423,잇몸조낸아프던거 눈븥이고나니까 고통 10에서 3정도로감소함,4월 13일,,
1424,잇몸까져서아파요,4월 13일,,
1425,리시브 자세 히나타한테 배웠을 생각하니 잇몸웃음,4월 13일,1,3
1426,이는 여전히 뽀득뽀득 잘 닦임. 잇몸 때문에 이 칫솔 고른 이래로 단 한 번도 후회하지 않는 선택... 넘나리 좋다. 큐라덴으로 양치하고 나서부터 잇몸 건강도 많이 좋아졌음.,4월 13일,1,1
1427,"후기: >완전 부드러움 잇몸에 칫솔 닿는다는 감각도 안 들 정도<

근데 역시 헤드가 커서 좀 힘들더라... 엄청 불편하진 않은데 약간의 곤란함을 동반하는? 내 입이 작으니 어쩔 수 없지 ㅋㅋㅋㅋㅋ큐ㅠㅠ",4월 13일,1,2
1428,대상포진 있던살덩이부분들 내 살이 아닌것 같아... 잇몸까지 전부,4월 13일,,
1429,"퇴근후 치과에 가는길에 철길을 보면서

65년경 화성에서 이길로 기차타고 서울로 이사왔겠지 그런 생각이 문듯

처음 이사했던곳이 구로역 근처, 집앞에 나가면 기차가 끝이 안보이게 가는게 보였던 기억

기차로 조암 외가에 갔던것도 희미하게 기억

임플란트 상태는 좋은데 잇몸 치료 정기적으로",4월 13일,,
1430,내잇몸리왜이러지,4월 13일,,
1431,커피를 마시는데 잇몸이 시원한,4월 13일,,2
1432,"저는 규제가 풀려도 마스크를 쓰고 관극다닐 예정입니다
마스크속에서 개방하던 잇몸을 배우한테 드러내기엔 제가 아직 부끄러움이 많아서 ..((",4월 13일,,4
1433,나 지금 잇몸 다말랐다….,4월 13일,,
1434,,,,
1435,리시브 자세 히나타한테 배웠을 생각하니 잇몸웃음,4월 13일,1,3
1436,이는 여전히 뽀득뽀득 잘 닦임. 잇몸 때문에 이 칫솔 고른 이래로 단 한 번도 후회하지 않는 선택... 넘나리 좋다. 큐라덴으로 양치하고 나서부터 잇몸 건강도 많이 좋아졌음.,4월 13일,1,1
1437,,,,
1438,마취풀리면 아플예정...지금은....그냥 내 잇몸이 타서 좀 쓰다..,4월 13일,,
1439,잇몸 냅다 잘림,4월 13일,,
1440,"자다왔는데
우리 할머니가 내 입안에 무슨 비방같은거 하는 꿈 꿨음
얼굴에 뭘 적고 빨간 펜으로 잇몸 중심을 가로지르면서 선을 자꾸 그으셨음",4월 13일,,18
1441,요근래 너무 귀여워서 이렇게 잇몸 마른거 처음이어서 신선했어….진심 이렇게 마스크 펄럭거리면서 봄 ㅋㅋㅋㅋㅋㅋ,4월 13일,,1
1442,기운 없어서 으어어 하다 영상 보니 자동으로 잇몸만개된다ㅋㅋㅋ 덕질짱,4월 13일,,
1443,"@E_____e44444
 님에게 보내는 답글",4월 13일,,1
1444,"나 사랑니 남 가좍드라
ㅋ ㅋ ㅋㅋㅋㅋㅋㅋㅋ 위에 두개는 다행히 제대로 생겨먹었는데 다 잘 파묻혀있고 하나만 잇몸 뚫고 일부분이 ㅎㅇ하고 있어서 아픈거였다고 함
밑에 두개는......... 40도 이하로 누워있었음 ... 하지만 다 잇몸 안에 있어서 급하게 안뽑아도 된대요",4월 13일,,
1445,나지금잇몸만개함,4월 13일,,
1446,"우리 하쮸 잇몸도 예쁘네!
붓기없이 치아랑 샥 이어져 있는게 건강한 잇몸 ㅎㅎㅎ",4월 13일,1,2
1447,"@pakmingming
 님에게 보내는 답글",4월 13일,,1
1448,에디 뉴트 레드메인이랑 신비한 동물들 졸귀탱 농도 매우 위험 수준이라 보는 내내 마스크 안에서 웃느라 잇몸 말라비틀어질 뻔… 귀여움에 약한 분들은 신동덤 보기 전에 잇몸 기름칠 필수…,4월 13일,1,4
1449,"제호학생 진짜 너무 귀엽다
입 꾹 다물었다가 미소가 점점 밝아질 때가 진짜..........잇몸이 마르다 못해 가뭄이야",4월 13일,,
1450,"제 적폐드림 맛잇게 먹어주세요
부끄,,, 근데잇몸만개",4월 13일,,5
1451,"양치 제대로 할게 미안
잇몸 부어서 피 존나 났다",4월 13일,,1
1452,"허참, 거참. 하이고 차암내. 별 진짜. 허고 백천 남사스러워하는데 잇몸 마르게 웃고있음. 아 백천이 백자배 사고, 검존이 사질이라 내가 저 어린것을 어떻게....하다가 사귀게 된건데 워낙 청명이가 연하같지 않아서 다들 아...하고 넘어감. 백천도 아...하고 넘어감. 근데 이렇게 귀여운 연하남친",4월 13일,,4
1453,하… 잇몸 가뭄 비상임…,4월 13일,,
1454,"@pakmingming
 님에게 보내는 답글",4월 13일,,1
1455,에디 뉴트 레드메인이랑 신비한 동물들 졸귀탱 농도 매우 위험 수준이라 보는 내내 마스크 안에서 웃느라 잇몸 말라비틀어질 뻔… 귀여움에 약한 분들은 신동덤 보기 전에 잇몸 기름칠 필수…,4월 13일,1,4
1456,"제호학생 진짜 너무 귀엽다
입 꾹 다물었다가 미소가 점점 밝아질 때가 진짜..........잇몸이 마르다 못해 가뭄이야",4월 13일,,
1457,"제 적폐드림 맛잇게 먹어주세요
부끄,,, 근데잇몸만개",,,
1458,"@fxxkinotoko
 님에게 보내는 답글",4월 13일,,
1459,"빡친다 진짜 기만도 정도껏이지 (잇몸만개)
내가 섷홓 때려친다 때려쳐 어??
뭐야 럽펜에스야 뭐야~~~!!!??",4월 13일,,4
1460,잇몸마른다,4월 13일,,
1461,"@hw_concurrenc
 님에게 보내는 답글",4월 13일,,1
1462,"발치안한 사랑니 잇몸, 맞닿은 볼쪽 부분이 부어서 아프다.. 왼쪽 귓구멍 아프고 침삼킬때도 왼쪽 머리까지 아픔.. 인후통도 있고 기침은 많이 줄었는데 하기는 해.. 하면 얼굴에 압력차면서 머리 더워지고 귓구멍 따끔하게 찢어지는 기분이여.",4월 13일,,
1463,커미션 신청하신 분들이 내 그림 받고 좋아하시면 너무너무 뿌듯하고 기쁨...ㅠ 나중에 개인트위터에 올리셔서 자랑까지 해주시는거 보면 뿌듯함의 광대가 올라가서 잇몸까지 말라버리는 기분...////,4월 13일,,4
1464,"공공장소에서 포타알림이와도
그포타를 몰래읽고있을때도
만개한 잇몸을 숨기지 못한다고",4월 13일,,1
1465,"팔굽혀펴기가 뭐라고 이렇게 가슴이 아프지
오늘은 잇몸일으키기로 때워야지",4월 13일,3,9
1466,"마스크써서 다행이다 
실시간으로 양요섭 던던댄스 보고 잇몸 개방했음ㅠ",4월 13일,,
1467,아니 요즘 뭔일났음? 진짜 너무좋아서 잇몸만개 ㄹㅈㄷ임 시험그런거 모르겠고 걍 탐라가 너무 좋을뿐,4월 13일,,
1468,"아니에요! 제가 아직 한국어를 잘 못해서...  잇몸이 너무 귀여워서 한국어를 읽을 수 없어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아 귀여워…",4월 13일,1,
1469,[유머] 치과의사가 싫어하는 사람 : 이 없으면 잇몸으로 산다는 사람......한의사가 싫어하는 사람 : 밥이 보약이라고 하는 사람........ 학원 강사가 싫어 하는 사람 : 하나를 가르치면 열을 아는 사람,4월 13일,,
1470,확실히 나이가 드니까 잇몸 빵꾸난거도 잘 안메꿔지네,4월 13일,,1
1471,이렇게 잇몸이 붓다간 짱구꼴 못면하겟군,4월 13일,,4
1472,키스해줘. 입술이 부르틀 때까지. 혀에서 피가 나고 잇몸이 찢어져도 좋으니까.,4월 13일,,
1473,일욜에 병원 문도 안열고 타이레놀 하나로 버티느라 몸이 힘들었는지 잇몸 붓고 혓바닥돋고 입안 난리났다,4월 13일,,1
1474,잇몸마른다,4월 13일,,
1475,"@hw_concurrenc
 님에게 보내는 답글",4월 13일,,
1476,저는 목차만 여러번 리젝 당했더니... 그 사이에 잇몸이 흔들흔들. 잇몸관리 잘하세요. 안그러면 전반전인 컨디션이 무너지더라고요. 힘내세요!,4월 13일,,
1477,"우리 춘희 평생 집사 찾아요 !! 
길생활하는 동안 발바닥이랑 콧등에 상처 있었는데 그거도 다 낫고 잇몸 부은것도 다 낫고 이제 진짜 집고양이 다 됐어요!! 
입양 잘 가서 사랑 받을 일만 남았네요 ㅎㅎ 
우리 춘희 모셔주실 집사님 나타나주세요",4월 13일,49,51
1478,"저래놓고 컷씬에서도 웃는다는 게 진짜 잇몸미소 짓게 만드는 
ㅠ
너의 그 여유로움 사랑해",4월 13일,,1
1479,미치겠다 진짜 너무 귀여워서 잇몸 만개중,4월 13일,,1
1480,뒤에 체리 사진 떴을 때 잇몸 마르는 줄 알았네요,4월 13일,1,5
1481,그치만 오늘은 잇몸에 피어싱 한 기분인 걸 ㅠ_ㅠ,4월 13일,,
1482,잇몸치료 받고 먹어도 될 정도의 부드러움,4월 13일,,
1483,나는 아직도 민주의 언니이이 유진이가 제 사과주스 먹어요 ㅠㅠㅠ 너무 좋음 안유진개얄밉 잇몸만개미소 ㅋㅋㅋㅋㅋ진짜 넘 귀여웠어서 ㅋㅋㅋ,4월 13일,,
1484,컷콜때 스띠비가 객석기준 오른쪽에 서는거 맞지..? 내 자리 중블 오른쪽인데 끼쟁이 홋띠비 볼 생각하니 벌써 잇몸 마름,4월 13일,,
1485,잇몸이뜨거워,4월 13일,,
1486,아니 신동덤 처음부터 이런다고? 하 비명지르면서 보는중.. 덤블도어 서사 나올때 마다 잇몸 마른다 진짜..  매즈 미켈슨 너무 섹시한 빌런이야.. 캐스팅 바뀐거 최고,4월 13일,,3
1487,샤월 잇몸 마르는거 알면서 이제야 이렇게 해주는거여? 너무하네 중말༼;´༎ຶ ۝ ༎ຶ༽ 이제라도 해주니까 고마워 #온유 #ONEW,4월 13일,9,28
1488,저절로 나오는 잇몸미ㅣ소,4월 13일,,
1489,"저 정도면 다행이게...
요즘 데스노트에서 눈물콧물 범벅으로 바닥에 기어다니는 은성이를 보며 잇몸이 마르도록 웃고 있는데 그건 진짜 어쩌지 큰일이다",4월 13일,,1
1490,"@syu_som
 님에게 보내는 답글",4월 13일,,
1491,"사실 요즘 현생에 넘 지쳐서 덕질이고 뭐고 내앞가림이 먼저다,,상태였는데 이거 풀영상보고 잇몸만개됨 마스크 끼고있어서 사회적체면 지킬 수 있었다",4월 13일,,
1492,아오.... 몸살이나 뭐 이런걸로 아픈건 없거든??? 근데 입술에 포진이랑 잇몸 아작나고 혀도 아작남 좆같음 시발.....,4월 13일,,1
1493,교정시작함..와 무슨 잇몸에 나사도 박을거래 험악하다,4월 13일,,1
1494,잇몸치료 받고 먹어도 될 정도의 부드러움,4월 13일,,
1495,나는 아직도 민주의 언니이이 유진이가 제 사과주스 먹어요 ㅠㅠㅠ 너무 좋음 안유진개얄밉 잇몸만개미소 ㅋㅋㅋㅋㅋ진짜 넘 귀여웠어서 ㅋㅋㅋ,4월 13일,,
1496,컷콜때 스띠비가 객석기준 오른쪽에 서는거 맞지..? 내 자리 중블 오른쪽인데 끼쟁이 홋띠비 볼 생각하니 벌써 잇몸 마름,4월 13일,,
1497,아오.... 몸살이나 뭐 이런걸로 아픈건 없거든??? 근데 입술에 포진이랑 잇몸 아작나고 혀도 아작남 좆같음 시발.....,4월 13일,,1
1498,교정시작함..와 무슨 잇몸에 나사도 박을거래 험악하다,4월 13일,,1
1499,스케일링 하실 생각은 없으시면서 '잇몸에서 피나는데 약 없나요' '구취가 요즘 심해졌는데 약 없나요' 하고 물어보지 마세요 ㅠㅠ 그러다 나중에 이 빼게 되면 고생에 비용에 만만치않죠... ㅠㅠ 꾸준히 스케일링 받으세요!,4월 13일,,
1500,살아있을 때 영구치가 빠지면 인간의 몸은 그 자리에 임시로 골조직을 만들라고 명령한다. 잇몸이 더 상하는 것을 막기 위한 일종의 자기치료로 의학용어로 ‘치조골 재생’이라고 부른다. 죽은 후 부패과정에 빠진 이는 이런 치조골 재생이 나타나지 않는다.,4월 13일,,
1501,나의 구불거리는 빨간머리가 싫다. 그의 입맞춤을 묻어둔 나의 주근깨와 그를 닮아 잇몸을 드러내는 나의 웃음이 싫다.,4월 13일,,
1502,꿈에서 잇몸? 볼이 부었는데 입 벌려서 보니까 하얀 곰팡이가 나있었어... 왜...?,4월 13일,,
1503,"@Eunyoun67690488
 님에게 보내는 답글",4월 13일,,3
1504,"@lov3iiii
 님에게 보내는 답글",4월 13일,,1
1505,ㅅㅂ 당일 발치 안 해준다고 해서 검사만 받고 약 받아왔는데.. 그냥 뽑아주지 시팔 시간 되는 날이 다음주 화요일밖에 없는데 그때까지 이 잇몸으로 살아야함? 너무 아파요,4월 13일,,3
1506,"@dobu_sibal
 님에게 보내는 답글",4월 13일,,
1507,"@v_Blossom_v
 님에게 보내는 답글",4월 13일,,
1508,저는 놀부님이 쇠붙이짤 가져올때마다 잇몸만개되는녀,4월 13일,,
1509,"@i_am_nariseul
 님에게 보내는 답글",4월 13일,,2
1510,"매복사랑니는 안나와도 잇몸 속에서 썩을 수 있어요... :-)
그러면 잇몸을 째고 턱뼈를 갈아낸 다음 쪼개서 꺼내야함",4월 13일,1,
1511,"@lovelovelove22i
 님에게 보내는 답글",4월 13일,,
