,내용,날짜,별점,재구매,한달사용기,종류
2397,3-4번째 구매하는 것 같아요 가격이 저렴해서 그때 그때 바꾸기 좋아요 치아교정할때는 어금니 칫솔 필수인 듯,2019-12-04,4,0,1,1
2398,저렴해서 샀는데 첨에 받고 허접한 중국산느낌의 포장에서 실망했지만 실사용에선 굉장히 좋습니다.,2019-12-04,5,0,1,1
2399,어금니 칫솔은 교정하는 사람들에게 꼭 필요한 것 같아요 교정기 사이사이에 청소 잘돼요!,2019-12-04,5,0,0,4
2400,칫솔모가 생각보다 힘이있어서 잘닦이고 사이즈도 적당합니다. 재구매할거에요.,2019-12-05,5,0,0,2
2401,아이가 타사 캐릭터제품보다 이걸 더좋아합니다...부드러워 그런듯합니다...재구매입니다,2019-12-05,5,1,0,1
2402,부드럽고 어금니 칫솔질에 딱이예요 배송 정말 빠릅니다,2019-12-05,5,0,0,4
2403,항상 이 칫솔만 사용합니다 ㅎㅎ 앞으로도 쭈욱~~,2019-12-05,5,1,1,1
2404,아주 잘 쓰고 있어요,2019-12-05,5,1,0,3
2405,저렴한 가격에 치과에서 판매하는 급의 치솔  득템했어요,2019-12-05,5,0,0,2
2406,언니집에서 이 제품사욤해보고 시켰는데 배송도 빠르고 생각지도 못한 선물도 주셔서 너무좋아요.,2019-12-05,5,0,0,3
2407,늘 최곱니다 ㅜ 가격도 품질도 ㅜ,2019-12-05,5,1,0,2
2408,칫솔에 케이스가 있어서 위생적이고  포장도 개별포장이라 고급스럽습니다,2019-12-06,5,0,0,3
2409,잇몸에 부드럽고 좋습니다,2019-12-06,5,1,0,2
2410,교정중인 아이가 잘 사용중입니다,2019-12-06,5,1,0,3
2411,칫솔 상태좋고 치실 혀크리너도 사은품으로 주심,2019-12-06,5,0,0,1
2412,가격대비 좋습니다...,2019-12-06,4,0,1,2
2413,이중슬림모랑 같이 주문해봤는데 단단한거 보다는 부드러운모가 더 좋으네요,2019-12-06,3,1,0,3
2414,교정해서 교정용 칫솔 샀는데 아주 맘에 듭니다ㅎㅎ 다 쓰면 재구매할게요~~~,2019-12-06,5,0,0,1
2415,포장상태좋고 칫솔좋음,2019-12-06,5,0,0,3
2416,좋습니다 가성비 좋아요,2019-12-06,5,0,0,2
2417,교정해서 교정용 칫솔 샀는데 아주 맘에 듭니다ㅎㅎ 다 쓰면 재구매할게요~~~,2019-12-06,5,0,0,3
2418,아들이 교정중이라 교정칫솔로 주문했어요~ 부드럽고 좋다고 하네요^^,2019-12-06,4,0,0,1
2419,이런 제품을 원했습니다 주변에서도 엄청 좋아하네요 번챃하세요,2019-12-06,5,0,0,2
2420,좋아요 맘에들어요 잘산거같아요배송도 정말 잘 어울려요 그리고 이불은 다음주중,2019-12-07,5,1,1,2
2421,항상쓰던칫솔입니다 다른곳 보다 저렴해서 구매했어요,2019-12-07,4,0,1,1
2422,좋아요  특히 유아는 치과치솔이 쓰기 좋은듯요,2019-12-07,5,0,0,2
2423,너무 부드러워요~~~,2019-12-07,3,0,0,1
2424,늘쓰는제품인데 역시좋아요,2019-12-07,5,0,1,3
2425,이건처음구매인데요 잘써볼께요,2019-12-07,5,0,0,4
2426,이제다른칫솔은 못쓰는걸요,2019-12-07,5,0,0,1
2427,자주 쓰던거라 좋아요,2019-12-07,4,0,0,3
2428,배송빠르고  칫솔모도 너무 만족요,2019-12-08,4,0,0,2
2429,항상쓰던제품입니다 50개샀는데아무것도안주시네요,2019-12-08,3,0,0,1
2430,아직 사용안해봤지만 후기믿고 구매했어요,2019-12-08,5,0,0,2
2431,딱딱한 칫솔 찾고있었는데 너무 조아옹,2019-12-08,5,0,0,2
2432,아직 사용안해봤지만 후기믿고 구매했어요,2019-12-08,5,0,0,2
2433,잘받아서 잘 사용하고 있습니다. 앞으로도 쭈욱 이용하겠습니다.,2019-12-08,5,0,0,4
2434,진짜 죠아용 또 살래요,2019-12-08,5,0,0,3
2435,칫솔 가성비 넘조아요,2019-12-08,4,0,0,3
2436,엄청 좋아요 앞으로 이것만  쓸것 같아요,2019-12-08,5,0,0,4
2437,한번 사서 써봤는데 좋아서 재구매합니다!!,2019-12-08,5,1,0,2
2438,아직 사용안해봤지만 후기믿고 구매했어요,2019-12-08,5,0,0,1
2439,잘받아서 잘 사용하고 있습니다. 앞으로도 쭈욱 이용하겠습니다.,2019-12-08,5,0,0,1
2440,작아서 꼼꼼히쑤시기좋아요,2019-12-09,5,0,1,3
2441,어금니 빤짝빤짝하게 잘닦이네요 시원합니다,2019-12-09,5,0,0,4
2442,싸고 좋아서 늘 사용중입니다.,2019-12-09,5,1,0,1
2443,아주 좋아요 치실로 어찌어찌 해왔었는데 어금니치솔로 닦으니 시원하게 잘닦이네요,2019-12-09,5,0,0,4
2444,좋아요 일년치 사놓고 써요,2019-12-09,5,0,1,1
2445,아직 써보지는 않았어요~ 그런데 낱개로 포장이 다 되어있어 좋은 것 같아요~^^,2019-12-09,3,0,0,3
2446, 합니다. 아주 좋아요.,2019-12-09,4,0,0,3
2447,싸고 좋아서 늘 사용중입니다.,2019-12-09,5,1,0,2
2448,부드러워서 정말 좋아요,2019-12-09,5,0,1,1
2449,너무 잘쓰고 있어요,2019-12-09,5,0,1,1
2450,싸고 좋아서 늘 사용중입니다.,2019-12-09,5,1,0,1
2451,가성비 최고네요~~  자주 이용하겠습니다,2019-12-09,5,0,0,3
2452,싸고 좋아서 늘 사용중입니다.,2019-12-09,5,1,0,1
2453,항상 잘 사용하고 있어요. 좋아요,2019-12-09,5,1,0,4
2454,싸고 싸며 쌉니다 싸서좋아요,2019-12-09,4,0,1,3
2455,5단계로 삿는데 이제야 개운한 느낌이 나네요 ㅋㅋ 감사합니다 ㅋ,2019-12-09,5,0,0,3
2456,단단해서 넘 좋아요 잘 닦이고 미세모보다 잇몸을 보호할 수 있어 좋아요 대신에 치실사용은 필수겠죠,2019-12-09,5,0,0,3
2457,계속 재구매중입니다. 근데 포장이 거꾸로되어왔어요 칫솔모가 안보이고 손잡이부분이 보임...,2019-12-09,5,1,0,1
2458,아직 써보지 않았지만 낱개 포장되어 좋았습니다~^^,2019-12-09,3,0,0,2
2459,엄청 빠른 배송^^  그리고 부드러운데 탄력있는 칫솔모가 쓱쓱 이를 깨끗하게 닦아주네요ᆢ잇몸도 안아프고  좋습니다,2019-12-10,5,0,0,2
2460,가격도 싸고 부드러워요,2019-12-10,5,0,0,4
2461,최고채고체거채고수거하새려,2019-12-10,5,1,0,2
2462,아직 사용전이지만 애들꺼 보니 어른들꺼도 좋을거 같네요,2019-12-10,4,0,0,3
2463,늘쓰던거라 부드럽고 좋아요,2019-12-10,5,0,0,2
2464,싸고좋음 진짜좋음 두번째구매임 맨날살거임,2019-12-10,5,1,0,3
2465,가격대비 좋아요~ 이번에도 재구매했어요~,2019-12-10,4,1,0,3
2466,치과에서 파는 칫솔보다 훨 좋아요 장치때문애 금방 흐물거리고 가격도 비싸소 여기꺼 시켜봤는데 교정하시는 분이라면 이거 써야함,2019-12-10,5,0,0,1
2467,두번째 구매입니다. 좋아요. 일반보다 슬림형이 더 잘 맞아요.,2019-12-10,5,1,0,1
2468,좋아요.너무좋아요좋아요.너무좋아요좋아요.너무좋아요좋아요.너무좋아요좋아요.너무좋아요,2019-12-10,5,0,0,1
2469,아직 사용전이지만 칫솔모는 부드럽고 섬세해보이네모,2019-12-10,4,0,0,3
2470,4세 5세 애들 치아 사이사이 닦기도 좋아용 굳굳 저렴하게 잘 샀어요,2019-12-10,5,0,0,4
2471,처음 써봤는데 신세계입니당ㅋ 좀 번거롭긴해도 치아 사이사이 잘 닦여용ㅋ,2019-12-10,5,0,0,4
2472,아쭈우 조아용 양치 깨끗하게 되니까 개운합니당ㅋ,2019-12-10,5,0,0,4
2473,잘 사용하고 있습니다.,2019-12-10,5,1,1,1
2474,항상 사용 하고 있어요~ 좋아요~~~~ 잘 쓸께요 ~^^,2019-12-10,5,0,0,2
2475,칫솔 배송도 빠르고 부드럽게  슥슥슥 잘 닦입니다^^최고에요,2019-12-10,5,0,0,1
2476,쓰기 좋아요. 편합니다.,2019-12-10,5,1,0,4
2477,칫솔 처음 시켜봤는데 만족도 너무 좋아요 아이가 아파하지도 않고 자주 시킬께요,2019-12-10,5,0,0,1
2478,너무너무너무좋아요 배송도 너무 빨라요,2019-12-10,5,0,0,4
2479,아기가 자극없이 이를 잘닦네요^^ 스스로 깨끗하게 잘 닦아서 좋습니다,2019-12-10,5,0,0,1
2480,사은품까지 보내주셨네요 잘 쓸께요 감사합니다~,2019-12-10,5,0,0,2
2481,아중슬림모는 부드럽네요 잇몸에 자극이 없어사 좋아용,2019-12-10,5,0,0,2
2482,아직 안써봤어요. 치과에서 추천해준 칫솔보다 저렴해서 구매했어요.,2019-12-11,3,0,0,3
2483,가성비 좋습니다. 재구매율100,2019-12-11,4,1,0,1
2484,저렴한가격에 득템구구국,2019-12-11,3,0,0,1
2485,지난번에도 여기서 샀어요 좋아요 !,2019-12-11,5,0,0,1
2486,부담없이 자주교체할수 있겠네요,2019-12-11,4,1,0,2
2487,좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~,2019-12-11,4,0,0,3
2488,항상 쓰던거라 좋아요~~^^,2019-12-11,5,0,0,1
2489,저렴한가격에 득템구ㅅ구수구,2019-12-11,3,0,0,1
2490,좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~ 좋아요~~,2019-12-11,4,0,0,1
2491,뻣뻣하지만 치석제거에 굳~// 매일 닦기엔 좀 부담스럽고 슬림모랑 같이 번갈아 쓰거나 어금니 칫솔 같이 써야 치아 사이사이 닦여용ㅎ,2019-12-11,5,0,0,3
2492,저렴한가격에 득템 굿굿,2019-12-11,3,0,0,3
2493,교정중인 아이용으로 늘 쟁여놔요.,2019-12-11,3,1,0,3
2494,지난번에도 여기서 샀어요 좋아요!,2019-12-11,5,0,0,3
2495,항상 구매해서 쓰고있는 제품인데 만족합니다,2019-12-11,5,0,0,1
2496,만족합니다 어아뉴타,2019-12-12,5,0,1,3
2497,조아요잘쓸께요~^^,2019-12-12,4,0,0,1
2498,여러개 사두고 쓰는중이에요! 세정력은 일반형보다 별로지만 자극이 덜해서 좋아요 !,2019-12-12,4,0,1,1
2499,여기저기 두고 쓰려고 여러개 구입했어요 근데 교정기에 칫솔모가 자주 걸리네요 ㅠㅠ,2019-12-12,4,0,1,3
2500,치과 칫솔이고 작다고해서 구입했어요.길이는 아주 작진 않은데 폭이 좁아서 안쪽까지 닦이네요.,2019-12-12,4,0,0,0
2501,"초미세모라고 있어서 주문했는데 임산부, 암환자분들 쓰는거네요ㅠ 젤 주문많이했는데",2019-12-12,2,0,0,1
2502,칫솔 튼튼하고 배송도 빠릅니다!!,2019-12-12,5,0,0,2
2503,"8살 아이가 치아 교정하면서 잇몸이 너무 부어 아파해서 부드러운걸 찾다 주문했는데, 워낙 부드러워서 이전보다 수월하게 양치질 가능합니다. 만족합니다.",2019-12-12,5,0,0,1
2504,그닥 부드럽지않고 그냥 그래요!!!,2019-12-12,3,0,0,1
2505,부드럽고 좋네요 추천,2019-12-12,5,0,1,1
2506,아이가 교정해서 주문했는데 괜찮다하네요!!,2019-12-12,4,0,0,1
2507,치아 사이 낀 음식물을 잘 제거할수 있어요,2019-12-13,4,0,0,4
2508,탄력있고 좋아요. 배송도 빠릅니다. 집에서는 케이스 사용안하는데 다 씌워져 있어서 버리려니 아깝고 환경오염 될거같아요.,2019-12-13,5,0,0,3
2509,치과에서 추천받아 처음 어금니칫솔 써 봤는데 이젠 이거 없으면 안되게 되었네요. 싼 가격에 좋은 품질이라 만족합니다^^,2019-12-13,5,0,0,4
2510,치과에서 추천받아 처음 어금니칫솔 써 봤는데 이젠 이거 없으면 안되게 되었네요. 싼 가격에 좋은 품질이라 만족합니다^^,2019-12-13,5,0,0,4
2511,좋은 상품 좋은 가격으로 재구매 하여 꾸준히 사용중이에요,2019-12-13,4,0,0,2
2512,탄력있고 좋아요. 컬러 지정할수있었음 좋겠어요. 알록달록 좀 촌스럽네요.,2019-12-13,5,0,0,2
2513,일반으로 구매했는데 쫌 아파요... 칫솔이 다 거기서 거기겠지 하고 싸길래 시켰는데 평소에 쓰던 칫솔이 부드러운거였나 봐영ㅋㅋㅋ 20개 시켰는데 저걸 다 어떻게 쓰지 막막해여 다시 사긴 돈아깝고ㅠ 칫솔상태는 좋아요 다만 제가 평소에 부드러운걸 썼다보니 잘 안맞는거같아여 딱딱한거 좋아하시는 분들 한테는 좋을꺼 같아여,2019-12-13,4,0,0,3
2514,치과에서 사서 쓰던 칫솔이랑 완전 같아요~ 너무 싼 가격에 잘 샀어요~ 처음이라 하나만 사봤는데 이제 여기서 계속 주문해야겠어요,2019-12-13,5,0,0,2
2515,좋은것 같아요 배송도 빠르고,2019-12-13,5,0,1,4
2516,가성비도 좋고 품질도 좋아요,2019-12-13,4,0,0,3
2517,배송도 빠르고 가격도 저렴하게 잘 구매한것 같아요,2019-12-13,5,0,0,1
2518,기존에 사용하고 좋아서 재구매했어요. 빠른배송으로 편하게 이용합니다,2019-12-13,5,0,0,2
2519,굿 배송빠르고 이 칫솔이 제일 잘닦여요,2019-12-13,5,0,0,2
2520,아기때부터 쭉 ~~~~~  가 봅니다,2019-12-13,5,0,0,2
2521,가성비 좋은 교정칫솔이에요 치과에서 받은 칫솔과 차이를 못느껴 꾸준히 구매해서 사용합니다,2019-12-13,4,0,0,1
2522,칫솔모가 힘있어서 잘닦여요. 재구매 할거에요~,2019-12-13,5,0,1,2
2523,이번에  처음 구입해 봤는데 너무 좋네요^^,2019-12-13,5,0,0,4
2524,부드럽게 잘 닦여요,2019-12-13,4,0,0,2
2525,배송빨라서 좋았어요~~,2019-12-13,5,0,0,3
2526,착한 가격에 배송도 빠르고 잘 사용하겠습니다.,2019-12-13,5,0,0,3
2527,좋아요 써보고 잘닦였음하네요,2019-12-14,5,0,0,4
2528,싸고좋아요 배송도빠르고,2019-12-14,5,0,0,2
2529,저렴하게잘구매했어요,2019-12-14,5,0,0,4
2530,배송도 빠르고 좋았습니다,2019-12-14,5,0,0,1
2531,배송도 빠르고 좋아용,2019-12-14,5,1,0,1
2532,처음 써봤는데 제품 만족해요 부드러워서 피도 안나고 좋아요,2019-12-14,4,0,0,2
2533,여러번 썼던거라 괁닪을거라고 생각해요,2019-12-14,4,0,0,2
2534,너무 맘에 들어요 이때운것 사이 넓은 부분 어금니 뒷 부분 닦기 좋아요,2019-12-14,4,0,0,3
2535,괜찮겠죠 여러번 써본거라..,2019-12-14,4,0,0,1
2536,두번째 구입하였습니다 너무 좋아서 주변분들두 추천하였습니다,2019-12-14,5,1,0,1
2537,교정칫솔은 많이 필요해서 한번에 샀네요,2019-12-14,5,0,0,3
2538,칫솔 21개 구매했에요~   이정도면 1년 동안 가족들이 쓸 양이더라구요 칫솔은 무난합니다  어짜피 주기적으로 갈아야하니 너무 비싼건 좀 그렇더라구요 통은 제가 빈 통에 넣은거입니다. 칫솔마개가 있어서 참 좋아요,2019-12-15,5,0,0,3
2539,칫솔모가 생각보다 부드럽지않고 이 사이사이 잘닦이는 느낌은 없어요 참고하세요,2019-12-15,2,0,0,0
2540,가성비가 좋아 재구매 다시합니다,2019-12-15,5,1,0,2
2541,늘쓰던거라 만족합니다 배송빠르고 좋아요,2019-12-15,5,0,0,2
2542,좋아요 잘쓰고있어요ㅎ,2019-12-15,4,0,1,4
2543,다 좋은데..칫솔모가 빨리 벌려지는거 같아 자주 바꿔요,2019-12-16,5,0,1,2
2544,유아꺼보다는 탄성이 있지만 좋아요.,2019-12-16,5,0,0,1
2545,모가 작고 부드러워요.,2019-12-16,5,0,0,1
2546,매우만족합니다 굿굿,2019-12-16,5,0,0,1
2547,매우만족합니다 굿굿,2019-12-16,5,0,0,1
2548,져렴하고 좋아요. 일반제품보다 부드럽고 잘닦이고..강추..,2019-12-16,5,0,0,1
2549,교정용 칫솔이라 잘 닦이네요.감사합니다,2019-12-16,5,1,1,3
2550,어금니에 크라운를 씌워 칫솔질 할때  잘 안 닦겼는데 어금니 칫솔 구매하고  사용하니 좋아요,2019-12-17,5,0,0,4
2551,계속쓰고있어요~~~~~너무좋아요,2019-12-17,5,1,1,3
2552,잇몸 안좋으신 엄마가 써보시고 좋다고해요,2019-12-17,5,0,0,2
2553,항상 잘쓰고있어요 매번 재구매 합니다 !! 잘닦여요,2019-12-17,5,0,0,2
2554,어금니 닦기 진짜 좋고 잘닦여요 앞니닦을때도 길어서 정말 편해요,2019-12-17,5,0,0,1
2555,했어요 항상 잘쓰고있어요,2019-12-17,5,0,0,4
2556,칫솔모가 부드러워서 잇몸이 많이 부어오르는 저녁에 잘 쓰고 있습니다,2019-12-17,5,0,1,1
2557,부드럽고 아주 좋아요,2019-12-17,5,0,1,2
2558,늘 여기서만 구매 합니다.,2019-12-17,5,0,0,2
2559,항상쓰는 칫솔이예요,2019-12-17,5,0,0,3
2560,잇몸이 아프지않고 좋아요,2019-12-17,4,0,1,3
2561,부드럽고 잇몸이 아프지 않아서 좋습니다.,2019-12-17,5,0,0,1
2562,항상 여기서만 구매해요 칫솔이 작아서 구석구석 닦기 좋아요 이번에 이중슬림모로 처음 구매해보는데 기대되네요,2019-12-17,4,0,0,2
2563,두번째 구매네요. 칫솔모의 강도나 부드러움도 적당하고 개인적으로 사이즈가 크지않아서 좋아요. 어금니용이나 다른 용도의 칫솔을 따로 안쓰더라도 구석구석 닦을 수 있어요.,2019-12-17,5,0,0,2
2564,좋아요 재주문할께요,2019-12-17,5,0,0,4
2565,늘사용하는제품입니다,2019-12-17,5,0,0,4
2566,부드럽고좋아서 재구매했습니다,2019-12-17,5,0,1,3
2567,좋아요 만족합니다!,2019-12-17,5,0,0,4
2568,부드러운데 그렇다고 칫솔모가 금방 벌어지지않아서 좋아요 한달됐는데도 아직안바꾸게 되네요,2019-12-18,5,0,1,3
2569,기존칫솔보다 부드러운데 그렇다고 바로 해지거나 그러지않네요 한달정도 썼는데도 칫솔모가 거의그대로에요,2019-12-18,5,0,1,1
2570,디자인 이쁘고 퀼리티 이뻐요,2019-12-18,5,1,0,3
2571,치과용 미세모 칫솔만 늘 사용했었는데 이번 제품도 아주 좋은것 같아요~~,2019-12-18,4,0,0,1
2572,좋아요좋아요좋아요좋아요,2019-12-18,5,0,0,1
2573,디자인 이쁘고 퀼리티도 높아요,2019-12-18,5,1,0,2
2574,잘받았습니다~~~~~,2019-12-18,4,0,0,3
2575,디자인 이쁘고  퀼리티도 높아요,2019-12-18,5,1,0,1
2576,사용하기 좋지만 마모가 쉽게 될 것 같아요 아이가 한 두 번 사용했는데 칫솔모가 벌어진듯..,2019-12-19,4,0,0,2
2577,이중모라서 좋아요  그런데 쉽게 마모되는것 같아요,2019-12-19,4,0,0,2
2578,가성비 좋고 무난해요,2019-12-19,5,1,0,2
2579,가성비 좋고 무난합니다,2019-12-19,5,1,0,1
2580,생각보디 엄청 딱딱해서 쫌 아퍼요,2019-12-20,2,0,0,1
2581,좋아요 아주아주 좋아요 아주아주 좋아요 아주아주 좋아요 아주아주 좋아요 아주아주 좋아요 아주아주 좋아요 아주아주 좋아요 아주아주 좋아요 아주아주 좋아요,2019-12-20,5,1,0,1
2582,어금니 양치할 때 좋아욥,2019-12-20,4,0,0,4
2583,잘닦여요 근데 윗부분은 괜찮은데 아랫부분모가 좀 뻣뻣한느낌?  그래도 잘닦여서 좋아요 구매 잘한거같아요,2019-12-20,5,0,0,1
2584,아들 교정하는데 쓸려고 샀어요,2019-12-20,5,0,0,3
2585,가성비 좋네요 잘 사용중입니다,2019-12-20,5,0,1,3
2586,항상 잘 쓰고 있어요 저희엄마도 한번 써보시더니 좋다고 해서 더 구매했습니다 앞으로도 번창하세요,2019-12-20,5,0,0,0
2587,교정칫솔 샀는데 아들이 좋다하네요^^,2019-12-20,4,0,0,3
2588,어금니 깊은쪽 양치할때 좋아요,2019-12-20,4,0,0,4
2589,잘닦이고 좋아요..,2019-12-20,4,0,1,1
2590,두번째구매 좋아요!~~,2019-12-20,5,1,0,1
2591,이칫솔만 씁니다 저렴하니 좋아요,2019-12-20,5,0,0,2
2592,매번 쓰는 제품인데 편하고 좋아요,2019-12-20,5,1,0,4
2593,엄마 드리려고 샀어요  치아가 썩어서 치료받고있는데 이거 사용하면서 더는 안썩길 바래요 엄마가 좋대요,2019-12-20,5,0,0,1
2594,교정하고 있어서 여러개 구매했어요,2019-12-20,4,0,0,3
2595,초등생 아이가 쓰기 딱 좋아요.. 추천합니다,2019-12-20,5,0,0,2
2596,다쓰면 또 사러올께요,2019-12-20,5,1,0,1
2597,가격도 저렴하고 배송도 빠름빠름요^^!!,2019-12-20,5,0,0,3
2598,배송도 빠르고 잘 닦여요 항상잘쓰고있습니다 최고예요,2019-12-20,5,1,0,3
2599,좋은 상품 감사드려용,2019-12-20,5,1,0,3
2600,배송이 매우 빨랐어요! 칫솔도 부드러워서 좋어용,2019-12-20,5,1,0,2
2601,항상 쓰던칫솔 깔끔해서,2019-12-20,5,0,0,3
2602,좋아요 좋아요~^^,2019-12-21,4,1,0,1
2603,쓰고좋아서 또샀어요ㅎㅎ,2019-12-21,5,1,0,2
2604,온 가족이 쓰는데 넘~~ 조아요~,2019-12-21,5,1,0,1
2605,좋아요 좋아요~^^,2019-12-21,4,1,0,1
2606,좋아요 좋아요~^^,2019-12-21,4,1,0,2
2607,저는 돔형보다는 일반형이 좀더나은거같네요,2019-12-22,5,0,0,4
2608,늘 쓰는 제품이라 재구매합니다,2019-12-22,5,0,0,1
2609,가격도 저렴하고 좋아요 ㅎㅎ 또 사러 올게용,2019-12-22,5,0,1,2
2610,배송빠르고 서비스좋아요,2019-12-22,5,0,0,3
2611,또 살거에요 ㅎ 좋아요 가격도 저렴하고,2019-12-22,5,0,1,1
2612,늘 언제나 쓰는 제품이라 재구매합니다. 유치원 보내려고 이름 새긴 칫솔 주문도 했는데 아이가 너무나 좋아하네요,2019-12-22,5,0,0,4
2613,매우만족스러워요 너무잘산거같아요,2019-12-22,5,0,0,2
2614,매우만족스러워요 너무잘산거같아요,2019-12-22,5,0,0,1
2615,돔형보다는 일반형이 살짝 뾰족모양이네요 어금니 구석이 더 잘닦일꺼같네요,2019-12-22,5,0,0,4
2616,전에 쓰던제품이었네요  잘쓰고 있습니다,2019-12-23,4,0,0,4
2617,일반 미세모 칫솔보다 탄력있고 작아서 구석구석 닦기 편리합니다~,2019-12-23,4,0,0,2
2618,일반이랑 민감형 두가지 8개씩 구매했는데..일반형을 먼저 사용해서 민감형은 아직 모르겠네요. 어째든 치과칫솔은 솔부분이 작아서 구석구석  닦을수 있어서 좋습니다~,2019-12-23,4,0,0,3
2619,잘쓰고  있어요~~~,2019-12-23,4,0,0,4
2620,주기적으로 사는 칫솔이에요~^^  가성비 갑이에요~,2019-12-23,5,0,0,1
2621,배송빠릅니다. 저렴하게 잘 구입했습니다,2019-12-23,5,0,0,2
2622,부드러워요 재구매해요,2019-12-23,5,0,0,1
2623,가격이 저렴해서 부담없이 편하게 사용할 수 있어요,2019-12-23,4,1,1,1
2624,"어금니쪽을 따로 잘 관리해보려고 구입했는데,정작 사용법은 잘 모르겠어요.칫솔처럼 쓸어 내리듯 닦아내는건지,위아래로 문지르기만 하면 되는건지 저같은 사람을 위해 어금니칫솔 사용법을 올려주셨음하는 바램입니다.",2019-12-23,4,0,0,4
2625,이중슬림모이면서 헤드가 작은것은 어금니 안쪽까지 잘 닦이는지 시험삼아 한개만 구매해 봤어요.치과에서 어금니쪽이 잘 안닦인다며 어린이칫솔을 한번 써보라 그러네요.,2019-12-23,4,0,0,2
2626,이중슬립모는 저에게 가장 잘맞는 칫솔인것 같아요.사용하던 제품 다쓰고 여기 쇼핑몰에서 처음 구매합니다.,2019-12-23,5,0,0,2
2627,"아직 써보진 않았지만,좋을것 같아요",2019-12-23,4,0,0,1
2628,배송빠릅니당ㅎㅎ감사합니다,2019-12-24,5,1,0,3
2629,특가칫솔은 한묶음이 1개로 취급되어서 혀클리너가 안나오나보군요. 개별 칫솔마다 캡이 제공된 점은 좋았습니다. 어쨌든 칫솔모가 괜찮은것 같은데 잘 쓰겠습니다.,2019-12-24,4,0,0,1
2630,"칫솔 사용해보니 적당히 부드럽고 칫솔모가 작아서 구석구석 잘 닦여요~. 다만 칫솔 색깔이 좀 더 다양하면 좋을듯 싶어요. 가족이 여럿이면 색으로 구분하는데, 단 3가지 색이니 그게 불편하네요.",2019-12-24,4,0,1,1
2631,몇년째 같은제품쓰는데 항상 만족합니다,2019-12-24,5,0,0,1
2632,전에도 미세모를 사긴했는데 피곤하면 그것마저 아파서 진짜 진짜 미세모로 샀어요. 진짜 확실히 부드럽고 빳빳한 느낌이 없어요.,2019-12-24,5,1,0,1
2633,칫솔모가  얇고  부드러워서 구석구석 잘 닦여서 이것만 쓴지가 꽤되엇어요 만족합니다,2019-12-24,5,0,0,1
2634,잘사용중에있습니다~~~,2019-12-25,5,0,1,1
2635,칫솔 좋아요 가족들도 좋아하구요,2019-12-25,5,0,0,2
2636,칫솔 떨어질때 되면 항상 구매하는곳이예요.,2019-12-25,5,0,0,2
2637,아이들것 사고 좋아서 성인것도 사서 썼는데 좋아요. 올슬림모 구석 닦여서 상쾌해요. 추후 구매의사 있어요,2019-12-25,5,0,0,3
2638,저렴하게 구입했네요 처음써보는데 잘 써보겠습니다~,2019-12-25,5,0,0,1
2639,칫솔 떨어지면 항상 구매해서 사용중입니다~,2019-12-25,5,0,0,4
2640,아이들것 사고 좋아서 성인것도 사서 썼는데 좋아요. 올슬림모 구석 닦여서 상쾌해요. 추후 구매의사 있어요,2019-12-25,5,0,0,2
2641,아이들 것 사고 좋아서 성인것도 사서 썼는데 좋아요. 올슬림모 구석 닦여서 상쾌해요. 추후 구매의사 있어요,2019-12-25,5,0,0,2
2642,아이들것 사고 좋아서 성인것도 사서 썼는데 좋아요. 올슬림모 구석 닦여서 상쾌해요. 추후 구매의사 있어요,2019-12-25,5,0,0,1
2643,잘사용중에있습니다~~~,2019-12-25,5,0,1,1
2644,처음써봅니다 싸게 구입했어요~,2019-12-25,5,0,0,2
2645,늘 사용하는제품 저렴하게 잘사서 씁니다,2019-12-25,5,0,1,2
2646,가격도 너무 저렴하고 빳빳해서 닦기 좋아요ㅠ 뭔가 시원한 느낌이랄까..,2019-12-25,5,0,1,2
2647,칫솔 떨어지면 항상 구매하는 곳입니다,2019-12-25,5,0,0,3
2648,쓰면쓸수록흡족합니다~^^,2019-12-25,5,0,1,4
2649,제 주문입니다. 좋으네요..,2019-12-25,4,0,0,2
2650,좋아요.. 좋아...,2019-12-25,4,0,0,1
2651,싼가격에기대안했는데 너무괜찮습니다~,2019-12-25,5,0,1,4
2652,좋아요 좋아요 좋아요,2019-12-25,5,0,0,3
2653,좋아요~~^^^^^^,2019-12-25,5,0,1,4
2654,처음써봅니다 싸게 구입했어요~,2019-12-25,5,0,0,1
2655,환자용 사용해 봤는데 이건 뭐 닦이는건지.. 진짜 환자도 이물질 제거 안될거 같은데,2019-12-26,3,0,0,2
2656,배송은 빨랐습니다 ㅇㅇ,2019-12-26,4,0,0,1
2657,치과에서 받은 칫솔이 좋아서 구매해봤는데 다르네요ㅠ,2019-12-26,3,0,0,1
2658,튼튼하고 잘 닦여 좋습니다^^,2019-12-26,5,0,1,2
2659,3줄모라서 좋아요-,2019-12-26,4,0,0,1
2660,"너무 뻣뻣하지도,부드럽지 않아서 좋아요",2019-12-26,4,0,1,2
2661,여기서만 구매해유ㅎ,2019-12-26,5,0,0,3
2662,부드러워서 좋은데 구석구석은 잘안되는것 같아 별하나 뺐어요~,2019-12-26,4,0,0,2
