,본문,날짜,리트윗,하트
1140,으악 꿈에서 준면이랑 계속 만났는데 치과? 데려오더니 카톡? 으로 사랑하자 뭐라뭐라 보냈는데 내가 답장 안하니까 이제 뭐 안 좋아하나 보네.... 이래서 황급하게 사랑해 보냄.. 평생 사랑한다....,4월 12일,,
1141,치과 의사든 미용사든 다 마경태 전속으로 하는 거지,4월 12일,,
1142,치과 가야 되는데 비가 오네..,4월 12일,,5
1143,"몸이 아픈데 병원가기가 어렵구 불편하구 돈도 없고... 그럼 '나는 봄' 센터로 가봐. 산부인과, 가정의학과, 치과, 정신과 의사선생님을 무료로 만날 수 있어. 월금 아침 9시~저녁6시까지 센터로 전화(02-6227-1541)해봐 #가출",4월 12일,,
1144,"4월에할거
미용실예약하기
피부과가기
치과에서 치료받기
일본어과외알아보기
트위터활동좀 활발히하기
안하면 금수임",4월 12일,,2
1145,아아 2년 넘어 레몬이 치과검진 왔더니 윗쪽 앞니 작은 거 두개가 모두 과잉치아고 영구치가 아니라고  어쩐지 모양도 좀 이상하고 너무 작다 싶었는데 잘못 난 거였구나 ㅠㅠㅠ,4월 12일,,
1146,안철수와 윤석열은 똑 같은 양아치과이다. 자기 책임을 남에게 전가하고 남이 잘한 것은 깎아 내리고 자기가 잘못한 것은 숨기고. 이건 내로남불도 정도를 한참 넘는다.,4월 12일,,
1147,"그녀들의 마주함,숨 공유,마음 공유!
엇갈린 시선, 공통된 두려움, 그 사이 가슴 속 심장에 박힌 서로의 초상화: 안타깝고 그리고 아름답구나

오늘아침 삼중허탕질원인:1인치이상 함박눈:교정치과 불꺼짐예약 고객에게문자연락이어렵더냐/PCR컴시스템먹통이라구-낼공항제출어떻게?!/회사문닫음",4월 12일,,2
1148,"그거 문제해결 해야돼서 나가봐야되고
치과도처리",4월 12일,,
1149,이제 치과가기 전에 ㄹㅇ 최후의 만찬 차려야함,4월 12일,,1
1150,일찍 자구 내일 이비인후과도 치과도 가야하는데 시러....... 외출시러 힝잉 병원보다 외출이 싫어서 싫어,4월 12일,,
1151,이상하면 치과를 가지,4월 12일,,
1152,"@Wonny_0
 님에게 보내는 답글",4월 12일,,1
1153,어제 치과갔는데 어어팟 안 빼서 노래들으면서 치료받았는데 리스키비너스 나오니까 너무웃겼어요 지금도 리스키비너스 듣는중 ㅋㅋ,4월 12일,,
1154,이제 치과가기 전에 ㄹㅇ 최후의 만찬 차려야함,4월 12일,,1
1155,일찍 자구 내일 이비인후과도 치과도 가야하는데 시러....... 외출시러 힝잉 병원보다 외출이 싫어서 싫어,4월 12일,,
1156,이상하면 치과를 가지,4월 12일,,
1157,"@so_rahh
 님에게 보내는 답글",4월 12일,,1
1158,"하영이 오랫동안 사랑니 못빼고 있었는데 
결국 빼야하는 시기가 옴 
태구가 그거 알고 밖에서 맛있는 거 사먹으면서 데이트 하자고 해서 나갔는데 
알고봤더니 치과 가는거였어ㅋㅋ

-맙소사.. 저 어린애 아니에요
-알아요ㅎㅎ 그래도 이렇게 안하면 안갈것 같았어요 라고 말하는 윤태구

#하영태구",4월 12일,1,10
1159,"병원 목록

1. 내일 오전에 정신과가서 울증약
2. 이번달 내로 치과 가서 스케일링
3. 피부과 가서 얼굴에 염증 치료 + 두피 염증 약",4월 12일,,
1160,교수님이 치과도 복수전공 하셔서 내 양악수술도 해줬으면 좋겠다 교수님 이것도 뼈잖아요ㅠㅠㅠㅠㅠ,4월 12일,,
1161,"@so_rahh
 님에게 보내는 답글",4월 12일,,
1162,지금까지 딴짓했어 이제 자야해 난 치과 2시예약한 사람이니까,4월 12일,,2
1163,"@no_more__E
 님에게 보내는 답글",4월 12일,,
1164,"하아,,, 치과가야하잔아",4월 12일,,
1165,"오늘? 암튼 할일
1. 쌤이랑상담하기
2. 치과가기
3. 뉴님 카페탐방 어쩌구... 겸 그냥게시글채울겸으로 낙서라도하기
4. 수학학원가서 수학에조져지기
5. 국어학원숙제하기
6. 양심에 찔... 리지는않을만큼의 시험공부

또뭐였지? 할거더있었는데",4월 12일,,2
1166,전....ㅎ 자러가요 낼 일찍 치과로 슝슝슝~ ,4월 12일,,2
1167,"로퓨 스페이스 잘 들었어 ㅎㅎ
다른 분들 스페이스에서 목소리 들었지만 오랜만에 호스트로 진행하는 거 들으니 다른 느낌ㅎㅎ
좋은 말만 해준 캐해도 고마워
아침까지 깨지 말고 푹 잘 자고 내일 치과도 잘 다녀와",4월 12일,,3
1168,"아이들이 실습에 임하기 전에, 그러니까 화요일 쯤 됐을겁니다. 치과의를 지망하지 않는 이상 카데바의 얼굴까지 들어내는 경우는 없습니다만, 혹시나 해서 헤드를 맡은 테이블의 입을 벌려보았던 기억이 나는군요.",4월 12일,,
1169,치과 국소 마취제에 들어있는 산화그래핀과 모겔론,4월 12일,16,15
1170,내일 치과 가야하는데 ㄹㅇ 귀찮다,4월 12일,,2
1171,"@Amagi_silo
 님에게 보내는 답글",4월 12일,,
1172,교수님이 치과도 복수전공 하셔서 내 양악수술도 해줬으면 좋겠다 교수님 이것도 뼈잖아요ㅠㅠㅠㅠㅠ,4월 12일,,
1173,"@so_rahh
 님에게 보내는 답글",4월 12일,,
1174,지금까지 딴짓했어 이제 자야해 난 치과 2시예약한 사람이니까,4월 12일,,2
1175,"@no_more__E
 님에게 보내는 답글",4월 12일,,
1176,,4월 12일,,
1177,"내일 꼭 할거 안할시..아쉬움
1.치과가기
2.치과갈라면씻어야함
3.빵사기
4.파스타먹기
5.츄러스도먹기
6.나간김에은행",4월 12일,,
1178,"@dorankun
 님에게 보내는 답글",4월 12일,,
1179,단거 너무 먹지 마라...치과간다 그러다,4월 12일,,
1180,"@HappySunny0625
 님에게 보내는 답글",4월 12일,,
1181,저 다니는 치과는 인형 안 주는데 인형 줬으면 좋겠어요 적어도 사랑니 뺄 때는... 오래 걸리니까 마취가 풀리고 너무 아파서... 마스크 줄만 꽉 잡았거든요 그랬더니 온몸에 힘이 너무 들어가서 구석구석 다 아파요...,4월 12일,,1
1182,원래 내일 학교에서 공부하는 계획이었는데 당장 수업끝나자마자 치과가게 생겨서 카페공부로 변경했다(´･∀･｀),4월 12일,,2
1183,므앵 낼 ㅊㅣ과가,4월 12일,,2
1184,"하지만 리츠 선배, 치과 치료가 아프니까 무서울 수도 있다고 생각합니다..우우, 어린거랑은 별개에요 수술도 하는 곳이잖아요?",4월 12일,1,
1185,"@9hhanim
 님에게 보내는 답글",4월 12일,,
1186,"후훗, 치과가 무섭다니 스~쨩은 아직 어리구나?",4월 12일,1,
1187,"치과 간 후타쿠치
..이건너무웄김씨팔",4월 12일,,
1188,"수요일에 휴가냈어
운동도 가고 치과도 가고 눈썹정리도 하러가고 미용실도 가고 영화도 봐야지
이중에 몇개나 할까",4월 12일,,
1189,"https://twitter.com/poke_fofofofoxy/status/1513519269010886661?t=syLV5lk33qqI3QY9gnowDw&s=19…
치과.",4월 12일,,1
1190,"@Jin_Balm
 님에게 보내는 답글",4월 12일,,1
1191,"@rlagmlwls_king
 님에게 보내는 답글",4월 12일,,
1192,"내일 꼭 할거 안할시..아쉬움
1.치과가기
2.치과갈라면씻어야함
3.빵사기
4.파스타먹기
5.츄러스도먹기
6.나간김에은행",4월 12일,,
1193,"@dorankun
 님에게 보내는 답글",4월 12일,,
1194,단거 너무 먹지 마라...치과간다 그러다,4월 12일,,
1195,"@Jin_Balm
 님에게 보내는 답글",4월 12일,,1
1196,"@rlagmlwls_king
 님에게 보내는 답글",4월 12일,,
1197,"@SSUU93006713
 님에게 보내는 답글",4월 12일,,2
1198,"@Jh_IrYs
 님에게 보내는 답글",4월 12일,,
1199,알바 질문 올려봣능데 다 도망치래서 네 도망치겠습미다 치과 진료예약이 날 살렸어,4월 12일,,1
1200,"돈까스 사준다하고 치과 데려온 사람 
 발치 위기에 처한 강아지",4월 12일,18,9
1201,"그르구보니까 나 오늘 치과가는거 맞지? 
왜 예약알림문자 안오지?",4월 12일,,
1202,왤캐.... 기력이 없으까 그러고보니 나 내일 치과가야해,4월 12일,,
1203,에임 좋은걸로 하자 왜냐면.. fps 에임이 안좋은 치과의사의 치과에 가는건 좀.. 그렇지 않아?,4월 12일,,2
1204,"주 인: 아 충치 생긴 것 같아
진호: 치과 가보십쇼
미 실: 으.. 치과 싫겠다.
창 혁: 이 좀 잘닦지 
빈우: 치과를 왜 갑니까 제가 있는데.
주 인: 오 이제 안 아픈 거 같아 안녕(끌려간다.)",4월 11일,,
1205,"다솜치과의원
부산 연제구 중앙대로 1091 4층 (출처 : 네이버 플레이스)",4월 11일,,
1206,한국 가고 싶다ㅠㅠㅠ 가서 치과 치료도 하고.. 창덕궁도 가고ㅜ 설악산도 가고ㅠㅜ 프로필 사진도 새로 찍어서 업뎃하고 싶고 타투도 받고 .. 하고 싶은 거 많다 흑흑,4월 11일,,10
1207,"치과 쪽이라고 하여도 큰 병원이고 내일부터 자신이 맡아야 할 환자가 몇 명인지 알고서야 말하나. 아무리 오프가 좋아도, 내 환자는 소중하다고 그러고 응급 환자가 치아를 다쳐서 오는 일이 한두 번도 아니고 자신의 역할도 나름 큰데, 저렇게 함부로 쉬라 마라 일해라 마라 말하는 것이 싫었음.",4월 11일,,7
1208,"@__they_are_mine
 님에게 보내는 답글",4월 11일,,1
1209,"@__they_are_mine
 님에게 보내는 답글",4월 11일,,
1210,"@raw_fraises
 님에게 보내는 답글",4월 11일,,
1211,"@_army_0613
 님에게 보내는 답글",4월 11일,,
1212,"그르구보니까 나 오늘 치과가는거 맞지? 
왜 예약알림문자 안오지?",4월 12일,,
1213,왤캐.... 기력이 없으까 그러고보니 나 내일 치과가야해,4월 12일,,
1214,에임 좋은걸로 하자 왜냐면.. fps 에임이 안좋은 치과의사의 치과에 가는건 좀.. 그렇지 않아?,4월 12일,,2
1215,"주 인: 아 충치 생긴 것 같아
진호: 치과 가보십쇼
미 실: 으.. 치과 싫겠다.
창 혁: 이 좀 잘닦지 
빈우: 치과를 왜 갑니까 제가 있는데.
주 인: 오 이제 안 아픈 거 같아 안녕(끌려간다.)",,,
1216,"@0n_the_rec_
 님에게 보내는 답글",4월 11일,,
1217,"치과치료꿀팁
치료받으면서뭐가 윙---!!!!! 돌아가는소리가 상당히 살벌하고 무서운데
그거약간 강남스타일 비트같아서
옵.옵옵옵오빤강남스타일
이러고있으면 하나도안아프고안무서움!!",4월 11일,,4
1218,와 나 내일 치과갈 생각에 잠이 안옴? 내가 이나이에 교정을? 그것도 이제 시작? 근데 충치치료를 곁들인? 하...,4월 11일,,1
1219,키미:치과갔다가 지하철타고 집에 가는데 자리가 없어서 입안에 피가나는걸 참고 서서 갔단 말이야. 근데 전화와서 말하다가 피흘러가지고 당황하고 사레들려서 막 피 토하고 있었는데 말이야. 다들 울면서 자리를 비켜주더라..참 편했어.,4월 11일,,
1220,"좋아
결정했어
이벤막날에연차내서
치과도가고..
은행도갔다와야지
절대골방에틀어박혀서이벤트만뛰려고하는게아닙니다",4월 11일,,5
1221,"치아교정을 다시 하고 싶다.
뭔가 불편한데 치과가서 상담만 하면 정상이라고 하는데..
난 왜 불편한거냐고",4월 11일,,1
1222,"치과 손잡고 가는 와기 섭마... 쿠다리는 씩씩하게 치료 잘 받고 나오는데 노보리는 쿠다리한테 손 잡아달라고 하는... 
▲: 쿠다리? 제 손 꼭 잡고 있으셔야 합니다. 알겠죠? 
어디 가면 안 됩니다. 
▽: 노보리... 생각보다 별로 안무서워.",4월 11일,6,17
1223,"@huasan_
 님에게 보내는 답글",4월 11일,,1
1224,"와 내일 필테 갔다가 치과 갔다가 카공하다 실강듣고 밀린공부해야대
레전드 바쁜날~~",4월 11일,,1
1225,영이 근데 치과 진료 한 1미터 떨어져서 봐도 다 보일 듯,4월 11일,1,
1226,헐띠발.. 알바 다시 하기 전에 치과 갈걸그랫다,4월 11일,,
1227,"오늘 한 일

출근하고 30분만에 병가내고 퇴근함(본좌 수습 사원임)

신경치료중인 아랫쪽 제2대구치가 윗쪽 대구치에 자꾸 건들여져서 자극받는 문제 때문에 이틀 동안 잠도 못자고 밥도 못먹고 숨도 제대로 못쉬는고로 치과에서 안 맞물리게 갈았음(와!마취안하고 갈았음)

귀가하자마자 기절함",4월 11일,,
1228,내일 치과가서 치아 삭제한부분 씌우고 묭실 들렸다가 카드발급하면 끝이당,4월 11일,,
1229,하.. 충치치료 한 곳에 또 충치생긴 것 같아... 며칠 전부터 좀 찌릿거리면서 아픔.. 아 치과 진짜 무서운데 엉엉ㅠㅠㅠㅠㅠㅠㅜㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜㅠㅜㅜㅜㅠㅜㅠㅠㅜㅠㅜㅜ,4월 11일,,1
1230,이번주말에 사랑니 뺄수있는지.. 치과에 전화하기...,4월 11일,,1
1231,근데 내일 한달만에 치과가는 날이었는데... 갑자기 일하게돼서ㅠ 또못감,4월 11일,,1
1232,"내일할일
개노잼3학점짜리강의듣기
치과가서사랑니실밥뽑기 
심리검사하기 
강의듣기
시험공부히기",4월 11일,,
1233,,4월 11일,,
1234,"오늘 한 일

출근하고 30분만에 병가내고 퇴근함(본좌 수습 사원임)

신경치료중인 아랫쪽 제2대구치가 윗쪽 대구치에 자꾸 건들여져서 자극받는 문제 때문에 이틀 동안 잠도 못자고 밥도 못먹고 숨도 제대로 못쉬는고로 치과에서 안 맞물리게 갈았음(와!마취안하고 갈았음)

귀가하자마자 기절함",4월 11일,,
1235,내일 치과가서 치아 삭제한부분 씌우고 묭실 들렸다가 카드발급하면 끝이당,4월 11일,,
1236,하.. 충치치료 한 곳에 또 충치생긴 것 같아... 며칠 전부터 좀 찌릿거리면서 아픔.. 아 치과 진짜 무서운데 엉엉ㅠㅠㅠㅠㅠㅠㅜㅠㅠㅜㅜㅜㅜㅜㅜㅜㅜㅠㅜㅜㅜㅠㅜㅠㅠㅜㅠㅜㅜ,4월 11일,,1
1237,이번주말에 사랑니 뺄수있는지.. 치과에 전화하기...,4월 11일,,1
1238,근데 내일 한달만에 치과가는 날이었는데... 갑자기 일하게돼서ㅠ 또못감,4월 11일,,1
1239,"@cos_carafe
 님에게 보내는 답글",4월 11일,,
1240,"콘돔 상식
사정지연 콘돔
콘돔안에 치과용 마취제 벤조카인 등이 들어있어 민감성을 감소시켜 사정시간을 지연시켜 줍니다.",4월 11일,,
1241,"@k1_uoH
 님에게 보내는 답글",4월 11일,,
1242,"피쉬 앤 칩스 사 준다던 어머니 손 잡았다가, 치과에 간 적이 있어요.",4월 11일,1,
1243,아이들 이빨이 썪어서 치과오는건 100% 보호자 잘못이에요. 아이들이 이를 잘 닦나 신경도 안써놓고 치과와서 애들한테 신경질 내고 용돈을 깍는다 어쩐다 하는 부모 밥맛이라함. 열심히 돈 벌어서 치과의사 포르쉐 사는데 보태주지 말라함.ㅋㅋ 김알파카의 썪은인생 중에서,4월 11일,,
1244,"즈음에는 해저기지에서 불문율이 하나 생기겠지.
딥블루에 있는 치과 주변은 그냥 치외법권(찐으로싸울수없는장소)이고 때로 치과에서 드릴소리와 함께 누군가의 비명소리가 들리면 도망치라는 괴담까지 생기고

무현이는 평화롭게 한국인들이랑 알콩달콜해저기지 브이로그나 찍었으면 좋겠다",4월 11일,,1
1245,"@HATSUNE_CHUNJA
 님에게 보내는 답글",4월 11일,,
1246,용인 치과 자리 http://blog.naver.com/marketarea/222698000523…,4월 11일,,
1247,하 내일 퇴근하자마자 치과 가야해 그리도 집에 오면 9시,4월 11일,,
1248,저 !!!! 낼 치과 예약 햇어요 ㅠㅠㅠㅠ 제발 가서 해결할 수 잇길,4월 11일,,2
1249,"@Nyam__
 님, 
@gorgias13
 님, 
@happynxxyear
 님에게 보내는 답글",4월 11일,,2
1250,"@Ludovicus_
 님에게 보내는 답글",4월 11일,,
1251,이번달 카드값 덕질과 엄마선물과 치과로 미쳐돌아버렷구나.....,4월 11일,,
1252,"@cos_carafe
 님에게 보내는 답글",4월 11일,,
1253,"콘돔 상식
사정지연 콘돔
콘돔안에 치과용 마취제 벤조카인 등이 들어있어 민감성을 감소시켜 사정시간을 지연시켜 줍니다.",4월 11일,,
1254,"@k1_uoH
 님에게 보내는 답글",4월 11일,,
1255,이 사실을 알게 된 엔지니어 가팀에게 어떤 피해상황이 발생하면 치과 선생을 죽이려는 사람은...누가 될까,4월 11일,,1
1256,"@k1_uoH
 님에게 보내는 답글",4월 11일,,
1257,"내일 수업끝나자마자 치과갔다와야댐
갔다오면 한 8시되겠지
낼모레 발표해야되는거 5시간동안 만들면 되겟다",4월 11일,,
1258,"@X_X__sibar
 님에게 보내는 답글",4월 11일,,1
1259,"@k1_uoH
 님에게 보내는 답글",4월 11일,,
1260,2022년 10월17일 16시 치과예약함,4월 11일,,
1261,이건 말이 안돼....아니 아 ㅅㅂ 그래서 어바등이 물인거야??? ㅅㅂ 그래서 싹 다 없애버리고 다시 시작하는거야 혹시>???/ 에바임 안되 그러면 박무현 멘탈 부숴져요 이 치과쌤 약하시다고 ㅇㄴ ㅇㄴ,4월 11일,,
1262,애기 고죠는 이 어케 뽑앗을까 치과 갔냐 선생님을 모셔왔냐 고죠 어릴 때부터 가오 있어서 이 뽑는 거 쫄리는데 안 쫄리는 척하는 아기엿을까 뽑기 싫다고 빼액거리면서 반항햇을까,4월 11일,,1
1263,"우리 엄마 이럴때 보면 진짜 이해안됨
동생 충치생겨서 치과 치료 받고왔는데
자기가 이 간수 잘못해서 충치 생기게 만든거니까 치료비  3분의 1정도 내래",4월 11일,,
1264,하도해괴밍측한짓들해놔서 지네가 틀리면너무큰일난거지. 그러니 지네맘대로 지가 한거아니라며 그유명한 유체이탈화법을 쓰는거지. 서울대 소아과병원이랑 연대치과병원애서 아주 요상한짓들을했네. 합작으로. 유체이탈화법 쓸만하네. 잘못한건알긴안단거지.,4월 11일,,
1265,근데 치과의사가 한명이면 무현이 치과치료는 누가 해줘...?,4월 11일,,2
1266,"@li_fedreamhouse
 님에게 보내는 답글",4월 11일,,
1267,"치과원장은, 건강 잘 챙기라며, 홍삼을 내게 택배로 보냈다,무려 3개월분을..값비싼 발렌티노티셔츠선물보다, 훨씬 더 감동적이다, 피부과 원장은 마음에 드는 카이엔 중고가 나왔는데, 한번 봐달라해서  두바퀴 돌아봐주고, 그냥 글쎄..라고 해주었다, 내게 은근 갑질이쁘니까 이해해줘야 하나?",4월 11일,,61
1268,"@yem_mu
 님에게 보내는 답글",4월 11일,,
1269,나 지금 아까 치과간거 너무 충격적이라 앞니로 건빵 갉아먹고 있음 어금니안쓸래,4월 11일,,
1270,아 실습 치과로 갈까 병동 있는 곳으러 갈까..,4월 11일,1,
1271,"@Kimzzong
 님에게 보내는 답글",4월 11일,,
1272,"@k1_uoH
 님에게 보내는 답글",4월 11일,,
1273,"내일 수업끝나자마자 치과갔다와야댐
갔다오면 한 8시되겠지
낼모레 발표해야되는거 5시간동안 만들면 되겟다",4월 11일,,
1274,"@X_X__sibar
 님에게 보내는 답글",,,
1275,"손은 치과 의자에 앉는 순간부터 떨고 있었음.
아파서 떤게 아님미다",4월 11일,,
1276,"@papo_cm
 님에게 보내는 답글",4월 11일,,
1277,무려 치과 수술비..(내 수술비 아님) 5만원 훔쳐가고싶다ㅎ,4월 11일,,1
1278,퇴근길에 치과 갔다가 부대찌개 밀키트 사왔는데 존맛탱이네. 3인분 9900원인데 최소 5번은 먹을듯. 벌써 두번째 끼니 때우는 중.,4월 11일,,1
1279,"@MIKANx2
 님에게 보내는 답글",4월 11일,,
1280,"유지장치 뿌러졋는데
혓바닥 넘 아프게되…
따흑 낼 바로 치과간다",4월 11일,,2
1281,"@UWAAAAAAA______
 님과 
@FAL0V
 님에게 보내는 답글",4월 11일,3,2
1282,"@UWAAAAAAA______
 님과 
@FAL0V
 님에게 보내는 답글",4월 11일,3,2
1283,"@gogum_ma0_606
 님에게 보내는 답글",4월 11일,,1
1284,평생 니만 볶을게.. 니만 사랑할게 사랑니 전문 치과에서도 포기한 내 극악무도 사랑니 바로 니다..,4월 11일,,2
1285,"치과에서는 별 이상 없다 하고.. 증상도 많이 줄어든 것을 느끼고 있어서 다행이다
그런데 말입니다......... 난데없이 오른손 엄지손가락 끝이 짜르르하고 감각이 둔한 순간이 있었는데요
잇몸 신경이 손끝까지 연결될 수 있는 것인지 참으로 궁금합니다...",4월 11일,,
1286,아까 치킨 먹다가 저번에 깨진 이빨 또 깨져서 치과가야함,4월 11일,,
1287,헐 미친 마지막에 치과 위이잉 소리남 저게 젤무서워 ㅆㅂ,4월 11일,,
1288,"@hung_lee__
 님에게 보내는 답글",4월 11일,,
1289,남편 베터먼트로 내거 리퍼럴 햇는데 택스 프리는 안 쳐준대서 개인 계좌 오픈. 남편 한달 무료 + 나 5천불 밖에 안되서 고작 50불... 치과 짐 멤버쉽 약들 죄 리임버스 끝냈다 개운. 보험비는 프리택스로 낸걸 프리택스로 또 메꿔 돌려받아 투자에 넣는게 맞는 건가 햇더니 무직일 때만 되는거라고..,4월 11일,,
1290,"@binbinpurin_
 님에게 보내는 답글",4월 11일,,
1291,"@Jin_daybreak
 님에게 보내는 답글",4월 11일,,1
1292,"오늘 치과와 마트.다녀왓습이다
집에 오니 저녁입니다요
옷갈아입고 공부 스따또 해볼게",4월 11일,,1
1293,이 썩은 것 같은데 격리중이라 치과 못 가…,4월 11일,,2
1294,"@Jin_daybreak
 님에게 보내는 답글",4월 11일,,1
1295,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 귀여운 슈아와 로에님 발가…
● 아 귀여운 조슈아를 로에님 …
● 난로같은 로에님에정해요
● 로에 치과는 갔니?
#질문상자 #익명질문모집중",4월 11일,,
1296,"@0207X0605
 님에게 보내는 답글",4월 11일,,
1297,"오늘 치과와 마트.다녀왓습이다
집에 오니 저녁입니다요
옷갈아입고 공부 스따또 해볼게",4월 11일,,1
1298,이 썩은 것 같은데 격리중이라 치과 못 가…,4월 11일,,2
1299,사랑니로 유명한 치과 다녀왓는데... 안아프다면서요! 안아프다면서요! 중간에 아파가지고 마취도 계속 새로 하고 후반엔 거의 다 끝나가는 거 같아서 그냥 아파도 참앗음.. .이정돈 참을 수 있지 하면서 참았는데 끝나고 의자에서 내려오는데 땀으로 흥건...,4월 11일,,
1300,치과 가야 되는데 갈 시간이 없다 지금도 이런데 직장인들은 병원 언제 가는 거지,4월 11일,1,
1301,"@huasan_
 님에게 보내는 답글",4월 11일,,
1302,6개월에 한 번씩 치과가는데 충치 나와서 잔소리 잔득 듣고 왔다,4월 11일,,
1303,"@malranee
 님에게 보내는 답글",4월 11일,,2
1304,"@hajin55798441
 님에게 보내는 답글",4월 11일,,
1305,백이진...너는....이빨에 응꼬나면 치과갈래 항문외과 갈래....대답해.....,4월 11일,,
1306,"치과에서 사랑니 뽑으라고할까봐 겁먹었는데 내 사랑니 나보다 바른자세더라

ㄱㅇㄱ",4월 11일,,3
1307,"@love_toomuch1
 님에게 보내는 답글",4월 11일,,1
1308,뭔가 맘 놓고 갈 수 있는 단골 치과가 있으면 좋겠어 라미네이트 같은 거 안 권하는…,4월 11일,,2
1309,"@ssoxzib
 님에게 보내는 답글",4월 11일,,
1310,저는 다른 병원은 괜찮은데 치과는 싫습니다. 다른 특유의 냄새때문에 그런것 같기도 해요.,4월 11일,1,
1311,"@lovescleanplate
 님에게 보내는 답글",4월 11일,,
1312,"@0207X0605
 님에게 보내는 답글",4월 11일,,
1313,"오늘 치과와 마트.다녀왓습이다
집에 오니 저녁입니다요
옷갈아입고 공부 스따또 해볼게",4월 11일,,
1314,"@myung_ki0
 님과 
@condensed__m
 님에게 보내는 답글",4월 11일,,1
1315,"@rangq39
 님에게 보내는 답글",4월 11일,,
1316,"@NP_1025
 님에게 보내는 답글",4월 11일,,
1317,"@rangq39
 님에게 보내는 답글",4월 11일,,
1318,"@Iiri0_0
 님에게 보내는 답글",4월 11일,,1
1319,오늘 한거라곤 치과 갔다온게 전부인데 왜이렇게 피곤하지?,4월 11일,,2
1320,걸린 것은 어쩔 수 없어요. 치과에 가서 제대로 치료 받도록 하죠.,4월 11일,,
1321,"병원투어후 을밀대 평양냉면^^
일주일에 한번씩 오자고 하시는 어머님.
이북이 고향이신 어머님. 평양냉면 처음이신듯 매주^^ok 
.
.
.
.
#병원투어 #치과 #안과 #성형외과 #맛집투어 #마포 #을밀대 #스타벅스 #집밥 #삼겹살 #어머님 #항상 #행복하시길 @을밀대",4월 11일,,54
1322,"저게 하필 또 다 아래 어금니 양쪽 자리라서... 아래턱이 엄청 약함..  그때 그 치과 의사 만나면 목을 졸라버릴거야,,,,,,,,",4월 11일,,
1323,"@huasan_
 님에게 보내는 답글",4월 11일,,
1324,"@hajin55798441
 님에게 보내는 답글",4월 11일,,
1325,"20대초반에 치과갔을 때 사랑니 이거 더 이상 안 자랄걸요 안 뽑아도 돼요~ 해서 방치했다가(누워있는거였음) 그게 어금니 뿌리 다 파고 들어가서 뒤늦게 사랑니 다 쪼개서 발치하고 어금니 뿌리도 반도 안 남아서 언젠가는 어금니 빼고 임플란트 해야할 운명인,,,사랑니는 걍 발견하면 바로 뺍시다...",4월 11일,,1
1326,치과 가야하는데 무서워요,4월 11일,,
1327,이가상하멶치과에가야합니다,4월 11일,,
1328,"글쎄...? 나한텐 그냥 병원이라는 느낌이니까.
물론 치과 특유의 냄새는 싫어하는 편이지만.",4월 11일,1,
1329,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 똥꼬에 이빨이 나면 치과를 …
● 바부야 나 누구게부댜댝
● 야야 갓캐면 다냐 시버걸어…
● 토마토맛 토 vs 토맛 토마…
#질문상자 #익명질문모집중",4월 11일,,
1330,"@hajin55798441
 님에게 보내는 답글",4월 11일,,
1331,치과라는 분위기 자체가 츠카사는 꺼려집니다. 리츠 선배는 안 그런가요?,4월 11일,1,
1332,"@NP_1025
 님에게 보내는 답글",4월 11일,,
1333,"@rangq39
 님에게 보내는 답글",4월 11일,,
1334,치과라는 분위기 자체가 츠카사는 꺼려집니다. 리츠 선배는 안 그런가요?,4월 11일,1,
1335,"치과 끝
물 끝
트친소 끝

운동 준비중",4월 11일,,1
1336,낼 아침에 치과 갔다가 출근하기로 했따 휴 다행이야 약 너무 많이 먹어서인지 치통은 괜찮아졌는데 속은 토할것 같고 좀 그랬어... 근데 슬슬 약효가 떨어지는것 같은... 얼른 집가서 밥 먹고싶다...,4월 11일,,
1337,며칠 전부터 잇몸이 아픈데 치과에 가야할까? 어이없다. 난 치실도 하고 워터픽도 하는데 왜 잇몸이 아픈 걸까. 혹시나 해서 코로나 증상을 검색해봤는데 연관성은 없는 것 같다.. 내일 치과에 가봐야겠다.,4월 11일,,10
1338,어흑 치과에서 전화 받고 오래,4월 11일,,1
1339,"@HyUnSuK_221
 님에게 보내는 답글",4월 11일,,
1340,왜 치과장식이 상어이빨인거야..ㅋㅋㅋㅋㅋㅋㅋ 오지말라는건가ㅌㅋㅌ,4월 11일,,
1341,"@s1ngitloud
 님에게 보내는 답글",4월 11일,,
1342,? 너희 치과 간 다음에 이비인후과도 한 번 가봐라,4월 11일,,
1343,"묶어놓고 딥블루에 선물할 뜨개인형만 만들게 시킬거임
이마에 민증이랑 여권 붙여놓고 덤비면 시도할수있긴무슨 치과예약부터 넣어놓고 해야겠다",4월 11일,,4
1344,뭐야 치과치료 3분만에 끝남,4월 11일,,2
1345,널부럭....이라 치과까지 또 택시....(›´-`‹ ),4월 11일,,1
1346,"실업급여 알아보기
도수 치과 예약하기 되면 정형외과도
산부인과는 다음주 끝나고 가고
건강검진 알아보기

일단 밥부터 먹자
병원 예약하는게 젤 귀찮아....",4월 11일,,
1347,예전에 치과티알로 2차했었는데 로라스 나루토 있었음,4월 11일,,
1348,나 지금 치과 갔다왔는데 파산함 … 걍 파산임 …,4월 11일,,
1349,"@mausunim
 님에게 보내는 답글",4월 11일,,
