,본문,날짜,리트윗,하트
1046,왜 돈까스 사준다고 해서 따라갔는데 치과에서 충치치료 당한 초딩의 얼굴을 하고 계시나요?,3월 8일,1,2
1047,"@Gyoyook2da
 님에게 보내는 답글",3월 8일,,
1048,채율깅이 이에 충치 생긴 거 같다고 하자마자 망설임 없이 채율깅 입에 손 넣고 입 벌려서 확인해보는 신엋려가 보고싶네요 뜬금없이,3월 8일,5,51
1049,"치아홈메우기(pit&fissure sealant)는 어금니 씹는면의 깊은 홈을 레진 계열의 재료로 메꿈으로써 음식물 잔사가 끼지 않게 해주어 충치를 예방해주는 술식입니다. 유치 보다는 영구치에 추천하며, 만6세부터 영구치 맹출시마다 진행하면 됩니다.",3월 8일,1,
1050,"론쥔아!!!!나충치셍겼어!!!!부끄러워서말못햇는데말해!!!!!!인접면충치야!!!!!드림은 치실 잘해라!!!!!! 사랑해!!!!!!!!
#전해줄게_너를위한단어",3월 8일,,1
1051,론쥔아!!!!나충치셍겼어!!!!부끄러워서말못햇는데말해!!!!!!인접면충치야!!!!!,3월 8일,,3
1052,..충치는..조심해야겠어.,3월 8일,,
1053,너무 달달해서 충치 생길 것 같아요 그래도 좋으니까 더 주세요… 아니… 다 주세요… o)-( 안 놔줄거야??래…. 장난친대…ㅜㅜㅜㅜㅜ 나중엔 아예 꼭 끌어안고 투닥거릴 시간 계산해서 일어났으면 좋겠어요 크어어 본업할 때랑 애인 앞에서랑 갭차이 상상하면 진짜… 맛있다,3월 8일,1,
1054,"@luke_20151225
 님에게 보내는 답글",3월 8일,,
1055,"@jae_min42
 님에게 보내는 답글",3월 8일,,
1056,"오, 젤리소르의 충치여! 아파서 죽는 줄 알았네!",3월 8일,,
1057,"@_6ToT9_
 님에게 보내는 답글",3월 8일,,
1058,마사무네는 단 걸 너무 많이 먹는다니까! 그래서 충치가 생기는 거라구~ 나는 충치 없지롱~!,3월 8일,,
1059,마리아「리오에게 별사탕을 줬어. 충치가 생길까「이건 리오가 공주님이 되는 약인데 하루에 3개이상 먹으면 부작용으로 언니 머리에 열이 엄청 나버려」라고 말했지. 다음날 「맛있어서 4개 먹어버렸어」라며 우는 리오가 내 이마에 해열시트를 붙였지 뭐야..,3월 8일,,
1060,"하니랑 모리가 제 최애에요,,,,
하니선배 충치에피소드 안잊혀져",3월 8일,,
1061,"영어공부 정말 제대로 하자!

영어교사, 강사는 다양한 자료가 있어야 한다. 치과의사로 생각하면 된다. 치과의사가 충치 치료 도구 없이 맨 손으로 할 수가 없다. 마찬가지다. 영어교사, 강사는 각종 자료가 있어야 한다.",3월 8일,,
1062,"@tan_fo_fo
 님에게 보내는 답글",3월 8일,,
1063,"@yoruke97
 님에게 보내는 답글",3월 8일,,
1064,티알 저랑 가요 저 그 시날집 삼 그.. 사랑충치 수록된 거,3월 8일,,
1065,왜 올 때마다 충치가 있는거야 흑ㅎ그흐흐그ㅡ그극,3월 8일,,
1066,충치 치료하러감미다....... ㄷㄷ,3월 8일,,
1067,너무달아요… 충치생김…,3월 8일,,2
1068,견과류 잇는 초코바 좋아하긴 하는데 트윅스는 진짜 ... 건강이라고는 1도 고려하지않은 충치맛이 너무 충격적이엇어요,3월 8일,6,3
1069,충치 사냥 하러옴,3월 8일,1,2
1070,충치 생긴 아기 청명 보고시퍼,3월 8일,,1
1071,빨리 충치치료 하고 치과보험 해약해야겠다... 돈 너무 없어,3월 8일,,
1072,"단거 좋지~ 먹으면 기분도 좋아지고, 너무 많이 먹으면 충치도 생기고~",3월 8일,,
1073,"눈으로 보이는 많은 검은 충치. 치료비용이 많이 들지는 않을까요?

충치는 까맣게 보이더라도 정지된 상태이거나 초기수식이라면 굳이 치료하지 않는 경우도 많다고 합니다. 물론 반대로 작아 보이는 충치도 생각보다 깊이가... http://goo.gl/pxS7Jl",3월 8일,,
1074,방금 충치치료로 20을 털린 사람입니다,3월 8일,,
1075,,3월 8일,,
1076,"세이네 리키 , 너 그러다 충치 생긴다 .",3월 8일,,
1077,매일 2잔씩 마시면 충치가 예방되고 입냄새가 사라지는 녹차의 효능이 있습니다.,3월 8일,,
1078,에바 참치 꽁치 길치 음치 박치 김치 갈치 날치 넙치 충치 유치 강치 멸치 위치 마치 설치 경치 정치 잔치 배치 일치 까치 명치 수치 가치 골치 코치 벤치 염치 조치 통치 생치 초치 접치 주치 우치 떰치 운치 사치 어치,3월 8일,,2
1079,"쿠루루 : 왼쪽 아래, 3-C4. 이거로군. (충치를 건든다). 그렇군 여기야 (또 건든다) 툭툭~ 오호~ 제 1급 비상사태로군 (다시 건든다) 툭툭~ 역시 여기인가? (계속 건든다) 툭툭툭툭툭...

*케로로 중사 10화 中...",3월 8일,,
1080,"@B_Blake__
 님과 
@Everette_O_M
 님에게 보내는 답글",3월 8일,,
1081,스위트 진심 suite 아니고 sweet 아냐? 너무 달아서 이 새벽에 충치생길 것 같아요,3월 8일,,1
1082,새콤달콤 먹고싶은데 충치있다니까 못먹는 벌 주고있음,3월 8일,,
1083,"@ddddlly
 님에게 보내는 답글",3월 8일,,
1084,충치는 왜 생기는 것임,3월 8일,,
1085,"@_for_y0u
 님에게 보내는 답글",3월 8일,,
1086,"@nut88k
 님에게 보내는 답글",3월 8일,,
1087,"ગ진⌝ᥣ 복면가왕 가면이름 정하기
완전 뜬금없는거 많이 하던데

충치는 내가 무찌른다~~~ 다 덤벼! 불소맨~~~",3월 7일,,
1088,내충치의원인,3월 7일,,
1089,"청명은 고민했어. 저도 충치는 싫었거든
그건 나을때까지 혼자만 맛없는걸 먹어야했으니까

이때 청문이 더 거들었어
이거 먹어야 빨리 키 커서 장문인이 입문시켜준다?
어때 콩먹는걸로 당과도 받고 빨리 키 커서 사형과 같이 검을 배우고싶지 않느냐?",3월 7일,,1
1090,"사랑충치도재밋을거같던데
까보긴함
닫혓나?",3월 7일,,2
1091,모두 주무셔야지 말임다. 저도 지금 이빨닦고있슴다. 진짜 이빨 꼭 닦으십셔. 안그럼 충치생김다.,3월 7일,1,
1092,흔들린다고 바로 빠지진 않으니까 치과에는 데려가 보시면 좋을 것 같아요. 저희 어린이도 유치 흔들리기 시작해서 병원 갔다가 충치 몇 개 치료하고 불소도포 다시 하고 왔어요.,3월 7일,2,2
1093,충치로 꾸준히 치과 다니는 혜준,3월 7일,,
1094,"쿠루루 : 왼쪽 아래, 3-C4. 이거로군. (충치를 건든다). 그렇군 여기야 (또 건든다) 툭툭~ 오호~ 제 1급 비상사태로군 (다시 건든다) 툭툭~ 역시 여기인가? (계속 건든다) 툭툭툭툭툭...

*케로로 중사 10화 中...",3월 8일,,
1095,"@B_Blake__
 님과 
@Everette_O_M
 님에게 보내는 답글",3월 8일,,
1096,"@xkqmxkqm03
 
정말 어쩌다...이런 사람을 한국에서 또 만났을까요? 감사하다고 생각하고 있어용,우리 족구만 도야지감자 키스는 충치를 옮긴다 함 가봐야할지도 모르지만 그게...치과 시날이라 타브님 멘탈이ㅓ괜찮을지 모르겠는.",3월 7일,,1
1097,진짜격렬하게 공부하기싫지만 팰퍼틴충치 안될려면 단어는외워야됨..,3월 7일,,4
1098,이 썰 처음 생각했을 때는 되게 귀여웠는데 쓰다보니까 지금 내가 하다못해 애들의 입속 세균을 공유해주고 충치 발병률을 높이는 상상을 하고 있는 건가.. 하고 급 정리했음..,3월 7일,,
1099,자궁내막용종과 난소난종 그리고 위경련과 어금니 틈새 사이 충치를 동시에 얻고 별안간 조금 불행해졌지만 어쩔 수 없지•••,3월 7일,,
1100,"런쥔아... 충치 치료 진짜 지옥이다... ㅜ ㅜ
깨끗하게 닦어 ",3월 7일,,
1101,쌍쌍바 야무지게 두개 다 먹고 치카치카 하러 가신답니다 런쥔어린이 충치 안 생기게 조심~♡,3월 7일,,
1102,충치도 없댔는데...,3월 7일,,
1103,충치 ,3월 7일,2,12
1104,"@Yun_wwo
 님에게 보내는 답글",3월 7일,,
1105,사랑충치 오랜만에 가니까 재밋내…,3월 7일,,
1106,...아 나 치과가야하는데 충치있...,3월 7일,,
1107,달몽은 충치죠. 닮았잖아...,3월 7일,,
1108,"@kimgongsa
 님에게 보내는 답글",3월 7일,,
1109,심지어 어금니 라인 양쪽이 전부 충치가 있습니다^^ 다 때우셔야 해요 소리 들어서 너덜해짐,3월 7일,,4
1110,"@MYFL1SU
 님에게 보내는 답글",3월 7일,,
1111,"@cconyancco
 님에게 보내는 답글",3월 7일,,
1112,일단 충치가 업는 듯함! ㅜ 그럼 미누이야..,3월 7일,,
1113,이번 달에 의도치 않은 지출 너무 많아 우선 치과만 12만 원 목요일에 또 오라는데 사랑니 또 발치하면 더 들겠지? 충치 치료 28만 원이라는데 돈 없다 나는 그냥 썩게 두자 어쩔 수 없다,3월 7일,,2
1114,"@xkqmxkqm03
 
정말 어쩌다...이런 사람을 한국에서 또 만났을까요? 감사하다고 생각하고 있어용,우리 족구만 도야지감자 키스는 충치를 옮긴다 함 가봐야할지도 모르지만 그게...치과 시날이라 타브님 멘탈이ㅓ괜찮을지 모르겠는.",3월 7일,,1
1115,"@sunpfpic
 님에게 보내는 답글",3월 7일,,
1116,충치아닌데,3월 7일,1,1
1117,충치 제거도 해주셨네...로이드 좋은 의사 만났나봐요b,3월 7일,1,2
1118,충치님이 아는척해주셧어~~,3월 7일,,1
1119,"데미안「어릴 때 넬라에게 별사탕을 주며 충치가 생기는 것을 염려해 '하루 세개 이상 먹으면 사탕을 준 사람의 머리가 폭발해,'라고 말했다. 몇일 뒤에 '맛있어서 여섯개 먹어버렸어…'라고 펑펑 울며 내 머리가 폭발하지 않게 얼음찜질을 해주기 시작했다.」",3월 7일,,
1120,"사랑니.
로이드는 기겁했다. 나보고 지금...사랑니를 뽑으라고? 안 한다. 어차피죽을건데 뭐하러 뽑아. 충치가 생기는 한이 있어도 안뽑겠다. 로이드는 도망치다가 깨달았다. 그럼 이제사탕은 없어?",3월 7일,1,1
1121,우일「어렸을 때 환기에게 별사탕을 주며 환기 어머니께서 충치가 생길 것을 염려해 '하루 세개 이상 먹으면 우일이 머리가 터져버릴거야.'라고 말씀하셨다. 얼마 뒤 환기가 '맛있어서 여섯 개 먹어버렸어…'라고 펑펑 울며 내 머리가 터지지 않게 얼음찜질을 해주기 시작했다」,3월 7일,,
1122,가끔은 참아! 아직 충치도 그대로잖아.,3월 7일,,
1123,ㅏㅇ악 뭐지 어금니에 충치 생겻나 밥 먹다가 내적 비명 지름,3월 7일,,1
1124,"@Lookimscreaming
 님에게 보내는 답글",3월 7일,1,
1125,"@HACHEBE15
 님에게 보내는 답글",3월 7일,,
1126,다들 치과는 꾸준히 정기적으로 다니시길 바랍니다... 살면서 한 번도 충치 생긴 적 없었는데 반년 미뤘다가 충치 일곱개 나왔어요.....,3월 7일,,5
1127,충치 생겼나...? 먹다가 찌릿해서 지금 매우 충격받음,3월 7일,,
1128,"@mirage_star_602
 님에게 보내는 답글",3월 7일,2,3
1129,..충치는..조심해야겠어.,3월 7일,,
1130,아놔진짜 미추어버리겠네 아까 밥먹다 충치치료한거 떨어져서 또 병원가는 돌발이벤발생하고 새로 때워야함 하 ㅋㅋㅋㅅㅂ왜이러냐 올초에?!,3월 7일,,7
1131,충치는 무서운데 일단 좀만 보고 충치겉으면 치과가야겠다,3월 7일,,
1132,충치생겼나?,3월 7일,,
1133,소드 악마화요? 님들은 그렇게 대단하지 않습니다.. 악마라기 보다는 약간... 충치...? 그정도?,3월 7일,,10
1134,충치아닌데,3월 7일,1,1
1135,충치 제거도 해주셨네...로이드 좋은 의사 만났나봐요b,3월 7일,1,2
1136,,,,
1137,"@Ciel_200701
 님에게 보내는 답글",3월 7일,,
1138,"@HelenMusical
 님에게 보내는 답글",3월 7일,,
1139,심슨시리얼 맛있고 바로 양치안하면 충치 생길 것 같음,3월 7일,,1
1140,"@L_waktaverse
 님에게 보내는 답글",3월 7일,,
1141,충치 치료할 때 마취는 안 해도 된다고 했는데 그러면 아프다는 건가,3월 7일,,2
1142,"@lovesi88
 님에게 보내는 답글",3월 7일,,
1143,"ㄱㅊ아요 저 한동안 이빠지는꿈 엄청 꿨는데 별일없었어요
치과갔더니 충치는 있었지만",3월 7일,,1
1144,"세이네 리키 , 너 그러다 충치 생긴다 .",3월 7일,,
1145,"친구. 입벌려봐, 얼른. 입을 꾹 다문채 버티는 드래곤을 어루고 달래는 오후 5시. 좋아, 그럼 이 맛있는 연어는 내가 먹을테니까! 눈앞에 연어를 보이자 방금의 고집은 어딜갔는지 재빨리 달려드는 드래곤. 이것 봐. 투슬리스. 역시 너 충치, 숨겼지?",3월 7일,,
1146,치과는 놔두면 금액이 더 커져서ㅋㅋㅋ 차리리 빨리가는게 맞음… 저 충치 방치하다 결국 10만원 넘게 깨지고 눈물 흘리면서 출근함…,3월 7일,,1
1147,"치과 진료 2회차. 1회차 치료 충치 본뜨기,  사랑니 발치.",3월 7일,,
1148,최근에 나는 충치치료받고왔다 하는사람만 조용히나에게 말걸어줘제발 흑흑흑흐긓긓긓긓그,3월 7일,,
1149,아니 2월 말에 치과 갔을 때 충치 있다고 그래서 당장 치료하는 줄 알았더니 잇몸 상태 안 좋다고 이번 달 21일에 치료하재 ㅅㅂ 그동안 충치 더 심해져서 신경치료 하게 되면 어쩔건데;; 돈 뜯어쳐먹을 궁리만 하나,3월 7일,,
1150,하. . .최근에 충치치료 받아보신분,3월 7일,,
1151,"@chocosora_pang
 님에게 보내는 답글",3월 7일,,1
1152,충치 몇 개나 있을까...,3월 7일,,
1153,"아...내일 치과...충치 치료하느라 뒤로 밀렸던 살짝누운 사랑니 발치를 드디어....
재발 뿌리부분 부러지지 말고 걍 쑥 뽑혀주라...안그러면 마취하고 째야됨 ;ㅁ;",3월 7일,,1
1154,"@lovesi88
 님에게 보내는 답글",3월 7일,,
1155,"ㄱㅊ아요 저 한동안 이빠지는꿈 엄청 꿨는데 별일없었어요
치과갔더니 충치는 있었지만",3월 7일,,1
1156,,,,
1157,사랑니 있으면 언젠가 덧나긴 해서 있음 뽑기를 권장하긴 하드라 근데 난 미약하게 충치 생기기 전까지 10년간 사랑니랑 같이 지냄,3월 7일,,1
1158,"@zoeu_5
 님에게 보내는 답글",3월 7일,,
1159,"@Eunyeol_2wink_
 님에게 보내는 답글",3월 7일,,
1160,"시온: 어릴 때 도희에게 별사탕을 주며 엄마가 충치가 생기는 것을 염려해 '하루 세개 이상 먹으면 시온이의 머리가 폭발해,'라고 말씀하셨다. 그 뒤에 '맛있어서 여섯 개 먹어버렸어…'라고 펑펑 울며 내 머리가 폭발하지 않게 얼음찜질을 해주기 시작했다",3월 7일,,
1161,매일 2잔씩 마시면 충치가 예방되고 입냄새가 사라지는 녹차의 효능이 있습니다.,3월 7일,,
1162,<지식인> 충치치료하다가 죽은사람잇나요,3월 7일,,
1163,크리스텔의 충치 선언에 처음으로 눈빛이 차가워지는 무현쌤 보고싶다고,3월 7일,3,5
1164,"나는분명 이를 열심히 닦았는데
충치치료한 곳과 맞물리는곳에 또 충치가 났다면?",3월 7일,,
1165,"충치치료가 거대해졌다.......
오씨발......
오씨발씨발....",3월 7일,,
1166,"@_pret_zel_
 님에게 보내는 답글",3월 7일,,
1167,"계피차는 소화가 안될 때 마시는 게 좋아. 탈이 나면 하급생들에게 주곤 하거든. 그런데 향이 너무 강해서… 싫어하기도 해. 계피는 따뜻한 성질이라 혈액순환에도 좋고, 손발도 따뜻하게 해줘. 당뇨나 충치 예방 들에도 좋으니까 맵고 향이 강해도 마셔봐.",3월 7일,,
1168,"@juinS2_
 님에게 보내는 답글",3월 7일,,1
1169,치과 앞인데 잠들어버렸네… 후아. 충치가 깊어서 신경치료 할 것 같기도 하고,3월 7일,,
1170,"마이쮸 사랑충치 세션 계속 곱씹음
스포일가봐 이런 텍스트만 계속 쳐다보고
너무 제정신 아니엇음
일상힐링커무커플이 이렇게 노란장판 감성일 수 잇는거임? 마이쮸도?",3월 7일,,2
1171,너무달다. 충치진료받고 치과비용 청구하고말것이다.,3월 7일,1,3
1172,"치아가 썩는 이유는 관리가 잘 안 되고 있거나, 
체질/선천적인 부분도 있다고 합니다.
이럴 때는 치과를 자주 찾아가셔서 관리를 하실 수 밖에 없는데요,
실란트나 불소도포로 충치 진행을 막아줄 수 있다고 하네요.
예미안치과 송정현 원장님이 답해 주셨습니다.
http://helpmedocs.com/board/qna/view/wr_id/428/page/2…",3월 7일,,
1173,"@d_ddablueS2
 님에게 보내는 답글",3월 7일,,
1174,"시온: 어릴 때 도희에게 별사탕을 주며 엄마가 충치가 생기는 것을 염려해 '하루 세개 이상 먹으면 시온이의 머리가 폭발해,'라고 말씀하셨다. 그 뒤에 '맛있어서 여섯 개 먹어버렸어…'라고 펑펑 울며 내 머리가 폭발하지 않게 얼음찜질을 해주기 시작했다",3월 7일,,
1175,매일 2잔씩 마시면 충치가 예방되고 입냄새가 사라지는 녹차의 효능이 있습니다.,3월 7일,,
1176,<지식인> 충치치료하다가 죽은사람잇나요,3월 7일,,
1177,"@d_ddablueS2
 님에게 보내는 답글",3월 7일,,
1178,"내일 충치 치료하러가는데..
아픈 것 걱정보다 돈 깨지는 게 더 슬픔 ㅠㅠ",3월 7일,,1
1179,"@AD_Anderos04
 님에게 보내는 답글",3월 7일,,
1180,"오, 젤리소르의 충치여! 아파서 죽는 줄 알았네!",3월 7일,,
1181,"이충치님은요~ 타스님 합방으로 알게됐는데 너무 웃겨서 팬이된 그런 스트리머십니다. 여자답게 터프한 게임 플레이와 함께 정말 보통 웃기지 않으시고요, 몇초 안되는 클립 영상만 봐도 알게 되십니다. 소개글 쓰느라 방송 귀로 듣고 있는데 지금도 미칠것같아요 팬네임은 건치입니다! 충하건하~~",3월 7일,9,10
1182,"@seoeun_L
 님에게 보내는 답글",3월 7일,,
1183,"@young_____s
 님에게 보내는 답글",3월 7일,,
1184,"@IMOOGI_
 님에게 보내는 답글",3월 7일,,
1185,앞으로내가시러하는사람들에게할수잇는최선의욕 : 충치치료나 받아라 (최소2개),3월 7일,,3
1186,충치치료(레진때우기)하고 초코 먹어도 됨?,3월 7일,,
1187,아마자 글고 스켈링때매 치과갓는데 사랑니 다 충치생겻대... 왜 네개나돼선......울먹울먹 치과 또 가야해,3월 7일,,4
1188,"치과도 갔는데 다행히 충치는 아니라하는데 치수염같다고
전에도 치수염이라 했던것 같은데 그때랑 같은 부윈가 암튼 안아팠으면 힝",3월 7일,,1
1189,"@NIKE98917
 님에게 보내는 답글",3월 7일,,
1190,"그리고, 메르의 어린 시절을 볼 수 있어서 좋았어. 지금은 충치 다 나았지?",3월 7일,,
1191,"@wedge__gamja
 님에게 보내는 답글",3월 7일,,
1192,"이빨 이새끼 또라이 새끼임
너무 약하게 닦으면 충치생김
근데 또 너무 세게 닦으면 이 벗겨져서 충치 잘생김
그리고 갑자기 예정에도 없던 새끼가 자라남",3월 7일,,1
1193,"치료차 치과를 간건 40이 넘어서인데... 
이유인즉 아주 간난이스럽게도 주걱에 붙은 누룽지 깨물어먹다 어금니가 깨져서..
타고나길 충치가 잘 안생기는 치아라 크게 신경안쓰고 살았는데 오늘 검진갔더니 또 군데군데 깨진부분이..ㅠ
호두 그만 깨먹어야겠다.  
#BTS_Butter   #BTS 
@BTS_twt",3월 7일,1,10
1194,"@AD_Anderos04
 님에게 보내는 답글",3월 7일,,
1195,"오, 젤리소르의 충치여! 아파서 죽는 줄 알았네!",3월 7일,,
1196,"이충치님은요~ 타스님 합방으로 알게됐는데 너무 웃겨서 팬이된 그런 스트리머십니다. 여자답게 터프한 게임 플레이와 함께 정말 보통 웃기지 않으시고요, 몇초 안되는 클립 영상만 봐도 알게 되십니다. 소개글 쓰느라 방송 귀로 듣고 있는데 지금도 미칠것같아요 팬네임은 건치입니다! 충하건하~~",3월 7일,9,10
1197,"@seoeun_L
 님에게 보내는 답글",,,
1198,벌써부터 이가 시리네요 충치가 생긴 건가,3월 7일,,
1199,"글렌:니나에게 사탕을 사주고 충치가 걱정되서'하루에 두개씩 먹으면 나중에 공주님이 되는 약인데, 하루에 두개 이상 먹으면 머리가 폭발해.'라고 말했거든? 다음날'맛있어서 다 먹었어!'하고 엉엉 울던 니나의 머리에 폭발하지 않게 해열시트가 붙어있었어..",3월 7일,,
1200,씨발 충치 너 또 트위터 보지,3월 7일,,1
1201,"고기는 매일 먹지만 생선은 일주일에 한 번 정도 먹는군. 하지만 좋아하는지를 따지자면 고민 없이 그렇다고 할 수 있다. 생선은 단백질이 풍부하고, 이와 뼈를 튼튼하게 하는 칼슘도 많지. 옛날에는 자주 먹었다. 그 덕에 충치가 생기지 않는 강한 이를 얻었다. 생선에 대해선 고맙게 생각하고 있다.",3월 7일,2,1
1202,"보통 웃긴 스머 아닙니다
https://youtu.be/UUroizjyTKs 
이충치 한 번도 안 본 사람은 있어도 
한 번만 본 사람은 없다
#SPFW_여기보기",3월 7일,10,9
1203,"얘들아 충치치료는 빨리빨리 받고..
응 그래..양치잘하고..싀발",3월 7일,,
1204,"@HT_RAN_
 님에게 보내는 답글",3월 7일,,
1205,아…아니… 난 치카 열심히 했다고 싀팔 근데 왜 충치냐고… 덧니는 충치를 불러오고… 결국 교정이 답인지 알아보기 위해 학교 마치고 치과 다녀올께요…,3월 7일,,1
1206,"@mmindoongg
 님에게 보내는 답글",3월 7일,,
1207,"@Rin_tan_BACK
 님에게 보내는 답글",3월 7일,,
1208,"세이네 리키 , 너 그러다 충치 생긴다 .",3월 7일,,
1209,"[이딴 이우라는 좀 닥쳐라 !!!]

　＊ 무턱대고 충치제로를 자랑해 온다
　＊ 시끄럽지 않음
　＊ 생각보다 초록이 아님
　＊ 걸어가는 뒤로 하트가 만발함
　＊ 센고쿠를 자꾸 부름",3월 7일,,
1210,어어라 충치생김,3월 7일,,1
1211,"사랑니 발치가 필요한 경우
1. 앞 치아의 충치
2. 잇몸염증
3. 잇몸이 붓는 경우
4. 데드퓨리절미",3월 7일,3,5
1212,"@tea__333
 님에게 보내는 답글",3월 7일,,
1213,"헤헤
사랑충치 세션 주저리. 스포가 있습니다 https://fse.tw/sNKmt4ij#all",3월 7일,1,1
1214,"고기는 매일 먹지만 생선은 일주일에 한 번 정도 먹는군. 하지만 좋아하는지를 따지자면 고민 없이 그렇다고 할 수 있다. 생선은 단백질이 풍부하고, 이와 뼈를 튼튼하게 하는 칼슘도 많지. 옛날에는 자주 먹었다. 그 덕에 충치가 생기지 않는 강한 이를 얻었다. 생선에 대해선 고맙게 생각하고 있다.",3월 7일,2,1
1215,"보통 웃긴 스머 아닙니다
https://youtu.be/UUroizjyTKs 
이충치 한 번도 안 본 사람은 있어도 
한 번만 본 사람은 없다
#SPFW_여기보기",3월 7일,10,9
1216,"얘들아 충치치료는 빨리빨리 받고..
응 그래..양치잘하고..싀발",3월 7일,,
1217,"@HT_RAN_
 님에게 보내는 답글",3월 7일,,
1218,"@Public_Pause
 님에게 보내는 답글",3월 7일,,1
1219,망했다 충치있는거ㄱㅌ다 망했다 어쩌지,3월 7일,,1
1220,"@W_BIake__
 님과 
@B_Blake__
 님에게 보내는 답글",3월 7일,,
1221,사실 단 건 매우 위험합니다 고혈압 당뇨 충치 골다공증 등 여러 질병의 위험이 있고 영어도 Danger이기 때문이죠,3월 7일,,1
1222,진심개귀여워서 힐링됨 충치하나 없어진듯,3월 7일,2,14
1223,"그머냐 6살때까지 충치있는사람이 뽀뽀를안하면 충치면역이라는말을들은듯도
근데 울엄마 충치있는데 난 (아마도)없어",3월 7일,,1
1224,"@moonriver0423
 님에게 보내는 답글",3월 7일,,
1225,난 충치가 있는건지 없는건지 모르겠어 치과마다달라서,3월 7일,1,3
1226,"@Annngcha
 님에게 보내는 답글",3월 6일,,
1227,"@chaedeung_ninza
 님에게 보내는 답글",3월 6일,,
1228,"깔깔깔 트위터 너무 재밌어 닌자들 너무 사랑합니다 낄낄낄낄낄 

그래 충치야 힘내자 
대기만성이라는 말이 있자나 
넌 언젠간 크게 될거야
크게 되면 회지부터 토지에 버금가는 분량으로 내자
그리고 그걸 채등이와 쉬머님께 선물로 드리는거야
아 괜찮아 그림으로 똥싸도 돼
그분들은 상냥하시니가",3월 6일,1,2
1229,"@Shimmer_nin
 님에게 보내는 답글",3월 6일,,
1230,"@Annngcha
 님에게 보내는 답글",3월 6일,,
1231,"@Annngcha
 님에게 보내는 답글",3월 6일,,
1232,"와 나.....
어금니에 검은 점 생겨서 충치인가ㅜㅜㅜ울면서
치과 가기 전 최후의 만찬으로 감자칩 먹엇는데
다 먹고 거울 보니까 점이 사라짐
충치(인줄알앗던정체불명의검은점)는 감자칩으로 무찌른다",3월 6일,,6
1233,"@Shimmer_nin
 님에게 보내는 답글",3월 6일,,
1234,"그머냐 6살때까지 충치있는사람이 뽀뽀를안하면 충치면역이라는말을들은듯도
근데 울엄마 충치있는데 난 (아마도)없어",3월 7일,,1
1235,"@moonriver0423
 님에게 보내는 답글",3월 7일,,
1236,난 충치가 있는건지 없는건지 모르겠어 치과마다달라서,3월 7일,1,3
1237,"@Annngcha
 님에게 보내는 답글",,,
1238,저입이너무달아서충치생겻어요................,3월 6일,,
1239,제가 만약에 누구한테 키스한다고 상상해보세요. 이가 닳듯이 양치를 하고 가글을 세 번이나 했는데도 상대에게 충치균을 옮기면 어떡해요.,3월 6일,,
1240,무슨 스크빌런 한명만나서 작열2골라서 더블A 뽑아놓고 나머지는 ㅈㄴ 대충치네ㅋㅋㅋㅋㅋ,3월 6일,,
1241,"사실 충치치료를 해본적이없어서 무슨원리인지모르겠음 그의입안에서 타는듯한고통을느끼며 사라질지도모른다..
하지만그것으로.이미 박테리아의 본망.... 
고마워 함께해줘서... 고마워 . 내가잇을수잇게해줘서..여러가지감촉과 맛의 음식과 영양소가 이세상에 존재한다는걸알려주어서 .",3월 6일,,
1242,"@Annngcha
 님에게 보내는 답글",3월 6일,,1
1243,"@nin_EG__
 님에게 보내는 답글",3월 6일,,
1244,"#트친이_믿지_못할_사실을_말해보자

아가리는 정말 더러운 충치

사실 중증 결벽증 ",3월 6일,,2
1245,"@Annngcha
 님에게 보내는 답글",3월 6일,,
1246,"@nin_EG__
 님에게 보내는 답글",3월 6일,,
1247,"충치재발함
독한년..",3월 6일,,1
1248,"키퍼링 하면서 너무나 죄책감 드는 시나리오 ,,, 그것이 사랑충치다",3월 6일,,1
1249,"먹지도 못하고 바라만 보다가
바라만 보다가 향기만 맡다
충치처럼 까맣게 썩어버리는
그런
첫사랑이 내게도 있었지

<서안나 - 모과>",3월 6일,,
1250,"이 닦고 와야지
에휴 귀찮다
입에 우라늄 물고 싶음
뮤탄스균이 방사능으로 다 죽으면 충치가 다시 안 생기지 않을까?",3월 6일,,3
1251,"이를 잘 닦아도 충치는 생긴다? 아무도 몰랐던 진짜 충치 예방법!
http://life.glstory.kr/wp2/?p=336",3월 6일,,
1252,"충치생겼나...
레진으로 때운 치아에 공간 생긴것도 치과가서 함 물어봐야하는디...",3월 6일,,
1253,충치생겼나봐 병원가보려고...,3월 6일,,
1254,저입이너무달아서충치생겻어요................,3월 6일,,
1255,제가 만약에 누구한테 키스한다고 상상해보세요. 이가 닳듯이 양치를 하고 가글을 세 번이나 했는데도 상대에게 충치균을 옮기면 어떡해요.,3월 6일,,
1256,,3월 6일,,
1257,충치생겼나봐 병원가보려고...,3월 6일,,
1258,요즘 단거 먹으면 이아픈데 충치임? 죽고싶지않아,3월 6일,,
1259,사탕 안먹는거 자기가 단것도 안좋아하고 충치로 고생한 사람들 많이 봐서 그렇다 했는데… 난 괜히ㅎ 애비가 박무현 사이비에 몇번 데려갔는데 거기서 신자들이 오래 있으라고 (아빠 돈떼먹을만한 시간 벌게) 달달구리 한움큼씩 쥐어줘서,3월 6일,6,14
1260,충치(보스놈이 평타때리는 무언가),3월 6일,,
1261,저거보니까 충치쨩 생각난,3월 6일,,
