,본문,날짜,리트윗,하트
443,"치과는 내가치료받는거보다 기다리면서나는소리듣는게 젤 무서운거같아
치려받을땐 어쩔수없어 하고 체념해",4월 4일,,1
444,치과 퇴근하고 갈 수 있는데 8ㅁ8,4월 4일,,
445,치과 왔다,4월 4일,,
446,"아이들이 실습에 임하기 전에, 그러니까 화요일 쯤 됐을겁니다. 치과의를 지망하지 않는 이상 카데바의 얼굴까지 들어내는 경우는 없습니다만, 혹시나 해서 헤드를 맡은 테이블의 입을 벌려보았던 기억이 나는군요.",4월 4일,,
447,치과오픈시간10분전에왔는데 내앞에 대기가 5명이야 ....;;;;;;;나진료보고 갈수있는건가,4월 4일,,3
448,"@Mi80260346
 님, 
@my_luv_tori
 님, 
@BTS_twt
 님에게 보내는 답글",4월 4일,4,3
449,"치과뭐야띠발
10시반이잖아요
왜 10시라고 문자오는거
그것도 30분전에.",4월 4일,,1
450,"@my_luv_tori
 님, 
@Mi80260346
 님, 
@BTS_twt
 님에게 보내는 답글",4월 4일,2,2
451,오늘 일정 치과가기 서비스센터 가기 이상,4월 4일,,1
452,뮬론 에멧은 치과 일찍 안간 네탓이다 하겠지만...,4월 4일,,2
453,칼「치과에 갔다가 지하철을 탔는데 자리가 없었어요. 입안에 피가 나는 걸 참고 서서 갔죠. 근데 전화가 와서 말하다 피가 나와서 당황해 사레가 들린 바람에 피를 토하니 사람들이 오열하며 자릴 비켜주었습니다. 편하더군요...」,4월 4일,,
454,그런…! 본래 생을 거듭하면서 한계를 넘어설 수 있다고 생각하는데 말이야 아무래도 치과와 맞서 싸우긴 어려운 편이지 이해했어…,4월 4일,,
455,치과 가야하는데 언제 가지.....,4월 4일,,1
456,"@: 백일도 때문에 애들 충치 생기면 손 붙잡고 연희동 치과 데려감 

일도가 돈가스 사준대서 따라갔는데 치과가는 수하생각해요... 일도야 ㅠ",4월 4일,,1
457,두시쯤 일어나서 치과...,4월 4일,,
458,"@spring_220321
 님에게 보내는 답글",4월 4일,,1
459,"아니이
우리 애들이 여지껏 본적뚜 없는 퍼포를 한다는데
내가 지금 치과를 가야되냐구

MORE BUTTER PLEASE 

Keep streaming #BTS_Butter on all music platforms #BTS 
@BTS_twt",4월 4일,16,15
460,아 진짜가기싫다 치과 아 진짜로,4월 4일,,1
461,"노래뱅끝난거임...?
청소를빙자한치과asmr이진행되고있는것같은데",,,
462,"아니이
우리 애들이 여지껏 본적뚜 없는 퍼포를 한다는데
내가 지금 치과를 가야되냐구

MORE BUTTER PLEASE 

Keep streaming #BTS_Butter on all music platforms #BTS 
@BTS_twt",4월 4일,16,15
463,"@goongma
 님에게 보내는 답글",4월 4일,,
464,출근전에 당떨어져서ㅜ루비 신곡나온거 이제 들었는데 존나... 치과가야돼,4월 4일,,
465,치과 문 빨리 열길 바람,4월 4일,,
466,요즘은 계속 화만 냈는데 좋은 기억이 있을 리가 없지 이도 흔들리는 것 같아서 치과 다녀온 건 아냐,4월 4일,,
467,저는 치의학 전문의가 아니기에 치과 문제라면 나중에 확인하시는 게 좋을 것 같습니다. 마취는 해드릴 수 있지만요.,4월 4일,,
468,나중에 틀니나 임플란트 하기 싫으시면 최대한 어릴 때부터 열심히 관리하세요. 양치질 부지런히 하시고. 치과 정기 검진은 6개월 정도 간격으로. 이것만 잘 지켜주셔도 평생 재산(?) 지키시는 겁니다^^,4월 4일,,
469,"@AIT1229
 님에게 보내는 답글",4월 4일,,1
470,"하........씨발
오늘 치과간다................",4월 4일,,2
471,"내가오늘왜치과를가야하지?
내가왜학원을가야하느냐이말이야",4월 4일,,
472,"뭔가 아침부터 아무도 없는 치과에서 청소를 하고 있자니 나 쿠소공포겜 주인공 된거같은 느낌
비지엠 갑자기 바뀌면서 괴물나올것같아",4월 4일,,12
473, 어제 저녁에 탄지로가 분명 오랜만에 밖에서 밥이나 한 끼 하자고 했어 그래서 난 데이트하자는 걸로 알아들었지 그런데 탄지로가 오늘 내 손을 잡아끌고 치과로 들어가더라고,4월 4일,,1
474,"지금 껏 본 치과 의사 중에 제일 잘 생긴 거 알아요? 아니, 장난 아니에요. 언제든 절 끌고가서…….",4월 4일,,
475,오늘까지만 격리하면되.. 치과에서 ㅅㅂ,4월 4일,,
476,8일 연차인데 사랑니 치과 예약함................ 겁나 무서움 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,4월 4일,,11
477,치과가기싫가,4월 4일,,
478,"낙선후 치과차렸어요..
이제는 국민들의 이건강을 지키기 위해…",4월 4일,,
479,음… 이거 잇몸쪽이 또 느낌이 쌔하네. 치과에 또 돈 거하게 쓸 것 같은 예감.,4월 4일,,1
480,저는 치의학 전문의가 아니기에 치과 문제라면 나중에 확인하시는 게 좋을 것 같습니다. 마취는 해드릴 수 있지만요.,4월 4일,,
481,나중에 틀니나 임플란트 하기 싫으시면 최대한 어릴 때부터 열심히 관리하세요. 양치질 부지런히 하시고. 치과 정기 검진은 6개월 정도 간격으로. 이것만 잘 지켜주셔도 평생 재산(?) 지키시는 겁니다^^,4월 4일,,
482,"@AIT1229
 님에게 보내는 답글",4월 4일,,
483,벤탕이 치과 온 것 같은데 ㅋ쿠ㅜㅜ,4월 4일,2,4
484,"@doddadadodo
 님에게 보내는 답글",4월 4일,,1
485,치과 가야겠다.. 안 간 지 너무 오래됨,4월 4일,,1
486,"@Hnao_FUM
 님에게 보내는 답글",4월 4일,,
487,아침에 치과 갈 생각하니까 벌써 귀찮음,4월 4일,,
488,"자야지
낼 치과갈거얏",4월 4일,,
489,치과샘이 추천해준 이 아이템을 써보았는데요... 이게 이 사이에 넣고 앙 물면 들어가서 그래도 편한거같습니다. 전 치아 사이 간격이 좁아 치실이 필수인데 치아 사이 간격이 좁아 치실이 더 힘든 아이러니한 상황...,4월 4일,,
490,"@__Seir0416__
 님에게 보내는 답글",4월 4일,,1
491,나 근데 찬이 '알아요 괜찮을거예요 좀만 참아요' 하는거 목소리가 너무 좋아가지고.. 방찬 결혼해서 자기 애기들 데리구 치과가서 애기들이 '아빠 무서어' 그러면 손 꼬옥 잡고 저럴거같아 애기 무서워하는데 그게 또 너무 사랑스러워서 웃음기섞인 목소리로 저러는거같아서 진짜 힘들다,4월 4일,,3
492,오늘 ㅅ치과 가야됨 지옥의 나날,4월 4일,,
493,"@jaehyun01678
 님에게 보내는 답글",4월 4일,,
494,"@jaehyun01678
 님에게 보내는 답글",4월 4일,,
495,"가끔씩 카페가자면서 맏형이랑 치과 들림
자하:(뻔뻔)",4월 4일,,
496,"나 저번에 충치 생겼다고 치과 갔는데 
아니어서
그때 그 의자에 한 1분 앉았나
1분 앉고 일어서서 3천원 내고 옴
의자 대여료라고 할 수 있죠",4월 4일,,1
497,"어케함
치과 고?",4월 4일,,
498,치과 가기 싫어서 그래요,4월 4일,,
499,난 하루가 다르게 달콤해질 거야 내가 얼마나 무서운가 하면.... 이도 썩을 수 있어! 이가 썩으면... 치과를 가야 하지! 하하하! #캐러멜_자트,4월 4일,,
500,"@doddadadodo
 님에게 보내는 답글",4월 4일,,1
501,치과 가야겠다.. 안 간 지 너무 오래됨,4월 4일,,
502,오늘 ㅅ치과 가야됨 지옥의 나날,4월 4일,,
503,"@jaehyun01678
 님에게 보내는 답글",4월 4일,,
504,"@jaehyun01678
 님에게 보내는 답글",4월 4일,,
505,"가끔씩 카페가자면서 맏형이랑 치과 들림
자하:(뻔뻔)",4월 4일,,
506,"나 저번에 충치 생겼다고 치과 갔는데 
아니어서
그때 그 의자에 한 1분 앉았나
1분 앉고 일어서서 3천원 내고 옴
의자 대여료라고 할 수 있죠",4월 4일,,1
507,"어케함
치과 고?",4월 4일,,
508,치과 가기 싫어서 그래요,4월 4일,,
509,난 하루가 다르게 달콤해질 거야 내가 얼마나 무서운가 하면.... 이도 썩을 수 있어! 이가 썩으면... 치과를 가야 하지! 하하하! #캐러멜_자트,4월 4일,,
510,"@its1ladytime
 님에게 보내는 답글",4월 4일,,
511,"...저 세이 씨보다 일곱살 연상인데 왜 이런 포지션이 된 걸까요? (달래진다...) 맞아요, 치과는 많은 사람들에게 공포의 장소니까요~ 당장 여기서 충치 치료가 가능한 지도 모르구요.",4월 4일,,
512,"@black_s_tar_
 님에게 보내는 답글",4월 4일,,
513,"그 이웃집 형이 나를 걱정해준다?
->나를 좋아한다?
->나와 키스를 하고싶다??

그 기대에 부응하기 위해 일단 이닦고오겟음
치과진료비는 그 누구도 부응하기 힘들기 때문",4월 4일,,
514,잇몸 부어서 치과 가야되는데 내일 절대 일찍 일어나고싶지가않음…….,4월 4일,,
515,치과 가려면 자야지 그래...~,4월 4일,,2
516,아이스크림 먹다가 충치 생긴 카이토 주세요 붕대 대신 머플러로 꽁꽁 싸매고 아픈데 치과는 가기 싫어서 목소리도 못 내고 멍뭉이처럼 낑낑거리면서 신음하는 카이토를 주세요,4월 4일,2,3
517,엥 미띤 나 치과가는 날이야 오늘,4월 4일,,
518,"치과 생각난 김에 점검 받으러가야지...
겸사겸사 스케일링도",4월 4일,,1
519,"@u_u_2gong
 님에게 보내는 답글",4월 4일,,
520,"@jaehyun01678
 님에게 보내는 답글",4월 4일,,
521,"@jaehyun01678
 님에게 보내는 답글",4월 4일,,
522,4.내일 치과가야함 ㅅㅂ 개기찮은데,4월 4일,,
523,공부하면서(또는 공부에 좀더 신경쓰면서) 다시 이를 앙 무는 습관이 도진 탓에 머리가 아프다. 여러분 이빨을 자주 꽉 물면 치통이 두통으로 변합니다ㅜ 치과에서 이 습관 꼭 고치랬는데ㅠ,4월 4일,,2
524,내일 치과갈 생각에 기분이 매우 더러워졌어,4월 4일,,
525,"@_greenapple92
 님에게 보내는 답글",4월 4일,,1
526,"@zzoney2
 님에게 보내는 답글",4월 4일,,
527,주리 치과다녀온날은 맞았다가 이빨다뽑힐까봐 좀 착해졌을수도...,4월 3일,,
528,양치 대충하다가 치과의 공포를 느끼고 꾸준히하는중,4월 3일,,2
529,"@BaC__K
 님에게 보내는 답글",4월 3일,,
530,"....⊙０⊙ 중혁이랑 벚꽃 얘기 하다가 생각났는데...
인형...벚꽃이랑 사진 찍고싶었는데...
놓고 왔..잖아..? 음...4월에는 치과도 갈거고..아마 본가에 있을거 같은데...
벚꽃..인형...사진...으으..",4월 3일,,
531,"@Jay21688338
 님과 
@zzoney2
 님에게 보내는 답글",4월 3일,,
532,맞다 치과 또 가야함 ㅅㅂ,4월 3일,,
533,내일 헌혈하고 치과 갔다가 병원갔다가 오는 갓생 살까,4월 3일,,2
534,"첫방 '현재는 아름다워' 오민석·윤시윤, 치과 의사X변호사 형제 등장 [종합]",4월 3일,,
535,이 시국에 치과도 미뤘는데 내장은 도저히 안 되겠다 나 원 사는 동네 병원 없어서 길건너 행정구역 지역화폐도 만든다고 쓰기도 배부른 소리지 자전거로 갈 수 있는 거리인데.,4월 3일,,
536,"@304_Artist
 님에게 보내는 답글",4월 3일,,
537,"@itisbest999
 님에게 보내는 답글",4월 3일,,
538,"@Seokkyung_SK
 님에게 보내는 답글",4월 3일,,
539,엄마한테 속아서 치과 온듯,4월 3일,,14
540,"누아르분들이랑 피크닉왓어~~
부대분들 파티에 얼레벌레 낀 치과사람됨
#봄상의 #봄하의 짱!!",,,
541,"@Stella_jc_
 님에게 보내는 답글",4월 3일,,
542,"@x_x_0_x
 님에게 보내는 답글",4월 3일,,
543,"15만원으로 뭘 할 수 잇을지.곰곰이 생각해봄
그돈으로 내 옷을 사는 게 더 좋을 것 같음
근데 앨범 10만원 어치 산거 생각하면 다를 거 없어보임
매달 치과 한번 가서 15만원 쓴 거 생각하면 다를 거 없어보임
경제관념 박살난거임?
근데 생ㄱ가해봐 하트아크릴이 보통 20~으로 뜨던데",4월 3일,,
544,"내일 할 일:
쓰레기 버리기
장봐오기
치과가기
피부과가기
미용실가기",4월 3일,,3
545,"첫방 '현재는 아름다워' 오민석·윤시윤, 치과 의사X변호사 형제 등장 [종합]",4월 3일,,
546,"@Stella_jc_
 님에게 보내는 답글",4월 3일,,
547,"@x_x_0_x
 님에게 보내는 답글",4월 3일,,
548,"@DfrqdEuQR4xQfas
 님에게 보내는 답글",4월 3일,,1
549,"그로구 치과보내는 만화.
은신처의 아이들이 아프면 어른만도들이 민간의학으로 치료해 줬을것같고ㅋㅋㅋ어른만도가 충치면 냅다 뽑아버릴것같지(어린이는 마취해주고)",4월 3일,109,191
550,"이 맞다 4월부터 공시 조금 줄어들거 같아요ㅠㅠ
4월부터 본격적으로 치과 다니면서 치료하고 교정해야 해서 치과도 멀어서 왔다갔다하는 시간도 있고 이래저래 시간이 많이 쓰일거 같아요ㅠㅠㅠㅠ",4월 3일,,4
551,치과ㄱㄱ,4월 3일,,1
552,"@gimttaeng222
 님에게 보내는 답글",4월 3일,,
553,현준이 다 잘먹는데 그때 교정기 잘못돼서 치과 갈동안만 국 먹은거 아니었나?,4월 3일,,
554,교정 일찍 하고 싶었는데 이 나이 먹고 뭔 고생임 개빡쳐 치아 ㅈㄴ 늦게 빠지고 입 작아서 입안 늘리는 장치 하는거 보다 나중에 성장 하고 입안 공간도 커지면 하는게 좋을거 같다 하셨는데 결국 이제 함 나 치과 너무 무서워,4월 3일,,
555,"소소 치과 가는 날
거의 어린이 때 많이 갔음 충치환자로(..)
볼 퉁퉁 부어서 밥도 못먹을 지경 될 때까지 버티다가 당군악이 돈까스로 유혹해서 데려감
진료실 앞에서 악쓰고 울다가 지쳐서 자진해서 누움
덮개천에 눈코입 찍음
다 커서는 스케일링만 간간히 함
조걸 보고 사랑니 안 나길 빌고 있음",4월 3일,,1
556,"@k6s_dus
 님, 
@u_aremy_destiny
 님, 
@eez_iig
 님에게 보내는 답글",4월 3일,,
557,나 4월달에 스트레스 레전드로 극에 달할거 같음 이제 슬슬 스퍼트 내기 시작해야해서 매일 독재에 쳐박혀 있을건데 교정해야해서 계속 치과 가야함... 사실 치과 시간 너무 많이 잡아먹어서 일요일에 더 갈려고 하는거도 있는데 교정하면 못버틸가 같음,4월 3일,1,
558,"조걸 치과 가는 날
치아의 신이 보우하사 충치 절대 안 생기는 치아
치석도 안 생겨서 치과 갈 일조차 없었던 그
사랑니 4개 전원 매복이라 조금 울었음
뿌리가 신경에 붙어있질 않나 가로로 눕질 않나
엄청난 악의가 느껴짐
CT사진 보고 치과 안 간다고 버티다가 청명이 신경치료날 잡혀서 끌려감",4월 3일,,1
559,"윤종 치과 가는 날
가는 날이 장날이라고 스케일링 정기검진 다 받고 옴
비위 약해서 스케일링 받다가도 토할라 그럼
천 치우면 낡고 지친 대사형이 죽은 눈으로 누워있음
치아 상태는 교정했나 싶을 만큼 고르고 반질함
치과에 돈 쓰고 싶지 않아서 치실도 열심히 쓸듯
보통 칭찬받고 옴",4월 3일,1,2
560,"그로구 치과보내는 만화.
은신처의 아이들이 아프면 어른만도들이 민간의학으로 치료해 줬을것같고ㅋㅋㅋ어른만도가 충치면 냅다 뽑아버릴것같지(어린이는 마취해주고)",4월 3일,109,191
561,"이 맞다 4월부터 공시 조금 줄어들거 같아요ㅠㅠ
4월부터 본격적으로 치과 다니면서 치료하고 교정해야 해서 치과도 멀어서 왔다갔다하는 시간도 있고 이래저래 시간이 많이 쓰일거 같아요ㅠㅠㅠㅠ",4월 3일,,
562,"첫방 '현재는 아름다워' 오민석·윤시윤, 치과 의사X변호사 형제 등장 [종합]",4월 3일,,
563,"토욜이든 일욜이든... 아 근데 토욜은 제가 중간에 합류하거나 약속시간을 좀 뒤로 잡아야 할 듯. 제가 치과가 있어요... 아
어? 잠만요? 근데 이번에 치과가서 뭐한댔지?",4월 3일,,
564,하 교정기 빠져서 내일 치과 간다 ㅜㅜㅜㅜㅜ,4월 3일,,
565,"@imzzamxx
 님에게 보내는 답글",4월 3일,,
566,낼..치과가야겟음,4월 3일,,
567,"청명이 치과 가는 날
뭐 별 거 있느냐며 어차피 대강 함 보는 정도일 테니 괜찮다고 함 
난 양치 개빡빡 광내서 하니까 ㅇㅋ라고 느긋함
그러나 충치가 잇엇음
예? 
그만 충격에 빠진 청명
그나마 아픈 건 잘 참았지만 신경치료비용 보고 어억 하고 넘어감",4월 3일,1,3
568,나도 치과 가야하는데... 이사하기 전에 임시치아 때운게 벌써 1년이 됐더라고...ㅎ....,4월 3일,,
569,치과가기 실으니가 청자배 치과가는 날 보고 싶다,4월 3일,1,2
570,"@V_V_12307
 님에게 보내는 답글",4월 3일,,
571,맞다. 내일 치과 가는 날인데 밤샘한데..,4월 3일,,
572,와 내일 바빠서 치과 갈 시간이 없는데 철사 떨어졌어 ...................................,4월 3일,,1
573,잠원동 이편한치과라고,4월 3일,1,
574,"@Public_managed
 님에게 보내는 답글",4월 3일,,
575,대휴날 치과다녀와야겟다... 먼가 .... 불안해  ,4월 3일,,
576,"@stsanpk
 님에게 보내는 답글",4월 3일,,
577,나 어제 김승민 체험함 치과에서 양치 너무 잘해서 스케일링할게없다함,4월 3일,,3
578,내일은 꼭 치과 끝나고 다이소 들렷다 와야지,4월 3일,,1
579,돈이 없는데 치과도 가야한다 거지다,4월 3일,,
580,낼..치과가야겟음,4월 3일,,
581,"청명이 치과 가는 날
뭐 별 거 있느냐며 어차피 대강 함 보는 정도일 테니 괜찮다고 함 
난 양치 개빡빡 광내서 하니까 ㅇㅋ라고 느긋함
그러나 충치가 잇엇음
예? 
그만 충격에 빠진 청명
그나마 아픈 건 잘 참았지만 신경치료비용 보고 어억 하고 넘어감",4월 3일,1,3
582,나도 치과 가야하는데... 이사하기 전에 임시치아 때운게 벌써 1년이 됐더라고...ㅎ....,,,
583,"가철식 유지장치는 대략 20 ~ 40만원 정도 하는데, 치과마다 책정금액이 다릅니다.
이번엔 40만원이네 걍없이살까",4월 3일,,
584,진짜 설정 과다다 이러고 나중에 검진 받으러 오면 한바닥으로 외모 서술할 거 아니야 근데 신해량이 치과 올 일이 있나 사랑니도 알아서 반듯하게 나올 것 같은데 (무현쌤: 사랑니가 완벽하게 자랐네요 원래 나는 이인 줄 알겠어요),4월 3일,,5
585,"@minem__0
 님에게 보내는 답글",4월 3일,,1
586,"@Koka8_8
 님에게 보내는 답글",4월 3일,,
587,"""치과가 잡으라길래""
일단 잡고 보는 두식이 

신발끈 풀어서 야무지게 
범인 손 묶는거 왜 웃기지?ㅋ

갯마을_차차차_8화
#아픈사랑
#김선호",4월 3일,1,13
588,"해저기지 물 안 샌다는 가정 하에... 치과에서 혹사 당한 노을이 수선 고민하던 무현쌤... 서지혁이 함만 맡겨보라고 해서 싹 수선해 옴
와 지혁 씨 바느질 잘하시나 봐요!
이거 우리 팀장 솜씹니다~
예? 
무현쌤 상상 속 신해량
:무시무시한 성격의 주먹왕 
여린 성격 
바느질 마스터 < new!",4월 3일,3,12
589,"내일은 일찍 일어나서
치과 가는 날
ㅏ.......",4월 3일,,4
590,"@minem__0
 님에게 보내는 답글",4월 3일,,1
591,이동 하는 게 싫은 건 아닌데 집을 나서는 일이 나에게 큰 산이라 나가면 그냥 무난하게 해치우고 오는데 나가는 게 너무 싫어.. 치과가 싫은 건 아냐.. 난 치과 의자에 앉으면 졸린 사람이야...,4월 3일,,
592,내일 또 치과 가야하네ㅠ-ㅠ 귀찮아 시뤄,4월 3일,,
593,그리고 62화가 지난 후 난 치과이름으로 웃을 수 없게 된다.,4월 3일,,
594,"@gimttaeng222
 님에게 보내는 답글",4월 3일,,
595,난 왜 한 시간 거리 치과를 다녀가지고,4월 3일,,1
596,오늘 치과 가는 날이었는데 귀찮아서 드랍했어...,4월 3일,,1
597,"@gimttaeng222
 님에게 보내는 답글",4월 3일,,
598,"내일 

학교끝나고
치과갓다가
스카가고
자기",4월 3일,,4
599,"낼 치과갓다가 출근해야하는데 월요일이 두 배로 슬퍼졋다,,,,,,",4월 3일,,
600,"해저기지 물 안 샌다는 가정 하에... 치과에서 혹사 당한 노을이 수선 고민하던 무현쌤... 서지혁이 함만 맡겨보라고 해서 싹 수선해 옴
와 지혁 씨 바느질 잘하시나 봐요!
이거 우리 팀장 솜씹니다~
예? 
무현쌤 상상 속 신해량
:무시무시한 성격의 주먹왕 
여린 성격 
바느질 마스터 < new!",4월 3일,3,12
601,"내일은 일찍 일어나서
치과 가는 날
ㅏ.......",4월 3일,,4
602,"200402 원필이의 tmi : 치과 다녀옴 
9초 고민함...",4월 3일,57,157
603,"@ssoyu_0715
 님에게 보내는 답글",4월 3일,1,1
604,"저 사랑니 잇몸안에 4마리 있는거 확인하고 나지도 않은거 그냥 잇몸쭉째서 다 뽑아버렸어요
인생에 5개 이상 나지는 않겠죠 이제 저는 사랑니 걱정은 없어요
대구 사랑니는 Tea&bag치과(광고아님)",4월 3일,,1
605,"치카란? 다이소에서 용품을 구할수 있을 정도로 널리 알려졌지만 그만큼 일코의 경계선이 위태위태한 장르
나 치카치카 좋아해 < 당연함 싫어하면 늙어서 치과에 3000써야됨
나 노노좋아해 <여기까진ㄱㅊ
나 코이치좋아해 <여기까지도ㄱㅊ
나 노노랑 코이치 동거 좋아해 < 당연히좋겠지 너어디아프냐?",4월 3일,,1
606,아끼발 안그래도 치과에서 어우 사랑니 빨리 빼야겟는데 ㅎㅎ 당장은말고 ㅎㅎ 이랫는데,4월 3일,,
607,"@hopesv0829
 님에게 보내는 답글",4월 3일,,
608,"첫방 '현재는 아름다워' 오민석·윤시윤, 치과 의사X변호사 형제 등장 [종합]",4월 3일,,
609,"@DfrqdEuQR4xQfas
 님과 
@chojs21
 님에게 보내는 답글",4월 3일,,2
610,"@t1winn
 님과 
@haexin11111
 님에게 보내는 답글",4월 3일,,
611,저 반지 어린이치과에서 치료잘받으면 잘했어요~하고 주는 반지 아니,4월 3일,,
612,아 죄송해요 어금니님 치과 가면 되잖아요 아ㅠ 저번에도 그렇게 말해놓고 ㅌㅌ했다구요? 그건 맞는데 솔직히 마취 너무 아프잖아요ㅠ,4월 3일,,
613,"첫방 '현재는 아름다워' 오민석·윤시윤, 치과 의사X변호사 형제 등장 [종합]",4월 3일,,
614,이가 썩으면.. 치과에 가야 하지만 치과는 가기 싫고... 결국 가지 않고 이빨이 다 썩어버려서 아무것도 못 먹고.. 아무것도 못 먹으니까 굶어죽나..,4월 3일,,
615,"첫방 '현재는 아름다워' 오민석·윤시윤, 치과 의사X변호사 형제 등장 [종합]",4월 3일,,
616,치과버스 킹,4월 3일,,
617,"첫방 '현재는 아름다워' 오민석·윤시윤, 치과 의사X변호사 형제 등장 [종합]",4월 3일,,
618,,4월 3일,,
619,이가 썩으면.. 치과에 가야 하지만 치과는 가기 싫고... 결국 가지 않고 이빨이 다 썩어버려서 아무것도 못 먹고.. 아무것도 못 먹으니까 굶어죽나..,4월 3일,,
620,"첫방 '현재는 아름다워' 오민석·윤시윤, 치과 의사X변호사 형제 등장 [종합]",,,
621,"아이고오.... 힘들다하ㅜㅜㅜㅜ...... 한게 옷 몇벌 산거랑..집 짐옮긴것 뿐인데 이리도 쳐지는 것이냐하,..... 내일도 치과가야허는디... 허이구여",4월 3일,,
622,"@jangmieebul
 님에게 보내는 답글",4월 3일,,
623,"@kixxmylipss
 님에게 보내는 답글",4월 3일,,1
624,실화냐 오늘 행복슈치과다라고 몸살기돌고있음,4월 3일,,
625,"@IngSeolb
 님에게 보내는 답글",4월 3일,1,1
626,"@Eunsol_9
 님에게 보내는 답글",4월 3일,,
627,"첫방 '현재는 아름다워' 오민석·윤시윤, 치과 의사X변호사 형제 등장 [종합]",4월 3일,,
628,"첫방 '현재는 아름다워' 오민석·윤시윤, 치과 의사X변호사 형제 등장 [종합]",4월 3일,,
629,"어금니 충치치료의 재료와 방법 최신 경향 - 레진 빌드업, 세라믹 인레이, 오버레이 크라운 ; 수원 우리사랑치과 http://blog.naver.com/parisss/222690606177…",4월 3일,,
630,착해빠져서 남한테 주먹한번 못휘두르고 울면서 화를 삭혔던 20~21살... 그때 극복했던건 내가 왜!!!!라는 생각에 이를 갈면서 이겨내고 22살 대학교 입학때부터는 조금씩 고쳐나갔다 완전체가된건 25살...? 화를 참을때마다 이를 꽉무는 습관때문에 치과에서 혼났었다 치아 마모상태가 50대라고...,4월 3일,,
631,사실나도무서워서치과미루는중,4월 3일,,
632,일요일은 왜 치과를 안 하나요 이 아프다고 치과간다하면 회사에서 안 빼줄거 같은데..,4월 3일,,
633,"치과편에서 자꾸 공포 에피소드 브금 나오는거 뭐죠?
아니 무슨 엠넷 그 슈퍼줌 쓔욱~ 그 땡기는 브금마냥 뜨든! 브금 계속 나옴",4월 3일,,
634,치과는 15분 진료로 2만 4백워 나오는 어마무시한 곳이란 말이다 긴토키....,4월 3일,,
635,내일은 꼭 치과를 가야지.. 이아퍼 ㅠㅠ,4월 3일,,1
636,얼마 전에 치과 갔다와서 그런가 치과편 제정신으로 못보겠음 ㄹㅇ 치과는 실비보험 안 되가지고 싹 다 비급여인데...히지카타야 뭐 고오오오급 공무원이니 걱정안되는데 우리 긴토키...긴토키 거지인데 치과 어떻게 간거냐..아픈게 문제가 아니라 너 돈이 어디서 난거야...,4월 3일,,
637,남친이 애슐리 사준다고해서 나왔는데 치과 데려옴,4월 3일,,3
638,,,,
639,"어금니 충치치료의 재료와 방법 최신 경향 - 레진 빌드업, 세라믹 인레이, 오버레이 크라운 ; 수원 우리사랑치과 http://blog.naver.com/parisss/222690606177…",4월 3일,,
640,착해빠져서 남한테 주먹한번 못휘두르고 울면서 화를 삭혔던 20~21살... 그때 극복했던건 내가 왜!!!!라는 생각에 이를 갈면서 이겨내고 22살 대학교 입학때부터는 조금씩 고쳐나갔다 완전체가된건 25살...? 화를 참을때마다 이를 꽉무는 습관때문에 치과에서 혼났었다 치아 마모상태가 50대라고...,,,
641,어린이치과 치위생사,4월 3일,,4
642,"@muryehagin
 님에게 보내는 답글",4월 3일,,1
643,"쇼토가 아이스크림 사준다고해서 나왔는데 치과데려옴
뭐지 나 2n살인디",4월 3일,,33
644,치과도 가고 안경도 맞췄다 갑자기 뭐가많이 바뀐기분,4월 3일,,
645,"@CD_Nanhee
 님, 
@CD_IzumiRan
 님, 
@cdyunmi
 님에게 보내는 답글",4월 3일,,5
646,"이맛살을 팍 구기며 말하는 폼세나 얼굴이 꽤나 위협적인 늬앙스를 풍겨왔지만 그 모습을 보던 R은 저도 모르게 픽, 하고 코웃음이 나왔다. 그 뭐냐, 몇 달전에 치과갔다가 아프면 꽉 쥐라고 의사가 손에 쥐어준 요상한 모양의 쥐콩만한 햄스터 인형같다.",4월 3일,,5
647,"@CDNewworld
 님, 
@CD_IzumiRan
 님, 
@cdyunmi
 님에게 보내는 답글",4월 3일,,5
648,"@liebevoll_6A
 님과 
@damroo__
 님에게 보내는 답글",4월 3일,,
649,돌팔이 싸이코 의사.. 제보자 보는데 심각해짐.. 곧 치과 가는데 왜 알고리즘 떠가지고.. 괜히 봤다 진짜.. 무슨 의사 면허 정지가 한 달밖에 안돼..?,4월 3일,,
650,"@comebackkong
 님에게 보내는 답글",4월 3일,,
651,고생 끝에 치과 치료 300만원,4월 3일,,
652,"사실 대사 쓸가하다가.....
치과는 알아서 가겟다고햇지 
이딴것만 생각나서
곱게접음
그..
.동인뇌가...아니야....",4월 3일,,
653,"@bam_kang02
 님에게 보내는 답글",4월 3일,,
654,"대학로. 버스들. 

오후 4시 31분. 버스. 710번. 하얀 색 차 6573 

엄마 토스트. 

파주 출판 도시. 

185소 2684 

7434 

너무 많아... 

강 따라 달립니다. 

화가 요리사 

3580 

이대후문 

치과대학병원 

연세로 

끝까지 간다. 

세브란스병원앞 

연세대. 연대앞 

서대문 녹색문",4월 3일,,
655,치과에서 이 썩었는데 이유가 뭐냐고 하면 엘지 야구 보느라 그랬다고 할게,4월 3일,1,
656,"@apple_vender
 님에게 보내는 답글",4월 3일,,
657,"@DeepBlue_1205
 님에게 보내는 답글",4월 3일,,
