,본문,날짜,리트윗,하트
1308,"진짜충치는아프면 奀 된거임..
신경치료하고싶지않으면빨리치과가",4월 30일,,2
1309,"@comet_yyy
 님에게 보내는 답글",,,
1310,"교정하고나서 어금니들 걍 다 충치치료 함....
거울보는데
어디가서
저 이 싹 다 갈아엎었어요^^ 해야될 것 같음...
걍 다 .......이의 절반은 다른 재료로 구성되어 있음...........
오늘 한 아말감이 제일 . . ...
내 이가 회색인걸 믿고 싶지 않아",4월 30일,,
1311,퇴근맨 yo,4월 30일,,1
1312,"#리들아브부흥위원회
치과 가기 전에는 충치 생긴 아브가 치료하며 아프다고 칭얼거리고 신음..흘리는데 꼴린 리들이 보고싶었으나 치과 갔다오고나선 제 머리를 마구 쳤습니다 아브야 미안하다 망할 너무시리고아파 모두 양치 깨끗이하세여8ㅅ8",4월 30일,,
1313,그러곤 2클째에 레전드 눕클함,4월 30일,,3
1314,나 이런 사람입니다,4월 30일,,15
1315,북마크,4월 30일,,
1316,테양이.얼굴 뭐냐,4월 30일,,
1317,youtube.com,4월 30일,,
1318,"둔탁한 드럼 룹 소리 쿵치
딱 귀를 때려 무서운게 아냐 울지마
우린 얼씨구 흥이 나게 놀지
말춤에 익숙한 사람들 이 노래엔 몸치
[B-Free,Okasian,팔로알토,Reddy-충치]",4월 30일,,
1319,"이빨이 아프다
충치인가
펠라하면 그 자지는 충치자지가 되는 건가",4월 30일,,1
1320,"잡은 숙소는 집보다 아늑했지만 
누군가는 욕할 만한 곳
만족하며 씻고 누워 손 꽉 잡고
드디어 웃으면서 꽉 안는다 되게 오랜만 ㅋㅋ 그치 형
서로를 입에 담아낸 시간엔 많은 게 들어있어 뱉어내기 일쑤였지만 꾸역꾸역 입에 넣었고 제혅은 울고 솭우는 웃어
해가 드리워 눈을 뜨니 이제혅이 없었다",4월 29일,,
1321,"자꾸 쓰러져 가는 둘 사이에
말도 사라지고 눈빛도 사라지고
의무감만 남아 시간을 흘려보내면
바다가자 한 마디 하는 제혅이
웃으면서 너무 좋다 형 하는 솭우
둘은 바다에 가서 바람 맞으며 파도도 흘려보내고 
같은 곳을 바라보는 게 오랜만
서로만 바라보다 이렇게",4월 29일,,
1322,먹고 양치하고 주무세요 충치생김,4월 29일,,
1323,"이리 저리 치이며 번 돈은 돌아보면
대충 써지고 있고
솭우는 메워지지 않는 구멍에 
사랑 돈 애인을 부어가며 지탱하는데
결국은 엉엉 소리없이 무너짐
제혅이는 그거 모른척 눈 감고
장판에 쫙쫙 붙는 발 떼며 제혅이 옆으로 와
또 부둥켜 안아오는 솭우 손 꼭 잡고
살아내자 서로 다짐하길 몇번",4월 29일,,
1324,무림인도 충치생기나…? ? 충치생긴 검존주센요,4월 29일,,
1325,"사랑이 자꾸 허물어지면 
가난은 정신까지 침범해서 
제혅이 정신엔 늘 비가오고 꿉꿉해서 
보눈 사람까지 우울하게 하는데
또 모른척하고 라면 끓이고 행복한듯
웃어보이는 솭우 이미 가슴 걸레짝이고 
정신이 아픈 걸 알아도 
안 무서운척하면서 밥부터 넣어주는 솭우",4월 29일,,
1326,"하루는 가고 모른척은 쌓인다
숨 쉬는 건 돈이고 사랑으로 쌓아보던 
울타리를 뚫고 들어오는 건 지독한 가난임
겨울에 솭우 아파서 덜덜 떨어도 온기 내는 건 
보일러가 아닌 꽉 잡고 같이 덜덜 떨며 우는
제혅이고 더위타는 이제혅에 선풍기는커녕 더 땀 흘리며 부채질하는 솭우고",4월 29일,,
1327,테양이.얼굴 뭐냐,4월 30일,,
1328,youtube.com,4월 30일,,
1329,"둔탁한 드럼 룹 소리 쿵치
딱 귀를 때려 무서운게 아냐 울지마
우린 얼씨구 흥이 나게 놀지
말춤에 익숙한 사람들 이 노래엔 몸치
[B-Free,Okasian,팔로알토,Reddy-충치]",4월 30일,,
1330,"이빨이 아프다
충치인가
펠라하면 그 자지는 충치자지가 되는 건가",4월 30일,,
1331,"@H0M1L
 님에게 보내는 답글",4월 29일,,
1332,"그래서 나이가 들면서 이는 점점 썩는데 치료를 못한 채로 대학교 졸업할 때까지. 그 쪽으로는 씹어 먹을 수가 없었어요. 먹기만 하면 충치 구멍에 밥알이 끼어서 구취가 날 때가 있었어요. 이게 심리적으로 얼마나 상처가 되었는 지 몰라요. 친구와 대화를 하가가 상대방 표정이 변하면 구취때문인가,",4월 29일,,
1333,"흑흑흑 케이크 먹고싶어서 굳이 이 아픈걸 숨긴 젤다가 너무귀엽다
ㅜㅜㅜㅜㅜㅜㅠ
충치 다 나은날 이제 케이크 만들어줄거에요? 케이크 먹어도 돼요??! 하고 링크 조를거같음 아아악 상상만으로도 너무귀여워",4월 29일,3,14
1334,"링크가 젤다 푸르트 케이크 좋아하니까 자꾸 해주는데 젤다 링크가 만들어준거 다 먹다가 충치 생긴거 보고싶다 
:공주님 어디 불편하십니까 식사량이 줄으셨습니다
:아니요! 괜찮아요 맛있고 잘 먹는걸요!!
      !!!(찌릿)
:혹시.....치아가 불편하십니까..?
:
:당분간 케이크는 없습니다.",4월 29일,7,14
1335,충치 이제라도 막아야겟어 꿀팁전수좀,4월 29일,,
1336,새콤달콤 매일 쳐먹으면 생기는 일 - 충치 4마리 까꿍,4월 29일,,5
1337,집에 가고싶어요,4월 29일,12,36
1338,떡먹는데 이빨이 아파 충치 잇는 것처럼.... 망한거 같지,4월 29일,,2
1339,충치잇나봄 안녕히계세요~~...,4월 29일,,1
1340,충치 나 어금니4개 4콤보로 처맞이서 8•4 32 해서 한동한 엄마한테 32라고 불림..씨발,4월 29일,4,1
1341,나 충치인줄알고 개놀래서 지식인에 이거 아말감맞냐고 ㅋㅋㅋㅋㅋ 물어봄 ㅠㅠㅠ 맞대..하 이게충치면 치아 존나 아팠었겠지 할정도로 커서 아닌줄은알았는데 순간적으로 놀라서,4월 29일,,
1342,"ㅃㅁ 배구도 재밋겟다
(hi큐로 배구배움)
52이와 같은 느낌으로 ..
 ㄴ 그먼씹",4월 29일,,
1343,무장해제,4월 29일,,
1344,..충치는..조심해야겠어.,4월 29일,,
1345,ㅎ 티켓 15만원 확확 긁으면서 엄마한테 충치치료 비싸게 나오면 어떡하냐고 징징거리는 내가 한심..,4월 29일,,
1346,아ㅏ 끼발 개처웃기네 진쨬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴㄴㅋㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 29일,,3
1347,이치료를 하고 잠시 날아갈 듯 가벼운 마음을 느낍니다. 사람들과 대화할 때마다 소극적이어야 했던 걱정거리 하나가 없어진 거였어요.그러나 충치가 많이 진행된 상태의 치료라서 외관상으로는 멀쩡해도 씹는데는 지장이 있어요. 딱딱하거나 질긴 음식을 씹을 수가 없죠.그래서 식사는 계속 왼쪽으로.,4월 29일,,
1348,모두 주무셔야지 말임다. 저도 지금 이빨닦고있슴다. 진짜 이빨 꼭 닦으십셔. 안그럼 충치생김다.,,,
1349,무장해제,4월 29일,,
1350,..충치는..조심해야겠어.,4월 29일,,
1351,ㅎ 티켓 15만원 확확 긁으면서 엄마한테 충치치료 비싸게 나오면 어떡하냐고 징징거리는 내가 한심..,4월 29일,,
1352,아ㅏ 끼발 개처웃기네 진쨬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄴㄴㅋㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 29일,,3
1353,충치유발 페로몬 뭐 그런너낌,4월 29일,,1
1354,"세이네 리키 , 너 그러다 충치 생긴다 .",4월 29일,,
1355,"@yiiyiu
 님에게 보내는 답글",4월 29일,,
1356,"@yiiyiu
 님에게 보내는 답글",4월 29일,,
1357,헴헴 ㅋㅋㅋ ㅠㅠㅠㅠㅠㅠㅠ 헴헴이래 아 ㅠㅠㅠㅠ,4월 29일,,1
1358,놀랍게도 그냥 대놓고 헤테로 짝사랑하는 중인 엉훉이,4월 29일,,1
1359,"빵밀

김엉훉 지가 키스하고 이제혅이 개깜놀해서 밀어내는데 

야!! 뽀뽀하면 어떡행!!!! 
                                     너 진짜로
                                        병있어? 
너만을 사랑하는 병? ㅎㅎ",4월 29일,1,5
1360,"견원이란 단어가 우리나라에 있어서 참 다행
안그럼 개숭이 이딴게 생각났을지도",4월 29일,7,11
1361,센조 목소리가 ㄹㅇ로 성대에 지리산 꿀 바른 그것이였어,4월 29일,,9
1362,오.. 일리있어,4월 29일,,
1363,곧죽어도 아가씨라고 안함,4월 29일,2,4
1364,와 역시 센세 정리력이 ... ..,4월 29일,,
1365,아씹ㅂ 알티 개처웃ㅅ겨,4월 29일,,3
1366,"충치..,,??",4월 29일,,1
1367,..충치는..조심해야겠어.,4월 29일,,
1368,ㅎ 티켓 15만원 확확 긁으면서 엄마한테 충치치료 비싸게 나오면 어떡하냐고 징징거리는 내가 한심..,4월 29일,,
1369,와 역시 센세 정리력이 ... ..,4월 29일,,
1370,아씹ㅂ 알티 개처웃ㅅ겨,4월 29일,,3
1371,"충치..,,??",4월 29일,,1
1372,닌혜 이미 와서 내 마음에 처박혔다,4월 29일,,2
1373,와랏떼 한국어로 듣는날이 오네,4월 29일,,2
1374,하 재밌었다,4월 29일,,
1375,좋아죽겠다,4월 29일,,
1376,와랏테.........,4월 29일,,1
1377,허 끝낫ㅅ다,4월 29일,,
1378,아저씨 아저씨 아저앀ㅋㅋㅋㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌㅌ,4월 29일,,4
1379,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 덴코 진짜 미치겟다,4월 29일,,
1380,ㅋㅋㅋㅋㅌㅊㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 29일,,
1381,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이봐 지나가는 행인씨 그렇게 그윽하겤ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 29일,3,5
1382,타치바나 형아 ㅠㅠㅠㅠㅠㅠㅠ,4월 29일,,1
1383,아악 귀여워 덴코상ㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 29일,,
1384,난 덴코야잉,4월 29일,,2
1385,ㅋㅋㅋㅋㅋㅋㅋ 본좌 등판,4월 29일,,3
1386,아가리 ㅁㅊ,4월 29일,,
1387,오.. 일리있어,4월 29일,,
1388,곧죽어도 아가씨라고 안함,,,
1389,ㅅㄹㅇㅌㅋㅌㅌㅋㅌㅌㅌㅌㅋㅋㅋㅋㅋ,4월 29일,,1
1390,아저씨요¿,4월 29일,,
1391,웃는얼굴이 무서웤ㅋㅋㅌㅌㅌ,4월 29일,,
1392,케마 비열보이슼ㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅋㅌㅌ,4월 29일,3,4
1393,와 이름 시오에몬이 아니야,4월 29일,,
1394,ㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미쳐,4월 29일,,
1395,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 29일,,
1396,개저씨 웃음으로 봄,4월 29일,,
1397,와와와와와,4월 29일,,
1398,와 몇개하는거야,4월 29일,,
1399,선생님 개웃겨요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 29일,,1
1400,도쿄돔 핫쉐 엔딩이거니…?,4월 29일,,
1401,앗 아 그런게 잇군요 << ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 야마다 센ㄴ세 ㅌㅋㅋㅋㅋㅋ 방금 목소리 급발진 뭐얕ㅌㅌㅌㅌㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그-윽ㅋㅋㅋㅌㅋㅋㅋ,4월 29일,,3
1402,인과응봌ㅋㅋㅋㅋ,4월 29일,,
1403,아 빠뜨렷녜 <<ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4월 29일,,1
1404,야마다 선생님. ㅠㅠㅠㅠㅠㅠㅠㅠ 야마다래 ㅠㅠㅠㅠㅠㅠ,4월 29일,,1
1405,도쿠타케 아조씨들 귀여워 미쳐부러,4월 29일,,
1406,저 멧돼지 정들어버려,4월 29일,,
1407,와 이름 시오에몬이 아니야,4월 29일,,
1408,ㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미쳐,4월 29일,,
1409,,,,
1410,"그런 거 모르는 쥬엱이 시무룩해져서 형 뒤만 쫓아가면 또 제혅이 자기 지금 예민해서 그렇다고 말해야되는데 일단 담배를 좀 빨아야겠어서 불부터 붙임 한모금 쫙 빠니까 숨 좀 쉬는 거 같겠지

- 쥬엱아 형 머 너랑 그런 거 막 싫고 그랬던 게 아니고..
-...
-아니.. 네가 아까 하지말라는데 자꾸",4월 29일,,1
1411,형 나랑 한 거 후회하는 거 아냐..? 하면서 일부러 형 허리에 손 올려서 막 자기쪽으로 땡기고 허리 살살 쓰다듬으면 제혅이 몸 예민해서 그 손 쳐냄.. 그럼 쥬엱이 또 땅굴팜 아 형 후회하네... 근데 제혅이 걍 지금 담배에 몸을 맡겨 몽롱해져서 이 현타를 벗어나고 싶을 뿐임,4월 29일,,1
1412,"제혅이 가슴 너무 예민해져서 티가 자꾸 쓸리면 아픔.. 인상쓰고 어깨 움추리고 가는데 쥬엱이 형 이상해서

-아퍼?
-아니? 안 아파 뭐가?

하는데 진짜 꼭지 떨어질 거 같음 아까 이쥬엱이...더보기 
암튼 그랬어서 인상 막 쓰면 쥬엱이 또 안절부절함",4월 29일,,1
1413,"많관부
저도 추천받아서 살구에요",4월 29일,,
1414,캬악 도쿠타마 미쳣다,4월 29일,,1
1415,개꿀잼ㅋㅋㅋㅋㅋㅋ 애들 이름 맘에든다,4월 29일,,4
1416,또 나가다가 말고 쭈그려 앉아서 이쥬엱 볼 양손으로 찌부해서 끌고옴 또 뽀뽀 쮸왑 소리나게 몇 번 해주면 연하 또 멍함.. 아!! 형 반칙이라고!! 하고 자기도 옷입고 제혅이 따라나섬,4월 29일,,1
1417,"- 아 형은 담배가 중요해?! 지금?
- 어엉.. 한대만 ...

하고 비척비척 일어나서 몸에 묻은 액체들 닦고 젖었던 옷도 다 말라서 그거 입고 나가는데 이쥬연 널부러져서 일부러 막 나가는 거 방해하면 그 꼴이 웃김 나체로 방바닥 비비고 있는 그 큰 몸이 제법 귀여움 그럼",4월 29일,,1
1418,"그럼 그냥 그게 제일 웃긴 말인듯이 이쥬엱 민들레같이 웃으면 제혅이 그 숨소리 가슴에 쏟아지니까 간지러어!! 하면서 웃음 그럼에도 현타도 살살오고 또 담배 말려서 나가고 싶어지는 제혅이 

- 형 담배 좀..

말 하는데 이쥬엱 듣지도 않고 또 걍 꽉 끌어안으니까 토닥토닥 해주면서 팔 치움",4월 29일,,1
1419,"제혅이 지쳐서 누워서 눈만 꿈뻑거리면 이쥬엱 형 맨살 꽉 끌어안고 가슴에 얼굴 비비면서 또 주절주절 거림

- 형 나 진짜 형 좋아하는 거 같아.. 가슴 뛰는 소리 들려? 나 온 몸에서 심장 뛰어..
- 심장은 원래 뛰는 거야 쥬엱아...",4월 29일,,1
1420,"@unhui3
 님에게 보내는 답글",4월 29일,,1
1421,"아쉽다.,, 빨리 19금계를 팠어야... 
선밀빵밀쥬밀 붙여먹었어야하는데 ^___ㅠ",4월 29일,,2
1422,가사 미쳤다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,4월 29일,,1
1423,가보자고,4월 29일,,5
1424,개춰 크레용,4월 29일,,1
1425,치노모닝,4월 29일,,1
1426,"@R_Deaxe
 님에게 보내는 답글",4월 29일,,
1427,캬악 도쿠타마 미쳣다,4월 29일,,1
1428,개꿀잼ㅋㅋㅋㅋㅋㅋ 애들 이름 맘에든다,4월 29일,,4
1429,또 나가다가 말고 쭈그려 앉아서 이쥬엱 볼 양손으로 찌부해서 끌고옴 또 뽀뽀 쮸왑 소리나게 몇 번 해주면 연하 또 멍함.. 아!! 형 반칙이라고!! 하고 자기도 옷입고 제혅이 따라나섬,4월 29일,,1
1430,,,,
1431,6개월만에 치과왔는데 충치생김 근데 그중 1나 신경치료해야할지도ㅠ,4월 29일,,5
1432,더빙 본방 존버타는 중,4월 29일,,4
1433,"@jjungho29
 님에게 보내는 답글",4월 29일,,
1434,"간단한 #충치치료 를 통해 충치의 진행을 막아주세요!
#모두가행복한치과 에서 환자분들의 건강한 치아관리를 위해 함께하겠습니다
모두가 행복한 금요일 보내세요:)
.
.
#행복한치과 #충북혁신도시치과 #진천치과 #음성치과 #괴산치과 #증평치과 #오창치과 #대소치과 #금왕치과",4월 29일,,1
1435,"나이가 몇개인데 이 관리도 제대로 못하고 
충치생겨서 신경치료하고옴ㅠㅠ",4월 29일,,
1436,"나 오늘 치과가서 알게 된 점

사랑니 있음 -> 근데 안빼도됨 ㅋㅋ 안자라서 어떤 치과가도 안하셔도 됩니다^^ 아무런 영향 없습니다.

충치- > 치료할거 없음

-> 여기까지 기분 개좋았음

턱이 안좋으시네요 3개월마다 보톡스 맞으러오세요~ 
-> 자살",4월 29일,,7
1437,"@ProfJang
 님에게 보내는 답글",4월 29일,,
1438,"마취 하고 충치치료 하는데 
충치가 너무 깊다고 엄청 뭔가 많이 하시더니
볼은 퉁퉁 부어서 뜨끈거리고... 아프면 나중에 신경치료 해야된대요...",4월 29일,,1
1439,"둘 다 열기를 못 식히고 흥분에 절어 하고 싶은 거 다 하면서 둘이 찐하게 마음확인함 
(이 얘기는 제 19금 계정에 상세히 올라와 있으니 마음함에서 확인해주세요..)",4월 29일,1,2
1440,"19금계정 관련 
https://posty.pe/7d85vr",4월 29일,1,2
1441,나 치과 다녀왓다 빡빡이 아니고 담주에 사랑니 뽑음 스케일링이랑 충치치료도 다해야지,4월 29일,,
1442,어제 충치 생긴 줄 알고 다음달 생활비 어떡하지 하면서 오들오들 떨고 있었는데 오늘 보니 흔적도 없이 충치가  사라져 있었다...아마 시리얼이 낀 거였겠지만 건치요정이 나한테 한 번 더 기회를 줬다고 생각하고 열심히 양치해야지 오늘의 일기 끝,4월 29일,,3
1443,"역시

누군가 치과의사라 읽고 충치전쟁 전문 지휘관이라고 쓰는 느낌의 오리케로 안 내주려나",4월 29일,2,2
1444,졸려,4월 29일,,1
1445,"애들 오늘 숙제 적어서 다 가가지고
이제 머해야할지 멀것다
조용하니까 지전 졸려",4월 29일,,
1446,방금 본인 이거 서호 대특에 포함되는 상상함ㅋㅋ 《 충치 》,4월 29일,,
1447,"@jjungho29
 님에게 보내는 답글",4월 29일,,
1448,"간단한 #충치치료 를 통해 충치의 진행을 막아주세요!
#모두가행복한치과 에서 환자분들의 건강한 치아관리를 위해 함께하겠습니다
모두가 행복한 금요일 보내세요:)
.
.
#행복한치과 #충북혁신도시치과 #진천치과 #음성치과 #괴산치과 #증평치과 #오창치과 #대소치과 #금왕치과",4월 29일,,1
1449,,,,
1450,방금 본인 이거 서호 대특에 포함되는 상상함ㅋㅋ 《 충치 》,4월 29일,,
1451,퇴근..,4월 29일,,
1452,진짜 ㄹㅇ 제발...,4월 29일,,1
1453,"@StaFzi_FF14
 님에게 보내는 답글",4월 29일,,
1454,치과시러맨 지미 사랑니 빼러감. 치료 끝나고 마스크 내린 미뉸 보고 반해서 매일 사탕 쪼꼬렛 먹고 이 상하려고 기쓰다 진짜 충치 왕창 생겨서 눈물 쏙 빼는 그런 건...나는 못 쓰는데 누가 좀 써주세요ㅠ,4월 29일,,
1455,집에 보내죠,4월 29일,,2
1456,"결국.... 충치치료를 했다.,,  인접면이라... 총 두개.., 아픈것보다 돈이 더 문제다...",4월 29일,,
1457,"@StaFzi_FF14
 님에게 보내는 답글",4월 29일,,2
1458,"머야 김데니 일어났음?
김데니 주말 일정 비워봐",4월 29일,,
1459,"@AB_0220_
 님에게 보내는 답글",4월 29일,,
1460,"내가 충치가 있었음
완전 충격",4월 29일,,1
1461,충치 3개잇엇대 이시려,4월 29일,,2
1462,스케일링 하러 갔는데 충치도 발견해서 마취비 들까봐 마취 없이 충치치료하고 옴,4월 29일,,3
1463,쇠악스 쓰는 거 너무 즐겁고,4월 29일,,
1464,어떻게 동기들이랑 술 마시다 취한 남친 데리고 가려고 하는데 남친 넘어지면 옷 대충 끌어올리면서 야 일어나 3초안에 안 일어나면 버리고 간다고 말하는 5년차 커플 같은 사진이 있는 거야? 빵밀도?,4월 29일,,2
1465,"어
충치있나",4월 29일,,
1466,"@TH3_GR34T_Juu
 님에게 보내는 답글",4월 29일,,
1467,퇴근..,4월 29일,,
1468,진짜 ㄹㅇ 제발...,4월 29일,,
1469,로비에서 마주치거 둘 다 토끼눈 됐는데 서로 필사적으로 모른 척하고 각자방 가는데 또 하필 옆 방이야 들어가서도 아무 생각 못 하고 멍하고 있으면 둘 다 여친한테 잡혀서 함뜨하러가는데 모텔 개허접쓰레기 모텔.. 벽이 가벽인지 벽 하나 너머의 신음소리 다 들리고 침대 삐걱거리는 소리도 들림,4월 29일,,1
1470,"충치도...사랑니도... 없습니다
뭐임?",4월 29일,,
1471,"@badtooth1114
 님에게 보내는 답글",4월 29일,,1
1472,워터픽 사야지.. 교정하다가 충치때문에 고생할라,4월 29일,,1
1473,"오늘 일찍 마치는 날이다 워후
근데 치과 간다 에잇
충치 치료 받는다 망할",4월 29일,,
1474,충치눈나 1시즌때 호감도 올리다가 그대로 접었던거같은데 하ㅠ 이제야 이 서터리를 보네,4월 29일,,
1475,충치 미쳤다,4월 29일,,
1476,"진심
눋시 책 예쁜데 당황스러웠음
밖에서 읽다가 괜히…….. 괜히",4월 29일,,1
1477,스윗 달달 헤테로주세오,4월 29일,,1
1478,"전눋시처럼 너무
너무.. 그런 부담스러운 물론 예뻐요 존나이쁜데 부담스러운 표지만 아니면 조켓다@ 
약간 옛날 서적느낌나면 조켓음",4월 29일,1,3
1479,왜요. 제가 충치도 있고 담주에 또 치과가는 사람처럼 보이세요?!,4월 29일,,
1480,"ㅠ
ㅠ
ㅠ
ㅠㅠ 피카츄....ㅠㅠㅠㅠ",4월 29일,,
1481,"단헹본이요..?.?.??,,",4월 29일,,1
1482,"쿠루루 : 왼쪽 아래, 3-C4. 이거로군. (충치를 건든다). 그렇군 여기야 (또 건든다) 툭툭~ 오호~ 제 1급 비상사태로군 (다시 건든다) 툭툭~ 역시 여기인가? (계속 건든다) 툭툭툭툭툭...

*케로로 중사 10화 中...",4월 29일,,
1483,날 조타~!,4월 29일,,10
1484,원충치확치피가다붙어잇는성유물이존재하신하는건가,4월 29일,,
1485,"@M9JexkBVnLXNxHc
 님에게 보내는 답글",4월 29일,,1
1486,"와 레이저 점빼기 신경치료보다 아프다!
(막말) 근데 저는 정말 그... 치아쪽에 통증이 없다시피 하는 사람이라 신경치료 안아팠어요. 치과 의사선생님마다
""왜 안아파요?""하는 사람이 접니다. 그럼에도 충치치료는 시리고 아프다...",4월 29일,,1
1487,,4월 29일,,
1488,스윗 달달 헤테로주세오,4월 29일,,1
1489,"전눋시처럼 너무
너무.. 그런 부담스러운 물론 예뻐요 존나이쁜데 부담스러운 표지만 아니면 조켓다@ 
약간 옛날 서적느낌나면 조켓음",4월 29일,1,
1490,"이걸 본 계기
루나르 꽃 어저고 태그에 충치콜렉션이 하트 달음> 누구야? 누구지? 했는데 달님임 > 요즘 뭐하고 사는지 미디어 훔쳐보는데 이걸 이제봄 > 내가 신청했던가? 하고 보면 내가없음 > ?!??! 나는 달님에게 텩별했던가 (오묘)",4월 29일,,
1491,으앙...불구덩이래...우리 충치님...기여워서 귀여운 꽃길만 걸어야된다고...그렇다고!! ㅠㅠㅠ..(앤캐를 부적처럼 붙여드림))앤캐로 ..우리 혐생이겨내욧..잉잉..(꼬오옥이ㅣ부둥부둥),4월 29일,,
1492,"...????
이다하루 피아노 검은 건반을 충치난 이빨이라 부름 충격",4월 29일,,2
1493,"@xiappiyo
 님에게 보내는 답글",4월 29일,,
1494,"딜님두 5월 부터 헬이군요..
불구덩이 속에서 몸비틀면서 지나가길 기다리기ㅇ<-<
같이 옆에 앤캐끼고 힘내요ㅠㅠ
(딜님 옆구리에 앤캐들 끼워드림)",4월 29일,1,
1495,"-야 네가 나 이제 책임져라 어쩔 수가 없다.. 
-...?
-야 내가 어제 얼마나 아팠는데(아님) 보여줘?? 너 사람한테 이런 상처를 주고 그래도 돼??
-아 치워 뭘 보여줘 돌았나봐 이새끼..

하는 조금아방공과 조금계략수",4월 29일,,1
1496,"빵밀 
엉훉이가 분명 제혅이 좋아하는 거 같은데 고백을 안 함 제혅이 답답해서

어어 얘 내가 데려간다 

하고 모텔데려가서 
김엉훉 똬먹을듯
엉훉이 다음날 나체로 일어나서 당황타면",4월 29일,,5
1497,"오, 젤리소르의 충치여! 아파서 죽는 줄 알았네!",4월 29일,,
1498,"치과 너무 오랜만에 왔다고 혼났는데 그런거 치고 충치 신경치료 할 정도는 아니래서 마취 안하고 시술 했거등 근데 겁 잔뜩 집어먹어 놓고 너무 잘 참는다면서 나보고 남들보다 고통에 둔감하대 아프다고 찡찡거리는건 다 엄살이고 통감이 딴사람보다 배는 둔하다면서,,",4월 29일,,1
1499,스케일링 받으러 갔다가 고~대로 누워서 충치 치료 세개 하고옴,4월 29일,,10
1500,죽을게,4월 29일,,4
1501,내 나이 열아홉 시험끝나자마자 혼자 치과가서 충치유무 확인하고  사랑니까지 뽑고옴,4월 29일,,5
1502,"사랑니를 반드시 뽑지 않아도 되는 경우는, 충치나 잇몸질환을 야기할 가능성이 없는 상태입니다. 즉, 사랑니까지 양치질이 적절히 되고, 충치나 잇몸질환이 없으며, 모양과 상태가 양호하여 향후에도 문제를 일으킬 가능성이 거의 없는 경우죠.",4월 29일,,
1503,"치과 갔다왔고
걍...절망만 남음
충치는 거의 시작단계여서 걍 아말감때웠아.
사랑니가 네갠데 또 새로운게 아프기 시작한거래....
충치땜에 아픈게 아니였대.............
조팔 두갠줄알았는데네개래
오늘내세상이무너졌어
왜매복이야?왜째서?",4월 29일,,2
1504,흑 흑흑 치과... 다들 꼭 스케일링 주기적으로 받으시고 그때마다 충치확인받으시기...,4월 29일,,
1505,충치.. 두곳 생겨버렸다는 청천벽력 심지어 본떠야함 신경까진 안갔다는게 유일위안,4월 29일,,1
1506,,,,
1507,2n년 인생..첫 충치치료.. 아픈건 모르겠고 그냥 시려요,4월 29일,,
1508,"버버벅 거려서 그거 가지고 아이고 해야한다 해야한다
어르고 달래서 굴리는중인데 그와중에 실수함 아오 젠자ㅏㅏㅏㅇㅇㅇㅇ",4월 29일,,
1509,"오랜만에 도이센세와 키리마루의 단 봤는데 
우리 귀여운 키리마루 눈치 살살 보면서 자기 왜 돌봐주냐고 물어보는데
이 눈나 갑빠가 북북 찢어진다 아아악
울액 꼬까옷 백만개 사줘버려 으아아악",4월 29일,3,6
